Date,High,Low,Open,Close,Volume,Adj Close,WRK-15ma,WRK-50ma,WRK-100ma,WRK-200ma
2015-07-20,56.69880294799805,55.410396575927734,55.86088943481445,55.455448150634766,2194300.0,47.591060638427734,47.80911000569662,47.88144895765517,47.88144895765517,47.88144895765517
2015-07-21,56.63573455810547,53.716552734375,55.716732025146484,53.92377853393555,1998900.0,46.276611328125,47.76013997395833,47.79698381925884,47.79698381925884,47.79698381925884
2015-07-22,55.08604431152344,53.67150115966797,54.374267578125,54.185062408447266,999000.0,46.50083923339844,47.72096354166667,47.73217658996582,47.73217658996582,47.73217658996582
2015-07-23,54.76169204711914,53.47328567504883,53.85169982910156,53.92377853393555,1248300.0,46.276611328125,47.589518229166664,47.66286395844959,47.66286395844959,47.66286395844959
2015-07-24,54.01387405395508,51.950626373291016,53.653480529785156,53.07685470581055,1281500.0,45.5497932434082,47.276110585530596,47.56681528958407,47.56681528958407,47.56681528958407
2015-07-27,53.536354064941406,52.13532638549805,52.66240310668945,52.42814636230469,1393100.0,44.99308395385742,46.989508310953774,47.45491392716117,47.45491392716117,47.45491392716117
2015-07-28,53.83367919921875,51.79745864868164,52.72547149658203,53.46427536010742,1816600.0,45.88227462768555,46.828165435791014,47.38938728968302,47.38938728968302,47.38938728968302
2015-07-29,53.81565856933594,52.32904052734375,53.04982376098633,53.50932693481445,1986900.0,45.920928955078125,46.81167017618815,47.33064895629883,47.33064895629883,47.33064895629883
2015-07-30,56.93305587768555,54.99594497680664,55.28425979614258,56.60870361328125,3918100.0,48.580772399902344,46.98280715942383,47.37873062720666,47.37873062720666,47.37873062720666
2015-07-31,57.43760681152344,55.10406494140625,55.410396575927734,56.8159294128418,1803500.0,48.758609771728516,47.06837539672851,47.42983726218895,47.42983726218895,47.42983726218895
2015-08-03,58.3295783996582,56.21227264404297,57.09523391723633,56.9150390625,2361900.0,48.84366989135742,47.122500864664715,47.48033128465925,47.48033128465925,47.48033128465925
2015-08-04,57.16731262207031,56.077125549316406,56.08613204956055,56.374446868896484,780300.0,48.37974166870117,47.1420893351237,47.51134543583311,47.51134543583311,47.51134543583311
2015-08-05,57.62681198120117,56.059104919433594,57.023155212402344,56.536624908447266,1664200.0,48.518917083740234,47.200337473551436,47.544931157430014,47.544931157430014,47.544931157430014
2015-08-06,56.311378479003906,54.49139404296875,55.86088943481445,55.62663269042969,2815600.0,47.73797607421875,47.170439910888675,47.551158412810295,47.551158412810295,47.551158412810295
2015-08-07,56.41048812866211,54.94188690185547,55.572574615478516,56.36543655395508,2287400.0,48.37200927734375,47.21219329833984,47.576810002326965,47.576810002326965,47.576810002326965
2015-08-10,57.21236038208008,55.770790100097656,56.75286102294922,56.74385070800781,1580600.0,49.02289962768555,47.30764923095703,47.6206309000651,47.6206309000651,47.6206309000651
2015-08-11,57.6628532409668,55.59960174560547,57.6628532409668,57.12226486206055,1916000.0,49.34982681274414,47.51253026326497,47.67148960337919,47.67148960337919,47.67148960337919
2015-08-12,57.54572296142578,55.59960174560547,57.12226486206055,57.041175842285156,1541800.0,49.27977752685547,47.69779281616211,47.71744068690709,47.71744068690709,47.71744068690709
2015-08-13,57.48085403442383,56.176231384277344,56.996124267578125,56.878997802734375,937100.0,49.13966751098633,47.88866322835286,47.75694698757596,47.75694698757596,47.75694698757596
2015-08-14,57.49166488647461,55.82394790649414,56.878997802734375,56.96909713745117,1041900.0,49.217498779296875,48.13317693074544,47.79642136032517,47.79642136032517,47.79642136032517
2015-08-17,57.13127136230469,56.42850875854492,56.42850875854492,57.06820297241211,792700.0,49.303123474121094,48.42051289876302,47.83607141595138,47.83607141595138,47.83607141595138
2015-08-18,57.28443908691406,56.680782318115234,56.77989196777344,56.906028747558594,894800.0,49.163021087646484,48.63922932942708,47.87009576650766,47.87009576650766,47.87009576650766
2015-08-19,57.023155212402344,55.92395782470703,56.74385070800781,55.92395782470703,1195300.0,48.3145751953125,48.798805745442706,47.88120775222778,47.88120775222778,47.88120775222778
2015-08-20,55.635643005371094,54.40129852294922,55.635643005371094,54.671592712402344,1439900.0,47.23260498046875,48.708927917480466,47.86538817242878,47.86538817242878,47.86538817242878
2015-08-21,54.29768371582031,52.82457733154297,54.25714111328125,53.16695022583008,2173600.0,45.932701110839844,48.52053400675456,47.81937181381952,47.81937181381952,47.81937181381952
2015-08-24,54.32020950317383,48.18452072143555,51.049644470214844,50.86944580078125,2381800.0,43.94781494140625,48.19414367675781,47.72933560748433,47.72933560748433,47.72933560748433
2015-08-25,52.59032440185547,49.56302261352539,52.52725601196289,50.0045051574707,2606800.0,43.20055389404297,47.848864491780596,47.62640875036066,47.62640875036066,47.62640875036066
2015-08-26,52.20289993286133,49.68915939331055,51.473106384277344,50.86043930053711,2065000.0,43.940032958984375,47.54360555013021,47.54448928833008,47.54448928833008,47.54448928833008
2015-08-27,53.38318634033203,52.022705078125,52.47319412231445,53.35615921020508,2080600.0,46.09616470336914,47.43415145874023,47.51300397126571,47.51300397126571,47.51300397126571
2015-08-28,54.43733596801758,53.35615921020508,53.44625473022461,54.29317855834961,1674500.0,46.90568542480469,47.33639653523763,47.50008230006441,47.50008230006441,47.50008230006441
2015-08-31,54.266151428222656,52.833587646484375,54.140010833740234,53.47328567504883,1866100.0,46.19735336303711,47.14802678426107,47.47294211387634,47.47294211387634,47.47294211387634
2015-09-01,53.26605987548828,51.950626373291016,52.70745086669922,52.64438247680664,2055000.0,45.481231689453125,46.89012044270833,47.4322949623575,47.4322949623575,47.4322949623575
2015-09-02,53.55437469482422,51.76142120361328,53.08586502075195,52.410125732421875,1373800.0,45.27886199951172,46.623392740885414,47.389226303100585,47.389226303100585,47.389226303100585
2015-09-03,53.73456954956055,52.41913604736328,52.572303771972656,52.90566635131836,1227100.0,45.70696258544922,46.39454574584961,47.323244705200196,47.35624074000938,47.35624074000938
2015-09-04,52.554283142089844,51.58122253417969,51.590232849121094,51.671321868896484,911300.0,44.64057540893555,46.08941752115886,47.25882232666016,47.3040164067195,47.3040164067195
2015-09-08,52.86962890625,51.977657318115234,52.38309860229492,52.797550201416016,694200.0,45.61356735229492,45.84344711303711,47.21385978698731,47.27212114154168,47.27212114154168
2015-09-09,54.11298370361328,52.374088287353516,53.15794372558594,52.48220443725586,1193800.0,45.341121673583984,45.588653818766275,47.180458984375,47.23636189213506,47.23636189213506
2015-09-10,53.52734375,52.28398895263672,52.374088287353516,52.92368698120117,1845800.0,45.7225341796875,45.41585108439128,47.153139953613284,47.20883775190874,47.20883775190874
2015-09-11,53.8607063293457,52.27497863769531,52.70745086669922,52.93269729614258,1146300.0,45.73031997680664,45.3156987508138,47.10278053283692,47.18243564878191,47.18243564878191
2015-09-14,53.716552734375,51.85151672363281,52.93269729614258,53.680511474609375,1648500.0,46.37637710571289,45.34527715047201,47.025289916992186,47.168294270833336,47.168294270833336
2015-09-15,56.75286102294922,52.860618591308594,56.75286102294922,53.77061080932617,1578100.0,46.454219818115234,45.51237080891927,46.968531951904296,47.155982642338195,47.155982642338195
2015-09-16,53.365169525146484,51.364986419677734,53.365169525146484,52.96873474121094,2181000.0,45.761451721191406,45.68309733072917,46.917712631225584,47.13234652503062,47.13234652503062
2015-09-17,53.32011795043945,51.6983528137207,52.86962890625,52.013694763183594,1363600.0,44.936363220214844,45.74951934814453,46.89307273864746,47.09574680328369,47.09574680328369
2015-09-18,51.65330123901367,50.0946044921875,51.328948974609375,50.18470001220703,2420000.0,43.35623550415039,45.56685740152995,46.83992309570313,47.03444333936347,47.03444333936347
2015-09-21,51.96864700317383,49.9954948425293,51.96864700317383,50.328857421875,1830600.0,43.48077392578125,45.33852996826172,46.760036849975585,46.97712609075731,46.97712609075731
2015-09-22,51.34696960449219,48.15748977661133,51.34696960449219,48.59897232055664,2210800.0,41.98626708984375,45.05779088338216,46.63912643432617,46.89790610661582,46.89790610661582
2015-09-23,49.5720329284668,47.37363815307617,48.4998664855957,47.562843322753906,2043700.0,41.09112548828125,44.76511713663737,46.49923065185547,46.807175159454346,46.807175159454346
2015-09-24,47.256507873535156,45.499595642089844,45.9590950012207,47.13037109375,2749900.0,40.717498779296875,44.46102625528972,46.36067672729492,46.71348783052885,46.71348783052885
2015-09-25,47.5538330078125,46.55374526977539,47.364627838134766,46.8060188293457,1630700.0,40.437278747558594,44.10971399943034,46.20569351196289,46.61839375351415,46.61839375351415
2015-09-28,46.778987884521484,44.95900344848633,46.27444076538086,45.02207565307617,1958800.0,38.89606475830078,43.72674662272136,46.02870063781738,46.50313511179454,46.50313511179454
2015-09-29,46.19335174560547,43.967926025390625,44.49049377441406,45.56266403198242,1969600.0,39.36310577392578,43.31004918416341,45.86414154052734,46.3981346803553,46.3981346803553
2015-09-30,49.3377799987793,45.60771179199219,49.3377799987793,46.346519470214844,1757000.0,40.04030227661133,42.956661224365234,45.73941535949707,46.30599218175031,46.30599218175031
2015-10-01,50.50004577636719,46.03117370605469,49.75223159790039,46.85106658935547,2441600.0,40.476192474365234,42.60690511067708,45.61892242431641,46.222709328787666,46.222709328787666
2015-10-02,47.79710006713867,45.04009246826172,45.04009246826172,47.76105880737305,2139800.0,41.26237106323242,42.309041849772136,45.518637619018556,46.152845409554494,46.152845409554494
2015-10-05,48.99540328979492,47.851158142089844,48.11244201660156,48.74312973022461,1714500.0,42.11081314086914,42.024670918782554,45.449858016967774,46.09670607248942,46.09670607248942
2015-10-06,49.599063873291016,48.62600326538086,48.977386474609375,48.932334899902344,2398300.0,42.27427291870117,41.74600779215495,45.39548179626465,46.04434397449232,46.04434397449232
2015-10-07,49.400848388671875,46.436614990234375,46.436614990234375,48.70709228515625,2720800.0,42.079681396484375,41.50055643717448,45.31942993164063,45.99076745316789,45.99076745316789
2015-10-08,49.22966003417969,48.25659942626953,48.58095169067383,48.82421875,2009400.0,42.180870056152344,41.316856892903644,45.24462875366211,45.939968821207685,45.939968821207685
2015-10-09,52.00468444824219,49.56302261352539,49.56302261352539,51.869537353515625,3857500.0,44.81182098388672,41.41389592488607,45.1692497253418,45.925124770716614,45.925124770716614
2015-10-12,51.88755798339844,49.98648452758789,51.833499908447266,50.7523193359375,1439900.0,43.84662628173828,41.43828608194987,45.07101005554199,45.898131283846766,45.898131283846766
2015-10-13,51.17578125,49.95945739746094,50.14866256713867,50.04054260253906,1963400.0,43.231693267822266,41.521314493815105,44.95877052307129,45.863946181077225,45.863946181077225
2015-10-14,50.626182556152344,49.80628967285156,50.07658386230469,50.23876190185547,1132500.0,43.4029426574707,41.675435638427736,44.85923454284668,45.83279423774043,45.83279423774043
2015-10-15,50.57212448120117,49.50896453857422,50.06757354736328,50.46400451660156,973200.0,43.597530364990234,41.867437744140624,44.76080680847168,45.804853439331055,45.804853439331055
2015-10-16,52.12181091308594,49.3377799987793,52.12181091308594,50.26578903198242,1550500.0,43.42628860473633,42.066705067952476,44.67457305908203,45.77548844137309,45.77548844137309
2015-10-19,50.21083068847656,48.3484992980957,49.72520065307617,48.896297454833984,1598500.0,42.24314498901367,42.28984375,44.55199577331543,45.73241108219798,45.73241108219798
2015-10-20,49.04946517944336,46.27444076538086,48.508872985839844,48.43679428100586,1200500.0,41.84615707397461,42.45538050333659,44.40846092224121,45.68558874474951,45.68558874474951
2015-10-21,48.833229064941406,46.625823974609375,48.833229064941406,47.364627838134766,1723700.0,40.919883728027344,42.51401926676432,44.239862060546876,45.6288541612171,45.6288541612171
2015-10-22,48.43679428100586,46.78799819946289,47.905216217041016,47.30155944824219,2085800.0,40.865386962890625,42.539965565999346,44.07157424926758,45.572813370648554,45.572813370648554
2015-10-23,48.391746520996094,47.427696228027344,47.47274398803711,48.08541488647461,1667300.0,41.5426025390625,42.55864766438802,43.9196329498291,45.525950454002206,45.525950454002206
2015-10-26,48.0718994140625,47.022254943847656,48.022342681884766,47.986305236816406,1292000.0,41.456966400146484,42.51505788167318,43.764422302246096,45.47918052234869,45.47918052234869
2015-10-27,48.03135299682617,47.004234313964844,47.562843322753906,47.81511688232422,1133900.0,41.309078216552734,42.45071156819662,43.60454139709473,45.43179299614646,45.43179299614646
2015-10-28,49.48193359375,47.71601104736328,49.373817443847656,49.02243423461914,2029700.0,42.35211944580078,42.46887410481771,43.46832336425781,45.39718992254707,45.39718992254707
2015-10-29,49.400848388671875,46.86908721923828,47.49076461791992,48.70709228515625,1159800.0,42.079681396484375,42.462128194173175,43.34362548828125,45.36032871670193,45.36032871670193
2015-10-30,49.1575813293457,48.43679428100586,48.752140045166016,48.43679428100586,1161000.0,41.84615707397461,42.264417266845705,43.235896530151365,45.32171144590273,45.32171144590273
2015-11-02,49.238670349121094,48.22056198120117,48.25659942626953,48.74312973022461,1298300.0,42.11081314086914,42.14869639078776,43.159458770751954,45.286810377369754,45.286810377369754
2015-11-03,48.4908561706543,45.96810531616211,45.96810531616211,47.95026397705078,1540800.0,41.42582702636719,42.02830530802409,43.10901901245117,45.24529442735898,45.24529442735898
2015-11-04,49.409854888916016,47.86016845703125,49.409854888916016,47.977294921875,1134000.0,41.44918441772461,41.89805475870768,43.07399162292481,45.20491027832031,45.20491027832031
2015-11-05,47.38264846801758,43.427337646484375,45.03108215332031,46.292457580566406,4367500.0,39.99359130859375,41.65779215494792,42.99506278991699,45.1500542891653,45.1500542891653
2015-11-06,48.409767150878906,45.87800598144531,45.87800598144531,48.34669876098633,1559000.0,41.768314361572266,41.54726053873698,42.908505783081054,45.114827831586204,45.114827831586204
2015-11-09,48.7341194152832,46.058204650878906,46.06721496582031,46.76097106933594,1659900.0,40.39836120605469,41.42427495320638,42.77835929870606,45.06620446431268,45.06620446431268
2015-11-10,47.38264846801758,45.34642791748047,47.38264846801758,46.24740982055664,1334800.0,39.954681396484375,41.29817657470703,42.653505859375,45.014046065661375,45.014046065661375
2015-11-11,46.8060188293457,45.445533752441406,45.445533752441406,46.45463562011719,889000.0,40.13370895385742,41.245764923095706,42.54655540466309,44.96474973119871,44.96474973119871
2015-11-12,45.87800598144531,44.364356994628906,45.40949630737305,44.391387939453125,1494500.0,38.351200103759766,41.07815246582031,42.40800216674805,44.89861423492432,44.89861423492432
2015-11-13,45.03108215332031,43.63456344604492,44.07604217529297,43.742679595947266,1822500.0,37.7907600402832,40.82802963256836,42.24967811584472,44.78646141052246,44.82823944091797
2015-11-16,43.91836929321289,42.93179702758789,43.78772735595703,43.1840705871582,2630100.0,37.308162689208984,40.55144271850586,42.103029861450196,44.680926094055174,44.75451319825415
2015-11-17,44.18416213989258,41.706459045410156,41.706459045410156,43.02189254760742,2552400.0,37.493629455566406,40.297079467773436,41.94063110351563,44.577245445251464,44.684019181334854
2015-11-18,44.706729888916016,42.922786712646484,42.922786712646484,44.66168212890625,1966200.0,38.92271041870117,40.06845219930013,41.81226287841797,44.49636093139648,44.628621981694145
2015-11-19,45.499595642089844,44.13010025024414,44.40940475463867,45.211280822753906,1706400.0,39.40168762207031,39.88991928100586,41.685845947265626,44.419492950439455,44.57884165445964
2015-11-20,45.67979049682617,44.904945373535156,45.37345886230469,45.14821243286133,1094700.0,39.34672546386719,39.7232905069987,41.55817405700684,44.33047729492188,44.529482067755936
2015-11-23,45.85097885131836,44.247230529785156,44.247230529785156,45.40949630737305,1325600.0,39.574424743652344,39.55419794718424,41.422135009765626,44.22371246337891,44.483173120801695
2015-11-24,47.40967559814453,45.08514404296875,47.40967559814453,45.499595642089844,1910900.0,39.65294647216797,39.43600591023763,41.28610954284668,44.127320747375485,44.43844879998101
2015-11-25,45.96810531616211,44.13911056518555,44.98603439331055,45.3013801574707,1027900.0,39.4802131652832,39.30474116007487,41.16048477172851,44.03909870147705,44.392960399662684
2015-11-27,45.66176986694336,45.04099655151367,45.157222747802734,45.41850662231445,320800.0,39.58229064941406,39.277321116129556,41.0534033203125,43.97323802947998,44.34922703829679
2015-11-30,46.941165924072266,45.51761245727539,46.941165924072266,45.616722106933594,1622500.0,39.755027770996094,39.14310201009115,40.981379165649415,43.91065113067627,44.30783785570849
2015-12-01,46.598793029785156,45.40949630737305,45.751869201660156,45.96810531616211,1171800.0,40.0612678527832,39.120629119873044,40.91298904418945,43.83651294708252,44.26992205211094
2015-12-02,46.463645935058594,44.84187698364258,44.84187698364258,45.38246536254883,1203500.0,39.55088424682617,39.093709309895836,40.8642813873291,43.751703910827636,44.228160655604
2015-12-03,46.941165924072266,45.05811309814453,46.941165924072266,45.5266227722168,1380900.0,39.676509857177734,39.063229370117185,40.83598907470703,43.66760986328125,44.18823389421429
2015-12-04,45.751869201660156,44.850887298583984,45.65276336669922,45.42751693725586,918700.0,39.59014129638672,39.145825449625654,40.81344192504883,43.587059326171875,44.148250480320144
2015-12-07,45.42751693725586,44.058021545410156,44.427425384521484,44.112083435058594,1709800.0,38.4437370300293,39.18935724894206,40.77357109069824,43.489632301330566,44.09907364023143
2015-12-08,44.310298919677734,43.22911834716797,44.0219841003418,43.24713897705078,1367600.0,37.68993377685547,39.21480865478516,40.749448471069336,43.38907455444336,44.044294667040184
2015-12-09,43.98594284057617,42.79664993286133,43.37327575683594,43.29218673706055,1697300.0,37.72919464111328,39.23051300048828,40.716770248413084,43.29045589447021,43.99077687021029
2015-12-10,43.55347442626953,41.895668029785156,42.37318801879883,42.26506805419922,3481100.0,36.83405685424805,39.091269429524736,40.65264533996582,43.196030349731444,43.93063636587448
2015-12-11,42.3281364440918,41.09379196166992,41.60735321044922,41.228939056396484,1741800.0,35.93107223510742,38.85989507039388,40.56174293518066,43.090332679748535,43.86397333145142
2015-12-14,41.38210678100586,39.5531120300293,41.12983322143555,39.778358459472656,2298300.0,34.666893005371094,38.547906239827476,40.42983337402344,42.974235496521,43.787964403136705
2015-12-15,41.05054473876953,39.237770080566406,40.24686813354492,39.25579071044922,3622300.0,34.21147537231445,38.19037628173828,40.27184661865235,42.86085231781006,43.70946859140865
2015-12-16,40.55320358276367,38.51698303222656,39.6522216796875,40.47211456298828,4424000.0,35.2714958190918,37.8982795715332,40.13179107666016,42.763636436462406,43.64086718675567
2015-12-17,40.805477142333984,40.02162170410156,40.35498809814453,40.427066802978516,3713300.0,35.232242584228516,37.615081532796225,39.99484230041504,42.65713611602783,43.57305569802561
2015-12-18,40.88836669921875,39.67924880981445,40.52617263793945,39.724300384521484,5553400.0,34.619781494140625,37.28424758911133,39.84362052917481,42.544124641418456,43.50142950439453
2015-12-21,40.4090461730957,39.661231994628906,39.86845779418945,40.07568359375,3794700.0,34.92601013183594,36.96231307983398,39.64590431213379,42.40757701873779,43.433370620485334
2015-12-22,40.32795715332031,39.03504943847656,40.12974166870117,39.67924880981445,2775300.0,34.58051681518555,36.59692967732747,39.460582122802734,42.26579608917236,43.36366311020738
2015-12-23,41.10730743408203,39.70627975463867,40.05766296386719,41.003692626953125,1909000.0,35.734764099121094,36.34252166748047,39.31064353942871,42.13470703125,43.30406233668327
2015-12-24,41.54428482055664,40.805477142333984,41.165870666503906,41.003692626953125,490700.0,35.734764099121094,36.07973861694336,39.15727996826172,42.0082572555542,43.24538560615954
2015-12-28,41.13883972167969,40.463104248046875,40.913597106933594,41.111812591552734,1047200.0,35.82898712158203,35.82899500528971,39.00190910339356,41.881357955932614,43.1883363870474
2015-12-29,41.71546936035156,41.1568603515625,41.391117095947266,41.32804870605469,978600.0,36.0174446105957,35.66724217732747,38.85373222351074,41.764152641296384,43.13359675516609
2015-12-30,41.51274871826172,41.01270294189453,41.18389129638672,41.228939056396484,1166600.0,35.93107223510742,35.549984741210935,38.72749076843262,41.63974327087402,43.079032175468676
2015-12-31,41.76502227783203,40.90458679199219,40.94963455200195,41.10280227661133,1079000.0,35.82115173339844,35.42278188069661,38.6069906616211,41.50772579193115,43.02446164582905
2016-01-04,41.02171325683594,39.99909973144531,40.37300491333008,41.01270294189453,1827200.0,35.74262237548828,35.35001958211263,38.50344543457031,41.3716537475586,42.97011956172203
2016-01-05,41.179386138916016,40.76042938232422,41.05775451660156,40.98567581176758,1739100.0,35.71906661987305,35.33588587443034,38.40051902770996,41.23604663848877,42.91640805844907
2016-01-06,40.449588775634766,39.643211364746094,40.27389907836914,39.85043716430664,1529800.0,34.72970962524414,35.340073649088545,38.264261169433595,41.091947059631345,42.856211746440216
2016-01-07,40.16577911376953,38.877376556396484,39.03054428100586,39.45400619506836,2213600.0,34.38421630859375,35.35158971150716,38.12280616760254,40.94361423492432,42.794372363682214
2016-01-08,39.34588623046875,37.606990814208984,39.228759765625,37.77817916870117,3284000.0,32.92372512817383,35.195071665445965,37.95509910583496,40.77982025146484,42.7228459344394
2016-01-11,38.02144241333008,35.5077018737793,37.90431594848633,35.82304763793945,4134900.0,31.219837188720703,34.92757797241211,37.73245346069336,40.60038841247559,42.640090475837106
2016-01-12,36.43571472167969,34.147220611572266,36.05730056762695,34.55266189575195,3926800.0,30.11268424987793,34.6271048227946,37.49311351776123,40.41836950302124,42.55060900279454
2016-01-13,36.05730056762695,34.13821029663086,34.16524124145508,34.20127868652344,5187200.0,29.806461334228516,34.285801569620766,37.25231960296631,40.24410806655884,42.46022497677634
2016-01-14,35.075233459472656,33.71474838256836,34.36345672607422,34.687808990478516,1965500.0,30.2304744720459,33.99579874674479,37.01471282958985,40.0870858001709,42.3740999732219
2016-01-15,34.38147735595703,33.246238708496094,33.83187484741211,33.381385803222656,2701900.0,29.091915130615234,33.5529421488444,36.768034591674805,39.93852680206299,42.28121756173514
2016-01-19,33.85890579223633,32.63176727294922,33.73276901245117,32.84980773925781,2639100.0,28.62864875793457,33.07920112609863,36.51162387847901,39.792807750701904,42.18640805615319
2016-01-20,33.129112243652344,31.10190200805664,32.32723617553711,32.480403900146484,2975000.0,28.30670928955078,32.57771593729655,36.27788623809815,39.63647451400757,42.09068599569387
2016-01-21,33.66069030761719,32.23713684082031,32.642581939697266,32.80475616455078,1828900.0,28.589384078979492,32.08251190185547,36.01430763244629,39.46140670776367,41.998211325031434
2016-01-22,34.39949417114258,33.2552490234375,33.561580657958984,34.0030632019043,2079100.0,29.633710861206055,31.662687810262046,35.79901462554932,39.288686962127684,41.914099076978204
2016-01-25,30.804576873779297,28.4079647064209,30.69645881652832,28.93053436279297,9308400.0,25.212995529174805,30.955477396647137,35.504180908203125,39.078843383789064,41.80125378273629
2016-01-26,29.678348541259766,28.70528793334961,29.191818237304688,28.903505325317383,3183700.0,25.18943977355957,30.25193188985189,35.20529552459717,38.87592546463013,41.68976509811094
2016-01-27,30.37210464477539,28.58816146850586,28.58816146850586,29.37201499938965,2291300.0,25.597747802734375,29.577177302042642,34.95022647857666,38.67911432266235,41.58248498280843
2016-01-28,30.002702713012695,28.498062133789062,29.55221176147461,28.516082763671875,2737500.0,24.851802825927734,28.918650182088218,34.69144733428955,38.47056272506714,41.47168576322644
2016-01-29,31.90377426147461,28.561132431030273,28.70528793334961,31.78664779663086,5725800.0,27.702102661132812,28.473175938924154,34.499326133728026,38.301177997589114,41.381096400712664
2016-02-01,31.768627166748047,30.092802047729492,31.34516716003418,31.54338264465332,3979500.0,27.49009895324707,28.110934193929037,34.29925552368164,38.11994331359863,41.2903055677227
2016-02-02,30.984773635864258,30.020723342895508,30.7595272064209,30.0567626953125,3362800.0,26.194503784179688,27.775911966959637,34.04469139099121,37.92847713470459,41.19228088081657
2016-02-03,30.912694931030273,29.63330078125,30.588340759277344,30.0117130279541,4158600.0,26.155242919921875,27.512082544962563,33.779762496948244,37.732804222106935,41.09526773268177
2016-02-04,31.128931045532227,29.83151626586914,29.849536895751953,31.02081298828125,3664600.0,27.034679412841797,27.327297083536784,33.533521575927736,37.54584781646729,41.00513575627254
2016-02-05,31.408235549926758,30.002702713012695,30.82259750366211,30.092802047729492,1556400.0,26.225915908813477,27.060326512654623,33.266551399230956,37.344343204498294,40.911000598008464
2016-02-08,30.083791732788086,28.651229858398438,29.91260528564453,29.002613067626953,2294500.0,25.27581214904785,26.805919647216797,32.979008712768554,37.13255912780762,40.81204370909099
2016-02-09,29.666637420654297,28.498062133789062,28.534101486206055,29.45310401916504,3197200.0,25.668415069580078,26.608570734659832,32.70277275085449,36.931628761291506,40.71680076167269
2016-02-10,29.867555618286133,28.191728591918945,28.498062133789062,28.24578857421875,3432700.0,24.933696746826172,26.383703231811523,32.409800872802734,36.731602096557616,40.61815636157989
2016-02-11,28.20073890686035,26.786197662353516,27.768266677856445,26.97540283203125,3316700.0,23.81227684020996,26.065229415893555,32.09094585418701,36.53616250991821,40.51377201672666
2016-02-12,28.011531829833984,27.13758087158203,27.371835708618164,27.957473754882812,2520900.0,24.6791934967041,25.73492825826009,31.78330436706543,36.34814670562744,40.41602770487467
2016-02-16,28.552122116088867,27.651140213012695,28.380935668945312,28.38994598388672,2611400.0,25.060955047607422,25.7247922261556,31.493505783081055,36.17889358520508,40.32182480513684
