Date,High,Low,Open,Close,Volume,Adj Close,GWW-15ma,GWW-50ma,GWW-100ma,GWW-200ma
2000-01-28,50.0625,48.125,50.0,48.125,374800.0,33.93601608276367,36.174913279215495,35.27211741397255,35.27211741397255,35.27211741397255
2000-01-31,49.4375,47.0625,48.25,47.9375,595600.0,33.80381393432617,36.34239044189453,35.19870223999023,35.19870223999023,35.19870223999023
2000-02-01,48.0,46.625,48.0,46.9375,541300.0,33.0986442565918,36.37177378336589,35.09869947887602,35.09869947887602,35.09869947887602
2000-02-02,47.8125,47.0,47.0,47.4375,479100.0,33.451236724853516,36.321825917561846,35.02381480823863,35.02381480823863,35.02381480823863
2000-02-03,48.875,45.875,47.0,47.5,695900.0,33.608665466308594,36.205979665120445,34.962286575980805,34.962286575980805,34.962286575980805
2000-02-04,48.3125,47.0,47.375,48.0,301400.0,33.962425231933594,36.02557271321614,34.92062568664551,34.92062568664551,34.92062568664551
2000-02-07,48.25,47.625,47.75,48.0,204400.0,33.962425231933594,35.67475128173828,34.88229766845703,34.88229766845703,34.88229766845703
2000-02-08,48.25,47.8125,48.0,48.0,318100.0,33.962425231933594,35.370940653483075,34.84691795935998,34.84691795935998,34.84691795935998
2000-02-09,49.0,47.625,48.375,48.75,664300.0,34.493099212646484,35.090755971272785,34.83381356133355,34.83381356133355,34.83381356133355
2000-02-10,50.125,48.4375,48.625,50.125,683400.0,35.465980529785156,34.88718236287435,34.856390953063965,34.856390953063965,34.856390953063965
2000-02-11,51.6875,48.875,50.0,51.5625,628700.0,36.48306655883789,34.77785771687825,34.91248321533203,34.91248321533203,34.91248321533203
2000-02-14,53.0625,51.375,51.625,52.8125,718000.0,37.367515563964844,34.72161966959636,34.994317626953126,34.994317626953126,34.994317626953126
2000-02-15,52.8125,50.75,52.8125,51.0,433700.0,36.085079193115234,34.7091682434082,35.0295034839261,35.0295034839261,35.0295034839261
2000-02-16,51.0,49.6875,51.0,50.5625,490900.0,35.77553176879883,34.72602793375651,35.05281686782837,35.05281686782837,35.05281686782837
2000-02-17,50.625,49.8125,50.625,49.9375,371500.0,35.33331298828125,34.71928253173828,35.061316750266336,35.061316750266336,35.061316750266336
2000-02-18,49.5,47.0,49.25,47.625,260000.0,33.697105407714844,34.703355153401695,35.021192887250116,35.021192887250116,35.021192887250116
2000-02-22,47.75,45.5,47.75,46.75,345300.0,33.0779914855957,34.65496699015299,34.965672847202846,34.965672847202846,34.965672847202846
2000-02-23,47.5,46.0,47.0,47.125,217500.0,33.34332275390625,34.671278889973955,34.920607566833496,34.920607566833496,34.920607566833496
2000-02-24,46.625,45.0625,46.5,45.75,340800.0,32.37043380737305,34.59922536214193,34.85168395171294,34.85168395171294,34.85168395171294
2000-02-25,45.6875,42.25,45.6875,43.3125,646100.0,30.645771026611328,34.40169906616211,34.74100203263132,34.74100203263132,34.74100203263132
2000-02-28,43.8125,41.75,43.4375,43.5,510800.0,30.7784423828125,34.18943354288737,34.639397939046226,34.639397939046226,34.639397939046226
2000-02-29,44.0625,42.625,43.625,42.8125,453700.0,30.292003631591797,33.94473876953125,34.53071308135986,34.53071308135986,34.53071308135986
2000-03-01,42.375,40.8125,42.375,42.0,422500.0,29.717126846313477,33.661718877156574,34.41330853904166,34.41330853904166,34.41330853904166
2000-03-02,41.75,39.6875,41.75,39.6875,376000.0,28.08091163635254,33.234239705403645,34.26253718421573,34.26253718421573,34.26253718421573
2000-03-03,41.25,39.4375,39.6875,40.5625,429900.0,28.700014114379883,32.78317527770996,34.13317618259164,34.13317618259164,34.13317618259164
2000-03-06,41.0,39.8125,41.0,40.4375,479300.0,28.611576080322266,32.25840924580892,34.00768527117643,34.00768527117643,34.00768527117643
2000-03-07,41.0,38.8125,40.875,38.875,415300.0,27.506025314331055,31.6009765625,33.86320393880208,33.86320393880208,33.86320393880208
2000-03-08,38.25,37.25,38.25,37.75,707200.0,26.710025787353516,30.975973002115886,33.70770006594451,33.70770006594451,33.70770006594451
2000-03-09,40.4375,37.25,37.625,40.4375,656800.0,28.611576080322266,30.498375956217448,33.59927189603765,33.59927189603765,33.59927189603765
2000-03-10,40.4375,38.5,40.4375,39.625,460900.0,28.03669548034668,30.01193478902181,33.48338488737742,33.48338488737742,33.48338488737742
2000-03-13,39.75,38.0,39.625,38.8125,245100.0,27.461811065673828,29.59624849955241,33.36049562571,33.36049562571,33.36049562571
2000-03-14,45.8125,40.375,40.5,45.5,1053400.0,32.193546295166016,29.537285486857098,33.33715663909912,33.33715663909912,33.33715663909912
2000-03-15,49.125,44.375,45.5,46.9375,1258500.0,33.21065902709961,29.52844123840332,33.353500556945804,33.334676293765796,33.334676293765796
2000-03-16,51.0625,47.9375,48.0,51.0,1091100.0,36.085079193115234,29.776084264119465,33.44584331512451,33.38756865721483,33.38756865721483
2000-03-17,51.875,49.875,51.0625,50.4375,921900.0,35.68708038330078,30.11217155456543,33.52141159057617,33.43095567091456,33.43095567091456
2000-03-20,51.75,49.4375,50.1875,50.25,618600.0,35.554412841796875,30.43056958516439,33.59697063446045,33.47027895185683,33.47027895185683
2000-03-21,51.9375,50.0,50.0,51.875,486100.0,36.70417785644531,30.858047866821288,33.705221061706546,33.52907711375843,33.52907711375843
2000-03-22,52.9375,51.0625,52.0,52.875,437500.0,37.411739349365234,31.371022033691407,33.80029796600342,33.5984103679657,33.5984103679657
2000-03-23,55.0625,52.875,52.875,55.0,725500.0,38.915283203125,32.093313471476236,33.894594535827636,33.69168883875797,33.69168883875797
2000-03-24,55.75,54.75,55.0,55.375,856600.0,39.18061828613281,32.79202041625977,33.9712797164917,33.78632555336788,33.78632555336788
2000-03-27,55.5,54.1875,55.0,55.0,612800.0,38.915283203125,33.47893422444661,34.016214790344236,33.87325703895698,33.87325703895698
2000-03-28,56.625,55.0,55.0,56.0,631900.0,39.62283706665039,34.28672167460124,34.024176597595215,33.969083372751875,33.969083372751875
2000-03-29,56.875,55.375,55.9375,56.0,401700.0,39.62283706665039,35.147575759887694,34.04624164581299,34.06176785953709,34.06176785953709
2000-03-30,55.75,54.375,55.75,54.5,737000.0,38.56151580810547,35.810905075073244,34.04355457305908,34.13434443935271,34.13434443935271
2000-03-31,55.375,54.25,54.5,54.25,1087600.0,38.384620666503906,36.50076675415039,34.04085529327393,34.20180914137099,34.20180914137099
2000-04-03,55.625,53.75,54.0625,55.375,685100.0,39.18061828613281,37.282020568847656,34.062008934020994,34.27960303425789,34.27960303425789
2000-04-04,55.6875,52.5,55.125,53.75,698600.0,38.03083419799805,37.671173095703125,34.05840389251709,34.33731428293081,34.33731428293081
2000-04-05,53.6875,49.875,53.25,50.75,958000.0,35.908199310302734,37.851009114583334,34.051130867004396,34.36111557122433,34.36111557122433
2000-04-06,51.9375,50.8125,50.875,51.5625,929900.0,36.48306655883789,37.877541605631514,34.07033946990967,34.392786481487214,34.392786481487214
2000-04-07,51.75,49.1875,51.6875,49.4375,1038600.0,34.97952651977539,37.83037134806315,34.061240119934084,34.40141501146204,34.40141501146204
2000-04-10,50.5,48.3125,50.0,48.6875,920900.0,34.4488639831543,37.75666809082031,34.07149707794189,34.40210267771845,34.40210267771845
2000-04-11,50.5,48.875,48.875,49.9375,747000.0,35.33331298828125,37.665277099609376,34.102087059020995,34.41540568215506,34.41540568215506
2000-04-12,51.75,49.5625,49.5625,50.5625,849800.0,35.77553176879883,37.55619659423828,34.155624809265134,34.43456238760075,34.43456238760075
2000-04-13,50.9375,49.625,50.625,50.125,519100.0,35.465980529785156,37.32624308268229,34.19591968536377,34.44888763957553,34.44888763957553
2000-04-14,49.875,45.0,49.875,45.25,1245900.0,32.01665115356445,36.848645273844404,34.164079399108886,34.415569331547985,34.415569331547985
2000-04-17,46.75,45.5,45.625,46.375,322700.0,32.81264877319336,36.441802978515625,34.14108386993408,34.39390824292157,34.39390824292157
2000-04-18,46.6875,45.625,46.4375,45.625,880800.0,32.2819938659668,35.952413431803386,34.10747524261475,34.36574938456217,34.36574938456217
2000-04-19,45.875,43.0,45.875,44.125,1105500.0,31.220674514770508,35.39226926167806,34.052640228271486,34.32436682048597,34.32436682048597
2000-04-20,44.0,43.4375,43.75,43.75,604600.0,30.95534324645996,34.88519109090169,33.98188510894775,34.28061326757654,34.28061326757654
2000-04-24,43.6875,42.4375,43.6875,42.4375,381100.0,30.026662826538086,34.327993901570636,33.87309875488281,34.22607544140938,34.22607544140938
2000-04-25,43.625,42.8125,43.0,43.5,318700.0,30.7784423828125,33.767848841349284,33.7590062713623,34.182434516617015,34.182434516617015
2000-04-26,44.25,42.75,43.5,43.1875,363100.0,30.557344436645508,33.26961619059245,33.622802848815915,34.13712089061737,34.13712089061737
2000-04-27,43.3125,42.75,43.1875,43.125,403000.0,30.513120651245117,32.90994427998861,33.511363677978515,34.092380146921414,34.092380146921414
2000-04-28,43.5,42.75,43.0625,43.375,359300.0,30.69000816345215,32.52374038696289,33.409653205871585,34.0508878056596,34.0508878056596
2000-05-01,45.8125,43.375,43.375,45.3125,345000.0,32.060874938964844,32.32916361490886,33.34420444488526,34.02691174702472,34.02691174702472
2000-05-02,45.4375,44.375,45.3125,44.5625,386700.0,31.530221939086914,32.1345874786377,33.300866775512695,33.99718924931118,33.99718924931118
2000-05-03,44.8125,44.0,44.4375,44.5625,542100.0,31.530221939086914,31.881048075358073,33.26991138458252,33.96816610448501,33.96816610448501
2000-05-04,45.125,44.1875,44.25,44.375,291100.0,31.517780303955078,31.59719797770182,33.2334005355835,33.93967324633931,33.93967324633931
2000-05-05,45.4375,44.125,44.375,45.4375,263100.0,32.27242660522461,31.38429438273112,33.23144039154053,33.92050949184374,33.92050949184374
2000-05-08,45.5625,43.9375,45.1875,44.0625,188900.0,31.295846939086914,31.336240768432617,33.24444190979004,33.89068378101695,33.89068378101695
2000-05-09,44.4375,43.75,44.3125,44.125,205300.0,31.34022331237793,31.238079071044922,33.25567752838135,33.86202692181877,33.86202692181877
2000-05-10,44.9375,43.375,44.375,43.625,300400.0,30.9851016998291,31.15161959330241,33.269539489746094,33.83006108601888,33.83006108601888
2000-05-11,44.625,43.25,43.875,43.5625,373500.0,30.940702438354492,31.132954788208007,33.29401100158692,33.798309892088504,33.798309892088504
2000-05-12,43.75,41.6875,43.75,42.3125,614900.0,30.05286979675293,31.072789891560873,33.333450164794925,33.75759858670442,33.75759858670442
2000-05-15,44.9375,42.3125,42.5625,44.6875,387200.0,31.739736557006836,31.186994806925455,33.39424461364746,33.73590114552488,33.73590114552488
2000-05-16,45.25,44.375,44.5,44.75,254100.0,31.784154891967773,31.25404230753581,33.45769618988037,33.71513788750831,33.71513788750831
2000-05-17,44.8125,44.0625,44.5,44.8125,308600.0,31.82853126525879,31.338788096110026,33.544146308898924,33.695278870432,33.695278870432
2000-05-18,45.1875,44.5,44.8125,44.875,292100.0,31.8729190826416,31.429441324869792,33.647404174804684,33.67629595597585,33.67629595597585
2000-05-19,44.75,44.25,44.25,44.75,585400.0,31.784154891967773,31.502384440104166,33.7108557510376,33.65678934706855,33.65678934706855
2000-05-22,45.0,42.6875,44.6875,43.125,320900.0,30.62996482849121,31.406990432739256,33.76272113800049,33.62590338259327,33.62590338259327
2000-05-23,43.25,42.5,43.25,42.6875,137100.0,30.31923484802246,31.326257960001627,33.81986961364746,33.59250269032488,33.59250269032488
2000-05-24,43.125,41.375,42.9375,41.5,259000.0,29.475788116455078,31.189295705159505,33.76551445007324,33.55133554458618,33.55133554458618
2000-05-25,42.25,41.125,41.25,42.1875,389600.0,29.964099884033203,31.085717010498048,33.70058326721191,33.52704191207886,33.51581835982823
2000-05-26,42.5,40.8125,42.3125,40.875,193200.0,29.031875610351562,30.86968027750651,33.55951919555664,33.502681255340576,33.47185813679415
2000-05-30,41.5625,40.75,40.875,41.375,350900.0,29.387004852294922,30.742424138387044,33.433517684936525,33.47746463775635,33.432199367041726
2000-05-31,41.625,39.75,41.125,39.9375,316200.0,28.366008758544922,30.54414316813151,33.28974960327148,33.44336011886597,33.38348599580618
2000-06-01,40.1875,39.375,40.0,40.125,467500.0,28.499187469482422,30.378415552775063,33.125649795532226,33.41543542861938,33.33696886698405
2000-06-02,41.9375,40.5,40.625,41.375,479200.0,29.387004852294922,30.274835713704427,32.96515510559082,33.38272653579712,33.29970505552472
2000-06-05,41.5625,39.6875,41.375,39.875,402400.0,28.32162094116211,30.159419123331705,32.753281860351564,33.3239381980896,33.2531809049232
2000-06-06,40.3125,39.3125,40.0,39.75,375400.0,28.232831954956055,29.925625483194988,32.53432613372803,33.25280292510986,33.2066961924235
2000-06-07,39.75,38.375,39.75,38.75,426100.0,27.522579193115234,29.641520436604818,32.306472053527834,33.16134342193604,33.15454833004453
2000-06-08,39.375,38.5625,38.875,38.75,172600.0,27.522579193115234,29.35445696512858,32.06446689605713,33.04432174682617,33.1033486106179
2000-06-09,39.0625,37.6875,38.75,38.1875,299500.0,27.12305450439453,29.037799326578774,31.81447124481201,32.9303564453125,33.049472087138405
2000-06-12,38.4375,35.25,38.375,35.53125,754800.0,25.236425399780273,28.60128402709961,31.54796943664551,32.79576200485229,32.979712741715566
2000-06-13,35.5,33.625,35.0,34.75,1986900.0,24.681541442871094,28.204722468058268,31.27390785217285,32.65738157272339,32.906277597478
2000-06-14,36.625,34.8125,34.875,35.6875,1584300.0,25.3474063873291,27.873267237345377,30.997243614196776,32.529626274108885,32.83997170966968
2000-06-15,35.9375,33.25,35.125,33.8125,738600.0,24.015668869018555,27.509259287516276,30.716940307617186,32.387672100067135,32.763238641490105
2000-06-16,33.4375,32.0,32.0,32.03125,643100.0,22.750518798828125,27.028353881835937,30.453786697387695,32.252458782196044,32.67692209112233
2000-06-19,32.75,30.5,32.0,30.5,746200.0,21.66292953491211,26.537090810139976,30.15738395690918,32.11386171340942,32.58278540260771
2000-06-20,31.125,30.25,30.625,31.0625,709300.0,22.06245994567871,26.04878781636556,29.899042625427246,31.980141372680663,32.493630102125266
2000-06-21,31.375,29.375,31.0625,29.8125,776700.0,21.17462921142578,25.569362513224284,29.633557929992676,31.852527503967284,32.398512447581574
2000-06-22,32.5,30.0,30.125,31.6875,571600.0,22.506364822387695,25.169841003417968,29.377018966674804,31.7395530128479,32.316077884038286
2000-06-23,31.8125,30.4375,31.8125,30.4375,365700.0,21.61853790283203,24.65194320678711,29.093879089355468,31.6247519493103,32.227668462706006
2000-06-26,31.3125,30.5,31.0,30.9375,617400.0,21.973674774169922,24.228746795654295,28.824032974243163,31.509976329803468,32.14361933411145
2000-06-27,31.25,30.5,30.625,30.875,344600.0,21.929277420043945,23.808509826660156,28.622285499572754,31.39318244934082,32.060575903915776
2000-06-28,31.25,30.0625,31.125,30.59375,327100.0,21.72951889038086,23.422305806477866,28.400622901916503,31.270853385925292,31.977260928000174
2000-06-29,30.875,30.0,30.5625,30.75,358400.0,21.84049415588379,23.0435001373291,28.191792907714845,31.149634075164794,31.89616679382324
2000-06-30,31.625,30.625,30.75,30.8125,852200.0,21.884897232055664,22.69428965250651,28.005077362060547,31.028858795166016,31.816712273491753
2000-07-03,32.0625,30.875,30.875,32.0625,281500.0,22.7727108001709,22.53004201253255,27.841424713134767,30.91165491104126,31.745499663465605
2000-07-05,31.875,30.5625,31.625,30.875,524400.0,21.929277420043945,22.346557744344075,27.679477005004884,30.776287879943848,31.668810427188873
2000-07-06,31.0,28.875,31.0,29.0,632000.0,20.59754180908203,22.029900105794272,27.475858993530274,30.617432632446288,31.58298663945161
2000-07-07,29.5625,28.5,29.1875,29.0,721700.0,20.59754180908203,21.80202496846517,27.276662940979005,30.449732894897462,31.49848321767954
2000-07-10,30.625,28.9375,28.9375,30.375,564400.0,21.57415008544922,21.723600387573242,27.097883529663086,30.3046236038208,31.422724949494572
2000-07-11,30.75,29.9375,30.625,30.625,540600.0,21.751718521118164,21.729519653320313,26.919117736816407,30.164385471343994,31.3494597492796
2000-07-12,30.625,29.375,30.5625,29.9375,595500.0,21.26341438293457,21.676249949137368,26.7031685256958,30.023686485290526,31.273624821713096
2000-07-13,31.25,29.9375,29.9375,30.875,473600.0,21.929277420043945,21.726559829711913,26.51114963531494,29.90600820541382,31.203890885879744
2000-07-14,31.5625,30.8125,30.8125,31.3125,411200.0,22.240026473999023,21.708803939819337,26.325345726013182,29.79762855529785,31.137491890236184
2000-07-17,32.25,31.3125,31.3125,32.1875,595500.0,22.861492156982422,21.791667556762697,26.15221996307373,29.692810249328613,31.07663895102108
2000-07-18,33.5,32.0,32.125,32.5,1013600.0,23.083452224731445,21.865652720133465,25.96844047546387,29.599940433502198,31.018294522362034
2000-07-19,32.8125,32.25,32.5,32.5,917400.0,23.083452224731445,21.94259770711263,25.804192581176757,29.5243172454834,30.960795665132828
2000-07-20,33.625,32.5625,32.75,33.1875,462800.0,23.571754455566406,22.065413411458334,25.64882320404053,29.452250366210937,30.90763709527983
2000-07-21,34.75,32.9375,33.25,33.125,336400.0,23.527360916137695,22.17787119547526,25.4996683883667,29.384603939056397,30.85492083685739
2000-07-24,33.5,32.0,33.0,32.375,534000.0,22.994667053222656,22.251855850219727,25.340747680664062,29.317379341125488,30.79917435612239
2000-07-25,32.6875,31.625,32.625,31.75,476300.0,22.550756454467773,22.237058893839517,25.19070541381836,29.26207778930664,30.741086906110738
2000-07-26,31.875,31.0625,31.8125,31.25,437900.0,22.195632934570312,22.254815928141277,24.99982334136963,29.197033977508546,30.681328486729335
2000-07-27,31.9375,31.1875,31.3125,31.625,331100.0,22.46196746826172,22.37911097208659,24.813379592895508,29.13553789138794,30.624249590767754
2000-07-28,31.625,30.6875,31.5,31.125,323900.0,22.10684585571289,22.47973124186198,24.61894588470459,29.08154609680176,30.565508875353583
2000-07-31,32.375,31.375,31.375,31.75,264900.0,22.550756454467773,22.54483833312988,24.432502632141112,29.0399534034729,30.51061331082697
2000-08-01,32.375,31.625,31.8125,32.1875,196400.0,22.861492156982422,22.6188232421875,24.254049377441405,28.9824525642395,30.458578473045712
2000-08-02,32.125,31.625,32.0,31.9375,199800.0,22.68392562866211,22.71352399190267,24.095128593444823,28.928924865722657,30.406047034907985
2000-08-03,32.0625,31.5,31.8125,31.625,223700.0,22.46196746826172,22.749036661783855,23.93798324584961,28.878926429748535,30.352731064662038
2000-08-04,32.5,31.5,31.5,32.5,243200.0,23.083452224731445,22.805265045166017,23.810136528015136,28.787825489044188,30.304269205729167
2000-08-07,32.625,32.125,32.5,32.625,189000.0,23.172239303588867,22.825981521606444,23.67429931640625,28.687441291809083,30.257037219622276
2000-08-08,33.8125,32.5625,32.625,33.0,393600.0,23.438579559326172,22.849656677246095,23.562433395385742,28.560976295471193,30.212178945541382
2000-08-09,33.34375,32.25,33.0,33.1875,376400.0,23.571754455566406,22.882210159301756,23.44612838745117,28.439823036193847,30.168777478286643
2000-08-10,33.75,32.875,33.0,33.0625,270200.0,23.603885650634766,22.884352238972983,23.350885925292967,28.320317764282226,30.126148310574617
2000-08-11,33.5625,32.75,33.4375,33.0,221300.0,23.559255599975586,22.88647855122884,23.25208728790283,28.18886854171753,30.083781260828818
2000-08-14,33.3125,32.875,32.875,33.25,195400.0,23.737747192382812,22.93601722717285,23.13910213470459,28.052128620147705,30.043101555261856
2000-08-15,33.5,31.8125,33.5,32.0,396300.0,22.84534454345703,22.955656433105467,23.02957660675049,27.891429233551026,29.997255969199404
2000-08-16,32.375,31.9375,32.0625,32.125,237900.0,22.934581756591797,23.004919687906902,22.923611602783204,27.728968868255617,29.952555499499358
2000-08-17,33.0,31.8125,32.375,32.0,543600.0,22.84534454345703,23.03047815958659,22.830066909790037,27.568269481658934,29.90785605952425
2000-08-18,32.1875,31.5625,32.125,32.0,298700.0,22.84534454345703,23.079711405436196,22.736522216796875,27.400494556427002,29.863715362548827
2000-08-21,31.9375,31.0625,31.9375,31.1875,246200.0,22.265287399291992,23.060680135091147,22.639366874694826,27.226919059753417,29.816520157808103
2000-08-22,31.25,30.9375,31.25,31.0,312300.0,22.13142204284668,23.012008794148763,22.577266807556153,27.06261812210083,29.769081280555255
2000-08-23,31.0,30.4375,31.0,30.5,345800.0,21.774473190307617,22.951378631591798,22.519125442504883,26.896516647338867,29.72003460515496
2000-08-24,31.375,30.1875,30.375,31.1875,534400.0,22.265287399291992,22.938266626993816,22.457483062744142,26.727363338470457,29.674578829509457
2000-08-25,31.3125,30.5625,31.1875,31.0,219700.0,22.13142204284668,22.874797948201497,22.4197981262207,26.568369216918946,29.628862727772106
2000-08-28,31.0625,30.0625,30.9375,30.6875,207900.0,21.908329010009766,22.79053726196289,22.402954330444334,26.428370513916015,29.582353488508478
2000-08-29,30.9375,30.25,30.5625,30.875,260700.0,22.042198181152344,22.697445170084634,22.41053970336914,26.28396183013916,29.537202857925507
2000-08-30,30.9375,30.125,30.875,30.75,190000.0,21.95294761657715,22.589524714152017,22.40834945678711,26.153696041107178,29.492058481488908
2000-08-31,30.4375,28.625,30.375,28.890625,624100.0,20.625513076782227,22.39096654256185,22.39736713409424,26.015462532043458,29.439593715780585
2000-09-01,29.875,28.75,29.125,29.3125,578800.0,20.926692962646484,22.21546236673991,22.365773696899414,25.87139633178711,29.389517828997445
2000-09-05,30.4375,29.375,29.875,30.125,288700.0,21.506752014160156,22.0667293548584,22.363537979125976,25.728708534240724,29.343419783296643
2000-09-06,30.75,29.9375,30.0,30.375,306200.0,21.685232162475586,21.989388529459635,22.35776912689209,25.590901050567627,29.298895436663962
2000-09-07,30.3125,29.3125,30.3125,29.8125,319400.0,21.28365135192871,21.879326502482098,22.344856605529785,25.48357105255127,29.25256454600075
2000-09-08,29.8125,29.3125,29.75,29.5625,310200.0,21.10516929626465,21.76331481933594,22.33236961364746,25.366496257781982,29.205740435370082
2000-09-11,29.75,29.375,29.5,29.4375,755800.0,21.015926361083984,21.641353607177734,22.315878257751464,25.253835582733153,29.158941497802733
2000-09-12,29.5,28.625,29.4375,29.0,553400.0,20.703598022460938,21.537240982055664,22.29225227355957,25.148664817810058,29.11089977351102
2000-09-13,29.0,28.1875,29.0,28.5625,342000.0,20.391244888305664,21.42122917175293,22.244622955322267,25.043023834228517,29.061636186588956
2000-09-14,28.1875,27.5,28.1875,27.625,315900.0,19.721961975097656,21.284395090738933,22.20047664642334,24.939976825714112,29.009166106749117
2000-09-15,27.75,26.8125,27.6875,27.4375,596400.0,19.58810043334961,21.105915959676107,22.180287818908692,24.82807340621948,28.956534454942414
2000-09-18,28.125,27.375,27.625,27.9375,609300.0,19.94505500793457,20.960158157348634,22.167238082885742,24.721950511932373,28.906470680236815
2000-09-19,27.75,27.1875,27.75,27.5,534100.0,19.632720947265625,20.80845095316569,22.12840950012207,24.613146514892577,28.85523449386681
2000-09-20,27.375,26.5,27.25,26.5,351000.0,18.918804168701172,20.600224685668945,22.071751213073732,24.495434474945068,28.800638722849417
2000-09-21,26.875,26.125,26.5,26.5625,432300.0,18.963422775268555,20.400923029581705,22.02575138092041,24.364459953308106,28.746883444447334
2000-09-22,26.25,25.4375,26.125,26.125,240800.0,18.651081085205078,20.269294230143228,21.960187454223632,24.235668544769286,28.692014953364495
2000-09-25,26.6875,25.6875,26.625,26.125,262900.0,18.651081085205078,20.117586771647137,21.888408546447753,24.10687713623047,28.63773963515823
2000-09-26,26.125,25.125,26.125,25.5,645400.0,18.204877853393555,19.89746182759603,21.795276260375978,23.973748111724852,28.581648980417558
2000-09-27,26.6875,25.5,25.75,26.125,474300.0,18.651081085205078,19.695185089111327,21.70662883758545,23.837534656524657,28.52854433926669
2000-09-28,26.75,26.0,26.125,26.5625,1692200.0,18.963422775268555,19.540503184000652,21.624228248596193,23.714210414886473,28.47766603307521
2000-09-29,26.8125,26.0,26.75,26.3125,427400.0,18.784942626953125,19.38582140604655,21.528492012023925,23.588657608032225,28.42638178224917
2000-10-02,27.0625,26.5,27.0,26.625,1363300.0,19.008047103881836,19.25196278889974,21.43810573577881,23.468887062072753,28.376811599731447
2000-10-03,27.5,26.125,27.0,26.25,557200.0,18.74032211303711,19.121077728271484,21.353018836975096,23.34688325881958,28.32635877519378
2000-10-04,27.125,26.25,26.5,27.125,725600.0,19.3649959564209,19.0526611328125,21.28930362701416,23.24000452041626,28.27968501051267
2000-10-05,27.6875,26.5625,27.5,26.875,522800.0,19.186521530151367,19.016965103149413,21.22912139892578,23.114472370147706,28.23257017382686
2000-10-06,26.75,26.1875,26.75,26.625,331100.0,19.008047103881836,18.978294881184897,21.160042991638182,22.986711292266847,28.18502108583745
2000-10-09,27.3125,26.75,26.8125,26.9375,370300.0,19.231143951416016,18.930700810750327,21.102528953552245,22.86073741912842,28.139103767199394
2000-10-10,27.4375,26.25,27.0,26.3125,541500.0,18.784942626953125,18.874182256062827,21.027212677001952,22.729857654571532,28.091378455259363
2000-10-11,26.3125,25.5,26.3125,25.8125,268300.0,18.427988052368164,18.841461181640625,20.938542594909666,22.596295986175537,28.042325712097476
2000-10-12,26.0,24.5,26.0,25.0,635600.0,17.84792137145996,18.76709442138672,20.841822509765624,22.468475551605223,27.990838821488197
2000-10-13,26.375,24.875,25.0625,25.5,489500.0,18.204877853393555,18.73734753926595,20.75668071746826,22.347331981658936,27.94166313823144
