Date,High,Low,Open,Close,Volume,Adj Close,XRX-15ma,XRX-50ma,XRX-100ma,XRX-200ma
2000-02-24,54.512516021728516,52.8656120300293,54.512516021728516,53.689064025878906,1697400.0,37.93688201904297,39.635901641845706,41.25188312015018,41.25188312015018,41.25188312015018
2000-02-25,54.841896057128906,52.700923919677734,53.359683990478516,53.030303955078125,2419100.0,37.47140121459961,39.4341921488444,41.152396754214635,41.152396754214635,41.152396754214635
2000-02-28,54.677207946777344,52.8656120300293,53.19499206542969,54.677207946777344,1479400.0,38.635108947753906,39.27903060913086,41.08785091302334,41.08785091302334,41.08785091302334
2000-02-29,63.24110794067383,53.19499206542969,53.19499206542969,57.312252044677734,3189600.0,40.49704360961914,39.28678817749024,41.073080730438235,41.073080730438235,41.073080730438235
2000-03-01,58.465084075927734,54.841896057128906,58.465084075927734,56.818180084228516,1878400.0,40.5205192565918,39.288353220621744,41.05960362132003,41.05960362132003,41.05960362132003
2000-03-02,56.982872009277344,54.677207946777344,56.65349197387695,55.830039978027344,1558100.0,39.815826416015625,39.25845540364583,41.029989878336586,41.029989878336586,41.029989878336586
2000-03-03,57.80632400512695,55.006587982177734,56.65349197387695,55.1712760925293,1521400.0,39.34602355957031,39.30584971110026,40.99082787092342,40.99082787092342,40.99082787092342
2000-03-06,56.818180084228516,55.335968017578125,55.335968017578125,56.65349197387695,1540700.0,40.40309143066406,39.4857790629069,40.97747022455389,40.97747022455389,40.97747022455389
2000-03-07,57.641632080078125,54.0184440612793,56.818180084228516,54.512516021728516,1963200.0,38.87622833251953,39.346692148844404,40.93077596028646,40.93077596028646,40.93077596028646
2000-03-08,56.159420013427734,53.524375915527344,54.841896057128906,55.994728088378906,2370700.0,39.93328857421875,39.24704411824544,40.90909145189368,40.90909145189368,40.90909145189368
2000-03-09,63.24110794067383,54.677207946777344,55.994728088378906,59.288536071777344,7912000.0,42.282283782958984,39.404849497477215,40.93830831000145,40.93830831000145,40.93830831000145
2000-03-10,64.229248046875,59.94729995727539,60.44137191772461,64.06455993652344,5967200.0,45.688377380371094,39.85955123901367,41.03726808230082,41.03726808230082,41.03726808230082
2000-03-13,65.87615203857422,60.93544006347656,61.923583984375,64.55863189697266,3283800.0,46.04072189331055,40.322225952148436,41.139379384566325,41.139379384566325,41.139379384566325
2000-03-14,64.88800811767578,60.770751953125,63.89986801147461,61.26482391357422,3724600.0,43.69171905517578,40.6360590616862,41.190426177978516,41.190426177978516,41.190426177978516
2000-03-15,68.51119995117188,62.08827590942383,62.91172409057617,67.19367218017578,4970500.0,47.91993713378906,41.27056350708008,41.24811477661133,41.322377373190484,41.322377373190484
2000-03-16,69.99341583251953,66.534912109375,69.49934387207031,67.52305603027344,4214700.0,48.15484619140625,41.951761118570964,41.352395095825194,41.45377100431002,41.45377100431002
2000-03-17,68.34651184082031,66.37022399902344,66.534912109375,68.01712799072266,2210700.0,48.50718307495117,42.687479909261064,41.41950119018555,41.58685425092589,41.58685425092589
2000-03-20,70.65217590332031,67.8524398803711,68.51119995117188,68.51119995117188,2166200.0,48.85953140258789,43.36910807291667,41.512273712158205,41.72153345743815,41.72153345743815
2000-03-21,78.39262390136719,69.16996002197266,69.49934387207031,78.39262390136719,3458500.0,55.90657424926758,44.396410115559895,41.72504005432129,41.97944329001687,41.97944329001687
2000-03-22,76.08695983886719,71.14624786376953,74.44005584716797,71.14624786376953,3580800.0,50.7387580871582,45.07762603759765,41.855397109985354,42.135859625680105,42.135859625680105
2000-03-23,72.95783996582031,70.48748016357422,72.13438415527344,70.81686401367188,1522900.0,50.50386428833008,45.79016189575195,41.990365982055664,42.28266672502484,42.28266672502484
2000-03-24,72.95783996582031,69.66403198242188,71.3109359741211,70.65217590332031,1540300.0,50.386409759521484,46.526187642415366,42.12531280517578,42.42238643251616,42.42238643251616
2000-03-27,72.79315185546875,70.48748016357422,70.81686401367188,71.0227279663086,933500.0,50.650657653808594,47.20935872395833,42.24227073669434,42.56184865660587,42.56184865660587
2000-03-28,72.13438415527344,70.48748016357422,70.98155212402344,70.48748016357422,1281400.0,50.268959045410156,47.96887410481771,42.370214004516605,42.69030049641927,42.69030049641927
2000-03-29,71.14624786376953,68.01712799072266,70.48748016357422,70.48748016357422,1712300.0,50.268959045410156,48.657918802897136,42.49582992553711,42.81454080050109,42.81454080050109
2000-03-30,69.99341583251953,67.52305603027344,69.16996002197266,69.99341583251953,1432600.0,49.91658020019531,49.16687189737956,42.607416000366214,42.9290898230768,42.9290898230768
2000-03-31,71.64031982421875,68.51119995117188,69.82872009277344,68.51119995117188,1604200.0,48.85953140258789,49.378282165527345,42.73742691040039,43.02322381640237,43.02322381640237
2000-04-03,68.01712799072266,65.87615203857422,67.8524398803711,66.04084014892578,2012500.0,47.0977783203125,49.44875259399414,42.85547706604004,43.08688873052597,43.08688873052597
2000-04-04,69.82872009277344,64.06455993652344,67.02898406982422,66.86429595947266,2461700.0,47.685035705566406,49.71497370402018,42.99923690795899,43.1576294532189,43.1576294532189
2000-04-05,69.0052719116211,66.04084014892578,66.86429595947266,67.19367218017578,1285400.0,47.91993713378906,49.71497370402018,43.14071243286133,43.229785630197235,43.229785630197235
2000-04-06,73.12252807617188,67.35836791992188,67.35836791992188,72.13438415527344,2033200.0,51.443450927734375,49.93421401977539,43.35033081054687,43.352377649563465,43.352377649563465
2000-04-07,73.94598388671875,72.4637680053711,73.12252807617188,73.12252807617188,2184600.0,52.14814758300781,50.176944986979166,43.594989700317385,43.481727207408234,43.481727207408234
2000-04-10,74.93412017822266,70.81686401367188,73.78128814697266,71.47562408447266,1958700.0,50.973655700683594,50.31788660685221,43.85107025146485,43.59030588122382,43.59030588122382
2000-04-11,71.64031982421875,69.82872009277344,71.14624786376953,69.99341583251953,965500.0,49.91658020019531,49.9185536702474,44.07204483032226,43.680681228637695,43.680681228637695
2000-04-12,71.47562408447266,69.66403198242188,70.1581039428711,70.1581039428711,1111200.0,50.034053802490234,49.87157338460286,44.29769622802734,43.77016534939618,43.77016534939618
2000-04-13,69.82872009277344,67.19367218017578,69.66403198242188,67.19367218017578,1206400.0,47.91993713378906,49.69931157430013,44.47641052246094,43.82780106862386,43.82780106862386
2000-04-14,67.19367218017578,63.57048797607422,67.02898406982422,63.57048797607422,2219900.0,45.33601760864258,49.36261876424154,44.57319000244141,43.84846156917206,43.84846156917206
2000-04-17,65.5467758178711,63.076416015625,63.89986801147461,65.5467758178711,1722800.0,46.74541473388672,49.10226923624675,44.68884765625,43.88760958491145,43.88760958491145
2000-04-18,66.37022399902344,63.24110794067383,65.382080078125,63.24110794067383,1165100.0,45.10111999511719,48.75774663289388,44.783256454467775,43.90378972371419,43.90378972371419
2000-04-19,67.8524398803711,65.382080078125,66.20553588867188,67.8524398803711,1105600.0,48.38975524902344,48.632466379801436,44.94111068725586,43.96281558588932,43.96281558588932
2000-04-20,66.6996078491211,65.21739196777344,66.20553588867188,66.04084014892578,828400.0,47.0977783203125,48.44454625447591,45.077780380249024,44.00352938763507,44.00352938763507
2000-04-24,66.20553588867188,62.25296401977539,65.71146392822266,63.57048797607422,1060600.0,45.33601760864258,48.20964533487956,45.2117985534668,44.02061256995568,44.02061256995568
2000-04-25,73.28722381591797,67.02898406982422,67.52305603027344,70.32279205322266,3135300.0,50.151485443115234,48.41322580973307,45.46074523925781,44.09821855569188,44.09821855569188
2000-04-26,74.27536010742188,69.49934387207031,69.66403198242188,73.78128814697266,1984100.0,52.61796951293945,48.742088063557944,45.69385398864746,44.20471544265747,44.20471544265747
2000-04-27,73.28722381591797,70.81686401367188,72.4637680053711,71.3109359741211,1397300.0,50.85620880126953,48.93783950805664,45.88241798400879,44.28683264461564,44.28683264461564
2000-04-28,73.45191192626953,69.16996002197266,73.45191192626953,69.82872009277344,1162300.0,49.799137115478516,48.82821858723958,46.08009666442871,44.354055869870066,44.354055869870066
2000-05-01,72.29907989501953,70.1581039428711,70.98155212402344,71.3109359741211,1071100.0,50.85620880126953,48.7420893351237,46.31986381530762,44.43239506181464,44.43239506181464
2000-05-02,71.80500793457031,69.82872009277344,71.3109359741211,69.82872009277344,674900.0,49.799137115478516,48.663788096110025,46.533834533691405,44.49628484816778,44.49628484816778
2000-05-03,71.96969604492188,69.16996002197266,70.81686401367188,70.48748016357422,883300.0,50.268959045410156,48.68728001912435,46.75952926635742,44.564198662252984,44.564198662252984
2000-05-04,72.62845611572266,70.48748016357422,71.14624786376953,70.48748016357422,883400.0,50.268959045410156,48.70294036865234,46.99686103820801,44.630533085312955,44.630533085312955
2000-05-05,73.6166000366211,70.65217590332031,70.65217590332031,73.12252807617188,1369400.0,52.14814758300781,48.98482106526693,47.2810863494873,44.71694244735542,44.71694244735542
2000-05-08,75.09881591796875,72.4637680053711,72.62845611572266,74.11067199707031,1771800.0,52.85287094116211,49.48594462076823,47.58871574401856,44.80939618023959,44.80939618023959
2000-05-09,74.93412017822266,72.29907989501953,74.44005584716797,73.78128814697266,1276800.0,52.61796951293945,49.87744827270508,47.868372955322265,44.89713295925869,44.89713295925869
2000-05-10,73.6166000366211,71.3109359741211,73.45191192626953,72.4637680053711,1275900.0,51.678367614746094,50.315931447347005,48.0919994354248,44.97248001098633,44.97248001098633
2000-05-11,77.23979187011719,66.534912109375,73.12252807617188,67.19367218017578,4311800.0,47.91993713378906,50.284610239664715,48.23998779296875,45.00486964969845,45.00486964969845
2000-05-12,72.62845611572266,67.8524398803711,68.840576171875,71.14624786376953,2646300.0,50.7387580871582,50.52734222412109,48.4584464263916,45.06719452401866,45.06719452401866
2000-05-15,72.13438415527344,67.8524398803711,70.98155212402344,70.1581039428711,1523500.0,50.034053802490234,50.84054463704427,48.67220703125,45.12060161303448,45.12060161303448
2000-05-16,72.62845611572266,70.65217590332031,70.98155212402344,71.80500793457031,1013600.0,51.20856475830078,50.91101659138997,48.888316497802734,45.185367178409656,45.185367178409656
2000-05-17,71.96969604492188,69.49934387207031,71.64031982421875,71.47562408447266,859800.0,50.973655700683594,50.801395670572916,49.13026504516601,45.246296531275696,45.246296531275696
2000-05-18,72.4637680053711,69.82872009277344,71.80500793457031,70.65217590332031,869200.0,50.386409759521484,50.77007573445638,49.33932746887207,45.29983937740326,45.29983937740326
2000-05-19,69.66403198242188,67.8524398803711,69.49934387207031,68.51119995117188,892600.0,48.85953140258789,50.707435353597006,49.47087242126465,45.336537233333,45.336537233333
2000-05-22,67.8524398803711,65.87615203857422,66.534912109375,67.52305603027344,924300.0,48.15484619140625,50.52734451293945,49.52020179748535,45.36529548800721,45.36529548800721
2000-05-23,68.18181610107422,66.37022399902344,68.18181610107422,67.52305603027344,647500.0,48.15484619140625,50.4177251180013,49.56248428344727,45.393472767839526,45.393472767839526
2000-05-24,68.01712799072266,66.04084014892578,66.534912109375,67.8524398803711,1284500.0,48.38975524902344,50.29244486490885,49.656445007324216,45.423435592651366,45.423435592651366
2000-05-25,68.840576171875,66.6996078491211,66.86429595947266,68.51119995117188,780000.0,48.85953140258789,50.198483022054035,49.6752368927002,45.461675834655765,45.4574563432448
2000-05-26,67.52305603027344,66.6996078491211,67.35836791992188,67.02898406982422,566500.0,47.802490234375,49.908772532145186,49.66818977355957,45.51029243469238,45.48044687158921
2000-05-30,70.81686401367188,69.16996002197266,70.65217590332031,70.48748016357422,1359200.0,50.268959045410156,49.73651173909505,49.70342529296875,45.56146324157715,45.526937281043786
2000-05-31,71.64031982421875,70.1581039428711,70.98155212402344,71.47562408447266,1126700.0,51.357643127441406,49.65248998006185,49.75338752746582,45.63283061981201,45.58300176033607
2000-06-01,72.79315185546875,70.98155212402344,71.47562408447266,72.4637680053711,780900.0,52.067657470703125,49.67844263712565,49.67660919189453,45.70082462310791,45.64476038614909
2000-06-02,74.60474395751953,72.4637680053711,73.12252807617188,72.62845611572266,1007600.0,52.18596267700195,49.96284434000651,49.70555328369141,45.78047519683838,45.70646984172317
2000-06-05,74.60474395751953,72.13438415527344,72.4637680053711,72.13438415527344,907800.0,51.830970764160156,50.035658518473305,49.73209541320801,45.86123069763184,45.76370816810109
2000-06-06,71.80500793457031,67.8524398803711,71.47562408447266,68.67588806152344,2065700.0,49.34592819213867,49.989783477783206,49.711285781860354,45.91829929351807,45.79687687202736
2000-06-07,70.48748016357422,69.49934387207031,70.1581039428711,69.82872009277344,812500.0,50.17426681518555,49.92083028157552,49.70175796508789,45.972014350891115,45.83703641279028
2000-06-08,70.65217590332031,68.51119995117188,70.65217590332031,69.49934387207031,634000.0,49.9376106262207,49.85176060994466,49.6951309967041,46.03267250061035,45.8743143601851
2000-06-09,70.1581039428711,66.86429595947266,69.82872009277344,68.18181610107422,761500.0,48.99092483520508,49.7587282816569,49.6695703125,46.082700119018554,45.90239193203213
2000-06-12,68.840576171875,67.687744140625,68.51119995117188,68.18181610107422,476800.0,48.99092483520508,49.76748784383138,49.651057205200196,46.1292366027832,45.9299681186676
2000-06-13,69.66403198242188,67.8524398803711,68.01712799072266,69.49934387207031,636800.0,49.9376106262207,49.886338806152345,49.67261878967285,46.20502285003662,45.9654339815663
2000-06-14,69.82872009277344,67.35836791992188,69.49934387207031,67.52305603027344,559200.0,48.51759719848633,49.91052220662435,49.70101516723633,46.278246116638186,45.98782137820595
2000-06-15,67.8524398803711,65.87615203857422,67.35836791992188,66.6996078491211,1051900.0,47.9259147644043,49.879599507649736,49.70583274841309,46.35253482818604,46.00467436417289
2000-06-16,59.288536071777344,53.359683990478516,59.288536071777344,54.34782791137695,8751900.0,39.050743103027344,49.22568028767903,49.52844886779785,46.33458065032959,45.94472668088716
2000-06-19,54.677207946777344,52.8656120300293,54.512516021728516,54.677207946777344,4444300.0,39.28740692138672,48.65800806681315,49.2853279876709,46.31782939910889,45.88782651200254
2000-06-20,55.994728088378906,54.0184440612793,55.665348052978516,55.1712760925293,1854300.0,39.64241409301758,47.949571736653645,49.0352133178711,46.31510150909424,45.83489928811284
2000-06-21,55.006587982177734,53.19499206542969,54.677207946777344,53.359683990478516,1654100.0,38.340736389160156,47.08177795410156,48.782554931640625,46.31681259155273,45.77192312929811
2000-06-22,54.183135986328125,53.030303955078125,54.183135986328125,53.359683990478516,1340800.0,38.340736389160156,46.1666498819987,48.55103805541992,46.311541442871096,45.70999657313029
2000-06-23,53.359683990478516,52.206851959228516,53.19499206542969,52.700923919677734,2301200.0,37.867374420166016,45.21207733154297,48.30770446777344,46.30270034790039,45.64518151401488
2000-06-26,53.318511962890625,52.04216003417969,53.030303955078125,52.206851959228516,1324300.0,37.51237487792969,44.257504272460935,48.09955322265625,46.287981872558596,45.578519164538775
2000-06-27,53.19499206542969,50.06587600708008,53.030303955078125,50.39525604248047,3485600.0,36.2106819152832,43.38182118733724,47.91704650878906,46.24511825561523,45.50235788608954
2000-06-28,53.030303955078125,50.72463607788086,50.72463607788086,52.700923919677734,2190000.0,37.867374420166016,42.561361694335936,47.73948570251465,46.21416667938232,45.440785438783706
2000-06-29,52.700923919677734,46.77206802368164,52.700923919677734,48.91304397583008,1389400.0,35.14566421508789,41.57523193359375,47.540376586914064,46.16181652069092,45.35842446899414
2000-06-30,54.965415954589844,48.74835205078125,50.06587600708008,54.677207946777344,3596800.0,39.28740692138672,40.928330739339195,47.35832962036133,46.149720153808595,45.31024179004488
2000-07-03,54.141963958740234,52.206851959228516,54.0184440612793,53.689064025878906,907600.0,38.577396392822266,40.234095509847,47.18792198181152,46.132851181030276,45.25722725935808
2000-07-05,54.183135986328125,52.37154006958008,53.689064025878906,53.359683990478516,1434900.0,38.340736389160156,39.46097056070963,47.04801635742187,46.12990745544434,45.20319217443466
2000-07-06,53.19499206542969,51.383399963378906,53.030303955078125,51.877471923828125,953400.0,37.27572250366211,38.71151224772135,46.79050109863281,46.12562316894531,45.14173892117286
2000-07-07,53.689064025878906,52.04216003417969,52.37154006958008,53.359683990478516,1861600.0,38.340736389160156,38.07250035603841,46.50495643615723,46.099405212402345,45.089423517080455
2000-07-10,54.183135986328125,52.700923919677734,53.524375915527344,53.689064025878906,1033400.0,38.577396392822266,38.0409439086914,46.259380187988285,46.07089908599853,45.03971338636092
2000-07-11,53.853755950927734,52.04216003417969,53.689064025878906,53.030303955078125,980400.0,38.10405731201172,37.96205393473307,46.02547859191895,46.05278762817383,44.98717053731283
2000-07-12,53.030303955078125,51.877471923828125,52.04216003417969,52.700923919677734,1304400.0,37.867374420166016,37.84371795654297,45.765701904296876,46.042782859802244,44.93363823568014
2000-07-13,52.700923919677734,52.206851959228516,52.536231994628906,52.700923919677734,836600.0,37.867374420166016,37.81216049194336,45.52706665039062,46.030450592041014,44.880904923624065
2000-07-14,53.689064025878906,52.04216003417969,52.536231994628906,53.689064025878906,1480800.0,38.577396392822266,37.827937825520834,45.29323539733887,46.02638233184815,44.83421226784035
2000-07-17,53.030303955078125,52.04216003417969,52.700923919677734,52.2891960144043,1029600.0,37.5715446472168,37.80821584065755,45.039287109375,46.0180740737915,44.78081030004165
2000-07-18,52.536231994628906,50.230567932128906,52.536231994628906,50.39525604248047,1681100.0,36.2106819152832,37.72143630981445,44.72053779602051,46.00081207275391,44.718254618401076
2000-07-19,50.72463607788086,49.24242401123047,50.5599479675293,49.73649597167969,1469900.0,35.73734664916992,37.6898806254069,44.37822731018066,45.98347152709961,44.653175575145774
2000-07-20,51.21870803833008,49.4071159362793,49.73649597167969,51.054019927978516,1322400.0,36.68402862548828,37.61099090576172,44.05954849243164,45.96396072387695,44.595843582702194
2000-07-21,51.21870803833008,49.73649597167969,51.054019927978516,50.06587600708008,873100.0,35.97400665283203,37.66621373494466,43.74546127319336,45.91873035430908,44.53425903320313
2000-07-24,50.06587600708008,48.91304397583008,49.90118408203125,49.57180404663086,1081600.0,35.61900329589844,37.421653493245444,43.49944259643555,45.869715194702145,44.471030269108766
2000-07-25,49.07773208618164,47.43083190917969,48.91304397583008,47.92490005493164,1832100.0,34.43565368652344,37.14553731282552,43.17338050842285,45.81591346740723,44.40035860303422
2000-07-26,44.79578399658203,39.031620025634766,44.79578399658203,40.184452056884766,12501500.0,28.873876571655273,36.514413324991864,42.750176963806155,45.711191997528076,44.29178180561199
2000-07-27,41.007904052734375,38.8669319152832,40.84321594238281,40.0197639465332,5487400.0,28.755538940429688,35.946401087443036,42.30111644744873,45.594716472625734,44.18389123015933
2000-07-28,39.525691986083984,38.372859954833984,39.525691986083984,39.361000061035156,3248200.0,28.282197952270508,35.275831858317055,41.847287292480466,45.48877616882324,44.074224379967
2000-07-31,40.678524017333984,39.031620025634766,39.69038391113281,39.69038391113281,2910700.0,28.51888084411621,34.60526415506999,41.40993671417236,45.374632091522216,43.96768093109131
2000-08-01,40.678524017333984,39.361000061035156,39.361000061035156,40.513832092285156,2674600.0,29.11055564880371,34.005697377522786,41.01495719909668,45.242914810180665,43.86661205161997
2000-08-02,40.5961799621582,39.196311950683594,40.513832092285156,39.196311950683594,2235700.0,28.163860321044922,33.35879643758138,40.61513748168945,45.0676696395874,43.76051237776473
2000-08-03,40.184452056884766,38.8669319152832,40.184452056884766,38.8669319152832,1760900.0,27.927194595336914,32.69611778259277,40.210584449768064,44.88653436660766,43.65424850003031
2000-08-04,41.1725959777832,39.69038391113281,39.855072021484375,41.1725959777832,1758200.0,29.583894729614258,32.096551005045576,39.83446723937988,44.74545612335205,43.560446141560874
2000-08-07,42.984188079833984,41.337284088134766,41.501976013183594,42.3254280090332,1960900.0,30.412242889404297,31.619264221191408,39.46552146911621,44.570379180908205,43.47337194783798
2000-08-08,46.27799606323242,41.501976013183594,42.160736083984375,44.79578399658203,2890700.0,32.1872673034668,31.351036580403647,39.15321701049805,44.41070339202881,43.399121259388174
2000-08-09,44.79578399658203,42.160736083984375,44.79578399658203,42.3254280090332,2071600.0,30.412242889404297,30.996029663085938,38.756082687377926,44.22975399017334,43.31423970141442
2000-08-10,45.12516403198242,42.160736083984375,42.984188079833984,44.79578399658203,1778500.0,32.1872673034668,30.69624557495117,38.37267517089844,44.063031349182125,43.24198663389528
2000-08-11,45.45454406738281,43.64295196533203,44.79578399658203,43.97233200073242,1197800.0,31.595596313476562,30.404351552327473,37.963233947753906,43.81992156982422,43.16684863182806
2000-08-14,45.28985595703125,43.64295196533203,44.6310920715332,43.97233200073242,1292900.0,31.595596313476562,30.136124420166016,37.5514266204834,43.6284899520874,43.09267393747965
2000-08-15,44.30171203613281,42.49011993408203,44.13702392578125,42.49011993408203,1587200.0,30.53058624267578,29.875786590576173,37.12541893005371,43.428757171630856,43.012660640060524
2000-08-16,43.807640075683594,42.654808044433594,43.14888000488281,42.654808044433594,856600.0,30.648927688598633,29.99412333170573,36.75147891998291,43.23138235092163,42.93440916568418
2000-08-17,43.807640075683594,43.31357192993164,43.64295196533203,43.4782600402832,700700.0,31.240583419799805,30.159792963663737,36.372805252075196,43.037281608581544,42.86086309181069
2000-08-18,43.31357192993164,42.3254280090332,43.14888000488281,42.81949996948242,1155700.0,30.76723861694336,30.325462341308594,35.989397811889646,42.84226440429688,42.785277938842775
2000-08-21,43.807640075683594,42.81949996948242,43.4782600402832,43.64295196533203,793900.0,31.358919143676758,30.514798227945963,35.636757698059085,42.65316400527954,42.71430676620199
2000-08-22,44.79578399658203,43.4782600402832,43.807640075683594,43.807640075683594,1273200.0,31.477266311645508,30.672578938802083,35.28648452758789,42.468770866394046,42.64494231895164
2000-08-23,43.97233200073242,43.31357192993164,43.97233200073242,43.4782600402832,1205200.0,31.240583419799805,30.87769381205241,34.91254398345947,42.29258138656616,42.57497692693231
2000-08-24,44.79578399658203,42.984188079833984,43.4782600402832,44.46640396118164,1394800.0,31.950597763061523,31.145920689900716,34.58120399475098,42.14110958099365,42.51019412715261
