Date,High,Low,Open,Close,Volume,Adj Close,LEN-15ma,LEN-50ma,LEN-100ma,LEN-200ma
2000-01-21,8.112093925476074,7.927728652954102,8.050639152526855,8.019911766052246,1111300.0,6.217591762542725,6.171648434230259,6.171648434230259,6.171648434230259,6.171648434230259
2000-01-24,8.112093925476074,7.9891839027404785,8.019911766052246,8.019911766052246,1095500.0,6.217591762542725,6.1747113227844235,6.1747113227844235,6.1747113227844235,6.1747113227844235
2000-01-25,8.081366539001465,7.927728652954102,8.050639152526855,7.958456039428711,1067600.0,6.169944763183594,6.181063874562581,6.174413412809372,6.174413412809372,6.174413412809372
2000-01-26,8.019911766052246,7.897000789642334,8.019911766052246,7.927728652954102,1342000.0,6.146124362945557,6.189004643758138,6.172749351052677,6.172749351052677,6.172749351052677
2000-01-27,8.050639152526855,7.897000789642334,7.927728652954102,7.958456039428711,817600.0,6.169944763183594,6.1969451904296875,6.172593540615505,6.172593540615505,6.172593540615505
2000-01-28,8.019911766052246,7.743362903594971,8.019911766052246,7.743362903594971,649200.0,6.003188610076904,6.193768660227458,6.16367749163979,6.16367749163979,6.16367749163979
2000-01-31,7.927728652954102,7.804818153381348,7.866273403167725,7.835545539855957,455200.0,6.0746564865112305,6.1874161084493,6.159226441383362,6.159226441383362,6.159226441383362
2000-02-01,7.927728652954102,7.835545539855957,7.866273403167725,7.866273403167725,639600.0,6.0984787940979,6.179475243886312,6.1563336962745305,6.1563336962745305,6.1563336962745305
2000-02-02,7.897000789642334,7.835545539855957,7.866273403167725,7.866273403167725,311800.0,6.0984787940979,6.179475243886312,6.153703927993774,6.153703927993774,6.153703927993774
2000-02-03,8.357915878295898,7.866273403167725,7.897000789642334,8.050639152526855,642700.0,6.246487617492676,6.186166127522786,6.157738001450248,6.157738001450248,6.157738001450248
2000-02-04,8.235005378723145,8.019911766052246,8.081366539001465,8.17354965209961,2411500.0,6.341849327087402,6.189685471852621,6.16540930668513,6.16540930668513,6.16540930668513
2000-02-07,8.235005378723145,7.9891839027404785,8.112093925476074,8.019911766052246,1357000.0,6.222646713256836,6.183669884999593,6.167698802947998,6.167698802947998,6.167698802947998
2000-02-08,8.480826377868652,7.927728652954102,7.958456039428711,7.927728652954102,475100.0,6.151119709014893,6.176062107086182,6.167061145489033,6.167061145489033,6.167061145489033
2000-02-09,8.17354965209961,8.050639152526855,8.050639152526855,8.142822265625,359800.0,6.3180108070373535,6.18275671005249,6.172651873694526,6.172651873694526,6.172651873694526
2000-02-10,8.112093925476074,7.897000789642334,8.112093925476074,7.958456039428711,538300.0,6.174959659576416,6.176738262176514,6.172734294618879,6.172734294618879,6.172734294618879
2000-02-11,7.927728652954102,7.77409029006958,7.897000789642334,7.77409029006958,303600.0,6.031912326812744,6.164359633127848,6.16787836469453,6.16787836469453,6.16787836469453
2000-02-14,7.866273403167725,7.743362903594971,7.866273403167725,7.804818153381348,243400.0,6.0557541847229,6.153570461273193,6.164140892028809,6.164140892028809,6.164140892028809
2000-02-15,8.17354965209961,7.804818153381348,7.804818153381348,8.17354965209961,582500.0,6.341849327087402,6.165030765533447,6.169873422191989,6.169873422191989,6.169873422191989
2000-02-16,8.081366539001465,7.866273403167725,8.050639152526855,7.866273403167725,217600.0,6.103438377380371,6.162185033162435,6.167797327041626,6.167797327041626,6.167797327041626
2000-02-17,9.15683364868164,7.897000789642334,7.897000789642334,8.327187538146973,2888200.0,6.461058139801025,6.181592591603597,6.176684018337365,6.176684018337365,6.176684018337365
2000-02-18,8.603736877441406,8.050639152526855,8.419370651245117,8.17354965209961,939500.0,6.341849327087402,6.20416997273763,6.1815418215358955,6.1815418215358955,6.1815418215358955
2000-02-22,8.296460151672363,8.019911766052246,8.235005378723145,8.019911766052246,529400.0,6.222646713256836,6.214035987854004,6.182716247013637,6.182716247013637,6.182716247013637
2000-02-23,8.050639152526855,7.743362903594971,8.019911766052246,7.835545539855957,1203100.0,6.079594612121582,6.212777042388916,6.179851757155524,6.179851757155524,6.179851757155524
2000-02-24,7.958456039428711,7.497541904449463,7.958456039428711,7.743362903594971,829800.0,6.008071422576904,6.206749884287516,6.175209045410156,6.175209045410156,6.175209045410156
2000-02-25,7.743362903594971,7.651179790496826,7.743362903594971,7.681907653808594,265800.0,5.960386753082275,6.187676493326823,6.169555827191002,6.169555827191002,6.169555827191002
2000-02-28,7.835545539855957,7.589724540710449,7.651179790496826,7.835545539855957,236300.0,6.079594612121582,6.170192845662435,6.167249129368709,6.167249129368709,6.167249129368709
2000-02-29,8.112093925476074,7.712635040283203,7.712635040283203,8.112093925476074,278800.0,6.294171333312988,6.174961153666178,6.1704221844673155,6.1704221844673155,6.1704221844673155
2000-03-01,8.296460151672363,8.019911766052246,8.081366539001465,8.296460151672363,319500.0,6.437217712402344,6.194034353892008,6.176929392465731,6.176929392465731,6.176929392465731
2000-03-02,8.419370651245117,8.265732765197754,8.296460151672363,8.296460151672363,262900.0,6.437217712402344,6.201981480916341,6.183126733416603,6.183126733416603,6.183126733416603
2000-03-03,8.603736877441406,8.357915878295898,8.419370651245117,8.388643264770508,333300.0,6.508745193481445,6.224233849843343,6.190699255743692,6.190699255743692,6.190699255743692
2000-03-06,8.542281150817871,8.17354965209961,8.388643264770508,8.327187538146973,320900.0,6.461058139801025,6.252843570709229,6.196843775835904,6.196843775835904,6.196843775835904
2000-03-07,8.388643264770508,7.9891839027404785,8.204277038574219,7.9891839027404785,192000.0,6.198805332183838,6.262380313873291,6.196887365976969,6.196887365976969,6.196887365976969
2000-03-08,8.204277038574219,8.050639152526855,8.050639152526855,8.142822265625,340400.0,6.3180108070373535,6.260791079203288,6.199520484260891,6.199520484260891,6.199520484260891
2000-03-09,8.296460151672363,7.9891839027404785,7.9891839027404785,8.296460151672363,233200.0,6.437217712402344,6.28304303487142,6.2045778720936875,6.2045778720936875,6.2045778720936875
2000-03-10,8.419370651245117,8.17354965209961,8.296460151672363,8.296460151672363,361400.0,6.437217712402344,6.28145367304484,6.209424535433452,6.209424535433452,6.209424535433452
2000-03-13,8.388643264770508,8.112093925476074,8.112093925476074,8.265732765197754,242400.0,6.413379192352295,6.286222330729166,6.213586875370571,6.213586875370571,6.213586875370571
2000-03-14,8.450098037719727,8.204277038574219,8.204277038574219,8.296460151672363,206200.0,6.437217712402344,6.300527064005534,6.218059492111206,6.218059492111206,6.218059492111206
2000-03-15,9.064650535583496,8.204277038574219,8.296460151672363,8.849557876586914,772300.0,6.866366863250732,6.352978547414144,6.233893699645996,6.230771401349236,6.230771401349236
2000-03-16,9.77138614654541,8.880285263061523,8.880285263061523,9.402654647827148,1270200.0,7.2955145835876465,6.438808091481527,6.259263734817505,6.2512472317768975,6.2512472317768975
2000-03-17,10.201573371887207,9.648475646972656,9.709931373596191,10.201573371887207,1285600.0,7.915396690368652,6.5691420873006185,6.296554937362671,6.282646278165421,6.282646278165421
2000-03-20,10.447394371032715,9.986479759216309,10.140117645263672,10.447394371032715,706400.0,8.106127738952637,6.704244295756022,6.337660760879516,6.3164144533651845,6.3164144533651845
2000-03-21,10.478121757507324,10.078662872314453,10.478121757507324,10.263028144836426,953500.0,7.963076591491699,6.815504646301269,6.373523397445679,6.346353764967485,6.346353764967485
2000-03-22,10.293756484985352,10.047935485839844,10.232300758361816,10.078662872314453,778000.0,7.8200297355651855,6.907692114512126,6.405572156906128,6.372669407299587,6.372669407299587
2000-03-23,10.416666984558105,10.078662872314453,10.078662872314453,10.38593864440918,970400.0,8.05844497680664,7.015773932139079,6.444771480560303,6.402244417290938,6.402244417290938
2000-03-24,10.416666984558105,10.017207145690918,10.38593864440918,10.35521125793457,787300.0,8.0346040725708,7.117497857411703,6.482541074752808,6.430388549278522,6.430388549278522
2000-03-27,10.324483871459961,10.140117645263672,10.324483871459961,10.263028144836426,358700.0,7.963076591491699,7.217632420857748,6.5160214233398435,6.456366312705864,6.456366312705864
2000-03-28,10.293756484985352,10.078662872314453,10.263028144836426,10.140117645263672,521100.0,7.867711544036865,7.328892834981283,6.547118043899536,6.479888733228048,6.479888733228048
2000-03-29,10.170845985412598,10.078662872314453,10.140117645263672,10.109390258789062,317300.0,7.843869209289551,7.430616728464762,6.578690700531006,6.502249068901187,6.502249068901187
2000-03-30,10.53957748413086,10.078662872314453,10.109390258789062,10.293756484985352,1125600.0,7.986921787261963,7.5339303334554035,6.61407730102539,6.5261954030682965,6.5261954030682965
2000-03-31,10.693215370178223,10.293756484985352,10.324483871459961,10.662487983703613,569100.0,8.273017883300781,7.656317011515299,6.654232931137085,6.5539227440243675,6.5539227440243675
2000-04-03,10.601032257080078,9.863569259643555,10.570304870605469,10.140117645263672,997400.0,7.867711544036865,7.753272501627604,6.6872353267669675,6.574450694024563,6.574450694024563
2000-04-04,10.38593864440918,9.648475646972656,10.38593864440918,9.648475646972656,626000.0,7.486250877380371,7.823208045959473,6.71260850906372,6.588478389153114,6.588478389153114
2000-04-05,10.263028144836426,9.525565147399902,9.525565147399902,10.078662872314453,936200.0,7.8200297355651855,7.886785570780436,6.745610208511352,6.6071382580381455,6.6071382580381455
2000-04-06,10.263028144836426,10.047935485839844,10.170845985412598,10.047935485839844,398000.0,7.796187400817871,7.920163758595785,6.778611469268799,6.624885260169186,6.624885260169186
2000-04-07,10.232300758361816,10.047935485839844,10.078662872314453,10.078662872314453,581900.0,7.8200297355651855,7.913805961608887,6.8116131687164305,6.642460914219127,6.642460914219127
2000-04-10,10.170845985412598,9.9557523727417,10.017207145690918,9.9557523727417,569500.0,7.724664688110352,7.888375091552734,6.846042690277099,6.658145026884217,6.658145026884217
2000-04-11,9.986479759216309,9.77138614654541,9.986479759216309,9.802114486694336,518800.0,7.6054582595825195,7.864533869425456,6.876658725738525,6.671678073065621,6.671678073065621
2000-04-12,10.35521125793457,9.832841873168945,9.832841873168945,10.078662872314453,531800.0,7.8200297355651855,7.864533869425456,6.911089744567871,6.68785204014308,6.68785204014308
2000-04-13,10.293756484985352,10.109390258789062,10.170845985412598,10.109390258789062,250300.0,7.843869209289551,7.85022881825765,6.945997552871704,6.703907834159003,6.703907834159003
2000-04-14,10.170845985412598,9.310471534729004,10.170845985412598,9.371927261352539,593900.0,7.271675109863281,7.799366887410482,6.9665013027191165,6.71168546807276,6.71168546807276
2000-04-17,9.34119987487793,9.033923149108887,9.249016761779785,9.15683364868164,651800.0,7.104783058166504,7.742147318522135,6.981759977340698,6.716997597668622,6.716997597668622
2000-04-18,9.648475646972656,9.003195762634277,9.15683364868164,9.648475646972656,540600.0,7.486250877380371,7.716716607411702,7.007032060623169,6.727254308064778,6.727254308064778
2000-04-19,9.648475646972656,9.464110374450684,9.525565147399902,9.556293487548828,292000.0,7.4147210121154785,7.688106727600098,7.032304086685181,6.736299922591762,6.736299922591762
2000-04-20,9.77138614654541,9.402654647827148,9.525565147399902,9.648475646972656,321700.0,7.486250877380371,7.654728666941325,7.055668888092041,6.746039545381224,6.746039545381224
2000-04-24,9.679203987121582,9.34119987487793,9.648475646972656,9.34119987487793,259300.0,7.247829437255859,7.58638277053833,7.0771262836456295,6.752472749123206,6.752472749123206
2000-04-25,9.587020874023438,9.34119987487793,9.464110374450684,9.494837760925293,615600.0,7.367039203643799,7.553004614512125,7.103828821182251,6.760252071332328,6.760252071332328
2000-04-26,9.464110374450684,9.218289375305176,9.464110374450684,9.249016761779785,275400.0,7.176308631896973,7.5323417981465655,7.126239910125732,6.765452778339386,6.765452778339386
2000-04-27,9.34119987487793,9.218289375305176,9.34119987487793,9.310471534729004,303800.0,7.2239909172058105,7.492605876922608,7.143882741928101,6.771113743016749,6.771113743016749
2000-04-28,9.371927261352539,8.941740036010742,9.34119987487793,9.15683364868164,622200.0,7.104783058166504,7.446512254079183,7.163909635543823,6.775182881006381,6.775182881006381
2000-05-01,9.433382034301758,9.218289375305176,9.218289375305176,9.279744148254395,187700.0,7.20014762878418,7.405186780293783,7.178691425323486,6.780302938208522,6.780302938208522
2000-05-02,9.249016761779785,8.972468376159668,9.15683364868164,9.003195762634277,361000.0,6.985576152801514,7.355914211273193,7.191565961837768,6.782746666953678,6.782746666953678
2000-05-03,9.279744148254395,8.788102149963379,8.911012649536133,9.033923149108887,725100.0,7.014395236968994,7.316510009765625,7.207400932312011,6.785471944247975,6.785471944247975
2000-05-04,9.279744148254395,8.972468376159668,8.972468376159668,9.095378875732422,319700.0,7.0621113777160645,7.26598211924235,7.227051267623901,6.788688681846441,6.788688681846441
2000-05-05,9.249016761779785,8.972468376159668,8.972468376159668,9.249016761779785,540800.0,7.1814045906066895,7.221817811330159,7.250517930984497,6.793202657809203,6.793202657809203
2000-05-08,9.18756103515625,8.818829536437988,9.18756103515625,8.849557876586914,363400.0,6.871244430541992,7.19512243270874,7.2687350845336915,6.794089496135712,6.794089496135712
2000-05-09,9.18756103515625,8.849557876586914,8.911012649536133,8.911012649536133,884900.0,6.918959617614746,7.182734203338623,7.285522384643555,6.7954925312085095,6.7954925312085095
2000-05-10,9.003195762634277,8.603736877441406,9.003195762634277,8.603736877441406,443400.0,6.680377006530762,7.129009278615316,7.29324649810791,6.794213469823202,6.794213469823202
2000-05-11,9.279744148254395,8.72664737701416,8.72664737701416,9.095378875732422,519400.0,7.0621113777160645,7.1055019696553545,7.3057443714141845,6.7971574028769695,6.7971574028769695
2000-05-12,9.402654647827148,8.941740036010742,9.15683364868164,9.218289375305176,316000.0,7.15754508972168,7.083588250478109,7.320150918960572,6.801074660342673,6.801074660342673
2000-05-15,9.310471534729004,8.941740036010742,9.095378875732422,9.310471534729004,233500.0,7.229121685028076,7.082341066996256,7.334558448791504,6.805677316522085,6.805677316522085
2000-05-16,9.494837760925293,9.15683364868164,9.310471534729004,9.464110374450684,394100.0,7.348413944244385,7.081099383036295,7.352305564880371,6.8114511104340245,6.8114511104340245
2000-05-17,9.494837760925293,9.218289375305176,9.34119987487793,9.34119987487793,482800.0,7.252982139587402,7.086210950215658,7.373389101028442,6.816098805477744,6.816098805477744
2000-05-18,9.433382034301758,9.15683364868164,9.279744148254395,9.15683364868164,316200.0,7.109828472137451,7.078600120544434,7.389225454330444,6.81915848950545,6.81915848950545
2000-05-19,8.941740036010742,8.603736877441406,8.849557876586914,8.849557876586914,501700.0,6.871244430541992,7.0630308787028,7.397905988693237,6.819695457969744,6.819695457969744
2000-05-22,8.972468376159668,8.542281150817871,8.972468376159668,8.849557876586914,226100.0,6.871244430541992,7.041103998819987,7.40658652305603,6.820221467893951,6.820221467893951
2000-05-23,8.788102149963379,8.57300853729248,8.72664737701416,8.72664737701416,194600.0,6.775808811187744,7.027119509379069,7.4138351154327395,6.819772855199949,6.819772855199949
2000-05-24,9.310471534729004,8.72664737701416,8.818829536437988,9.18756103515625,670200.0,7.133686542510986,7.035072263081869,7.427764492034912,6.822911992073059,6.822911992073059
2000-05-25,9.494837760925293,9.15683364868164,9.310471534729004,9.15683364868164,897400.0,7.109828472137451,7.038253402709961,7.432633724212646,6.833263711929321,6.82575274930142
2000-05-26,9.279744148254395,8.880285263061523,9.279744148254395,9.003195762634277,181200.0,6.990536689758301,7.025528875986735,7.42653416633606,6.8428989505767825,6.827368278129428
2000-05-30,9.371927261352539,9.095378875732422,9.126106262207031,9.34119987487793,200700.0,7.252982139587402,7.050978056589762,7.413285875320435,6.854920406341552,6.8315004515416415
2000-05-31,9.587020874023438,9.249016761779785,9.249016761779785,9.279744148254395,287200.0,7.205262660980225,7.070064926147461,7.395268573760986,6.866464667320251,6.835094318940089
2000-06-01,9.494837760925293,8.788102149963379,9.464110374450684,8.849557876586914,375000.0,6.871244430541992,7.082789421081543,7.373431930541992,6.873477663993835,6.8354386057172505
2000-06-02,9.802114486694336,9.095378875732422,9.095378875732422,9.679203987121582,1280400.0,7.515422821044922,7.113010183970133,7.367339792251587,6.886455974578857,6.84185355114487
2000-06-05,9.679203987121582,9.34119987487793,9.679203987121582,9.494837760925293,476100.0,7.37227201461792,7.127325312296549,7.353616333007812,6.899193906784058,6.846810733046487
2000-06-06,9.617748260498047,9.402654647827148,9.402654647827148,9.587020874023438,500900.0,7.443846225738525,7.141640281677246,7.341801176071167,6.912171125411987,6.852338839460303
2000-06-07,9.525565147399902,9.249016761779785,9.525565147399902,9.34119987487793,315000.0,7.252982139587402,7.135278161366781,7.327599287033081,6.921810355186462,6.856014466066973
2000-06-08,9.433382034301758,9.279744148254395,9.34119987487793,9.371927261352539,214300.0,7.276839256286621,7.1368686358133955,7.315781841278076,6.931449942588806,6.859840145978061
2000-06-09,9.617748260498047,9.34119987487793,9.433382034301758,9.587020874023438,351800.0,7.443846225738525,7.159136486053467,7.307781381607056,6.943236041069031,6.865101462011939
2000-06-12,9.494837760925293,9.033923149108887,9.402654647827148,9.126106262207031,247900.0,7.085973739624023,7.173451773325602,7.289762420654297,6.951919860839844,6.8670735359191895
2000-06-13,9.587020874023438,9.033923149108887,9.033923149108887,9.587020874023438,384200.0,7.443846225738525,7.211625226338705,7.2731789875030515,6.963705959320069,6.872177719014935
2000-06-14,9.7406587600708,9.402654647827148,9.464110374450684,9.617748260498047,284900.0,7.467706680297852,7.257751750946045,7.265178890228271,6.976207108497619,6.877401657271803
2000-06-15,9.77138614654541,9.525565147399902,9.617748260498047,9.679203987121582,419400.0,7.515422821044922,7.28320083618164,7.2657623291015625,6.9891854190826415,6.8829496673915695
2000-06-16,9.802114486694336,9.249016761779785,9.802114486694336,9.34119987487793,257000.0,7.252982139587402,7.292744414011637,7.254421377182007,7.000015792846679,6.886139602496706
2000-06-19,9.648475646972656,9.249016761779785,9.249016761779785,9.648475646972656,176500.0,7.491562366485596,7.326146125793457,7.2483288764953615,7.01347017288208,6.891314156035072
2000-06-20,9.617748260498047,9.218289375305176,9.587020874023438,9.218289375305176,127100.0,7.15754508972168,7.319783655802409,7.235079183578491,7.023346176147461,6.893570350388349
2000-06-21,9.464110374450684,9.095378875732422,9.464110374450684,9.126106262207031,184800.0,7.085973739624023,7.3118310610453285,7.222305364608765,7.0341740274429325,6.89518718559201
2000-06-22,9.218289375305176,9.003195762634277,9.15683364868164,9.064650535583496,254800.0,7.038252353668213,7.322964922587077,7.210961246490479,7.043809986114502,6.896379395325979
2000-06-23,9.095378875732422,9.003195762634277,9.095378875732422,9.003195762634277,285100.0,6.990536689758301,7.287972513834635,7.194371385574341,7.052730565071106,6.897157554784097
2000-06-26,9.126106262207031,9.003195762634277,9.003195762634277,9.064650535583496,199500.0,7.038252353668213,7.265704536437989,7.178259048461914,7.062128300666809,6.898314069529048
2000-06-27,9.709931373596191,9.003195762634277,9.003195762634277,9.464110374450684,477100.0,7.348413944244385,7.259342384338379,7.179793825149536,7.073147563934326,6.90197341810397
2000-06-28,9.556293487548828,9.15683364868164,9.433382034301758,9.371927261352539,213700.0,7.276839256286621,7.260932858784994,7.183234949111938,7.082497463226319,6.904996529702218
2000-06-29,10.109390258789062,9.894296646118164,9.9557523727417,10.017207145690918,1286700.0,7.77786922454834,7.294334856669108,7.189067316055298,7.098049688339233,6.911979511260986
2000-06-30,10.017207145690918,9.402654647827148,9.894296646118164,9.963434219360352,1111900.0,7.736110210418701,7.313819122314453,7.195495100021362,7.113899593353271,6.918520231095571
2000-07-03,10.017207145690918,9.679203987121582,9.802114486694336,9.986479759216309,281000.0,7.754004001617432,7.358354473114014,7.200850162506104,7.128259525299073,6.925098843461885
2000-07-05,10.693215370178223,10.078662872314453,10.140117645263672,10.662487983703613,1254100.0,8.278894424438477,7.414024353027344,7.221471462249756,7.149298872947693,6.935675371438265
2000-07-06,11.430678367614746,10.601032257080078,10.601032257080078,10.693215370178223,3562900.0,8.302754402160645,7.46969420115153,7.240185766220093,7.172007293701172,6.94627288330433
2000-07-07,12.014503479003906,10.785398483276367,10.93903636932373,11.000492095947266,6655000.0,8.541336059570312,7.538088417053222,7.26748631477356,7.196863112449646,6.958542600044837
2000-07-10,11.277040481567383,10.723942756652832,11.000492095947266,10.723942756652832,1278900.0,8.326608657836914,7.609663518269857,7.2895386695861815,7.216710705757141,6.968985852394395
2000-07-11,10.93903636932373,10.693215370178223,10.723942756652832,10.785398483276367,839600.0,8.374329566955566,7.668514664967855,7.314929599761963,7.239419617652893,6.979632395686525
2000-07-12,11.369223594665527,10.846853256225586,10.908308982849121,11.369223594665527,888000.0,8.827642440795898,7.779854488372803,7.347479496002197,7.263085460662841,6.993527208055768
2000-07-13,11.369223594665527,11.12340259552002,11.246313095092773,11.246313095092773,620100.0,8.73220443725586,7.889603201548258,7.3824120616912845,7.286989011764526,7.006502411258754
2000-07-14,11.430678367614746,11.246313095092773,11.246313095092773,11.307767868041992,527400.0,8.779925346374512,8.005714734395346,7.4177226638793945,7.312561798095703,7.019638877444797
2000-07-17,11.52286148071289,11.307767868041992,11.52286148071289,11.338495254516602,285100.0,8.803779602050781,8.126597595214843,7.4525560283660885,7.339803647994995,7.032757559243371
2000-07-18,11.277040481567383,10.908308982849121,11.246313095092773,11.061946868896484,244600.0,8.589057922363281,8.229984633127849,7.48070909500122,7.365613512992859,7.044117415908479
2000-07-19,11.215584754943848,10.96976375579834,11.184857368469238,11.061946868896484,243400.0,8.589057922363281,8.312694231669107,7.515065364837646,7.391900224685669,7.055312636969746
2000-07-20,11.277040481567383,11.092674255371094,11.154129981994629,11.215584754943848,142700.0,8.70834732055664,8.408128102620443,7.550853118896485,7.418187751770019,7.067204972822889
2000-07-21,11.615044593811035,11.230948448181152,11.277040481567383,11.5535888671875,862000.0,8.970788955688477,8.487656084696452,7.596661357879639,7.444953927993774,7.0808020012719295
2000-07-24,11.645771980285645,11.184857368469238,11.5535888671875,11.399950981140137,590000.0,8.851499557495117,8.562015374501547,7.6324491214752195,7.469096746444702,7.0933601399685475
2000-07-25,11.615044593811035,11.307767868041992,11.338495254516602,11.58431625366211,836500.0,8.994647979736328,8.644724973042806,7.669191179275512,7.494671049118042,7.1067494909528275
2000-07-26,11.52286148071289,11.399950981140137,11.52286148071289,11.461405754089355,280400.0,8.899214744567871,8.686079661051432,7.702593040466309,7.518575744628906,7.11928421300608
2000-07-27,11.707226753234863,11.399950981140137,11.492134094238281,11.615044593811035,454100.0,9.018512725830078,8.733796882629395,7.735995016098022,7.544150290489196,7.132473299900691
2000-07-28,11.799409866333008,11.399950981140137,11.5535888671875,11.430678367614746,434400.0,8.87535572052002,8.756064860026042,7.7684424877166744,7.570915794372558,7.144493178663582
2000-07-31,11.891592979431152,11.52286148071289,11.52286148071289,11.799409866333008,833300.0,9.161661148071289,8.811735026041667,7.809479141235352,7.599352297782898,7.158309397632128
2000-08-01,12.10668659210205,11.799409866333008,11.830137252807617,12.075958251953125,796900.0,9.376387596130371,8.878538894653321,7.859582004547119,7.628743996620178,7.173398364968851
2000-08-02,12.045230865478516,11.768682479858398,11.983776092529297,11.768682479858398,875400.0,9.137802124023438,8.89921620686849,7.904913158416748,7.655749840736389,7.1866713633408414
2000-08-03,12.045230865478516,11.615044593811035,11.615044593811035,12.045230865478516,650200.0,9.357606887817383,8.940909703572592,7.956549119949341,7.68519211769104,7.2012414004178655
2000-08-04,12.475418090820312,12.045230865478516,12.045230865478516,12.475418090820312,802200.0,9.69180679321289,9.001701800028483,8.007711524963378,7.717738008499145,7.217845169703166
2000-08-07,13.427974700927734,12.536872863769531,12.536872863769531,13.427974700927734,1502100.0,10.431818962097168,9.110237757364908,8.074151334762574,7.75339252948761,7.239129764354781
2000-08-08,14.011799812316895,13.458702087402344,13.520156860351562,13.796706199645996,2892100.0,10.718278884887695,9.252185821533203,8.148706178665162,7.787620172500611,7.262018903305656
2000-08-09,13.981071472167969,13.458702087402344,13.88888931274414,13.489429473876953,965500.0,10.47956657409668,9.378219731648763,8.213237867355346,7.8132618713378905,7.28304862664416
2000-08-10,13.550885200500488,13.3665189743042,13.397246360778809,13.427974700927734,551800.0,10.431818962097168,9.493117841084798,8.277768993377686,7.8365187835693355,7.303495187263985
2000-08-11,13.858160972595215,13.458702087402344,13.458702087402344,13.796706199645996,903700.0,10.718278884887695,9.60961716969808,8.3547096824646,7.864070806503296,7.325526049829299
2000-08-14,14.472713470458984,13.796706199645996,13.827433586120605,14.134710311889648,1769100.0,10.980867385864258,9.751575024922689,8.424018573760986,7.895679183006287,7.348957725060292
2000-08-15,14.073254585266113,13.427974700927734,14.011799812316895,13.765978813171387,1089800.0,10.69440746307373,9.86489232381185,8.490461282730102,7.922038807868957,7.370266322117702
2000-08-16,13.520156860351562,12.967060089111328,13.274335861206055,13.212881088256836,1154000.0,10.264723777770996,9.955926259358725,8.546878833770752,7.944340004920959,7.38858567310285
2000-08-17,13.33579158782959,12.782693862915039,13.33579158782959,13.059243202209473,905100.0,10.145368576049805,10.031049982706707,8.6047265625,7.96616292476654,7.4059239303540885
2000-08-18,13.166790008544922,12.690511703491211,13.1514253616333,12.967060089111328,560100.0,10.073750495910645,10.110942967732747,8.66066478729248,7.988223314285278,7.4225978463888165
2000-08-21,13.182153701782227,12.936332702636719,13.028514862060547,13.028514862060547,636800.0,10.12149429321289,10.174931844075521,8.714217748641968,8.010999565124513,7.439361178356668
2000-08-22,12.905604362487793,12.536872863769531,12.905604362487793,12.782693862915039,427900.0,9.930520057678223,10.211874008178711,8.771108675003052,8.030435547828674,7.454738702303097
2000-08-23,12.782693862915039,12.229597091674805,12.782693862915039,12.291051864624023,383600.0,9.548580169677734,10.23925921122233,8.813203353881836,8.043191170692443,7.467584355477175
