Date,High,Low,Open,Close,Volume,Adj Close,CTSH-15ma,CTSH-50ma,CTSH-100ma,CTSH-200ma
2000-02-28,2.4075520038604736,2.2486979961395264,2.3723957538604736,2.2486979961395264,2054400.0,2.1843409538269043,2.4102376302083335,2.053383769133152,2.053383769133152,2.053383769133152
2000-02-29,2.3177082538604736,2.2096354961395264,2.3092448711395264,2.2734375,1440000.0,2.2083725929260254,2.410912195841471,2.0572584897279738,2.0572584897279738,2.0572584897279738
2000-03-01,2.2916667461395264,2.2083332538604736,2.2916667461395264,2.2552082538604736,1761600.0,2.190664768218994,2.3901691595713297,2.0605123013984867,2.0605123013984867,2.0605123013984867
2000-03-02,2.5416667461395264,2.3177082538604736,2.34375,2.4661457538604736,9590400.0,2.395565986633301,2.384856939315796,2.0684897700945535,2.0684897700945535,2.0684897700945535
2000-03-03,2.6041667461395264,2.4791667461395264,2.4791667461395264,2.5221354961395264,5625600.0,2.449953317642212,2.381231164932251,2.0773610153863595,2.0773610153863595,2.0773610153863595
2000-03-06,2.6875,2.5625,2.671875,2.6328125,6091200.0,2.557462692260742,2.3763405481974282,2.0882724171335045,2.0882724171335045,2.0882724171335045
2000-03-07,2.7161457538604736,2.5520832538604736,2.6666667461395264,2.5520832538604736,1708800.0,2.479043483734131,2.367402458190918,2.0969562186135184,2.0969562186135184,2.0969562186135184
2000-03-08,2.59375,2.3984375,2.59375,2.5553386211395264,1910400.0,2.482205867767334,2.360698922475179,2.1053312109864275,2.1053312109864275,2.1053312109864275
2000-03-09,2.7916667461395264,2.45703125,2.5208332538604736,2.734375,2016000.0,2.656118392944336,2.370480219523112,2.1170500871982982,2.1170500871982982,2.1170500871982982
2000-03-10,2.7916667461395264,2.4895832538604736,2.7630207538604736,2.5598957538604736,2116800.0,2.4866325855255127,2.370480219523112,2.124749722580115,2.124749722580115,2.124749722580115
2000-03-13,2.7161457538604736,2.4505207538604736,2.4895832538604736,2.5,2121600.0,2.4284515380859375,2.3763827323913573,2.1309477188149275,2.1309477188149275,2.1309477188149275
2000-03-14,2.6458332538604736,2.2604167461395264,2.6458332538604736,2.3333332538604736,4036800.0,2.2665538787841797,2.372250954310099,2.1336598420143127,2.1336598420143127,2.1336598420143127
2000-03-15,2.3580729961395264,1.8763021230697632,2.3580729961395264,2.1015625,6057600.0,2.041416645050049,2.354627815882365,2.1356329560279845,2.1318511518777585,2.1318511518777585
2000-03-16,2.1354167461395264,1.9947916269302368,2.05859375,2.0416667461395264,5798400.0,1.9832351207733154,2.3397872924804686,2.1377578568458557,2.1289931512795963,2.1289931512795963
2000-03-17,2.3958332538604736,2.03125,2.0416667461395264,2.34375,3758400.0,2.2766730785369873,2.339112726847331,2.1436772084236146,2.131779565001434,2.131779565001434
2000-03-20,2.58203125,2.3125,2.3541667461395264,2.3671875,2536800.0,2.2994396686553955,2.3467859745025637,2.152075605392456,2.1348843817357666,2.1348843817357666
2000-03-21,2.5,2.2395832538604736,2.2916667461395264,2.4869792461395264,3088800.0,2.4158029556274414,2.3606146653493245,2.162345929145813,2.1399919921701605,2.1399919921701605
2000-03-22,2.6041667461395264,2.5,2.5390625,2.580078125,1610400.0,2.506237506866455,2.381652847925822,2.173691351413727,2.14653209064688,2.14653209064688
2000-03-23,2.90625,2.625,2.703125,2.703125,6228000.0,2.625762701034546,2.3969992955525714,2.187832019329071,2.1549396452150846,2.1549396452150846
2000-03-24,2.9166667461395264,2.6979167461395264,2.71875,2.7734375,2445600.0,2.694063186645508,2.413273286819458,2.204982964992523,2.1642348786880232,2.1642348786880232
2000-03-27,3.0052082538604736,2.75,2.890625,2.8645832538604736,1953600.0,2.782599925994873,2.4282824357350665,2.222589228153229,2.1747156422016984,2.1747156422016984
2000-03-28,3.0,2.8333332538604736,2.953125,2.9114582538604736,2025600.0,2.8281335830688477,2.451555109024048,2.2422192096710205,2.185605941216151,2.185605941216151
2000-03-29,2.9348957538604736,2.3541667461395264,2.92578125,2.75,4636800.0,2.6712963581085205,2.4641611417134603,2.2627092695236204,2.193568079197993,2.193568079197993
2000-03-30,2.7083332538604736,2.4244792461395264,2.6458332538604736,2.484375,2155200.0,2.4132726192474365,2.4479714234670005,2.275408034324646,2.1971117008116936,2.1971117008116936
2000-03-31,2.6380207538604736,2.390625,2.5416667461395264,2.6041667461395264,1495200.0,2.5296366214752197,2.4508383591969807,2.291623005867004,2.202389874155559,2.202389874155559
2000-04-03,2.6041667461395264,2.2057292461395264,2.5455729961395264,2.25,1713600.0,2.185606002807617,2.4346486568450927,2.3021462965011597,2.2021276261657476,2.2021276261657476
2000-04-04,2.3958332538604736,1.6666666269302368,2.25,2.3463542461395264,3427200.0,2.279202461242676,2.4354918956756593,2.3122142505645753,2.203313392859239,2.203313392859239
2000-04-05,2.2083332538604736,2.0364582538604736,2.0677082538604736,2.1666667461395264,1749600.0,2.1046574115753174,2.439707946777344,2.317981824874878,2.201818605264028,2.201818605264028
2000-04-06,2.375,2.1197917461395264,2.1666667461395264,2.2473957538604736,772800.0,2.1830759048461914,2.4530306657155356,2.3248118352890015,2.2015388634667468,2.2015388634667468
2000-04-07,2.375,2.0833332538604736,2.2552082538604736,2.1770832538604736,2160000.0,2.114776372909546,2.442237552007039,2.330275855064392,2.2002629444879642,2.2002629444879642
2000-04-10,2.1744792461395264,1.8828125,2.16796875,1.8828125,2085600.0,1.8289272785186768,2.410870059331258,2.33057941198349,2.194881268169569,2.194881268169569
2000-04-11,2.0833332538604736,1.7760416269302368,1.859375,1.9583333730697632,1663200.0,1.9022867679595947,2.3766356468200684,2.338168320655823,2.1907013467379977,2.1907013467379977
2000-04-12,1.96875,1.75,1.921875,1.8333333730697632,1620000.0,1.7808640003204346,2.328277413050334,2.338168320655823,2.184928989746201,2.184928989746201
2000-04-13,1.8567708730697632,1.7447916269302368,1.8333333730697632,1.7825521230697632,1852800.0,1.7315362691879272,2.2686623175938925,2.3355627989768983,2.1786318686273365,2.1786318686273365
2000-04-14,1.75,1.2890625,1.7395833730697632,1.453125,2630400.0,1.4115370512008667,2.1831605752309162,2.3260513591766356,2.168123720443412,2.168123720443412
2000-04-17,1.5026041269302368,1.0104166269302368,1.0104166269302368,1.5,4077600.0,1.4570705890655518,2.094791952768962,2.316033992767334,2.1585148943437114,2.1585148943437114
2000-04-18,1.7083333730697632,1.25,1.5052083730697632,1.59375,2443200.0,1.5481373071670532,2.009458867708842,2.303031656742096,2.1503765265146892,2.1503765265146892
2000-04-19,1.7552083730697632,1.6432291269302368,1.6536458730697632,1.7552083730697632,3484800.0,1.7049750089645386,1.9450374444325764,2.2870949506759644,2.1445159802311347,2.1445159802311347
2000-04-20,1.8958333730697632,1.7552083730697632,1.7552083730697632,1.8697916269302368,998400.0,1.8162786960601807,1.9052378495534261,2.2739155387878416,2.1402531583587843,2.1402531583587843
2000-04-24,1.84375,1.5989583730697632,1.8177083730697632,1.84375,3235200.0,1.790982723236084,1.8559942563374838,2.259648394584656,2.135775332267468,2.135775332267468
2000-04-25,2.0,1.8229166269302368,1.8229166269302368,1.9088541269302368,1819200.0,1.8542234897613525,1.833902088801066,2.244116425514221,2.1322113848939726,2.1322113848939726
2000-04-26,1.9661458730697632,1.765625,1.90625,1.8359375,1214400.0,1.7833938598632812,1.8008481820424398,2.2275220060348513,2.127851165831089,2.127851165831089
2000-04-27,1.875,1.6328125,1.6614583730697632,1.828125,1814400.0,1.7758047580718994,1.7789246718088785,2.2113829231262208,2.1235049138834445,2.1235049138834445
2000-04-28,1.9166666269302368,1.8723958730697632,1.875,1.9114583730697632,828000.0,1.8567531108856201,1.757169818878174,2.1983300065994262,2.1202518431151787,2.1202518431151787
2000-05-01,2.3541667461395264,1.9453125,2.0130207538604736,2.208984375,1490400.0,2.1457643508911133,1.759235684076945,2.1915126419067383,2.120559222726937,2.120559222726937
2000-05-02,2.3541667461395264,2.2083332538604736,2.28125,2.2630207538604736,2647200.0,2.198254108428955,1.7838574727376302,2.1886794471740725,2.121484161842437,2.121484161842437
2000-05-03,2.265625,2.005859375,2.265625,2.0963542461395264,1694400.0,2.0363571643829346,1.7927954991658528,2.18283597946167,2.120482667754678,2.120482667754678
2000-05-04,2.3541667461395264,2.0416667461395264,2.0885417461395264,2.3125,1891200.0,2.2463176250457764,1.823825740814209,2.1816470575332643,2.121945864932482,2.121945864932482
2000-05-05,2.4524738788604736,2.21875,2.2604167461395264,2.3776042461395264,1864800.0,2.309558153152466,1.8623605330785116,2.1837213611602784,2.12410232801547,2.12410232801547
2000-05-08,2.5104167461395264,2.3776042461395264,2.3776042461395264,2.4791667461395264,2160000.0,2.4082140922546387,1.928805669148763,2.18614981174469,2.127330870790915,2.127330870790915
2000-05-09,2.5078125,2.4270832538604736,2.5,2.4869792461395264,1958400.0,2.4158029556274414,1.992721160252889,2.1907790517807006,2.130572130171101,2.130572130171101
2000-05-10,2.4895832538604736,2.375,2.4895832538604736,2.3802082538604736,1936800.0,2.3120875358581543,2.0436511754989626,2.1928533506393433,2.132588968012068,2.132588968012068
2000-05-11,2.453125,2.2447917461395264,2.3854167461395264,2.3645832538604736,1766400.0,2.296909809112549,2.08311349550883,2.1949782514572145,2.1343946915406447,2.1343946915406447
2000-05-12,2.4401042461395264,2.296875,2.296875,2.359375,446400.0,2.2918505668640137,2.114818286895752,2.1929039430618285,2.1361061684463336,2.1361061684463336
2000-05-15,2.53125,2.3411457538604736,2.375,2.53125,931200.0,2.458806276321411,2.1593398571014406,2.1930810022354126,2.139576062079399,2.139576062079399
2000-05-16,2.625,2.5260417461395264,2.625,2.5520832538604736,2630400.0,2.479043483734131,2.200994523366292,2.1915126180648805,2.1431874176289174,2.1431874176289174
2000-05-17,2.6666667461395264,2.4635417461395264,2.5390625,2.6197917461395264,1737600.0,2.5448145866394043,2.2517559051513674,2.192828040122986,2.147415072039554,2.147415072039554
2000-05-18,2.6640625,2.5963542461395264,2.6015625,2.625,655200.0,2.5498740673065186,2.3033605257670087,2.1941814041137695,2.1516073532402515,2.1516073532402515
2000-05-19,2.6666667461395264,2.53125,2.65625,2.53125,3033600.0,2.458806276321411,2.343497403462728,2.190235161781311,2.1547743524472738,2.1547743524472738
2000-05-22,2.7083332538604736,2.1666667461395264,2.5182292461395264,2.640625,1651200.0,2.565051317214966,2.371449867884318,2.1918035364151,2.1589608520877603,2.1589608520877603
2000-05-23,2.6770832538604736,2.3802082538604736,2.6458332538604736,2.3958332538604736,1512000.0,2.3272652626037598,2.380050611495972,2.1897798109054567,2.160660896638427,2.160660896638427
2000-05-24,2.5,2.1145832538604736,2.3854167461395264,2.4166667461395264,1634400.0,2.3475027084350586,2.4007936477661134,2.191398787498474,2.1625293147563935,2.1625293147563935
2000-05-25,2.4140625,2.21875,2.4140625,2.2604167461395264,2640000.0,2.1957242488861084,2.3974207560221354,2.1944849395751955,2.16505894780159,2.162857977470549
2000-05-26,2.28125,2.1276042461395264,2.2604167461395264,2.2447917461395264,700800.0,2.180546998977661,2.388820012410482,2.198431177139282,2.168094516992569,2.1630313992500305
2000-05-30,2.28125,2.0338542461395264,2.2760417461395264,2.171875,1694400.0,2.1097164154052734,2.368920167287191,2.195092043876648,2.1693846261501313,2.1625137780476544
2000-05-31,2.42578125,2.1432292461395264,2.1692707538604736,2.3333332538604736,892800.0,2.2665538787841797,2.3589702288309735,2.1944343280792236,2.17325496673584,2.1635141636316595
2000-06-01,2.4166667461395264,2.2083332538604736,2.2864582538604736,2.3541667461395264,2203200.0,2.2867915630340576,2.3572838306427,2.191854100227356,2.1771000146865847,2.1646882341021585
2000-06-02,2.5,2.3541667461395264,2.390625,2.3971354961395264,616800.0,2.3285305500030518,2.3593918800354006,2.1882999610900877,2.1809956562519073,2.1662339163276383
2000-06-05,2.4401042461395264,2.3125,2.3125,2.3177082538604736,1212000.0,2.251376152038574,2.3566935857137046,2.1808122301101687,2.18432212471962,2.1670296381567127
2000-06-06,2.375,2.2838542461395264,2.328125,2.2838542461395264,770400.0,2.2184910774230957,2.340672572453817,2.1713007879257202,2.1881418764591216,2.1675061329647347
2000-06-07,2.3020832538604736,2.2083332538604736,2.3020832538604736,2.234375,1180800.0,2.1704277992248535,2.3200981934865315,2.1590573453903197,2.1908232867717743,2.1675329372423504
2000-06-08,2.2630207538604736,2.2239582538604736,2.234375,2.2395832538604736,902400.0,2.175487756729126,2.2954764048258465,2.1460044288635256,2.194111819267273,2.1676052537831394
2000-06-09,2.2473957538604736,2.1875,2.23828125,2.2291667461395264,540000.0,2.1653690338134766,2.2698427359263103,2.1358858823776243,2.1992975759506224,2.1675851076572865
2000-06-12,2.234375,2.0572917461395264,2.2252604961395264,2.0963542461395264,828000.0,2.0363571643829346,2.2416794617970783,2.1283475732803345,2.2018778038024904,2.1664134295923367
2000-06-13,2.1041667461395264,2.0026042461395264,2.03125,2.0625,1310400.0,2.0034725666046143,2.204240878423055,2.1178242921829225,2.2047236490249635,2.1649714750526226
2000-06-14,2.0885417461395264,2.0208332538604736,2.0885417461395264,2.0364582538604736,1528800.0,1.9781757593154907,2.180968244870504,2.11367568731308,2.2079109919071196,2.1633329161426476
2000-06-15,2.0651042461395264,1.8287760019302368,2.0416667461395264,1.875,1269600.0,1.821338176727295,2.1458906094233194,2.104518401622772,2.2083663260936737,2.1603590488433837
2000-06-16,1.9791666269302368,1.84375,1.921875,1.96875,1723200.0,1.912405252456665,2.1270026763280234,2.100673358440399,2.2093275916576385,2.158221516115912
2000-06-19,1.9817708730697632,1.875,1.96875,1.9166666269302368,1317600.0,1.8618123531341553,2.105753699938456,2.0942480874061586,2.20952996134758,2.1556881044664955
2000-06-20,2.0416667461395264,1.828125,1.9166666269302368,2.0104167461395264,3158400.0,1.9528794288635254,2.095297900835673,2.091010148525238,2.210643001794815,2.1539693868766396
2000-06-21,1.9791666269302368,1.8958333730697632,1.9192708730697632,1.947265625,712800.0,1.8915356397628784,2.0702966849009194,2.092262315750122,2.211420863866806,2.1517640612706415
2000-06-22,1.9479166269302368,1.7291666269302368,1.9166666269302368,1.734375,2320800.0,1.6847379207611084,2.0301597754160565,2.0879113388061525,2.2130398297309877,2.1478721767663957
2000-06-23,1.8359375,1.7135416269302368,1.7291666269302368,1.7916666269302368,3988800.0,1.7403899431228638,1.9909504016240438,2.087101857662201,2.212635089159012,2.1445045550007467
2000-06-26,1.8854166269302368,1.75,1.8854166269302368,1.7760416269302368,3045600.0,1.7252119779586792,1.9558727900187174,2.086975371837616,2.211269085407257,2.1410677305987624
2000-06-27,1.7708333730697632,1.65625,1.7552083730697632,1.6953125,4576800.0,1.6467933654785156,1.917759609222412,2.091680498123169,2.208865928649902,2.137049239825427
2000-06-28,1.6979166269302368,1.625,1.6953125,1.625,5983200.0,1.578493356704712,1.8782973130544027,2.0941089534759523,2.205071473121643,2.132544756897034
2000-06-29,1.6458333730697632,1.5546875,1.625,1.578125,3960000.0,1.5329595804214478,1.8354621013005574,2.09380539894104,2.198418527841568,2.1277480754852296
2000-06-30,1.5833333730697632,1.3541666269302368,1.5833333730697632,1.3828125,9252000.0,1.3432369232177734,1.7806532939275106,2.086570637226105,2.1868327939510346,2.1215217964989797
2000-07-03,1.453125,1.3697916269302368,1.3854166269302368,1.40625,4286400.0,1.3660037517547607,1.7359630664189656,2.0775651383399962,2.175740338563919,2.115572835516742
2000-07-05,1.4375,1.3333333730697632,1.421875,1.3489583730697632,3206400.0,1.310351848602295,1.6897550185521444,2.0679525208473204,2.163800457715988,2.109282046556473
2000-07-06,1.6458333730697632,1.2890625,1.3385416269302368,1.4895833730697632,4927200.0,1.4469521045684814,1.654340108235677,2.0598070931434633,2.151961759328842,2.104147705920907
2000-07-07,1.625,1.4895833730697632,1.4895833730697632,1.609375,3000000.0,1.5633153915405273,1.637138589223226,2.055405523777008,2.1414637649059296,2.09998745734875
2000-07-10,1.75,1.5911458730697632,1.5989583730697632,1.625,2596800.0,1.578493356704712,1.6148777961730958,2.0514592957496642,2.1314211094379427,2.0960065863514674
2000-07-11,1.6875,1.6223958730697632,1.6223958730697632,1.625,1994400.0,1.578493356704712,1.5959898630777996,2.0458941006660463,2.122112053632736,2.0920860315814163
2000-07-12,1.6875,1.5416666269302368,1.6510416269302368,1.5807291269302368,2683200.0,1.5354893207550049,1.5681638558705648,2.033688600063324,2.112600620985031,2.0879010939060296
2000-07-13,1.5807291269302368,1.53125,1.5520833730697632,1.5625,3520800.0,1.5177818536758423,1.5432469367980957,2.0200791549682617,2.104379301071167,2.083646472710282
2000-07-14,1.8541666269302368,1.5625,1.578125,1.8541666269302368,6756000.0,1.8011012077331543,1.5510044892628987,2.0153740358352663,2.099105007648468,2.0815535448215625
2000-07-17,1.875,1.7447916269302368,1.8697916269302368,1.8229166269302368,1034400.0,1.7707456350326538,1.5530282020568849,2.0058625960350036,2.0937548267841337,2.079268192543703
2000-07-18,2.0364582538604736,1.796875,1.84375,1.953125,3204000.0,1.89722740650177,1.564495897293091,1.9976159811019898,2.090668671131134,2.077939427682083
2000-07-19,2.0416667461395264,1.7916666269302368,1.9453125,1.8098958730697632,4790400.0,1.7580974102020264,1.5719161669413249,1.9846136474609375,2.0853817296028136,2.075621731903242
2000-07-20,1.8958333730697632,1.7916666269302368,1.8125,1.8515625,1826400.0,1.7985714673995972,1.5865880409876505,1.9722690176963806,2.081524034738541,2.0736285645327124
2000-07-21,1.90625,1.8177083730697632,1.8333333730697632,1.8385416269302368,1262400.0,1.7859233617782593,1.6034522930781046,1.9617457342147828,2.077299542427063,2.0715735273701803
2000-07-24,1.875,1.5885416269302368,1.8645833730697632,1.791015625,2371200.0,1.7397576570510864,1.629887008666992,1.9506026911735534,2.072790471315384,2.069220223325364
2000-07-25,1.9583333730697632,1.5520833730697632,1.7395833730697632,1.9420572519302368,2047200.0,1.8864763975143433,1.6645851850509643,1.94249520778656,2.0676995754241942,2.067933294974582
2000-07-26,2.0,1.734375,1.8671875,1.9739583730697632,3115200.0,1.9174643754959106,1.7050593535105387,1.93166836977005,2.062374686002731,2.0668810647684377
2000-07-27,1.9895833730697632,1.8645833730697632,1.9583333730697632,1.953125,1668000.0,1.89722740650177,1.7350777069727579,1.9200320482254027,2.0557723331451414,2.065702914363808
2000-07-28,1.953125,1.734375,1.9270833730697632,1.734375,868800.0,1.6847379207611084,1.74317254225413,1.9028305149078368,2.047829277515411,2.063075569580341
2000-07-31,1.8333333730697632,1.6979166269302368,1.7291666269302368,1.7135416269302368,2997600.0,1.6645007133483887,1.7489063660303752,1.8851230478286742,2.039652225971222,2.060345604811629
2000-08-01,1.7135416269302368,1.6354166269302368,1.7083333730697632,1.6458333730697632,1932000.0,1.5987303256988525,1.7502554972966513,1.8679215288162232,2.029078345298767,2.0572053648176647
2000-08-02,1.8229166269302368,1.6354166269302368,1.6354166269302368,1.75,854400.0,1.6999156475067139,1.7612172524134317,1.8506188154220582,2.021211175918579,2.054791245106104
2000-08-03,1.8802083730697632,1.6666666269302368,1.6692708730697632,1.8385416269302368,964800.0,1.7859233617782593,1.7790933529535928,1.839791977405548,2.0147858941555024,2.0529867626676626
2000-08-04,1.9270833730697632,1.8333333730697632,1.8333333730697632,1.921875,1903200.0,1.866871953010559,1.78347806930542,1.8301793622970581,2.010789074897766,2.0517459972699483
2000-08-07,1.93359375,1.75,1.93359375,1.7760416269302368,460800.0,1.7252119779586792,1.7804424921671549,1.8207691168785096,2.0076270282268522,2.049583520320867
2000-08-08,1.8333333730697632,1.7083333730697632,1.79296875,1.7083333730697632,456000.0,1.6594414710998535,1.7645900964736938,1.8103470063209535,2.004389091730118,2.047016796312834
2000-08-09,1.7395833730697632,1.640625,1.7291666269302368,1.6770833730697632,736800.0,1.6290857791900635,1.7559893210728963,1.800734393596649,1.9979132187366486,2.044285221037522
2000-08-10,1.8203125,1.6666666269302368,1.6666666269302368,1.6979166269302368,664800.0,1.6493228673934937,1.7460394144058227,1.7883897733688354,1.9914120507240296,2.0417205304294437
2000-08-11,1.7916666269302368,1.6875,1.6875,1.7760416269302368,364800.0,1.7252119779586792,1.7419919888178508,1.7771581816673279,1.984506140947342,2.039678539768342
2000-08-14,1.7916666269302368,1.7447916269302368,1.7604166269302368,1.75,249600.0,1.6999156475067139,1.7393358548482258,1.764585883617401,1.9764429223537445,2.037500572510255
2000-08-15,1.8118489980697632,1.671875,1.7630208730697632,1.6744791269302368,722400.0,1.6265562772750854,1.7220078468322755,1.7520894861221314,1.96645085811615,2.0348830929227697
2000-08-16,1.8125,1.6927083730697632,1.703125,1.8125,676800.0,1.760627031326294,1.7115520238876343,1.7429322052001952,1.9571164965629577,2.033147295064564
2000-08-17,1.8125,1.7473958730697632,1.7473958730697632,1.7858072519302368,237600.0,1.7346981763839722,1.700716741879781,1.7342176127433777,1.9466374790668488,2.031270256582296
2000-08-18,1.828125,1.7708333730697632,1.8098958730697632,1.7838541269302368,208800.0,1.732800841331482,1.7039209365844727,1.7253638744354247,1.9356841516494752,2.0294048227369785
2000-08-21,1.8020833730697632,1.7239583730697632,1.8020833730697632,1.7916666269302368,523200.0,1.7403899431228638,1.7089802185694376,1.7168642926216124,1.9263750874996186,2.0276096992611143
