Date,High,Low,Open,Close,Volume,Adj Close,DOV-15ma,DOV-50ma,DOV-100ma,DOV-200ma
2000-01-03,30.123207092285156,29.243392944335938,29.997520446777344,29.41097640991211,730200.0,19.999454498291016,19.999454498291016,19.999454498291016,19.999454498291016,19.999454498291016
2000-01-04,29.494768142700195,28.782535552978516,29.41097640991211,28.866329193115234,404200.0,19.629087448120117,19.814270973205566,19.814270973205566,19.814270973205566,19.814270973205566
2000-01-05,29.285287857055664,28.782535552978516,28.782535552978516,28.992015838623047,930800.0,19.714555740356445,19.78103256225586,19.78103256225586,19.78103256225586,19.78103256225586
2000-01-06,29.662351608276367,28.824432373046875,28.824432373046875,29.117704391479492,993400.0,19.80002784729004,19.785781383514404,19.785781383514404,19.785781383514404,19.785781383514404
2000-01-07,29.997520446777344,29.033912658691406,29.15959930419922,29.913728713989258,1742200.0,20.341323852539062,19.896889877319335,19.896889877319335,19.896889877319335,19.896889877319335
2000-01-10,30.70975112915039,29.997520446777344,29.997520446777344,30.54216766357422,878300.0,20.768661499023438,20.04218514760335,20.04218514760335,20.04218514760335,20.04218514760335
2000-01-11,31.21250343322754,30.2488956451416,30.458375930786133,30.667856216430664,663400.0,20.854129791259766,20.15817723955427,20.15817723955427,20.15817723955427,20.15817723955427
2000-01-12,31.17060661315918,30.50027084350586,30.667856216430664,30.96112632751465,418000.0,21.05356216430664,20.270100355148315,20.270100355148315,20.270100355148315,20.270100355148315
2000-01-13,31.128711700439453,30.625959396362305,30.96112632751465,30.625959396362305,471500.0,20.825637817382812,20.331826739841038,20.331826739841038,20.331826739841038,20.331826739841038
2000-01-14,30.793542861938477,30.2488956451416,30.458375930786133,30.374584197998047,970900.0,20.65470314025879,20.364114379882814,20.364114379882814,20.364114379882814,20.364114379882814
2000-01-18,30.919231414794922,30.332687377929688,30.458375930786133,30.667856216430664,1554800.0,20.854129791259766,20.408661235462535,20.408661235462535,20.408661235462535,20.408661235462535
2000-01-19,31.044919967651367,30.625959396362305,30.75164794921875,30.70975112915039,1537300.0,20.882612228393555,20.44815715154012,20.44815715154012,20.44815715154012,20.44815715154012
2000-01-20,31.505775451660156,29.955623626708984,31.17060661315918,29.997520446777344,1585200.0,20.39830207824707,20.444322145902195,20.444322145902195,20.444322145902195,20.444322145902195
2000-01-21,30.374584197998047,29.41097640991211,30.332687377929688,29.746143341064453,830000.0,20.22736167907715,20.428824969700404,20.428824969700404,20.428824969700404,20.428824969700404
2000-01-24,30.08131217956543,28.74064064025879,29.82993507385254,29.033912658691406,824000.0,19.7430477142334,20.383106486002603,20.383106486002603,20.383106486002603,20.383106486002603
2000-01-25,29.285287857055664,28.154096603393555,28.95012092590332,29.033912658691406,1058300.0,19.7430477142334,20.366012700398763,20.34310281276703,20.34310281276703,20.34310281276703
2000-01-26,29.243392944335938,28.321680068969727,29.117704391479492,28.74064064025879,820600.0,19.543624877929688,20.3603151957194,20.296074698953067,20.296074698953067,20.296074698953067
2000-01-27,28.95012092590332,28.02840805053711,28.90822410583496,28.195993423461914,615700.0,19.17326545715332,20.324229176839193,20.23369640774197,20.23369640774197,20.23369640774197
2000-01-28,28.27978515625,27.39996910095215,28.23788833618164,27.483760833740234,889000.0,18.688941955566406,20.250156784057616,20.152393541837995,20.152393541837995,20.152393541837995
2000-01-31,27.483760833740234,26.729633331298828,27.483760833740234,27.022905349731445,1193100.0,18.37556266784668,20.11910603841146,20.06355199813843,20.06355199813843,20.06355199813843
2000-02-01,27.39996910095215,26.729633331298828,27.022905349731445,27.232385635375977,749700.0,18.51801300048828,19.96906280517578,19.98995490301223,19.98995490301223,19.98995490301223
2000-02-02,27.60944938659668,27.10669708251953,27.316177368164062,27.274280548095703,1002500.0,18.546491622924805,19.815220260620116,19.924342935735528,19.924342935735528,19.924342935735528
2000-02-03,27.39996910095215,26.93911361694336,27.232385635375977,27.274280548095703,674300.0,18.546491622924805,19.648082224527993,19.864436356917672,19.864436356917672,19.864436356917672
2000-02-04,27.651344299316406,26.897216796875,27.190488815307617,27.274280548095703,2066800.0,18.546491622924805,19.496139144897462,19.8095219930013,19.8095219930013,19.8095219930013
2000-02-07,27.60944938659668,27.064802169799805,27.316177368164062,27.35807228088379,1081100.0,18.603479385375977,19.35939089457194,19.761280288696287,19.761280288696287,19.761280288696287
2000-02-08,27.35807228088379,26.813425064086914,27.35807228088379,26.855321884155273,1111600.0,18.261613845825195,19.186556498209637,19.703600810124325,19.703600810124325,19.703600810124325
2000-02-09,27.064802169799805,25.891714096069336,26.93911361694336,26.394466400146484,1330300.0,17.94822883605957,18.9909309387207,19.63858703330711,19.63858703330711,19.63858703330711
2000-02-10,26.394466400146484,26.143089294433594,26.394466400146484,26.26877784729004,653600.0,17.862760543823242,18.82189483642578,19.575164658682688,19.575164658682688,19.575164658682688
2000-02-11,26.26877784729004,25.472753524780273,26.26877784729004,25.76602554321289,923000.0,17.520893096923828,18.64146359761556,19.50432770827721,19.50432770827721,19.50432770827721
2000-02-14,26.394466400146484,25.80792236328125,26.143089294433594,25.891714096069336,602200.0,17.60635757446289,18.499017588297527,19.441062037150065,19.441062037150065,19.441062037150065
2000-02-15,26.26877784729004,25.640338897705078,26.01740264892578,26.101194381713867,884900.0,17.748802185058594,18.36606788635254,19.386473009663245,19.386473009663245,19.386473009663245
2000-02-16,26.43636131286621,25.724130630493164,26.143089294433594,26.101194381713867,547800.0,17.748802185058594,18.246413040161134,19.335295796394348,19.335295796394348,19.335295796394348
2000-02-17,26.22688102722168,25.682233810424805,26.143089294433594,25.975505828857422,649300.0,17.66333770751953,18.145751190185546,19.284630399761777,19.284630399761777,19.284630399761777
2000-02-18,25.640338897705078,25.179481506347656,25.472753524780273,25.430858612060547,803000.0,17.2929744720459,18.05268669128418,19.226052284240723,19.226052284240723,19.226052284240723
2000-02-22,26.26877784729004,25.472753524780273,25.472753524780273,25.80792236328125,508100.0,17.54937171936035,17.997607294718424,19.17814712524414,19.17814712524414,19.17814712524414
2000-02-23,26.26877784729004,25.3051700592041,25.682233810424805,25.76602554321289,686500.0,17.520893096923828,17.931132634480793,19.13211229112413,19.13211229112413,19.13211229112413
2000-02-24,25.59844207763672,24.50914764404297,25.59844207763672,25.472753524780273,940300.0,17.321456909179688,17.849463653564452,19.083175659179688,19.083175659179688,19.083175659179688
2000-02-25,25.640338897705078,24.551042556762695,25.34706687927246,24.886211395263672,1045700.0,16.973983764648438,17.74462979634603,19.027670609323604,19.027670609323604,19.027670609323604
2000-02-28,25.640338897705078,24.886211395263672,25.263275146484375,25.011898040771484,1071400.0,17.059707641601562,17.645510864257812,18.977210020407654,18.977210020407654,18.977210020407654
2000-02-29,25.849817276000977,24.173978805541992,24.844314575195312,25.849817276000977,1174900.0,17.631223678588867,17.580693817138673,18.943560361862183,18.943560361862183,18.943560361862183
2000-03-01,25.849817276000977,25.09568977355957,25.849817276000977,25.640338897705078,992900.0,17.488344192504883,17.529142506917317,18.908067284560786,18.908067284560786,18.908067284560786
2000-03-02,26.520153045654297,25.724130630493164,25.724130630493164,26.143089294433594,1390100.0,17.831253051757812,17.5213441212972,18.882428850446427,18.882428850446427,18.882428850446427
2000-03-03,28.23788833618164,26.47825813293457,26.47825813293457,27.986513137817383,1089000.0,19.088579177856445,17.60306536356608,18.887223044107127,18.887223044107127,18.887223044107127
2000-03-06,28.321680068969727,27.483760833740234,27.902721405029297,27.986513137817383,1008700.0,19.088579177856445,17.70757776896159,18.891799319874156,18.891799319874156,18.891799319874156
2000-03-07,28.447368621826172,26.981008529663086,27.986513137817383,27.316177368164062,1250000.0,18.631372451782227,17.77591209411621,18.88601205613878,18.88601205613878,18.88601205613878
2000-03-08,27.274280548095703,26.897216796875,27.274280548095703,27.064802169799805,952000.0,18.459917068481445,17.823319753011067,18.876749121624492,18.876749121624492,18.876749121624492
2000-03-09,27.77703285217285,26.562049865722656,27.022905349731445,27.735136032104492,959900.0,18.917133331298828,17.90120849609375,18.8776083601282,18.8776083601282,18.8776083601282
2000-03-10,28.69874382019043,27.56755256652832,27.986513137817383,27.986513137817383,846600.0,19.088579177856445,17.99622459411621,18.88200358549754,18.88200358549754,18.88200358549754
2000-03-13,27.693241119384766,26.813425064086914,26.813425064086914,27.483760833740234,805800.0,18.74567413330078,18.09307123819987,18.879221351779236,18.879221351779236,18.879221351779236
2000-03-14,28.112201690673828,26.981008529663086,27.39996910095215,27.022905349731445,724300.0,18.43134307861328,18.151869328816733,18.870263786315917,18.870263786315917,18.870263786315917
2000-03-15,28.90822410583496,26.645841598510742,26.897216796875,28.363576889038086,773900.0,19.345767974853516,18.273527654012046,18.85719005584717,18.87958739785587,18.87958739785587
2000-03-16,29.704248428344727,27.77703285217285,28.48926544189453,29.704248428344727,1375400.0,20.260190963745117,18.46944325764974,18.86981212615967,18.906137466430664,18.906137466430664
2000-03-17,31.42198371887207,29.8718318939209,30.332687377929688,30.08131217956543,1208500.0,20.517372131347656,18.705669148763022,18.88586845397949,18.9365381204857,18.9365381204857
2000-03-20,31.003023147583008,29.452871322631836,30.165103912353516,30.625959396362305,1276800.0,20.88885498046875,18.960945638020835,18.907644996643068,18.972692136411315,18.972692136411315
2000-03-21,31.42198371887207,30.374584197998047,30.54216766357422,31.044919967651367,605700.0,21.174619674682617,19.197172037760417,18.924310913085936,19.0127271825617,19.0127271825617
2000-03-22,32.678863525390625,31.128711700439453,32.678863525390625,31.463878631591797,2070000.0,21.46036720275879,19.461973571777342,18.938145027160644,19.05643504006522,19.05643504006522
2000-03-23,31.715255737304688,30.374584197998047,31.38008689880371,31.296295166015625,863600.0,21.3460693359375,19.696294657389323,18.947983818054198,19.096604062799823,19.096604062799823
2000-03-24,31.715255737304688,30.793542861938477,31.296295166015625,30.835439682006836,887300.0,21.03173065185547,19.825838088989258,18.947547187805174,19.129968314335265,19.129968314335265
2000-03-27,31.086814880371094,30.50027084350586,30.835439682006836,30.877334594726562,523300.0,21.06031036376953,19.957286834716797,18.95224063873291,19.162685976190083,19.162685976190083
2000-03-28,31.88283920288086,30.50027084350586,30.835439682006836,30.96112632751465,993400.0,21.11747169494629,20.123026784261068,18.96149600982666,19.19526573816935,19.19526573816935
2000-03-29,31.715255737304688,30.667856216430664,30.877334594726562,31.589567184448242,703000.0,21.54609489440918,20.32877197265625,18.975335311889648,19.23380392105853,19.23380392105853
2000-03-30,32.2180061340332,31.33819007873535,31.505775451660156,32.13421630859375,866400.0,21.917583465576172,20.528801981608073,18.9960347366333,19.277090687905588,19.277090687905588
2000-03-31,32.343692779541016,31.924734115600586,32.13421630859375,32.09231948852539,1083700.0,21.889013290405273,20.71549758911133,19.025848960876466,19.318549776834153,19.318549776834153
2000-04-03,32.25990295410156,31.42198371887207,32.13421630859375,32.13421630859375,819600.0,21.917583465576172,20.92695821126302,19.059653396606446,19.35915967822075,19.35915967822075
2000-04-04,33.6005744934082,31.589567184448242,32.13421630859375,33.474884033203125,1110700.0,22.83201026916504,21.22033602396647,19.121432647705078,19.41258814885066,19.41258814885066
2000-04-05,33.558677673339844,32.176109313964844,33.558677673339844,33.2235107421875,1090300.0,22.66054916381836,21.441321436564127,19.179782676696778,19.461799679380476,19.461799679380476
2000-04-06,33.977638244628906,33.34919738769531,33.39109420776367,33.684364318847656,581900.0,22.97488784790039,21.622301228841145,19.248407936096193,19.51423383114943,19.51423383114943
