Date,High,Low,Open,Close,Volume,Adj Close,LYB-15ma,LYB-50ma,LYB-100ma,LYB-200ma
2010-07-01,16.299999237060547,15.399999618530273,16.239999771118164,15.550000190734863,4006100.0,11.562065124511719,12.579723421732584,13.445485529692277,13.445485529692277,13.445485529692277
2010-07-02,15.6899995803833,15.399999618530273,15.579999923706055,15.479999542236328,231700.0,11.510016441345215,12.497438176472981,13.40430533632319,13.40430533632319,13.40430533632319
2010-07-06,15.59000015258789,14.899999618530273,15.5,15.0600004196167,833700.0,11.197729110717773,12.376984659830729,13.358334998289743,13.358334998289743,13.358334998289743
2010-07-07,15.149999618530273,14.859999656677246,15.050000190734863,15.0,2137200.0,11.153115272521973,12.229763539632161,13.313330514090401,13.313330514090401,13.313330514090401
2010-07-08,15.149999618530273,14.949999809265137,14.949999809265137,15.050000190734863,2422200.0,11.19029426574707,12.10137882232666,13.270869789123536,13.270869789123536,13.270869789123536
2010-07-09,16.020000457763672,15.0,15.100000381469727,15.800000190734863,1478700.0,11.74794864654541,12.027024714152018,13.178670635223389,13.241008590249454,13.241008590249454
2010-07-12,16.020000457763672,15.800000190734863,15.819999694824219,15.819999694824219,786100.0,11.76282024383545,11.95812307993571,13.071898155212402,13.212581891279955,13.212581891279955
2010-07-13,16.5,15.829999923706055,15.829999923706055,16.399999618530273,1647300.0,12.194073677062988,11.92342440287272,12.984160289764404,13.193364755162653,13.193364755162653
2010-07-14,16.450000762939453,16.25,16.399999618530273,16.399999618530273,1537200.0,12.194073677062988,11.901614125569662,12.888986930847167,13.174859364827475,13.174859364827475
2010-07-15,16.43000030517578,16.0,16.43000030517578,16.3700008392334,905900.0,12.171771049499512,11.88773504892985,12.81269968032837,13.156621395457874,13.156621395457874
2010-07-16,16.299999237060547,16.0,16.299999237060547,16.200000762939453,624700.0,12.045366287231445,11.85799363454183,12.747416839599609,13.136777554239545,13.136777554239545
2010-07-19,16.700000762939453,16.110000610351562,16.18000030517578,16.450000762939453,497300.0,12.23124885559082,11.839652824401856,12.702804336547851,13.1208910858422,13.1208910858422
2010-07-20,16.440000534057617,16.149999618530273,16.440000534057617,16.190000534057617,1244700.0,12.037931442260742,11.805945587158202,12.666965675354003,13.102219367849417,13.102219367849417
2010-07-21,16.299999237060547,16.190000534057617,16.190000534057617,16.239999771118164,1801200.0,12.075105667114258,11.805449867248536,12.625773468017577,13.084810661057295,13.084810661057295
2010-07-22,16.59000015258789,16.260000228881836,16.260000228881836,16.549999237060547,1126300.0,12.30560302734375,11.825277519226074,12.590827026367187,13.071823867162069,13.071823867162069
2010-07-23,16.790000915527344,16.520000457763672,16.549999237060547,16.780000686645508,1415100.0,12.476618766784668,11.88624776204427,12.545917148590087,13.062066406500144,13.062066406500144
2010-07-26,17.700000762939453,17.0,17.0,17.649999618530273,3400400.0,13.123501777648926,11.993813451131185,12.516175479888917,13.063057299583189,13.063057299583189
2010-07-27,18.34000015258789,17.25,17.920000076293945,18.229999542236328,5778800.0,13.554752349853516,12.150948333740235,12.508442630767822,13.070861982920814,13.070861982920814
2010-07-28,18.219999313354492,17.81999969482422,18.219999313354492,17.93000030517578,2440000.0,13.331693649291992,12.29618689219157,12.494761505126952,13.074937477707863,13.074937477707863
2010-07-29,18.149999618530273,17.84000015258789,18.100000381469727,17.940000534057617,1598500.0,13.339130401611328,12.43944263458252,12.4821213722229,13.079001984229455,13.079001984229455
2010-07-30,18.06999969482422,17.68000030517578,17.920000076293945,18.0,2023100.0,13.383737564086914,12.548495229085287,12.48658260345459,13.083619189984871,13.083619189984871
2010-08-02,18.260000228881836,18.049999237060547,18.149999618530273,18.059999465942383,1543000.0,13.428349494934082,12.659530512491862,12.50383270263672,13.088764418416948,13.088764418416948
2010-08-03,18.1200008392334,17.700000762939453,18.09000015258789,17.899999618530273,1558700.0,13.309382438659668,12.73388442993164,12.523908290863037,13.092008801067577,13.092008801067577
2010-08-04,18.459999084472656,17.899999618530273,17.899999618530273,18.299999237060547,4194300.0,13.606801986694336,12.828066317240397,12.54472743988037,13.099469571873762,13.099469571873762
2010-08-05,18.299999237060547,18.200000762939453,18.299999237060547,18.239999771118164,252300.0,13.562190055847168,12.920760917663575,12.569561729431152,13.106079864501954,13.106079864501954
2010-08-06,18.25,17.920000076293945,18.219999313354492,18.0,500600.0,13.383737564086914,13.009985669453938,12.58220193862915,13.109990536327093,13.109990536327093
2010-08-09,18.149999618530273,17.989999771118164,18.0,18.049999237060547,1252900.0,13.420916557312012,13.089296849568685,12.584432621002197,13.114308953285217,13.114308953285217
2010-08-10,18.049999237060547,17.899999618530273,18.049999237060547,17.989999771118164,1056300.0,13.376302719116211,13.17852160135905,12.58770414352417,13.117897908981533,13.117897908981533
2010-08-11,17.799999237060547,17.600000381469727,17.799999237060547,17.610000610351562,2021000.0,13.093759536743164,13.24643185933431,12.589339923858642,13.117571714762095,13.117571714762095
2010-08-12,17.6299991607666,17.399999618530273,17.6299991607666,17.5,3260500.0,13.011970520019531,13.293523025512695,12.591868019104004,13.116163698832194,13.116163698832194
2010-08-13,18.030000686645508,17.510000228881836,17.510000228881836,18.020000457763672,2973700.0,13.398609161376953,13.354989051818848,12.602128887176514,13.119880086497256,13.119880086497256
2010-08-16,19.299999237060547,18.649999618530273,18.850000381469727,18.700000762939453,10729700.0,13.904216766357422,13.407036717732748,12.62666570663452,13.130066277144792,13.130066277144792
2010-08-17,19.200000762939453,18.950000762939453,18.950000762939453,19.06999969482422,4572800.0,14.179329872131348,13.448675219217936,12.659084167480469,13.143518374516415,13.143518374516415
2010-08-18,20.049999237060547,19.100000381469727,19.100000381469727,19.799999237060547,3564800.0,14.722112655639648,13.541369819641114,12.704440212249756,13.16350058060658,13.16350058060658
2010-08-19,20.09000015258789,19.0,19.889999389648438,19.799999237060547,5313000.0,14.722112655639648,13.633568636576335,12.749201374053955,13.182983231544494,13.182983231544494
2010-08-20,20.020000457763672,19.760000228881836,19.799999237060547,19.889999389648438,3292700.0,14.789032936096191,13.727254994710286,12.792624168395996,13.202811005674763,13.202811005674763
2010-08-23,20.25,19.899999618530273,19.899999618530273,20.059999465942383,2222900.0,14.915428161621094,13.82639357248942,12.836046829223633,13.223696580747278,13.223696580747278
2010-08-24,20.049999237060547,19.700000762939453,19.799999237060547,19.989999771118164,5178500.0,14.863388061523438,13.929993947347006,12.87322395324707,13.243451899792774,13.243451899792774
2010-08-25,20.049999237060547,19.8700008392334,19.940000534057617,19.93000030517578,3994300.0,14.81877326965332,14.010792032877605,12.902370777130127,13.262205725624447,13.262205725624447
2010-08-26,20.5,19.950000762939453,19.950000762939453,20.0,2807100.0,14.870824813842773,14.098034350077311,12.937465972900391,13.281130656074074,13.281130656074074
2010-08-27,20.440000534057617,19.979999542236328,20.139999389648438,20.440000534057617,1984200.0,15.197979927062988,14.218983840942382,12.98416036605835,13.303419601085574,13.303419601085574
2010-08-30,20.799999237060547,20.219999313354492,20.399999618530273,20.219999313354492,1728000.0,15.034402847290039,14.326549593607584,13.028921527862549,13.32331596023735,13.32331596023735
2010-08-31,20.510000228881836,20.219999313354492,20.219999313354492,20.5,2316300.0,15.242596626281738,14.45096918741862,13.079482383728028,13.345125967806036,13.345125967806036
2010-09-01,21.299999237060547,20.489999771118164,20.5,21.020000457763672,5464700.0,15.629232406616211,14.620000712076823,13.141642475128174,13.370790085096038,13.370790085096038
2010-09-02,21.049999237060547,20.760000228881836,21.049999237060547,20.950000762939453,1548700.0,15.57718563079834,14.79101505279541,13.205587043762208,13.395305591159397,13.395305591159397
2010-09-03,21.299999237060547,20.989999771118164,20.989999771118164,21.1299991607666,1072600.0,15.71102237701416,14.945175933837891,13.269977741241455,13.420753028366592,13.420753028366592
2010-09-07,21.1200008392334,20.799999237060547,21.1200008392334,20.959999084472656,1540000.0,15.584614753723145,15.057202466328938,13.33154281616211,13.444273264511772,13.444273264511772
2010-09-08,21.1299991607666,20.950000762939453,20.950000762939453,20.989999771118164,2135400.0,15.606931686401367,15.152375920613606,13.392810649871826,13.467527656144993,13.467527656144993
2010-09-09,21.149999618530273,20.670000076293945,21.0,20.700000762939453,2958400.0,15.391303062438965,15.196988614400228,13.45898588180542,13.48799335195663,13.48799335195663
2010-09-10,20.81999969482422,20.690000534057617,20.709999084472656,20.790000915527344,806500.0,15.458215713500977,15.246062151590984,13.527986431121827,13.50873253470973,13.50873253470973
2010-09-13,21.40999984741211,20.780000686645508,20.780000686645508,21.3799991607666,3431400.0,15.8969087600708,15.319920539855957,13.614683303833008,13.533609370390574,13.533609370390574
2010-09-14,21.56999969482422,21.309999465942383,21.389999389648438,21.510000228881836,2403900.0,15.993566513061523,15.391796429951986,13.704354305267334,13.558969753304707,13.558969753304707
2010-09-15,21.639999389648438,21.450000762939453,21.510000228881836,21.559999465942383,1302100.0,16.030746459960938,15.469620323181152,13.801014652252197,13.584191964597117,13.584191964597117
2010-09-16,22.280000686645508,21.75,21.75,21.850000381469727,4179800.0,16.246370315551758,15.564793459574382,13.902879753112792,13.6110826550108,13.6110826550108
2010-09-17,22.25,22.010000228881836,22.190000534057617,22.25,2845700.0,16.543785095214844,15.676324144999187,14.00994956970215,13.640409679412842,13.640409679412842
2010-09-20,22.270000457763672,22.190000534057617,22.25,22.200000762939453,1651400.0,16.506610870361328,15.763566207885741,14.105122814178467,13.641896724700928,13.668787909026193
2010-09-21,22.270000457763672,22.170000076293945,22.209999084472656,22.209999084472656,3081900.0,16.514041900634766,15.862208811442057,14.200147247314453,13.636022701263428,13.696682556002747
2010-09-22,22.280000686645508,21.850000381469727,22.239999771118164,21.940000534057617,1636900.0,16.313289642333984,15.933588345845541,14.282531566619873,13.633345928192139,13.722086508297226
2010-09-23,21.950000762939453,21.600000381469727,21.850000381469727,21.850000381469727,1356500.0,16.246370315551758,15.97473087310791,14.363577499389649,13.626282215118408,13.746358467982365
2010-09-24,22.469999313354492,22.0,22.0,22.459999084472656,2632000.0,16.699928283691406,16.049580383300782,14.454140644073487,13.633420162200927,13.774487704322452
2010-09-27,23.110000610351562,22.690000534057617,22.690000534057617,23.100000381469727,4341200.0,17.17579460144043,16.1472318649292,14.556749210357665,13.652083024978637,13.806575505238659
2010-09-28,23.639999389648438,23.030000686645508,23.100000381469727,23.450000762939453,2932200.0,17.43603515625,16.27065989176432,14.66084493637085,13.68182463645935,13.84049568889297
2010-09-29,23.950000762939453,23.3700008392334,23.3799991607666,23.6200008392334,3805000.0,17.56243896484375,16.40102704366048,14.77133508682251,13.719150381088257,13.874958126633256
2010-09-30,23.950000762939453,23.260000228881836,23.649999618530273,23.899999618530273,4344600.0,17.7706298828125,16.559648831685383,14.885245571136474,13.755509519577027,13.91069823448811
2010-10-01,24.059999465942383,23.709999084472656,23.920000076293945,23.8700008392334,6646000.0,17.748327255249023,16.712322934468588,14.994100055694581,13.792463541030884,13.945585771040482
2010-10-04,24.399999618530273,23.93000030517578,24.030000686645508,24.09000015258789,3833700.0,17.911903381347656,16.846655909220377,15.10280574798584,13.824361448287965,13.981318362124332
2010-10-05,25.0,24.030000686645508,24.040000915527344,24.790000915527344,7091600.0,18.432382583618164,17.009243647257488,15.208983364105224,13.86257942199707,14.021060006959098
2010-10-06,24.8799991607666,23.950000762939453,24.850000381469727,24.219999313354492,1901200.0,18.008563995361328,17.141098149617513,15.298059597015381,13.903251113891601,14.056347652874162
2010-10-07,24.540000915527344,24.190000534057617,24.260000228881836,24.450000762939453,2172800.0,18.179580688476562,17.269978841145832,15.395017337799072,13.944889421463012,14.092516363712779
2010-10-08,25.280000686645508,24.700000762939453,24.700000762939453,25.25,6419900.0,18.774415969848633,17.41868756612142,15.503723049163819,13.99292221069336,14.133228534200917
2010-10-11,26.600000381469727,25.1299991607666,25.190000534057617,26.15999984741211,8024800.0,19.451038360595703,17.614982732137044,15.625069065093994,14.055825834274293,14.179071722359494
2010-10-12,26.350000381469727,25.450000762939453,26.100000381469727,26.299999237060547,7003500.0,19.555131912231445,17.81772206624349,15.74760471343994,14.12571870803833,14.22502095475156
2010-10-13,27.1200008392334,26.290000915527344,26.399999618530273,26.969999313354492,12316200.0,20.053295135498047,18.06705576578776,15.88248296737671,14.203195629119874,14.274413108825684
2010-10-14,27.649999618530273,24.450000762939453,26.969999313354492,27.020000457763672,9197400.0,20.09048080444336,18.323329798380534,16.012156543731688,14.27844199180603,14.323287627276253
2010-10-15,27.100000381469727,26.5,27.100000381469727,26.5,3207600.0,19.703834533691406,18.5235902150472,16.134989433288574,14.352275581359864,14.368125518163046
2010-10-18,27.040000915527344,26.40999984741211,26.600000381469727,26.75,4034900.0,19.88972282409668,18.704518763224282,16.265109138488768,14.42365553855896,14.413758553749274
2010-10-19,26.989999771118164,26.440000534057617,26.989999771118164,26.520000457763672,7782900.0,19.718708038330078,18.856696955362956,16.39106496810913,14.487748794555664,14.457241746245838
2010-10-20,27.200000762939453,26.649999618530273,26.700000762939453,27.1299991607666,6081700.0,20.172271728515625,19.030685806274413,16.52698434829712,14.557344245910645,14.503705404638275
2010-10-21,28.0,27.100000381469727,27.190000534057617,27.559999465942383,6521800.0,20.49199104309082,19.2121098836263,16.674948978424073,14.632144451141357,14.551998030754827
2010-10-22,27.68000030517578,27.299999237060547,27.600000381469727,27.549999237060547,2442100.0,20.484560012817383,19.394525400797527,16.82440076828003,14.708134393692017,14.599458526611327
2010-10-25,28.270000457763672,27.719999313354492,27.84000015258789,27.959999084472656,3935100.0,20.789411544799805,19.586359278361,16.972216815948485,14.7871728515625,14.648585137866792
2010-10-26,28.1200008392334,26.5,28.06999969482422,27.719999313354492,5532600.0,20.61095428466797,19.73159739176432,17.106351566314697,14.86650863647461,14.695532926424281
2010-10-27,27.829999923706055,26.850000381469727,27.829999923706055,27.209999084472656,3619200.0,20.231752395629883,19.879809951782228,17.227400016784667,14.943242092132568,14.73878464102745
2010-10-28,27.790000915527344,26.989999771118164,27.3799991607666,27.510000228881836,3821600.0,20.45481300354004,20.031492106119792,17.342054023742676,15.023247117996215,14.783094938411269
2010-10-29,28.25,26.600000381469727,27.850000381469727,26.860000610351562,7190600.0,19.971513748168945,20.11129862467448,17.44704204559326,15.098121709823609,14.823005852332482
2010-11-01,27.15999984741211,25.700000762939453,26.760000228881836,26.0,4165000.0,19.33206558227539,20.10336710611979,17.537902698516845,15.16526343345642,14.857426155614489
2010-11-02,26.790000915527344,26.18000030517578,26.299999237060547,26.6299991607666,3387900.0,19.800495147705078,20.119724655151366,17.635604038238526,15.23582543373108,14.894873647978812
2010-11-03,27.469999313354492,26.350000381469727,26.90999984741211,26.950000762939453,3338400.0,20.038433074951172,20.118733851114907,17.73910493850708,15.306164445877075,14.933547027128979
2010-11-04,27.559999465942383,26.989999771118164,27.25,27.40999984741211,5118300.0,20.380462646484375,20.138065973917644,17.850338726043702,15.376354751586915,14.97419565115402
2010-11-05,28.530000686645508,26.760000228881836,27.450000762939453,28.350000381469727,7669000.0,21.07939338684082,20.229769897460937,17.97451009750366,15.455988035202026,15.019419338085033
2010-11-08,28.850000381469727,28.239999771118164,28.5,28.850000381469727,4110700.0,21.451156616210938,20.333865483601887,18.09957363128662,15.541866998672486,15.066711523953606
2010-11-09,29.100000381469727,28.170000076293945,29.020000457763672,28.440000534057617,2267300.0,21.146312713623047,20.42903912862142,18.22181182861328,15.625366678237915,15.11108817497309
2010-11-10,28.5,27.739999771118164,28.399999618530273,28.34000015258789,2717000.0,21.07195281982422,20.48901786804199,18.33839895248413,15.708940668106079,15.154282846312592
2010-11-11,28.799999237060547,28.020000457763672,28.1200008392334,28.290000915527344,2478300.0,21.034772872924805,20.52520332336426,18.446509761810304,15.794076118469238,15.196588529957284
2010-11-12,28.3700008392334,27.329999923706055,28.31999969482422,27.399999618530273,4365200.0,20.373027801513672,20.517767842610677,18.54242660522461,15.874006824493408,15.233563096182687
2010-11-15,27.989999771118164,27.200000762939453,27.25,27.65999984741211,4142500.0,20.566343307495117,20.502896626790363,18.63953302383423,15.954755382537842,15.27138423243313
2010-11-16,27.649999618530273,26.25,27.56999969482422,26.700000762939453,2919300.0,19.8525447845459,20.452335993448894,18.724891624450684,16.028217220306395,15.303645926462092
2010-11-17,27.309999465942383,26.34000015258789,26.739999771118164,27.229999542236328,3193800.0,20.24662208557129,20.453327306111653,18.817685432434082,16.105248041152954,15.33821219330901
2010-11-18,28.229999542236328,27.540000915527344,28.059999465942383,27.690000534057617,3376600.0,20.588651657104492,20.46224988301595,18.921632404327394,16.190309143066408,15.374673578474257
2010-11-19,28.8799991607666,27.5,27.770000457763672,28.75,17483400.0,21.376808166503906,20.555936177571613,19.04000425338745,16.283995342254638,15.41606761011584
2010-11-22,29.81999969482422,28.549999237060547,28.6299991607666,29.68000030517578,6153800.0,22.068302154541016,20.73835194905599,19.163432121276855,16.38905771255493,15.461630860420122
2010-11-23,29.25,28.809999465942383,29.25,28.950000762939453,4384400.0,21.525516510009766,20.853353373209636,19.27407112121582,16.489212713241578,15.502881783206446
2010-11-24,29.540000915527344,28.860000610351562,29.100000381469727,29.5,3341100.0,21.934463500976562,20.979755401611328,19.392145462036133,16.596580057144166,15.546338416434622
2010-11-26,29.549999237060547,29.149999618530273,29.200000762939453,29.3799991607666,740600.0,21.845233917236328,21.07740681966146,19.504122734069824,16.703501243591308,15.588612882882957
2010-11-29,29.969999313354492,28.860000610351562,29.899999618530273,29.75,3414900.0,22.120346069335938,21.146803665161134,19.615653953552247,16.8128017616272,15.632157770792643
2010-11-30,29.5,29.059999465942383,29.229999542236328,29.209999084472656,2831300.0,21.718830108642578,21.164648564656577,19.719898338317872,16.91251057624817,15.672466859122775
2010-12-01,30.040000915527344,29.6299991607666,29.690000534057617,29.8799991607666,7132500.0,22.21700096130371,21.23602778116862,19.83395751953125,17.01705238342285,15.71552300453186
2010-12-02,30.5,29.40999984741211,30.209999084472656,30.489999771118164,7641100.0,22.670570373535156,21.34260228474935,19.961103134155273,17.121817350387573,15.76098083047306
2010-12-03,30.709999084472656,29.530000686645508,30.040000915527344,30.520000457763672,5584300.0,22.6928768157959,21.45314254760742,20.090033264160155,17.226805381774902,15.805993142066065
2010-12-06,31.1200008392334,30.5,30.6200008392334,31.079999923706055,4628200.0,23.109251022338867,21.635557428995767,20.218219718933106,17.336180181503295,15.853110934842018
2010-12-07,31.75,30.93000030517578,31.5,31.600000381469727,6296400.0,23.49589729309082,21.830861028035482,20.344621772766114,17.450685491561888,15.902103155087202
2010-12-08,31.850000381469727,30.729999542236328,31.600000381469727,30.860000610351562,3558100.0,22.945680618286133,22.037070083618165,20.454814682006838,17.557829809188842,15.946966705808215
2010-12-09,31.34000015258789,29.600000381469727,31.229999542236328,30.610000610351562,4306200.0,22.759794235229492,22.204614893595377,20.55876178741455,17.66504843711853,15.99008586738683
2010-12-10,31.170000076293945,30.459999084472656,30.559999465942383,31.100000381469727,3383400.0,23.124130249023438,22.373646799723307,20.665831794738768,17.775538682937622,16.034954071044922
2010-12-13,31.969999313354492,31.030000686645508,31.079999923706055,31.860000610351562,38066400.0,23.68921661376953,22.52780736287435,20.78464958190918,17.88937481880188,16.082793211936952
2010-12-14,32.459999084472656,31.06999969482422,31.610000610351562,31.989999771118164,3875100.0,23.78588104248047,22.642312622070314,20.902129135131837,18.00246744155884,16.13063847796517
2010-12-15,32.189998626708984,31.520000457763672,31.989999771118164,31.75,1458700.0,23.607431411743164,22.78110694885254,21.005630111694337,18.10730673789978,16.17679152076627
2010-12-16,32.06999969482422,30.90999984741211,32.0099983215332,31.200000762939453,2498500.0,23.19847869873047,22.8653746287028,21.10942840576172,18.20374400138855,16.219869356213902
2010-12-17,32.0,30.719999313354492,31.139999389648438,31.8700008392334,3980000.0,23.6966552734375,22.98880271911621,21.21976989746094,18.307393617630005,16.265459514245755
2010-12-20,32.119998931884766,31.6200008392334,31.90999984741211,32.099998474121094,2500900.0,23.8676700592041,23.105290985107423,21.321634979248046,18.41267901420593,16.311533517548533
2010-12-21,32.56999969482422,32.0,32.0,32.54999923706055,3301200.0,24.202266693115234,23.270853424072264,21.416659545898437,18.520864305496215,16.35906805475074
2010-12-22,32.97999954223633,32.34000015258789,32.34000015258789,32.95000076293945,3212600.0,24.499675750732422,23.423031743367513,21.515550422668458,18.631577568054198,16.407814208618895
2010-12-23,33.0,32.790000915527344,32.95000076293945,32.93000030517578,724400.0,24.48480796813965,23.543980916341145,21.60418067932129,18.743331823349,16.455891552425566
