Date,High,Low,Open,Close,Volume,Adj Close,ALXN-15ma,ALXN-50ma,ALXN-100ma,ALXN-200ma
2000-03-23,21.0,18.375,19.90625,20.3125,422000.0,20.3125,21.73046875,16.970703125,15.822985197368421,15.822985197368421
2000-03-24,20.53125,19.21875,20.125,19.796875,462000.0,19.796875,21.38984375,17.218515625,15.891500538793103,15.891500538793103
2000-03-27,21.3125,19.78125,19.78125,21.125,870400.0,21.125,21.125260416666666,17.466640625,15.980203919491526,15.980203919491526
2000-03-28,21.25,18.5625,21.0625,21.234375,631600.0,21.234375,20.840625,17.718203125,16.0677734375,16.0677734375
2000-03-29,21.375,17.0,21.25,17.46875,914000.0,17.46875,20.332291666666666,17.902265625,16.090740266393443,16.090740266393443
2000-03-30,17.015625,12.015625,16.9375,12.015625,1208000.0,12.015625,19.520833333333332,17.971953125,16.025012600806452,16.025012600806452
2000-03-31,18.125,13.3125,14.875,17.4375,1795200.0,17.4375,19.133333333333333,18.121328125,16.047433035714285,16.047433035714285
2000-04-03,17.625,15.0,17.0,15.6875,1119600.0,15.6875,18.679166666666667,18.214453125,16.04180908203125,16.04180908203125
2000-04-04,17.1875,9.25,15.515625,14.25,2193200.0,14.25,18.345833333333335,18.264140625,16.014242788461537,16.014242788461537
2000-04-05,17.0625,12.875,13.28125,15.71875,1022400.0,15.71875,18.177083333333332,18.340390625,16.009765625,16.009765625
2000-04-06,17.25,15.328125,15.625,16.0,372400.0,16.0,17.958333333333332,18.417265625,16.009619869402986,16.009619869402986
2000-04-07,17.09375,15.4375,17.09375,15.4375,208400.0,15.4375,17.545833333333334,18.488203125,16.001206341911764,16.001206341911764
2000-04-10,16.15625,14.5,16.15625,15.109375,598400.0,15.109375,17.267708333333335,18.554140625,15.98828125,15.98828125
2000-04-11,15.75,13.3125,14.25,15.21875,538800.0,15.21875,17.115625,18.639765625,15.977287946428572,15.977287946428572
2000-04-12,16.09375,12.5,14.9375,13.78125,552800.0,13.78125,16.70625,18.693515625,15.946357834507042,15.946357834507042
2000-04-13,15.0,13.5,13.875,13.96875,297200.0,13.96875,16.283333333333335,18.720390625,15.918891059027779,15.918891059027779
2000-04-14,14.03125,12.59375,13.75,12.8125,508800.0,12.8125,15.817708333333334,18.696640625,15.876337756849315,15.876337756849315
2000-04-17,12.46875,9.3125,12.4375,10.4375,874000.0,10.4375,15.105208333333334,18.632265625,15.802839949324325,15.802839949324325
2000-04-18,12.1875,10.15625,11.421875,11.90625,1142400.0,11.90625,14.483333333333333,18.601953125,15.750885416666666,15.750885416666666
2000-04-19,11.875,9.9375,11.875,10.234375,1180000.0,10.234375,14.001041666666667,18.549453125,15.678299753289474,15.678299753289474
2000-04-20,10.484375,8.703125,10.484375,9.8125,1848000.0,9.8125,13.854166666666666,18.486328125,15.602120535714286,15.602120535714286
2000-04-24,10.40625,9.0,9.59375,10.0,698000.0,10.0,13.358333333333333,18.408203125,15.530298477564102,15.530298477564102
2000-04-25,10.5859375,9.375,10.578125,9.515625,710400.0,9.515625,12.946875,18.284765625,15.454163370253164,15.454163370253164
2000-04-26,9.71875,8.875,9.71875,8.875,752800.0,8.875,12.588541666666666,18.149765625,15.371923828125,15.371923828125
2000-04-27,9.4375,8.8125,9.21875,8.96875,884400.0,8.96875,12.138541666666667,17.954140625,15.292872299382717,15.292872299382717
2000-04-28,11.7109375,8.921875,9.0,11.15625,2278400.0,11.15625,11.815625,17.736015625,15.24242568597561,15.24242568597561
2000-05-01,14.75,11.71875,11.75,14.15625,1133600.0,14.15625,11.730208333333334,17.598515625,15.22933923192771,15.22933923192771
2000-05-02,13.875,12.875,13.1875,13.25,524000.0,13.25,11.60625,17.483515625,15.205775669642858,15.205775669642858
2000-05-03,13.1875,11.6875,13.0,12.02734375,525600.0,12.02734375,11.393489583333333,17.3484375,15.168382352941176,15.168382352941176
2000-05-04,13.25,11.875,11.875,12.59375,552400.0,12.59375,11.314322916666667,17.2203125,15.138444767441861,15.138444767441861
2000-05-05,13.0,12.3125,12.5625,12.875,79600.0,12.875,11.24140625,17.0815625,15.11242816091954,15.11242816091954
2000-05-08,12.6875,11.625,12.625,11.6875,214400.0,11.6875,11.16640625,16.9109375,15.073508522727273,15.073508522727273
2000-05-09,11.65625,10.875,11.65625,10.99609375,819200.0,10.99609375,11.203645833333333,16.717734375,15.027694873595506,15.027694873595506
2000-05-10,10.9375,8.375,10.90625,8.6875,2107600.0,8.6875,10.9890625,16.465234375,14.95724826388889,14.95724826388889
2000-05-11,10.09375,8.75,9.5,9.265625,2605600.0,9.265625,10.924479166666666,16.073046875,14.894702953296703,14.894702953296703
2000-05-12,9.984375,9.015625,9.890625,9.53125,638400.0,9.53125,10.905729166666667,15.779921875,14.836404551630435,14.836404551630435
2000-05-15,9.875,9.25,9.75,9.28125,617600.0,9.28125,10.8578125,15.467421875,14.776671706989248,14.776671706989248
2000-05-16,11.125,9.0,9.3125,11.03125,3848000.0,11.03125,10.958854166666667,15.186171875,14.736826795212766,14.736826795212766
2000-05-17,11.6875,9.84375,10.0625,11.28125,1480400.0,11.28125,11.119270833333333,14.90171875,14.700452302631579,14.700452302631579
2000-05-18,11.75,10.6875,11.3125,10.78125,1603600.0,10.78125,11.240104166666667,14.61546875,14.659627278645834,14.659627278645834
2000-05-19,10.90625,10.1875,10.625,10.21875,406800.0,10.21875,11.177604166666667,14.33609375,14.613845038659793,14.613845038659793
2000-05-22,10.40625,9.28125,10.375,9.75,487600.0,9.75,10.883854166666667,14.06609375,14.564213966836734,14.564213966836734
2000-05-23,9.984375,8.5625,9.984375,8.78125,245200.0,8.78125,10.5859375,13.79171875,14.50580018939394,14.50580018939394
2000-05-24,8.875,7.625,8.5,8.75,1037600.0,8.75,10.367447916666666,13.58171875,14.4482421875,14.4482421875
2000-05-25,9.5,8.03125,9.0,8.03125,642800.0,8.03125,10.06328125,13.37734375,14.4548046875,14.384707611386139
2000-05-26,8.75,8.0,8.34375,8.21875,493200.0,8.21875,9.752864583333333,13.15609375,14.4676171875,14.324257046568627
2000-05-30,9.28125,8.25,8.65625,8.984375,631600.0,8.984375,9.57265625,12.90328125,14.4846484375,14.272413531553399
2000-05-31,9.8125,8.96875,9.25,9.296875,349600.0,9.296875,9.459375,12.70359375,14.5001171875,14.224571814903847
2000-06-01,10.03125,9.25,9.71875,9.5625,270000.0,9.5625,9.517708333333333,12.54484375,14.5132421875,14.180171130952381
2000-06-02,10.875,9.84375,9.859375,10.875,798800.0,10.875,9.625,12.36390625,14.5391796875,14.148990271226415
2000-06-05,11.1875,10.5,10.84375,10.6875,380000.0,10.6875,9.702083333333333,12.17140625,14.5710546875,14.116639894859814
2000-06-06,11.984375,10.75,11.0,11.5625,770400.0,11.5625,9.854166666666666,12.00671875,14.6126171875,14.09299045138889
2000-06-07,11.734375,10.90625,10.984375,11.625,343200.0,11.625,9.89375,11.81671875,14.6416796875,14.070348337155963
2000-06-08,11.5,10.5,10.5078125,11.28125,477600.0,11.28125,9.89375,11.61765625,14.6679296875,14.044992897727273
2000-06-09,11.9375,10.8125,11.28125,11.703125,390000.0,11.703125,9.955208333333333,11.50234375,14.7023046875,14.02389498873874
2000-06-12,11.9375,11.28125,11.75,11.515625,846000.0,11.515625,10.041666666666666,11.49234375,14.7321484375,14.001499720982142
2000-06-13,11.34375,10.1875,11.0625,11.34375,802000.0,11.34375,10.147916666666667,11.37046875,14.7458984375,13.977979811946902
2000-06-14,11.40625,10.75,10.875,11.0,282000.0,11.0,10.295833333333333,11.27671875,14.7455859375,13.951857182017545
2000-06-15,11.125,10.5,11.125,10.78125,267200.0,10.78125,10.43125,11.20734375,14.7357421875,13.924286684782608
2000-06-16,11.03125,10.5,10.96875,11.03125,192400.0,11.03125,10.63125,11.11359375,14.7269921875,13.89934671336207
2000-06-19,12.5,11.0,11.0,12.125,755200.0,12.125,10.891666666666667,11.03609375,14.7266796875,13.884181356837606
2000-06-20,13.0,12.015625,12.015625,12.875,653600.0,12.875,11.151041666666666,10.98484375,14.7365234375,13.875628972457626
2000-06-21,14.75,12.5,12.6875,13.8125,865600.0,13.8125,11.452083333333333,10.95890625,14.7565234375,13.875098476890756
2000-06-22,14.78125,13.765625,14.0625,14.1875,850800.0,14.1875,11.760416666666666,10.93828125,14.7890234375,13.877701822916666
2000-06-23,14.71875,13.75,14.0625,14.5,230800.0,14.5,12.002083333333333,10.95265625,14.8230859375,13.882844783057852
2000-06-26,16.96875,14.4375,14.4375,16.96875,638800.0,16.96875,12.420833333333333,11.01265625,14.8665234375,13.908139088114755
2000-06-27,19.25,15.375,16.25,15.390625,896800.0,15.390625,12.676041666666666,11.06421875,14.8804296875,13.92019181910569
2000-06-28,16.5625,15.625,15.734375,16.4375,400800.0,16.4375,12.996875,11.18421875,14.9082421875,13.940492691532258
2000-06-29,18.125,15.9375,16.4375,17.0625,629200.0,17.0625,13.382291666666667,11.28734375,14.9446484375,13.96546875
2000-06-30,18.71875,17.0,17.53125,17.875,2412800.0,17.875,13.79375,11.44015625,14.9948046875,13.99649677579365
2000-07-03,17.5625,16.28125,17.5,17.125,310800.0,17.125,14.167708333333334,11.58640625,15.0363671875,14.021130659448819
2000-07-05,18.3125,15.859375,16.921875,18.0,584800.0,18.0,14.611458333333333,11.74640625,15.0773046875,14.052215576171875
2000-07-06,18.25,17.0625,17.6875,18.109375,618400.0,18.109375,15.085416666666667,11.91828125,15.1015234375,14.083666424418604
2000-07-07,19.0,17.6875,18.109375,18.3125,842400.0,18.3125,15.5875,12.10703125,15.1283984375,14.116195913461539
2000-07-10,18.859375,17.75,17.96875,18.859375,521600.0,18.859375,16.109375,12.30484375,15.1294921875,14.152403387404581
2000-07-11,19.25,18.375,18.375,18.6875,604000.0,18.6875,16.546875,12.45546875,15.0957421875,14.186760179924242
2000-07-12,20.25,18.40625,18.40625,20.109375,950000.0,20.109375,17.029166666666665,12.57453125,15.0865234375,14.231291118421053
2000-07-13,21.125,18.25,20.34375,18.71875,995200.0,18.71875,17.35625,12.68390625,15.0837109375,14.264779617537313
2000-07-14,18.7265625,17.9375,18.71875,17.9375,487600.0,17.9375,17.60625,12.802109375,15.0752734375,14.291984953703704
2000-07-17,20.1875,18.0,18.203125,19.9375,1549200.0,19.9375,17.96875,12.948984375,15.0846484375,14.33349609375
2000-07-18,19.96875,19.375,19.78125,19.46875,752800.0,19.46875,18.135416666666668,13.080859375,15.0812109375,14.37097969890511
2000-07-19,19.5,18.890625,19.375,19.0,377200.0,19.0,18.376041666666666,13.227109375,15.0690234375,14.404523324275363
2000-07-20,20.33984375,19.0625,19.0625,19.46875,650800.0,19.46875,18.578125,13.3965625,15.0571484375,14.44095660971223
2000-07-21,20.25,19.125,19.125,19.5,278400.0,19.5,18.740625,13.6128125,15.0390234375,14.47709263392857
2000-07-24,20.265625,19.53125,19.59375,19.90625,731600.0,19.90625,18.876041666666666,13.825625,14.9493359375,14.51559729609929
2000-07-25,19.953125,18.28125,19.84375,18.28125,618400.0,18.28125,18.953125,14.000625,14.8902734375,14.542115977112676
2000-07-26,18.6875,16.25,18.4375,17.53125,963200.0,17.53125,18.921875,14.165625,14.8165234375,14.563019012237762
2000-07-27,17.3125,16.5625,17.3125,16.8125,124800.0,16.8125,18.835416666666667,14.28125,14.7337109375,14.57864040798611
2000-07-28,16.875,15.5,16.8125,15.5,358000.0,15.5,18.647916666666667,14.365625,14.633671875,14.584994612068966
2000-07-31,16.25,15.5,15.546875,16.125,249200.0,16.125,18.465625,14.4725,14.543984375,14.595542594178083
2000-08-01,17.875,16.0,16.09375,17.75,526400.0,17.75,18.403125,14.623125,14.479609375,14.617001488095237
2000-08-02,19.03125,17.078125,17.375,19.0,1168800.0,19.0,18.329166666666666,14.808125,14.437109375,14.646616342905405
2000-08-03,20.0,17.75,18.4375,19.75,399600.0,19.75,18.397916666666667,15.0275,14.409609375,14.680867239932885
2000-08-04,19.96875,19.5,19.75,19.9375,527200.0,19.9375,18.53125,15.25125,14.416484375,14.715911458333334
2000-08-07,20.46875,18.625,19.9375,19.6875,434000.0,19.6875,18.514583333333334,15.484375,14.430859375,14.74883588576159
2000-08-08,20.21875,19.125,19.1875,19.125,322800.0,19.125,18.491666666666667,15.7025,14.429296875,14.777626439144736
2000-08-09,19.53125,19.0,19.125,19.46875,194400.0,19.46875,18.522916666666667,15.9121875,14.407734375,14.80828737745098
2000-08-10,19.515625,17.9140625,19.5,18.0625,741200.0,18.0625,18.429166666666667,16.0875,14.395546875,14.829418628246753
2000-08-11,18.75,17.375,17.953125,18.71875,208400.0,18.71875,18.377083333333335,16.270625,14.407734375,14.854511088709678
2000-08-14,18.78125,17.8125,18.25,17.8125,439600.0,17.8125,18.2375,16.409375,14.386640625,14.873472556089743
2000-08-15,18.5,17.9375,18.0,18.015625,480800.0,18.015625,18.219791666666666,16.5559375,14.363671875,14.893486265923567
2000-08-16,18.5,17.5625,18.25,17.71875,548800.0,17.71875,18.232291666666665,16.6790625,14.342890625,14.911367681962025
2000-08-17,18.0,17.40625,17.8125,17.859375,382400.0,17.859375,18.302083333333332,16.80375,14.310234375,14.929908608490566
2000-08-18,18.234375,17.0,17.90625,17.0,170000.0,17.0,18.402083333333334,16.918125,14.267890625,14.9428466796875
2000-08-21,18.140625,17.203125,17.53125,17.640625,232800.0,17.640625,18.503125,17.036875,14.269609375,14.959603066770187
2000-08-22,18.484375,17.5625,17.9375,18.34375,344400.0,18.34375,18.542708333333334,17.1734375,14.332890625,14.980492862654321
2000-08-23,18.0,17.46875,18.0,17.609375,274400.0,17.609375,18.45,17.29875,14.334609375,14.99662097392638
2000-08-24,19.671875,17.96875,18.0,19.65625,696000.0,19.65625,18.44375,17.471875,14.374296875,15.025033346036585
2000-08-25,21.34375,19.3125,19.5,21.1875,1415200.0,21.1875,18.527083333333334,17.68,14.443671875,15.062381628787879
2000-08-28,22.71875,20.96875,20.96875,22.21875,915600.0,22.21875,18.695833333333333,17.90375,14.508671875,15.105492281626505
2000-08-29,23.5625,22.3125,22.875,22.609375,1189600.0,22.609375,18.928125,18.1134375,14.574765625,15.150425711077844
2000-08-30,24.859375,22.65625,23.0,24.859375,1113600.0,24.859375,19.2875,18.353125,14.668984375,15.208217075892858
2000-08-31,27.0,24.4375,24.96875,26.25,1007600.0,26.25,19.833333333333332,18.601875,14.780390625,15.273553069526628
2000-09-01,26.1875,23.1875,26.15625,25.28125,971200.0,25.28125,20.270833333333332,18.82375,14.881015625,15.332421875
2000-09-05,25.125,23.875,24.375,24.1875,407200.0,24.1875,20.695833333333333,19.0175,14.985078125,15.384205957602338
2000-09-06,24.25,22.71875,24.234375,23.21875,747600.0,23.21875,21.042708333333334,19.1425,15.077578125,15.429755632267442
2000-09-07,25.625,23.625,23.78125,24.96875,944400.0,24.96875,21.526041666666668,19.3340625,15.199140625,15.484894328034683
2000-09-08,25.859375,24.625,24.65625,25.125,430000.0,25.125,22.010416666666668,19.5078125,15.346015625,15.540297234195402
2000-09-11,25.21875,23.21875,25.0625,23.453125,892800.0,23.453125,22.440625,19.635625,15.461484375,15.585513392857143
2000-09-12,25.0,23.375,23.375,24.12890625,447200.0,24.12890625,22.873177083333335,19.760703125,15.6004296875,15.634055397727273
2000-09-13,25.71875,23.96875,23.96875,25.21875,2200000.0,25.21875,23.331510416666667,19.922578125,15.7544921875,15.688206214689265
2000-09-14,27.875,25.5,25.6875,27.625,1204000.0,27.625,23.99921875,20.115078125,15.9307421875,15.755266853932584
2000-09-15,28.578125,27.0,27.3125,27.46875,1613200.0,27.46875,24.520052083333333,20.302265625,16.1102734375,15.82070530726257
2000-09-18,29.625,26.90625,27.46875,26.96875,2845600.0,26.96875,24.90546875,20.475390625,16.2912109375,15.88263888888889
2000-09-19,27.75,26.671875,26.8671875,26.96875,752800.0,26.96875,25.222135416666667,20.637578125,16.4712109375,15.943888121546962
2000-09-20,28.5,26.890625,27.0,27.25,1055600.0,27.25,25.531510416666666,20.808828125,16.6321484375,16.006009615384617
2000-09-21,28.234375,26.875,27.984375,26.875,789600.0,26.875,25.665885416666665,20.944140625,16.7593359375,16.065403005464482
2000-09-22,29.65625,25.625,25.625,29.0625,768400.0,29.0625,25.853385416666665,21.151015625,16.9174609375,16.136039402173914
2000-09-25,29.15625,27.21875,27.28125,28.34375,1039600.0,28.34375,26.057552083333334,21.359140625,17.080625,16.20202702702703
2000-09-26,28.625,25.625,28.25,26.25,1077600.0,26.25,26.195052083333334,21.485390625,17.2171875,16.256048387096776
2000-09-27,27.40625,25.90625,26.09375,26.59375,392800.0,26.59375,26.420052083333335,21.627890625,17.354375,16.311330213903744
2000-09-28,27.859375,26.515625,26.515625,27.4375,522800.0,27.4375,26.584635416666668,21.796640625,17.511875,16.370511968085108
2000-09-29,28.96875,25.890625,27.3125,28.5,1003600.0,28.5,26.809635416666666,21.977265625,17.6869140625,16.43468915343915
2000-10-02,28.875,27.015625,28.8125,27.171875,736000.0,27.171875,27.057552083333334,22.130703125,17.8717578125,16.491200657894737
2000-10-03,27.5,25.125,27.25,25.125,1735600.0,25.125,27.123958333333334,22.235078125,18.0303515625,16.53640379581152
2000-10-04,25.859375,24.40625,24.75,24.921875,1552000.0,24.921875,27.104166666666668,22.367890625,18.1842578125,16.580078125
2000-10-05,27.859375,24.8125,24.8125,26.140625,1156800.0,26.140625,27.005208333333332,22.540078125,18.3528515625,16.6296146373057
2000-10-06,26.8125,24.875,26.8125,26.6875,1305200.0,26.6875,26.953125,22.737578125,18.5094140625,16.681459407216494
2000-10-09,26.75,22.9375,26.75,24.265625,1125200.0,24.265625,26.772916666666667,22.912890625,18.6392578125,16.720352564102566
2000-10-10,25.25,24.5,24.78125,24.515625,694400.0,24.515625,26.609375,23.080703125,18.7766015625,16.7601243622449
2000-10-11,24.4375,22.515625,23.296875,23.5,930000.0,23.5,26.359375,23.195703125,18.9094140625,16.794336928934012
2000-10-12,24.875,21.875,24.40625,21.96875,746400.0,21.96875,26.032291666666666,23.255078125,19.0316015625,16.820470328282827
2000-10-13,23.34375,21.0625,21.6875,23.28125,1680800.0,23.28125,25.646875,23.325703125,19.1766015625,16.852936557788944
2000-10-16,25.1875,22.875,23.125,24.09375,1282800.0,24.09375,25.363541666666666,23.408828125,19.3300390625,16.889140625
2000-10-17,25.125,23.96875,24.25,24.0,421200.0,24.0,25.213541666666668,23.495078125,19.4897265625,16.972265625
2000-10-18,25.0,22.25,23.84375,24.5,780400.0,24.5,25.073958333333334,23.602578125,19.6525390625,17.060078125
2000-10-19,25.28125,23.5,25.15625,23.96875,968400.0,23.96875,24.842708333333334,23.692578125,19.8023828125,17.143515625
2000-10-20,25.0625,24.25,24.875,24.875,1273200.0,24.875,24.601041666666667,23.828828125,19.9581640625,17.229140625
2000-10-23,26.46875,24.625,24.625,26.25,2362000.0,26.25,24.539583333333333,23.979453125,20.1250390625,17.319140625
2000-10-24,26.875,24.65625,26.625,25.0,2200400.0,25.0,24.53125,24.123203125,20.2662890625,17.402734375
2000-10-25,25.265625,23.625,25.0,23.859375,755600.0,23.859375,24.460416666666667,24.240078125,20.3980078125,17.48453125
2000-10-26,25.15625,22.125,24.75,24.984375,1191200.0,24.984375,24.383333333333333,24.385390625,20.5322265625,17.572421875
2000-10-27,24.984375,22.875,24.9375,23.59375,1775200.0,23.59375,24.177083333333332,24.500078125,20.6519140625,17.646796875
2000-10-30,24.62109375,23.46875,24.578125,23.75,1360800.0,23.75,24.142708333333335,24.635078125,20.7766015625,17.722265625
2000-10-31,26.0,23.578125,23.625,25.84375,3851200.0,25.84375,24.23125,24.799140625,20.9180078125,17.81015625
2000-11-01,26.1875,25.0625,25.0703125,25.8125,1346400.0,25.8125,24.385416666666668,24.948515625,21.0609765625,17.8965625
2000-11-02,26.75,25.53125,26.109375,26.5,1721200.0,26.5,24.6875,25.126328125,21.2125390625,17.97921875
2000-11-03,27.1875,26.21875,27.0,26.609375,1346000.0,26.609375,24.909375,25.265390625,21.3686328125,18.057109375
2000-11-06,28.0,26.640625,26.9296875,27.21875,2045200.0,27.21875,25.117708333333333,25.386015625,21.5330078125,18.134375
2000-11-07,27.75,27.3125,27.546875,27.40625,1518400.0,27.40625,25.344791666666666,25.489765625,21.6967578125,18.211875
2000-11-08,27.875,27.0,27.390625,27.421875,1531200.0,27.421875,25.539583333333333,25.586015625,21.8497265625,18.288203125
2000-11-09,26.625,23.34375,26.375,24.71875,891200.0,24.71875,25.589583333333334,25.583203125,21.9681640625,18.35234375
