Date,High,Low,Open,Close,Volume,Adj Close,MPC-15ma,MPC-50ma,MPC-100ma,MPC-200ma
2011-08-01,22.690000534057617,21.9950008392334,22.520000457763672,22.485000610351562,11518400.0,16.497970581054688,15.049332745869954,14.956562849191519,14.956562849191519,14.956562849191519
2011-08-02,22.450000762939453,21.125,22.264999389648438,21.165000915527344,10995600.0,15.529438972473145,15.094579887390136,14.977780483387134,14.977780483387134,14.977780483387134
2011-08-03,22.700000762939453,19.510000228881836,21.639999389648438,20.71500015258789,13413800.0,15.199261665344238,15.130533091227214,14.985690525599889,14.985690525599889,14.985690525599889
2011-08-04,20.354999542236328,18.614999771118164,20.354999542236328,19.209999084472656,15377800.0,14.09499454498291,15.125152778625488,14.954976871095855,14.954976871095855,14.954976871095855
2011-08-05,19.610000610351562,16.719999313354492,19.454999923706055,18.655000686645508,12348600.0,13.687775611877441,15.079906336466472,14.912736829121908,14.912736829121908,14.912736829121908
2011-08-08,18.0,14.739999771118164,17.6200008392334,16.165000915527344,16543000.0,11.860780715942383,14.91383851369222,14.814286631922569,14.814286631922569,14.814286631922569
2011-08-09,18.204999923706055,16.209999084472656,16.53499984741211,18.049999237060547,12054200.0,13.243860244750977,14.824812189737957,14.765210807323456,14.765210807323456,14.765210807323456
2011-08-10,18.420000076293945,17.059999465942383,17.774999618530273,17.559999465942383,9682600.0,12.884334564208984,14.716953468322753,14.708214557532107,14.708214557532107,14.708214557532107
2011-08-11,19.299999237060547,17.71500015258789,17.950000762939453,18.670000076293945,8756400.0,13.698775291442871,14.649449920654297,14.678525167353014,14.678525167353014,14.678525167353014
2011-08-12,19.559999465942383,18.450000762939453,18.795000076293945,18.704999923706055,5906800.0,13.724456787109375,14.572163391113282,14.651266070774623,14.651266070774623,14.651266070774623
2011-08-15,19.825000762939453,18.94499969482422,18.94499969482422,19.549999237060547,5365400.0,14.499494552612305,14.526979955037435,14.647050195270115,14.647050195270115,14.647050195270115
2011-08-16,19.719999313354492,19.059999465942383,19.18000030517578,19.43000030517578,6532400.0,14.410497665405273,14.434774398803711,14.640656883652145,14.640656883652145,14.640656883652145
2011-08-17,19.979999542236328,19.405000686645508,19.815000534057617,19.549999237060547,5627600.0,14.499494552612305,14.372714805603028,14.636942085466886,14.636942085466886,14.636942085466886
2011-08-18,19.2549991607666,17.704999923706055,19.05500030517578,18.30500030517578,7501400.0,13.576127052307129,14.231488291422526,14.609741700001251,14.609741700001251,14.609741700001251
2011-08-19,18.334999084472656,17.31999969482422,17.889999389648438,17.4950008392334,9878600.0,12.975378036499023,14.025509389241536,14.568882608413697,14.568882608413697,14.568882608413697
2011-08-22,18.0,16.174999237060547,17.90999984741211,16.28499984741211,10774000.0,12.077967643737793,13.730842526753744,14.508128584885016,14.508128584885016,14.508128584885016
2011-08-23,17.350000381469727,16.024999618530273,16.315000534057617,17.125,10360000.0,12.700965881347656,13.542277654012045,14.46510090146746,14.46510090146746,14.46510090146746
2011-08-24,18.014999389648438,16.854999542236328,17.200000762939453,17.915000915527344,6723400.0,13.28687572479248,13.414785257975261,14.43770031596339,14.43770031596339,14.43770031596339
2011-08-25,18.450000762939453,16.959999084472656,18.094999313354492,17.190000534057617,6376000.0,12.749173164367676,13.325063832600911,14.399324698881669,14.399324698881669,14.399324698881669
2011-08-26,18.3799991607666,17.03499984741211,17.200000762939453,17.434999465942383,5880400.0,12.930878639221191,13.274604034423827,14.366692564222548,14.366692564222548,14.366692564222548
2011-08-29,18.18000030517578,17.520000457763672,17.635000228881836,18.0,4175000.0,13.349918365478516,13.373879877726237,14.34458877729333,14.34458877729333,14.34458877729333
2011-08-30,18.190000534057617,17.375,17.94499969482422,18.014999389648438,4385200.0,13.361045837402344,13.381692250569662,14.323662331763733,14.323662331763733,14.323662331763733
2011-08-31,18.725000381469727,18.2549991607666,18.2549991607666,18.530000686645508,5731000.0,13.742999076843262,13.438936551411947,14.311565180619558,14.311565180619558,14.311565180619558
2011-09-01,19.110000610351562,18.454999923706055,18.71500015258789,18.5049991607666,4515400.0,13.724455833435059,13.440648587544759,14.299583357207629,14.299583357207629,14.299583357207629
2011-09-02,18.4950008392334,17.559999465942383,17.915000915527344,17.709999084472656,3594200.0,13.134838104248047,13.401340675354003,14.276288452148437,14.276288452148437,14.276288452148437
2011-09-06,17.700000762939453,16.645000457763672,17.114999771118164,17.5,5723400.0,12.979087829589844,13.299980227152506,14.262555065155029,14.25085314582376,14.25085314582376
2011-09-07,18.46500015258789,17.625,17.790000915527344,18.145000457763672,5212200.0,13.457459449768066,13.236444346110027,14.255454158782959,14.235595574745766,14.235595574745766
2011-09-08,19.075000762939453,17.78499984741211,18.079999923706055,18.864999771118164,4086600.0,13.991456031799316,13.20257511138916,14.251328945159912,14.230989168275077,14.230989168275077
2011-09-09,18.889999389648438,17.96500015258789,18.309999465942383,18.174999237060547,5889000.0,13.479711532592773,13.19614741007487,14.226916770935059,14.217076619466146,14.217076619466146
2011-09-12,18.440000534057617,17.44499969482422,17.670000076293945,18.329999923706055,3919200.0,13.594670295715332,13.23743356068929,14.195045108795165,14.205760140852494,14.205760140852494
2011-09-13,18.315000534057617,17.219999313354492,18.200000762939453,17.670000076293945,7147000.0,13.105171203613281,13.305913798014323,14.147513618469238,14.186106766973223,14.186106766973223
2011-09-14,17.655000686645508,17.229999542236328,17.6200008392334,17.514999389648438,7640600.0,12.990213394165039,13.325196965535481,14.097609539031982,14.16512618148536,14.16512618148536
2011-09-15,18.479999542236328,17.614999771118164,17.940000534057617,17.709999084472656,6081400.0,13.134838104248047,13.315061124165853,14.052946014404297,14.147362593946786,14.147362593946786
2011-09-16,17.834999084472656,17.43000030517578,17.764999389648438,17.549999237060547,7195400.0,13.016168594360352,13.332860819498698,14.006716136932374,14.128189814292778,14.128189814292778
2011-09-19,17.280000686645508,16.549999237060547,17.09000015258789,16.774999618530273,5096200.0,12.441383361816406,13.300227801005045,13.951705360412598,14.100076373418172,14.100076373418172
2011-09-20,17.114999771118164,16.75,16.78499984741211,16.844999313354492,3859200.0,12.493297576904297,13.24311974843343,13.907344741821289,14.073735737409748,14.073735737409748
2011-09-21,17.229999542236328,16.170000076293945,16.674999237060547,16.200000762939453,4013000.0,12.01492691040039,13.1533784866333,13.850628643035888,14.040529143425726,14.040529143425726
2011-09-22,15.699999809265137,14.420000076293945,15.579999923706055,14.734999656677246,11073600.0,10.928390502929688,12.965737915039062,13.77599718093872,13.991130117386106,13.991130117386106
2011-09-23,15.15999984741211,14.529999732971191,14.59000015258789,14.765000343322754,6768000.0,10.950641632080078,12.780816968282064,13.711496028900147,13.9436224848032,13.9436224848032
2011-09-26,15.180000305175781,14.75,14.949999809265137,15.050000190734863,7971000.0,11.16201400756836,12.649295361836751,13.64740686416626,13.900828508230356,13.900828508230356
2011-09-27,15.90999984741211,14.850000381469727,15.414999961853027,14.914999961853027,9412400.0,11.061888694763184,12.52148208618164,13.5816086769104,13.857814268632369,13.857814268632369
2011-09-28,15.319999694824219,14.460000038146973,14.984999656677246,14.489999771118164,8844400.0,10.746685981750488,12.34076385498047,13.504957294464111,13.811379518081893,13.811379518081893
2011-09-29,14.925000190734863,13.175000190734863,14.835000038146973,13.920000076293945,10516800.0,10.323936462402344,12.096262550354004,13.421391716003418,13.760093590792488,13.760093590792488
2011-09-30,13.96500015258789,13.414999961853027,13.6850004196167,13.529999732971191,9626800.0,10.034689903259277,11.86659444173177,13.327858943939209,13.70610223300215,13.70610223300215
2011-10-03,13.899999618530273,13.305000305175781,13.454999923706055,13.574999809265137,8648200.0,10.068063735961914,11.63148733774821,13.231545124053955,13.654130254473005,13.654130254473005
2011-10-04,14.404999732971191,13.335000038146973,13.399999618530273,14.380000114440918,10200000.0,10.66510009765625,11.468815930684407,13.14130220413208,13.612031238179812,13.612031238179812
2011-10-05,15.890000343322754,14.265000343322754,14.53499984741211,15.739999771118164,10463800.0,11.673763275146484,11.381052589416504,13.058905849456787,13.585110849804348,13.585110849804348
2011-10-06,16.674999237060547,15.550000190734863,15.760000228881836,16.645000457763672,7978400.0,12.34496784210205,11.328394571940104,12.997197437286378,13.568122589424865,13.568122589424865
2011-10-07,16.989999771118164,15.625,16.860000610351562,15.800000190734863,8532800.0,11.71826171875,11.241867446899414,12.917672176361084,13.54312446955088,13.54312446955088
2011-10-10,16.735000610351562,16.040000915527344,16.139999389648438,16.485000610351562,5005200.0,12.226301193237305,11.227528635660807,12.840896968841554,13.525566825866699,13.525566825866699
2011-10-11,16.80500030517578,16.21500015258789,16.34000015258789,16.575000762939453,6615000.0,12.293051719665527,11.21417891184489,12.75679859161377,13.509349521837736,13.509349521837736
2011-10-12,17.065000534057617,16.639999389648438,16.709999084472656,16.78499984741211,7544200.0,12.448800086975098,11.243103790283204,12.695185813903809,13.495576152553806,13.495576152553806
2011-10-13,16.94499969482422,16.415000915527344,16.665000915527344,16.885000228881836,6341200.0,12.522964477539062,11.349408721923828,12.641659870147706,13.483106772104898,13.483106772104898
2011-10-14,18.100000381469727,17.174999237060547,17.21500015258789,18.06999969482422,6739600.0,13.401833534240723,11.512821515401205,12.627796649932861,13.482077996942062,13.482077996942062
2011-10-17,18.239999771118164,17.424999237060547,18.020000457763672,17.469999313354492,4717600.0,12.956835746765137,11.632476298014323,12.613177852630615,13.47551246881485,13.47551246881485
2011-10-18,18.270000457763672,17.084999084472656,17.375,18.094999313354492,4533600.0,13.420374870300293,11.789708709716797,12.644369735717774,13.474831757722077,13.474831757722077
2011-10-19,18.530000686645508,17.725000381469727,18.094999313354492,17.799999237060547,6033800.0,13.201586723327637,11.953368759155273,12.643524265289306,13.471499501205072,13.471499501205072
2011-10-20,18.329999923706055,17.645000457763672,17.799999237060547,18.2450008392334,4675400.0,13.531628608703613,12.167214902242025,12.656470146179199,13.472223948283368,13.472223948283368
2011-10-21,18.84000015258789,18.25,18.450000762939453,18.674999237060547,6436200.0,13.850541114807129,12.421604983011882,12.659505462646484,13.476727724075317,13.476727724075317
2011-10-24,19.235000610351562,17.770000457763672,18.774999618530273,17.924999237060547,6574200.0,13.294291496276855,12.636686833699544,12.650902156829835,13.474581415512983,13.474581415512983
2011-10-25,17.325000762939453,15.704999923706055,17.325000762939453,16.485000610351562,18550600.0,12.226301193237305,12.740766906738282,12.605438289642334,13.46006652920745,13.46006652920745
2011-10-26,17.475000381469727,16.600000381469727,16.90999984741211,17.364999771118164,7477000.0,12.878961563110352,12.821113459269206,12.574807567596435,13.453387161781048,13.453387161781048
2011-10-27,18.860000610351562,17.635000228881836,17.635000228881836,18.665000915527344,7724200.0,13.84312629699707,12.92099068959554,12.561680202484132,13.457816015590321,13.457816015590321
2011-10-28,18.809999465942383,18.1299991607666,18.59000015258789,18.65999984741211,7260000.0,13.839415550231934,13.062400945027669,12.566945972442626,13.462103650811013,13.462103650811013
2011-10-31,18.5049991607666,17.709999084472656,18.5049991607666,17.950000762939453,6581200.0,13.312835693359375,13.134836578369141,12.573695125579833,13.460445117950439,13.460445117950439
2011-11-01,19.059999465942383,17.145000457763672,17.75,18.0,13188600.0,13.349918365478516,13.205294354756672,12.599134140014648,13.459230538252946,13.459230538252946
2011-11-02,19.21500015258789,18.375,18.450000762939453,19.165000915527344,9171400.0,14.213955879211426,13.322971407572428,12.629393939971925,13.467434074567711,13.467434074567711
2011-11-03,19.774999618530273,19.049999237060547,19.5,19.334999084472656,7802600.0,14.340038299560547,13.44410966237386,12.650457191467286,13.476816915696666,13.476816915696666
2011-11-04,19.360000610351562,18.7450008392334,19.100000381469727,19.309999465942383,5657600.0,14.321494102478027,13.505420366923014,12.681903610229492,13.485802843215618,13.485802843215618
2011-11-07,19.524999618530273,19.065000534057617,19.065000534057617,19.459999084472656,4111000.0,14.432744979858398,13.603814315795898,12.711940937042236,13.495770655180278,13.495770655180278
2011-11-08,19.719999313354492,18.860000610351562,19.514999389648438,19.05500030517578,5019200.0,14.132373809814453,13.651280911763509,12.727590045928956,13.502401938041052,13.502401938041052
2011-11-09,19.4950008392334,18.270000457763672,18.510000228881836,18.510000228881836,6974000.0,13.728167533874512,13.6863862991333,12.734932479858399,13.504729418410468,13.504729418410468
2011-11-10,18.94499969482422,18.0,18.844999313354492,18.850000381469727,6920800.0,13.980330467224121,13.716299756368,12.739679107666015,13.509582490337138,13.509582490337138
2011-11-11,19.59000015258789,18.81999969482422,19.135000228881836,18.885000228881836,8037200.0,14.006292343139648,13.72668317159017,12.745315837860108,13.514599761577568,13.514599761577568
2011-11-14,18.815000534057617,17.684999465942383,18.815000534057617,18.354999542236328,8146400.0,13.79583740234375,13.760119565327962,12.758535823822022,13.517412137985229,13.517412137985229
2011-11-15,18.65999984741211,18.1200008392334,18.2549991607666,18.489999771118164,5613800.0,13.897306442260742,13.871519915262859,12.77690019607544,13.519727630615234,13.52117346773053
2011-11-16,17.530000686645508,16.100000381469727,17.3700008392334,16.31999969482422,24769400.0,12.26630687713623,13.83067626953125,12.753077144622802,13.50426565170288,13.508870854097253
2011-11-17,16.665000915527344,15.619999885559082,16.360000610351562,15.8100004196167,15642000.0,11.882987976074219,13.700000381469726,12.7109077835083,13.481118364334106,13.493085583436836
2011-11-18,16.475000381469727,15.805000305175781,15.925000190734863,16.40999984741211,6335800.0,12.333953857421875,13.599636268615722,12.687992630004883,13.45745470046997,13.481940086071308
2011-11-21,16.655000686645508,15.649999618530273,16.165000915527344,16.420000076293945,6564600.0,12.341468811035156,13.534878476460774,12.662928600311279,13.428986854553223,13.471078454880487
2011-11-22,16.774999618530273,16.114999771118164,16.545000076293945,16.760000228881836,6095600.0,12.597017288208008,13.484685071309407,12.652765522003174,13.400139570236206,13.46283259481754
2011-11-23,16.71500015258789,16.2450008392334,16.489999771118164,16.415000915527344,8240200.0,12.337712287902832,13.359602165222167,12.63971549987793,13.368662519454956,13.452317451762262
2011-11-25,16.360000610351562,16.094999313354492,16.31999969482422,16.135000228881836,2732200.0,12.1272611618042,13.212083689371745,12.619563961029053,13.336254987716675,13.440048412040428
2011-11-28,17.094999313354492,16.334999084472656,16.809999465942383,16.639999389648438,7631000.0,12.50682544708252,13.091105779012045,12.609377098083495,13.308046617507934,13.431486733462833
2011-11-29,16.80500030517578,16.389999389648438,16.7549991607666,16.584999084472656,7627400.0,12.465485572814941,12.959955151875814,12.609859142303467,13.280782251358032,13.42270490472967
2011-11-30,17.264999389648438,16.225000381469727,17.05500030517578,16.69499969482422,12317400.0,12.548162460327148,12.854341061909993,12.610956439971924,13.259150590896606,13.414826143969286
2011-12-01,17.165000915527344,16.68000030517578,16.959999084472656,16.975000381469727,5997200.0,12.758615493774414,12.789704259236654,12.625830211639403,13.238229427337647,13.408967120306832
2011-12-02,17.385000228881836,16.565000534057617,17.209999084472656,16.655000686645508,7471200.0,12.518099784851074,12.692222213745117,12.657624397277832,13.216810789108276,13.401083338577136
2011-12-05,17.725000381469727,16.93000030517578,17.014999389648438,17.200000762939453,9112200.0,12.927728652954102,12.620317967732747,12.697166137695312,13.20433108329773,13.396931104492722
2011-12-06,17.389999389648438,17.0,17.28499984741211,17.31999969482422,5930600.0,13.017921447753906,12.568456904093425,12.734284286499024,13.190845575332641,13.393635368347168
2011-12-07,17.299999237060547,16.905000686645508,17.229999542236328,17.25,8031400.0,12.965310096740723,12.50632381439209,12.772352714538574,13.176980695724488,13.389942909109182
2011-12-08,17.28499984741211,16.7450008392334,17.165000915527344,17.010000228881836,9874800.0,12.78492259979248,12.540898195902507,12.813117446899414,13.159037370681762,13.384771795354338
2011-12-09,17.454999923706055,16.899999618530273,17.014999389648438,17.440000534057617,6378600.0,13.108113288879395,12.622573216756185,12.868800983428955,13.145096349716187,13.382427231740143
2011-12-12,17.295000076293945,16.950000762939453,17.209999084472656,17.295000076293945,10916400.0,12.999128341674805,12.666918182373047,12.928089752197266,13.127974348068237,13.379206232663964
2011-12-13,17.44499969482422,16.725000381469727,17.05500030517578,16.975000381469727,7383400.0,12.758615493774414,12.69472796122233,12.981900787353515,13.106722955703736,13.374034643173218
2011-12-14,16.920000076293945,16.014999389648438,16.834999084472656,16.34000015258789,7003800.0,12.281342506408691,12.673682975769044,13.014225635528565,13.077763919830323,13.365004129646238
2011-12-15,16.635000228881836,16.165000915527344,16.5049991607666,16.264999389648438,3495800.0,12.224969863891602,12.666166814168294,13.025249767303468,13.042077808380126,13.355659586484315
2011-12-16,16.625,15.895000457763672,16.424999237060547,15.979999542236328,8456800.0,12.010762214660645,12.658400217692057,13.018565654754639,13.007881546020508,13.344725461510139
2011-12-19,16.40999984741211,15.859999656677246,16.0,15.970000267028809,6274600.0,12.003243446350098,12.624828084309895,13.02426528930664,12.970968732833862,13.333907058162074
2011-12-20,16.479999542236328,15.904999732971191,16.334999084472656,16.100000381469727,6291000.0,12.100954055786133,12.600525983174641,13.021758346557617,12.931327657699585,13.324043434143066
2011-12-21,16.424999237060547,16.0,16.024999618530273,16.334999084472656,4308800.0,12.277582168579102,12.582487297058105,13.021448955535888,12.889123773574829,13.315738186003669
2011-12-22,16.704999923706055,16.334999084472656,16.46500015258789,16.655000686645508,3693000.0,12.518099784851074,12.566452916463216,13.022834949493408,12.859010381698608,13.30945756867176
2011-12-23,16.790000915527344,16.604999542236328,16.65999984741211,16.764999389648438,1841000.0,12.600772857666016,12.571964454650878,13.024391117095947,12.833025493621825,13.303920969367027
2011-12-27,16.989999771118164,16.69499969482422,16.774999618530273,16.825000762939453,1539800.0,12.64587116241455,12.553173955281576,13.009271869659424,12.818534259796143,13.298819808072823
2011-12-28,16.920000076293945,16.3700008392334,16.795000076293945,16.56999969482422,3285000.0,12.454211235046387,12.515593274434407,12.99921937942505,12.806198616027832,13.292322819049541
2011-12-29,16.68000030517578,16.43000030517578,16.674999237060547,16.639999389648438,2127000.0,12.50682544708252,12.485027631123861,12.980948390960693,12.812659063339233,13.286326655904755
2011-12-30,16.75,16.5049991607666,16.665000915527344,16.645000457763672,2165600.0,12.51058292388916,12.466738319396972,12.967128314971923,12.805326290130616,13.280449809450092
2012-01-03,17.475000381469727,16.68000030517578,17.274999618530273,16.704999923706055,5043200.0,12.555681228637695,12.42990951538086,12.947609367370605,12.802039756774903,13.275000421624435
2012-01-04,16.94499969482422,16.604999542236328,16.649999618530273,16.8799991607666,5791400.0,12.687211036682129,12.409115028381347,12.924342765808106,12.791924114227294,13.270613933677105
2012-01-05,16.565000534057617,15.5,16.530000686645508,15.960000038146973,12392000.0,11.995728492736816,12.358255894978841,12.898371505737305,12.77463683128357,13.261170337818287
2012-01-06,16.014999389648438,15.5649995803833,15.984999656677246,15.829999923706055,7554600.0,11.898019790649414,12.332701047261557,12.891805877685547,12.74862208366394,13.251147172030281
2012-01-09,15.850000381469727,15.119999885559082,15.8149995803833,15.479999542236328,9679000.0,11.6349515914917,12.293366495768229,12.866925678253175,12.720866622924804,13.239350123997152
2012-01-10,15.9399995803833,15.484999656677246,15.755000114440918,15.914999961853027,6008800.0,11.961904525756836,12.290109316507975,12.82930124282837,12.69549072265625,13.23009327183599
2012-01-11,16.540000915527344,15.53499984741211,15.78499984741211,16.44499969482422,11263400.0,12.360259056091309,12.31391035715739,12.799718112945557,12.683332042694092,13.223835471722719
2012-01-12,16.665000915527344,16.25,16.475000381469727,16.31999969482422,5585800.0,12.26630687713623,12.32493387858073,12.778787536621094,12.676241331100464,13.216995981761388
2012-01-13,16.649999618530273,16.165000915527344,16.25,16.514999389648438,6199600.0,12.412872314453125,12.333953221638998,12.760046615600587,12.679590377807617,13.211292977028705
2012-01-17,16.975000381469727,16.469999313354492,16.71500015258789,16.770000457763672,4440600.0,12.604533195495605,12.3397154490153,12.72785816192627,12.678626050949097,13.207020020820725
2012-01-18,17.924999237060547,16.600000381469727,16.719999313354492,17.729999542236328,7981200.0,13.32608413696289,12.388069534301758,12.707579078674316,12.6790181350708,13.207852637017524
2012-01-19,18.045000076293945,17.540000915527344,17.834999084472656,17.924999237060547,6292800.0,13.47264289855957,12.44318765004476,12.690602054595947,12.68625283241272,13.209691458278233
2012-01-20,18.889999389648438,18.3799991607666,18.6299991607666,18.584999084472656,9676800.0,13.968706130981445,12.54415397644043,12.681321277618409,12.696631107330322,13.21492604222791
2012-01-23,19.0049991607666,18.5049991607666,18.584999084472656,18.934999465942383,5406600.0,14.231772422790527,12.65915044148763,12.68330924987793,12.705449647903443,13.22189074346464
2012-01-24,19.520000457763672,18.559999465942383,18.739999771118164,19.520000457763672,7422000.0,14.671464920043945,12.803209241231283,12.702175197601319,12.718553838729859,13.231751792284907
2012-01-25,19.424999237060547,18.969999313354492,19.3799991607666,19.3799991607666,10327400.0,14.566241264343262,12.937246576944988,12.713893413543701,12.72678626060486,13.240768613042059
2012-01-26,19.4950008392334,18.674999237060547,19.489999771118164,18.7549991607666,6187600.0,14.096481323242188,13.031197929382325,12.715697193145752,12.73050651550293,13.246511651365548
2012-01-27,19.030000686645508,18.604999542236328,18.700000762939453,18.764999389648438,6156600.0,14.103997230529785,13.171749178568522,12.721860389709473,12.740198106765748,13.252228221893311
2012-01-30,18.81999969482422,18.450000762939453,18.489999771118164,18.739999771118164,3700400.0,14.085212707519531,13.317562039693197,12.725618515014649,12.751259355545043,13.257744675440504
2012-01-31,19.375,18.639999389648438,19.375,19.110000610351562,10394400.0,14.363306045532227,13.499452336629231,12.767558498382568,12.760317821502685,13.265018105506897
2012-02-01,21.739999771118164,20.334999084472656,20.850000381469727,20.940000534057617,22295000.0,15.73875617980957,13.751242446899415,12.844673862457276,12.777790822982787,13.281186328214758
2012-02-02,21.4950008392334,20.5049991607666,20.725000381469727,21.280000686645508,7455400.0,15.994304656982422,13.993512153625488,12.917880878448486,12.802936754226685,13.298803979700262
2012-02-03,22.139999389648438,21.5,21.55500030517578,21.989999771118164,10732600.0,16.52794647216797,14.277621459960937,13.001610431671143,12.83226951599121,13.319637157071021
2012-02-06,22.520000457763672,21.8799991607666,22.104999542236328,22.209999084472656,10961600.0,16.693300247192383,14.562983322143555,13.08353609085083,12.868150806427002,13.341263202520517
2012-02-07,22.4950008392334,21.600000381469727,22.149999618530273,21.959999084472656,11722200.0,16.50539779663086,14.823040962219238,13.166889801025391,12.90330265045166,13.361416926049882
2012-02-08,22.709999084472656,22.05500030517578,22.075000762939453,22.475000381469727,15936400.0,16.892486572265625,15.060801124572754,13.26219430923462,12.940879135131835,13.38376546811454
2012-02-09,22.6200008392334,21.915000915527344,22.3799991607666,22.420000076293945,7108000.0,16.851139068603516,15.286034202575683,13.349080581665039,12.979228839874267,13.40557284924969
2012-02-10,22.385000228881836,21.895000457763672,22.184999465942383,22.040000915527344,7004800.0,16.565532684326172,15.459155972798666,13.431081523895264,13.020470333099365,13.425322598218917
2012-02-13,22.309999465942383,21.565000534057617,22.104999542236328,21.739999771118164,8935200.0,16.340045928955078,15.599707539876302,13.506919193267823,13.058937816619872,13.443426469838396
2012-02-14,22.329999923706055,21.53499984741211,21.549999237060547,22.010000228881836,1749600.0,16.735429763793945,15.737305196126302,13.586455478668213,13.106142845153808,13.463747477825777
2012-02-15,22.5049991607666,21.725000381469727,22.204999923706055,21.850000381469727,8360600.0,16.61376953125,15.87380708058675,13.668368873596192,13.162996635437011,13.483072766497092
2012-02-16,22.2450008392334,21.780000686645508,21.809999465942383,22.045000076293945,6863600.0,16.762039184570312,16.051510938008626,13.745055084228516,13.221110610961913,13.503066464168269
2012-02-17,22.25,21.6299991607666,22.149999618530273,21.719999313354492,7105000.0,16.514930725097656,16.212239837646486,13.814995269775391,13.274639778137207,13.52132018696178
