Date,High,Low,Open,Close,Volume,Adj Close,FISV-15ma,FISV-50ma,FISV-100ma,FISV-200ma
2000-03-15,5.479166507720947,5.270833492279053,5.34375,5.416666507720947,9026800.0,5.416666507720947,4.855555502573649,5.500572891235351,5.517310020970363,5.517310020970363
2000-03-16,5.833333492279053,5.427083492279053,5.4375,5.614583492279053,9362400.0,5.614583492279053,4.918749968210856,5.494531230926514,5.519180664649377,5.519180664649377
2000-03-17,5.645833492279053,5.3125,5.479166507720947,5.34375,11786800.0,5.34375,4.962499968210856,5.474843730926514,5.5158706521088225,5.5158706521088225
2000-03-20,5.552083492279053,5.34375,5.354166507720947,5.5,5652000.0,5.5,5.030555534362793,5.462239561080932,5.515576751143844,5.515576751143844
2000-03-21,5.927083492279053,5.479166507720947,5.489583492279053,5.921875,8878000.0,5.921875,5.122569433848063,5.453489561080932,5.522963992032138,5.522963992032138
2000-03-22,6.020833492279053,5.833333492279053,5.916666507720947,5.916666507720947,5655600.0,5.916666507720947,5.211458301544189,5.444947891235351,5.52999439409801,5.52999439409801
2000-03-23,6.1875,5.833333492279053,5.885416507720947,6.010416507720947,9289600.0,6.010416507720947,5.317013835906982,5.451406221389771,5.538422852231745,5.538422852231745
2000-03-24,6.125,5.875,6.083333492279053,6.03125,12705600.0,6.03125,5.414236068725586,5.45328122138977,5.546919872020853,5.546919872020853
2000-03-27,6.229166507720947,5.979166507720947,5.979166507720947,6.177083492279053,4114800.0,6.177083492279053,5.530902735392252,5.45015622138977,5.557600611347263,5.557600611347263
2000-03-28,6.21875,6.0625,6.083333492279053,6.072916507720947,7125600.0,6.072916507720947,5.635763835906983,5.45015622138977,5.566189209620158,5.566189209620158
2000-03-29,6.166666507720947,5.96875,6.104166507720947,6.0625,3595200.0,6.0625,5.718402735392252,5.451406221389771,5.574325452085401,5.574325452085401
2000-03-30,6.1875,5.916666507720947,6.020833492279053,5.958333492279053,5736400.0,5.958333492279053,5.758680534362793,5.447864561080933,5.580519130153041,5.580519130153041
2000-03-31,6.291666507720947,5.708333492279053,6.03125,6.197916507720947,9604000.0,6.197916507720947,5.79270830154419,5.449322891235352,5.590319088527134,5.590319088527134
2000-04-03,6.354166507720947,6.1875,6.197916507720947,6.3125,7822000.0,6.3125,5.859374968210856,5.456614561080933,5.601603165268898,5.601603165268898
2000-04-04,6.403645992279053,6.041666507720947,6.28125,6.208333492279053,6727600.0,6.208333492279053,5.916319433848063,5.467395811080933,5.610937477992131,5.610937477992131
2000-04-05,6.145833492279053,5.6484375,6.135416507720947,5.791666507720947,6366000.0,5.791666507720947,5.941319433848063,5.464270811080933,5.613675796624386,5.613675796624386
2000-04-06,6.291666507720947,5.75,5.8125,6.135416507720947,8056800.0,6.135416507720947,5.9760416348775225,5.4701041412353515,5.621462971416872,5.621462971416872
2000-04-07,6.1875,6.104166507720947,6.1875,6.15625,6566400.0,6.15625,6.03020830154419,5.477187471389771,5.629327486543095,5.629327486543095
2000-04-10,6.208333492279053,5.927083492279053,6.1875,6.010416507720947,4486000.0,6.010416507720947,6.064236068725586,5.488229131698608,5.634850515835527,5.634850515835527
2000-04-11,6.25,5.833333492279053,5.875,5.958333492279053,5102800.0,5.958333492279053,6.066666634877523,5.4942708015441895,5.639471701213291,5.639471701213291
2000-04-12,6.541666507720947,5.916666507720947,5.927083492279053,6.291666507720947,8930400.0,6.291666507720947,6.091666634877523,5.50552080154419,5.64865754355847,5.64865754355847
2000-04-13,6.6875,6.208333492279053,6.354166507720947,6.21875,12559200.0,6.21875,6.105555534362793,5.50864580154419,5.6565754943423805,5.6565754943423805
2000-04-14,6.1875,5.6875,6.166666507720947,5.6875,8701200.0,5.6875,6.082638867696127,5.502187471389771,5.656999117707553,5.656999117707553
2000-04-17,6.208333492279053,5.614583492279053,5.619791507720947,5.958333492279053,8976400.0,5.958333492279053,6.068055534362793,5.5048958110809325,5.661071203850411,5.661071203850411
2000-04-18,6.041666507720947,5.833333492279053,5.895833492279053,5.989583492279053,7620400.0,5.989583492279053,6.0625,5.507812480926514,5.665451367696126,5.665451367696126
2000-04-19,6.083333492279053,5.791666507720947,5.958333492279053,5.895833492279053,4252000.0,5.895833492279053,6.0513888994852705,5.505312480926514,5.668482711440639,5.668482711440639
2000-04-20,6.3125,5.958333492279053,6.09375,6.1875,5182000.0,6.1875,6.066666666666666,5.512395811080933,5.675223195707643,5.675223195707643
2000-04-24,6.208333492279053,5.979166507720947,6.125,6.1875,3800400.0,6.1875,6.065972232818604,5.515520811080933,5.6817908470447245,5.6817908470447245
2000-04-25,7.0,6.375,6.375,7.0,16118800.0,7.0,6.111805566151937,5.542187480926514,5.698477038854285,5.698477038854285
2000-04-26,7.5625,6.958333492279053,6.989583492279053,7.104166507720947,18530800.0,7.104166507720947,6.171527767181397,5.571145811080933,5.716048157215118,5.716048157215118
2000-04-27,7.75,6.8125,6.885416507720947,7.666666507720947,14430400.0,7.666666507720947,6.296527767181397,5.6142708110809325,5.740129865246055,5.740129865246055
2000-04-28,7.677083492279053,7.291666507720947,7.65625,7.65625,13372800.0,7.65625,6.397916666666666,5.660729141235351,5.763497183962566,5.763497183962566
2000-05-01,7.802083492279053,7.395833492279053,7.708333492279053,7.708333492279053,10018000.0,7.708333492279053,6.50138889948527,5.714062480926514,5.786928946713367,5.786928946713367
2000-05-02,7.729166507720947,7.5,7.65625,7.520833492279053,8934400.0,7.520833492279053,6.6020833651224775,5.773437480926514,5.807570667493911,5.807570667493911
2000-05-03,7.520833492279053,6.916666507720947,7.5,7.125,7918000.0,7.125,6.6798611323038735,5.822812480926514,5.82306983611163,5.82306983611163
2000-05-04,7.645833492279053,7.083333492279053,7.09375,7.510416507720947,7104400.0,7.510416507720947,6.761111132303873,5.878437480926514,5.842690146246622,5.842690146246622
2000-05-05,7.802083492279053,7.333333492279053,7.4375,7.677083492279053,10854000.0,7.677083492279053,6.858333365122477,5.938645820617676,5.8637751272355,5.8637751272355
2000-05-08,7.583333492279053,7.291666507720947,7.541666507720947,7.302083492279053,3980400.0,7.302083492279053,6.965972264607747,5.990937490463256,5.880119540474632,5.880119540474632
2000-05-09,7.416666507720947,7.072916507720947,7.322916507720947,7.395833492279053,4788000.0,7.395833492279053,7.06180559794108,6.049270830154419,5.897150034315131,5.897150034315131
2000-05-10,7.333333492279053,7.0,7.333333492279053,7.010416507720947,4380000.0,7.010416507720947,7.129861132303874,6.098645830154419,5.909519661797417,5.909519661797417
2000-05-11,7.28125,7.0,7.104166507720947,7.270833492279053,5479600.0,7.270833492279053,7.22152779897054,6.152395830154419,5.924479154440073,5.924479154440073
2000-05-12,7.5625,7.166666507720947,7.291666507720947,7.322916507720947,7228000.0,7.322916507720947,7.297222232818603,6.210312490463257,5.939679560453995,5.939679560453995
2000-05-15,7.520833492279053,7.166666507720947,7.3125,7.510416507720947,5417200.0,7.510416507720947,7.385416666666667,6.269062490463257,5.956569205048264,5.956569205048264
2000-05-16,7.697916507720947,7.520833492279053,7.520833492279053,7.635416507720947,8816400.0,7.635416507720947,7.4277777671813965,6.333229150772095,5.974429282736271,5.974429282736271
2000-05-17,7.541666507720947,7.354166507720947,7.5,7.479166507720947,3907200.0,7.479166507720947,7.452777767181397,6.392812480926514,5.990268621946636,5.990268621946636
2000-05-18,7.59375,7.010416507720947,7.53125,7.010416507720947,4710400.0,7.010416507720947,7.409027767181397,6.436562480926514,6.0008951624234514,6.0008951624234514
2000-05-19,7.0625,6.75,6.854166507720947,6.78125,2724000.0,6.78125,7.350694433848063,6.4651041507720945,6.0089400576562,6.0089400576562
2000-05-22,7.010416507720947,6.333333492279053,6.8125,6.979166507720947,6572800.0,6.979166507720947,7.302083301544189,6.4909374809265135,6.01884032755482,6.01884032755482
2000-05-23,7.15625,6.5625,7.010416507720947,6.5625,3371200.0,6.5625,7.2381944020589195,6.515937480926514,6.0243318393977,6.0243318393977
2000-05-24,7.458333492279053,6.447916507720947,6.5625,7.458333492279053,7922800.0,7.458333492279053,7.260416634877523,6.558020820617676,6.038671855926514,6.038671855926514
2000-05-25,7.541666507720947,6.916666507720947,7.479166507720947,6.96875,7274800.0,6.96875,7.224305534362793,6.589062490463257,6.044817690849304,6.047880550422291
2000-05-26,7.197916507720947,6.927083492279053,6.979166507720947,7.09375,4958800.0,7.09375,7.185416634877523,6.618645820617676,6.056588525772095,6.058134172476974
2000-05-30,7.833333492279053,7.171875,7.1875,7.708333492279053,8022000.0,7.708333492279053,7.212499968210856,6.665937490463257,6.0703906106948855,6.074155525096412
2000-05-31,8.104166984558105,7.645833492279053,7.65625,7.791666507720947,8257200.0,7.791666507720947,7.238888835906982,6.711770820617676,6.087005190849304,6.090670053775494
2000-06-01,8.104166984558105,7.666666507720947,7.791666507720947,7.9375,4398400.0,7.9375,7.3006944020589195,6.752083320617675,6.102786440849304,6.108258910406203
2000-06-02,8.083333015441895,7.864583492279053,8.020833015441895,7.895833492279053,5913600.0,7.895833492279053,7.342361068725586,6.791666660308838,6.118307275772095,6.125122821555947
2000-06-05,8.083333015441895,7.8125,7.833333492279053,7.96875,5674000.0,7.96875,7.385416634877523,6.830833330154419,6.141119775772094,6.142352982102153
2000-06-06,7.958333492279053,7.604166507720947,7.875,7.635416507720947,4253200.0,7.635416507720947,7.393749968210856,6.862916660308838,6.158098940849304,6.156177644376402
2000-06-07,8.145833015441895,7.479166507720947,7.614583492279053,8.135416984558105,7803600.0,8.135416984558105,7.427083333333333,6.902083330154419,6.1761197757720945,6.174335803460638
2000-06-08,8.135416984558105,7.84375,8.09375,7.90625,5100400.0,7.90625,7.455555566151937,6.93875,6.1944531106948855,6.1900804779746315
2000-06-09,8.020833015441895,7.833333492279053,7.9375,7.916666507720947,3039600.0,7.916666507720947,7.515972232818603,6.975833330154419,6.213619775772095,6.205635307071446
2000-06-12,7.84375,7.552083492279053,7.833333492279053,7.65625,2170800.0,7.65625,7.574305566151937,7.009791660308838,6.228828110694885,6.218587223972593
2000-06-13,8.010416984558105,7.5625,7.625,7.989583492279053,3566800.0,7.989583492279053,7.64166669845581,7.045625,6.247473945617676,6.234259757320438
2000-06-14,8.010416984558105,7.6875,7.979166507720947,7.71875,3259200.0,7.71875,7.718750031789144,7.07375,6.265182280540467,6.247281601554469
2000-06-15,8.177083015441895,7.510416507720947,7.739583492279053,8.177083015441895,5476000.0,8.177083015441895,7.766666666666667,7.113124990463257,6.290260400772095,6.26406248341436
2000-06-16,8.395833015441895,7.875,8.3125,8.0625,11241600.0,8.0625,7.839583333333334,7.158541660308838,6.311406235694886,6.279566255109064
2000-06-19,8.25,7.75,8.0625,8.229166984558105,3336400.0,8.229166984558105,7.91527779897054,7.200416669845581,6.335260405540466,6.296229509206919
2000-06-20,8.25,7.9375,8.21875,8.072916984558105,3329200.0,8.072916984558105,7.939583365122477,7.238750009536743,6.3579687404632566,6.311286182726844
2000-06-21,8.03125,7.5625,8.010416984558105,7.822916507720947,5571600.0,7.822916507720947,7.94166669845581,7.275000009536743,6.381614570617676,6.3239889585671305
2000-06-22,7.875,7.541666507720947,7.84375,7.5625,4630000.0,7.5625,7.916666698455811,7.307083339691162,6.400677070617676,6.334309883912405
2000-06-23,7.572916507720947,7.166666507720947,7.572916507720947,7.21875,5178000.0,7.21875,7.871527798970541,7.3256250095367434,6.415572905540467,6.3416193063594095
2000-06-26,7.40625,6.96875,7.3125,7.40625,4843600.0,7.40625,7.83402779897054,7.349375009536743,6.429010405540466,6.350345787454824
2000-06-27,7.458333492279053,7.229166507720947,7.401041507720947,7.291666507720947,5207200.0,7.291666507720947,7.811111132303874,7.381458339691162,6.441822905540466,6.357998801440727
2000-06-28,7.75,7.354166507720947,7.416666507720947,7.739583492279053,2408800.0,7.739583492279053,7.784722232818604,7.417083339691162,6.460989575386048,6.3691406134636175
2000-06-29,8.052083015441895,7.583333492279053,7.651041507720947,7.645833492279053,5680000.0,7.645833492279053,7.767361132303874,7.450208339691162,6.479010410308838,6.3793541564941405
2000-06-30,7.8125,7.166666507720947,7.6875,7.208333492279053,5339200.0,7.208333492279053,7.720138931274414,7.476458339691162,6.490885410308838,6.3859333575717985
2000-07-03,7.75,7.25,7.333333492279053,7.489583492279053,1525600.0,7.489583492279053,7.709027830759684,7.502500009536743,6.507447910308838,6.394623516112801
2000-07-05,7.5625,7.114583492279053,7.489583492279053,7.125,3320800.0,7.125,7.651388931274414,7.521250009536743,6.518385410308838,6.400329582393169
2000-07-06,7.875,7.197916507720947,7.21875,7.71875,4903600.0,7.71875,7.651388931274414,7.535625009536743,6.538906245231629,6.410549895707951
2000-07-07,7.854166507720947,7.583333492279053,7.778645992279053,7.625,3691200.0,7.625,7.6145833969116214,7.546041679382324,6.5585937452316285,6.419891819587121
2000-07-10,7.666666507720947,7.416666507720947,7.65625,7.5625,2137200.0,7.5625,7.581250063578287,7.543958349227905,6.579114580154419,6.4286140194376005
2000-07-11,8.0625,7.541666507720947,7.541666507720947,7.979166507720947,4504000.0,7.979166507720947,7.564583365122477,7.550416679382324,6.605572910308838,6.440360629197323
2000-07-12,8.020833015441895,7.760416507720947,7.979166507720947,7.84375,2085600.0,7.84375,7.549305566151937,7.5531250095367435,6.633593745231629,6.450912428977794
2000-07-13,7.8125,7.489583492279053,7.791666507720947,7.5,3271200.0,7.5,7.527777798970541,7.552708339691162,6.663072910308838,6.45874144070184
2000-07-14,7.770833492279053,7.333333492279053,7.5625,7.739583492279053,5222800.0,7.739583492279053,7.5395833651224775,7.565000009536743,6.693906245231628,6.468229159602412
2000-07-17,7.895833492279053,7.625,7.6875,7.760416507720947,2014800.0,7.760416507720947,7.575694465637207,7.570000009536743,6.724218745231628,6.477730537162108
2000-07-18,7.875,7.604166507720947,7.833333492279053,7.666666507720947,2990800.0,7.666666507720947,7.5930555661519366,7.569791669845581,6.754218745231628,6.486408901910712
2000-07-19,8.104166984558105,7.739583492279053,7.770833492279053,8.0,6006000.0,8.0,7.640277798970541,7.58375,6.787343745231628,6.497376953346142
2000-07-20,8.229166984558105,7.979166507720947,7.989583492279053,8.208333015441895,4627200.0,8.208333015441895,7.671527767181397,7.599999990463257,6.824635410308838,6.509685989764097
2000-07-21,8.34375,8.104166984558105,8.25,8.125,3550800.0,8.125,7.703472201029459,7.6222916603088375,6.860468745231628,6.521223946980068
2000-07-24,8.270833015441895,7.916666507720947,8.104166984558105,8.0,3038400.0,8.0,7.756249968210856,7.636874990463257,6.894635410308838,6.531711720405741
2000-07-25,8.770833015441895,7.770833492279053,7.979166507720947,8.75,9580800.0,8.75,7.840277735392252,7.665416660308838,6.9378645753860475,6.547333468853588
2000-07-26,8.75,8.416666984558105,8.697916984558105,8.666666984558105,7830400.0,8.666666984558105,7.943055534362793,7.688541669845581,6.978802080154419,6.5621539829494235
2000-07-27,8.822916984558105,8.416666984558105,8.677083015441895,8.604166984558105,6921600.0,8.604166984558105,8.002083333333333,7.707916679382325,7.020572915077209,6.576334628793928
2000-07-28,8.625,8.322916984558105,8.567708015441895,8.354166984558105,4500400.0,8.354166984558105,8.050694465637207,7.725416688919068,7.05911458492279,6.588595541592302
2000-07-31,9.5,8.427083015441895,8.4375,9.302083015441895,12368400.0,9.302083015441895,8.166666666666666,7.771250019073486,7.10390625,6.607181072235107
2000-08-01,9.416666984558105,8.854166984558105,9.208333015441895,8.979166984558105,8304000.0,8.979166984558105,8.233333365122478,7.815208358764648,7.140156254768372,6.623317030822339
2000-08-02,9.291666984558105,8.75,9.0,9.229166984558105,9156400.0,9.229166984558105,8.325694497426351,7.860208368301391,7.175572924613952,6.640924125104337
2000-08-03,9.208333015441895,9.03125,9.125,9.1875,7090800.0,9.1875,8.43819449742635,7.9127083683013915,7.214322924613953,6.65801523835867
2000-08-04,9.489583015441895,8.9375,9.104166984558105,9.177083015441895,6800800.0,9.177083015441895,8.53402779897054,7.947083358764648,7.252552089691162,6.6748090235392254
2000-08-07,9.177083015441895,8.885416984558105,9.15625,8.96875,5002800.0,8.96875,8.614583365122478,7.987083358764648,7.288072924613953,6.690000685634992
2000-08-08,9.0,8.635416984558105,8.9375,8.71875,4145200.0,8.71875,8.684722264607748,8.019583358764649,7.3191145896911625,6.70334772059792
2000-08-09,8.833333015441895,8.419270515441895,8.833333015441895,8.520833015441895,4971600.0,8.520833015441895,8.719444465637206,8.035833349227905,7.350885419845581,6.715226709453109
2000-08-10,8.927083015441895,8.375,8.541666984558105,8.697916984558105,4684800.0,8.697916984558105,8.75208339691162,8.053958358764648,7.382864589691162,6.728101321629116
2000-08-11,8.955729484558105,8.5,8.697916984558105,8.895833015441895,6718800.0,8.895833015441895,8.803472264607747,8.073125019073487,7.412604169845581,6.742086687395649
2000-08-14,9.25,8.885416984558105,8.958333015441895,9.229166984558105,5734000.0,9.229166984558105,8.885416730244954,8.099791688919067,7.445729174613953,6.758029509813357
2000-08-15,9.208333015441895,8.770833015441895,9.197916984558105,8.833333015441895,3448000.0,8.833333015441895,8.890972264607747,8.117083349227904,7.473958339691162,6.771248003479782
2000-08-16,9.041666984558105,8.770833015441895,8.895833015441895,8.895833015441895,5830800.0,8.895833015441895,8.90625,8.142291679382325,7.502604169845581,6.78469474406182
2000-08-17,9.166666984558105,8.791666984558105,8.895833015441895,9.114583015441895,4184800.0,9.114583015441895,8.940277735392252,8.161875,7.531979165077209,6.799348129416412
2000-08-18,9.166666984558105,8.833333015441895,8.942708015441895,9.0,2977600.0,9.0,8.983333269755045,8.18375,7.56125,6.813102203607559
2000-08-21,9.25,8.958333015441895,9.0,9.1640625,7323600.0,9.1640625,8.97413190205892,8.208697919845582,7.592265625,6.827704441473351
2000-08-22,9.333333015441895,8.958333015441895,9.197916984558105,8.989583015441895,3904000.0,8.989583015441895,8.974826304117839,8.23536458015442,7.622578120231628,6.841049370942293
2000-08-23,8.96875,8.708333015441895,8.958333015441895,8.75,6308400.0,8.75,8.942881838480632,8.250572910308838,7.648098955154419,6.852760724494794
2000-08-24,8.875,8.645833015441895,8.739583015441895,8.708333015441895,6043600.0,8.708333015441895,8.910937372843424,8.270364570617676,7.672057285308838,6.864075189683495
2000-08-25,8.713541984558105,8.28125,8.708333015441895,8.40625,6824400.0,8.40625,8.859548505147298,8.274947910308837,7.694036450386047,6.8734217036854135
2000-08-28,8.739583015441895,8.3125,8.401041984558105,8.544270515441895,6096400.0,8.544270515441895,8.831249872843424,8.284583320617676,7.721562490463257,6.883487057973103
2000-08-29,8.739583015441895,8.333333015441895,8.552083015441895,8.739583015441895,4517200.0,8.739583015441895,8.83263874053955,8.294791641235351,7.747604155540467,6.894601405023814
2000-08-30,9.03125,8.583333015441895,8.692708015441895,9.03125,3963600.0,9.03125,8.86666653951009,8.31395830154419,7.776354155540466,6.907319551422482
2000-08-31,9.125,8.916666984558105,8.942708015441895,9.03125,2637600.0,9.03125,8.888888740539551,8.338124971389771,7.806562490463257,6.919887187212882
2000-09-01,9.166666984558105,8.666666984558105,9.135416984558105,8.9375,4988800.0,8.9375,8.89166653951009,8.36562497138977,7.836354155540466,6.931755497876336
2000-09-05,9.020833015441895,8.6875,8.979166984558105,8.989583015441895,5064000.0,8.989583015441895,8.875694274902344,8.40104163169861,7.863333320617675,6.943789576926426
2000-09-06,9.114583015441895,8.770833015441895,9.0,8.90625,2970400.0,8.90625,8.880555407206218,8.431041631698609,7.890208320617676,6.955199230548947
2000-09-07,9.177083015441895,8.916666984558105,8.9375,9.166666984558105,2122800.0,9.166666984558105,8.898611005147298,8.468541641235351,7.924999990463257,6.967982281150157
2000-09-08,9.299479484558105,8.833333015441895,8.833333015441895,8.979166984558105,5935600.0,8.979166984558105,8.889583269755045,8.493333311080933,7.955208325386048,6.979540813928363
2000-09-11,9.21875,8.875,8.927083015441895,8.96875,3682800.0,8.96875,8.887499936421712,8.51979164123535,7.9849999904632565,6.990907723563058
