Date,High,Low,Open,Close,Volume,Adj Close,VAR-15ma,VAR-50ma,VAR-100ma,VAR-200ma
2000-01-25,7.3029327392578125,7.042603015899658,7.289231300354004,7.083707809448242,545500.0,7.083707809448242,6.838678201039632,6.805180728435516,6.805180728435516,6.805180728435516
2000-01-26,7.207021713256836,7.056304454803467,7.111111164093018,7.111111164093018,316100.0,7.111111164093018,6.89531135559082,6.823176636415369,6.823176636415369,6.823176636415369
2000-01-27,8.741597175598145,7.892099857330322,8.741597175598145,8.330550193786621,4031900.0,8.330550193786621,7.018853791554769,6.9069196118248835,6.9069196118248835,6.9069196118248835
2000-01-28,8.645686149597168,8.330550193786621,8.330550193786621,8.522372245788574,3096300.0,8.522372245788574,7.154042561848958,6.991943434665077,6.991943434665077,6.991943434665077
2000-01-31,8.522372245788574,8.303147315979004,8.453864097595215,8.357953071594238,1886600.0,8.357953071594238,7.275529734293619,7.060243916511536,7.060243916511536,7.060243916511536
2000-02-01,8.385355949401855,8.207236289978027,8.303147315979004,8.262042045593262,767700.0,8.262042045593262,7.386055660247803,7.1174723988487605,7.1174723988487605,7.1174723988487605
2000-02-02,8.467565536499023,8.220937728881836,8.220937728881836,8.467565536499023,659100.0,8.467565536499023,7.51941754023234,7.178840268741954,7.178840268741954,7.178840268741954
2000-02-03,9.01562786102295,8.549775123596191,8.686790466308594,8.988224983215332,1839200.0,8.988224983215332,7.680182552337646,7.2575091693712315,7.2575091693712315,7.2575091693712315
2000-02-04,8.933418273925781,8.769000053405762,8.85120964050293,8.906015396118164,561000.0,8.906015396118164,7.827245966593424,7.32619692881902,7.32619692881902,7.32619692881902
2000-02-07,9.23485279083252,8.837508201599121,8.85120964050293,9.23485279083252,687800.0,9.23485279083252,7.975222810109456,7.40254316329956,7.40254316329956,7.40254316329956
2000-02-08,9.536287307739258,9.248554229736328,9.248554229736328,9.50888442993164,583800.0,9.50888442993164,8.13050718307495,7.483556288939256,7.483556288939256,7.483556288939256
2000-02-09,9.728109359741211,9.043031692504883,9.45407772064209,9.043031692504883,1006200.0,9.043031692504883,8.254734706878661,7.541314637219465,7.541314637219465,7.541314637219465
2000-02-10,9.193748474121094,8.85120964050293,9.043031692504883,8.947120666503906,699200.0,8.947120666503906,8.363433806101481,7.591521995408194,7.591521995408194,7.591521995408194
2000-02-11,9.125240325927734,8.796402931213379,9.00192642211914,8.85120964050293,588800.0,8.85120964050293,8.460258197784423,7.634959500411461,7.634959500411461,7.634959500411461
2000-02-14,9.043031692504883,8.714193344116211,8.837508201599121,9.01562786102295,711500.0,9.01562786102295,8.57535130182902,7.680981779098511,7.680981779098511,7.680981779098511
2000-02-15,9.152644157409668,8.878612518310547,9.01562786102295,8.892313957214355,355300.0,8.892313957214355,8.695925045013428,7.720057010650635,7.720057010650635,7.720057010650635
2000-02-16,9.152644157409668,8.892313957214355,8.906015396118164,9.111538887023926,466100.0,9.111538887023926,8.829286893208822,7.7635408192873,7.7635408192873,7.7635408192873
2000-02-17,9.371869087219238,9.043031692504883,9.166345596313477,9.207449913024902,529500.0,9.207449913024902,8.887746874491373,7.807295640309651,7.807295640309651,7.807295640309651
2000-02-18,9.344465255737305,9.00192642211914,9.262256622314453,9.00192642211914,503500.0,9.00192642211914,8.919717152913412,7.842431839774637,7.842431839774637,7.842431839774637
2000-02-22,8.988224983215332,8.604580879211426,8.988224983215332,8.796402931213379,814200.0,8.796402931213379,8.948947143554687,7.869688156672886,7.869688156672886,7.869688156672886
2000-02-23,8.769000053405762,8.549775123596191,8.769000053405762,8.686790466308594,695600.0,8.686790466308594,8.97726370493571,7.892385443051656,7.892385443051656,7.892385443051656
2000-02-24,8.741597175598145,8.590879440307617,8.700491905212402,8.61828327178955,1054100.0,8.61828327178955,8.987311553955077,7.912004303287816,7.912004303287816,7.912004303287816
2000-02-25,8.673089027404785,8.440162658691406,8.453864097595215,8.659387588500977,717000.0,8.659387588500977,8.965389060974122,7.931672284477635,7.931672284477635,7.931672284477635
2000-02-28,8.659387588500977,8.522372245788574,8.659387588500977,8.549775123596191,341600.0,8.549775123596191,8.941639709472657,7.947521075224265,7.947521075224265,7.947521075224265
2000-02-29,8.769000053405762,8.522372245788574,8.522372245788574,8.755298614501953,743500.0,8.755298614501953,8.909669431050618,7.9677155137062075,7.9677155137062075,7.9677155137062075
2000-03-01,8.769000053405762,8.61828327178955,8.755298614501953,8.714193344116211,529100.0,8.714193344116211,8.85669002532959,7.985922290057671,7.985922290057671,7.985922290057671
2000-03-02,8.769000053405762,8.63198471069336,8.659387588500977,8.700491905212402,1596000.0,8.700491905212402,8.833854039510092,8.00293585232326,8.00293585232326,8.00293585232326
2000-03-03,9.097837448120117,8.700491905212402,8.727895736694336,9.084136009216309,1114800.0,9.084136009216309,8.842988395690918,8.028080042018447,8.028080042018447,8.028080042018447
2000-03-06,9.426674842834473,9.043031692504883,9.056733131408691,9.262256622314453,1123000.0,9.262256622314453,8.870391527811686,8.056129509752447,8.056129509752447,8.056129509752447
2000-03-07,9.317062377929688,8.769000053405762,9.303360939025879,8.823805809020996,1024000.0,8.823805809020996,8.857603391011557,8.073188983069526,8.073188983069526,8.073188983069526
2000-03-08,9.45407772064209,8.837508201599121,8.878612518310547,9.35816764831543,2153000.0,9.35816764831543,8.888660303751628,8.10112330187922,8.10112330187922,8.10112330187922
2000-03-09,10.139156341552734,9.330763816833496,9.330763816833496,10.02954387664795,1805900.0,10.02954387664795,8.949860636393229,8.1421535268743,8.1421535268743,8.1421535268743
2000-03-10,10.084349632263184,9.426674842834473,10.084349632263184,9.645899772644043,854300.0,9.645899772644043,8.979090627034505,8.173481573661169,8.173481573661169,8.173481573661169
2000-03-13,9.687005043029785,9.371869087219238,9.687005043029785,9.45407772064209,480700.0,9.45407772064209,9.009234046936035,8.199616188905678,8.199616188905678,8.199616188905678
2000-03-14,9.659601211547852,9.371869087219238,9.45407772064209,9.399271965026855,535500.0,9.399271965026855,9.049425315856933,8.2236093044281,8.2236093044281,8.2236093044281
2000-03-15,9.344465255737305,9.084136009216309,9.344465255737305,9.207449913024902,771800.0,9.207449913024902,9.084135945638021,8.281703929901123,8.242900296753527,8.242900296753527
2000-03-16,9.837721824645996,9.207449913024902,9.262256622314453,9.837721824645996,857100.0,9.837721824645996,9.165431849161784,8.35322608947754,8.273569941520691,8.273569941520691
2000-03-17,9.892528533935547,9.714407920837402,9.810318946838379,9.892528533935547,623100.0,9.892528533935547,9.247641245524088,8.421528387069703,8.30411633005682,8.30411633005682
2000-03-20,10.111753463745117,9.79661750793457,9.947334289550781,9.865124702453613,941000.0,9.865124702453613,9.335331217447917,8.48894006729126,8.333023892508614,8.333023892508614
2000-03-21,9.947334289550781,9.714407920837402,9.755512237548828,9.851423263549805,387200.0,9.851423263549805,9.408406194051107,8.55525562286377,8.36063115380027,8.36063115380027
2000-03-22,10.02954387664795,9.79661750793457,9.79661750793457,9.947334289550781,859300.0,9.947334289550781,9.49061559041341,8.622119245529175,8.388965138367244,8.388965138367244
2000-03-23,10.235067367553711,9.892528533935547,9.919931411743164,10.043245315551758,643600.0,10.043245315551758,9.580132484436035,8.693641405105591,8.417987597616095,8.417987597616095
2000-03-24,10.605009078979492,10.098052024841309,10.098052024841309,10.358381271362305,1428200.0,10.358381271362305,9.6650821685791,8.769274034500121,8.451442660956547,8.451442660956547
2000-03-27,10.358381271362305,10.098052024841309,10.358381271362305,10.317276954650879,576100.0,10.317276954650879,9.73541685740153,8.84161828994751,8.483066971019163,8.483066971019163
2000-03-28,10.303574562072754,10.084349632263184,10.303574562072754,10.098052024841309,379000.0,10.098052024841309,9.820366605122883,8.903275327682495,8.509983388582866,8.509983388582866
2000-03-29,10.193962097167969,9.865124702453613,10.098052024841309,10.084349632263184,768600.0,10.084349632263184,9.868778737386068,8.961369943618774,8.53579267126615,8.53579267126615
2000-03-30,10.056946754455566,9.74181079864502,10.056946754455566,9.755512237548828,750300.0,9.755512237548828,9.850509961446127,9.012887811660766,8.555465567496515,8.555465567496515
2000-03-31,10.02954387664795,9.426674842834473,9.714407920837402,10.002140998840332,1011700.0,10.002140998840332,9.87425937652588,9.06659794807434,8.578428669581337,8.578428669581337
2000-04-03,10.207664489746094,9.645899772644043,9.947334289550781,9.659601211547852,504500.0,9.659601211547852,9.887960942586263,9.111813097000121,8.595321990549564,8.595321990549564
2000-04-04,9.687005043029785,9.426674842834473,9.659601211547852,9.67330265045166,863900.0,9.67330265045166,9.906229654947916,9.159494524002076,8.611906308394213,8.611906308394213
2000-04-05,9.728109359741211,9.50888442993164,9.536287307739258,9.659601211547852,1191000.0,9.659601211547852,9.936373074849447,9.211012392044067,8.627780473593509,8.627780473593509
2000-04-06,10.111753463745117,9.714407920837402,9.714407920837402,10.056946754455566,740700.0,10.056946754455566,9.950988070170085,9.269929103851318,8.649111313606376,8.649111313606376
2000-04-07,10.796831130981445,10.056946754455566,10.056946754455566,10.52280044555664,1005800.0,10.52280044555664,9.993006197611491,9.313774108886719,8.676665565546822,8.676665565546822
2000-04-10,10.46799373626709,10.152857780456543,10.46799373626709,10.152857780456543,518100.0,10.152857780456543,10.012188402811686,9.346383819580078,8.698059655617977,8.698059655617977
2000-04-11,10.02954387664795,9.782916069030762,9.974737167358398,9.919931411743164,484400.0,9.919931411743164,10.016755612691243,9.377623386383057,8.715514966419764,8.715514966419764
2000-04-12,10.02954387664795,9.714407920837402,9.974737167358398,9.714407920837402,463400.0,9.714407920837402,10.001227188110352,9.40667070388794,8.729583881270717,8.729583881270717
2000-04-13,9.714407920837402,9.207449913024902,9.67330265045166,9.221151351928711,553300.0,9.221151351928711,9.946420923868816,9.421742420196534,8.736411207252079,8.736411207252079
2000-04-14,9.180047035217285,8.63198471069336,9.166345596313477,8.741597175598145,1666300.0,8.741597175598145,9.838635317484538,9.41680986404419,8.736482247914353,8.736482247914353
2000-04-17,8.933418273925781,8.49496841430664,8.686790466308594,8.933418273925781,1081500.0,8.933418273925781,9.746378072102864,9.417357921600342,8.739143545563156,8.739143545563156
2000-04-18,9.317062377929688,8.960822105407715,8.988224983215332,9.317062377929688,716100.0,9.317062377929688,9.69431209564209,9.419002113342286,8.746849129994711,8.746849129994711
2000-04-19,9.262256622314453,8.988224983215332,9.262256622314453,9.180047035217285,448800.0,9.180047035217285,9.63402525583903,9.412425365447998,8.75254910243185,8.75254910243185
2000-04-20,9.207449913024902,8.769000053405762,9.180047035217285,8.878612518310547,529100.0,8.878612518310547,9.575565274556478,9.409136981964112,8.754186289651054,8.754186289651054
2000-04-24,9.262256622314453,8.933418273925781,8.933418273925781,9.193748474121094,1194600.0,9.193748474121094,9.521672439575195,9.414069538116456,8.759821702272465,8.759821702272465
2000-04-25,9.399271965026855,9.248554229736328,9.248554229736328,9.330763816833496,1000700.0,9.330763816833496,9.499749946594239,9.423660621643066,8.767048817646655,8.767048817646655
2000-04-26,9.810318946838379,9.371869087219238,9.645899772644043,9.371869087219238,4494900.0,9.371869087219238,9.479654375712077,9.430785446166992,8.774609071016311,8.774609071016311
2000-04-27,9.317062377929688,8.878612518310547,9.317062377929688,8.878612518310547,1981000.0,8.878612518310547,9.42758846282959,9.430511417388916,8.775893064192784,8.775893064192784
2000-04-28,8.960822105407715,8.741597175598145,8.906015396118164,8.769000053405762,1585500.0,8.769000053405762,9.34172534942627,9.423660640716554,8.775809003085625,8.775809003085625
2000-05-01,9.79661750793457,8.714193344116211,8.769000053405762,9.495182991027832,1194600.0,9.495182991027832,9.27321751912435,9.429415302276611,8.784476159566855,8.784476159566855
2000-05-02,9.659601211547852,9.23485279083252,9.45407772064209,9.262256622314453,690100.0,9.262256622314453,9.213844108581544,9.434621906280517,8.790164022218613,8.790164022218613
2000-05-03,9.180047035217285,9.029329299926758,9.097837448120117,9.111538887023926,713400.0,9.111538887023926,9.15995127360026,9.440924625396729,8.793944902981028,8.793944902981028
2000-05-04,9.152644157409668,8.988224983215332,9.111538887023926,9.056733131408691,465200.0,9.056733131408691,9.116106287638347,9.44832347869873,8.79700058005577,8.79700058005577
2000-05-05,9.536287307739258,9.01562786102295,9.043031692504883,9.536287307739258,1120700.0,9.536287307739258,9.13711535135905,9.466683559417724,8.805498128649832,8.805498128649832
2000-05-08,9.563690185546875,9.207449913024902,9.536287307739258,9.385570526123047,517200.0,9.385570526123047,9.18004690806071,9.481207218170166,8.8120898604393,8.8120898604393
2000-05-09,9.385570526123047,9.097837448120117,9.330763816833496,9.166345596313477,1061000.0,9.166345596313477,9.195575396219889,9.493538627624512,8.816070261965976,8.816070261965976
2000-05-10,9.111538887023926,8.659387588500977,9.111538887023926,8.823805809020996,489900.0,8.823805809020996,9.16269162495931,9.494908771514893,8.81615621248881,8.81615621248881
2000-05-11,9.399271965026855,8.659387588500977,8.769000053405762,9.35816764831543,1054100.0,9.35816764831543,9.174566332499186,9.507788257598877,8.822112382113279,8.822112382113279
2000-05-12,9.536287307739258,9.207449913024902,9.303360939025879,9.330763816833496,915000.0,9.330763816833496,9.204709752400715,9.520393695831299,8.82764120205589,8.82764120205589
2000-05-15,9.23485279083252,8.659387588500977,9.152644157409668,9.23485279083252,681000.0,9.23485279083252,9.207450040181477,9.523408031463623,8.832019821290046,8.832019821290046
2000-05-16,9.317062377929688,8.988224983215332,9.28965950012207,9.125240325927734,456100.0,9.125240325927734,9.193748474121094,9.520667705535889,8.83513918836066,8.83513918836066
2000-05-17,9.138941764831543,8.796402931213379,9.138941764831543,8.988224983215332,663200.0,8.988224983215332,9.168172200520834,9.523956089019775,8.836750617780183,8.836750617780183
2000-05-18,9.084136009216309,8.988224983215332,8.988224983215332,9.00192642211914,688300.0,9.00192642211914,9.176393127441406,9.516831264495849,8.83847119907538,8.83847119907538
2000-05-19,8.988224983215332,8.700491905212402,8.988224983215332,8.823805809020996,908100.0,8.823805809020996,9.180046844482423,9.49271650314331,8.838320009487191,8.838320009487191
2000-05-22,8.769000053405762,8.453864097595215,8.769000053405762,8.549775123596191,601200.0,8.549775123596191,9.117019653320312,9.470794010162354,8.835375673916875,8.835375673916875
2000-05-23,9.262256622314453,8.604580879211426,8.604580879211426,9.166345596313477,1722400.0,9.166345596313477,9.110625584920248,9.46503936767578,8.838718804446133,8.838718804446133
2000-05-24,9.262256622314453,8.823805809020996,9.125240325927734,9.125240325927734,882100.0,9.125240325927734,9.1115390141805,9.459558734893799,8.84158401966095,8.84158401966095
2000-05-25,9.28965950012207,8.988224983215332,9.180047035217285,9.125240325927734,646800.0,9.125240325927734,9.11610616048177,9.457914543151855,8.86980923652649,8.844392497940818
2000-05-26,9.111538887023926,8.837508201599121,9.0704345703125,8.878612518310547,200700.0,8.878612518310547,9.072261174519857,9.438732357025147,8.895979223251343,8.8447279883366
2000-05-30,9.262256622314453,8.837508201599121,8.878612518310547,9.248554229736328,561000.0,9.248554229736328,9.063126754760741,9.425852870941162,8.923690629005431,8.848648631456987
2000-05-31,9.28965950012207,8.988224983215332,9.28965950012207,9.056733131408691,647700.0,9.056733131408691,9.055819257100422,9.409685039520264,8.949312553405761,8.850649443956522
2000-06-01,9.097837448120117,8.933418273925781,9.043031692504883,9.097837448120117,748500.0,9.097837448120117,9.074088033040365,9.39461332321167,8.97493447303772,8.853003615424747
2000-06-02,9.371869087219238,9.152644157409668,9.152644157409668,9.28965950012207,811000.0,9.28965950012207,9.069520823160808,9.381459827423095,9.001789536476135,8.8571230105634
2000-06-05,9.371869087219238,9.193748474121094,9.23485279083252,9.317062377929688,892600.0,9.317062377929688,9.068607393900553,9.366936168670655,9.030288786888123,8.861421509323833
2000-06-06,9.317062377929688,8.947120666503906,9.317062377929688,9.152644157409668,510400.0,9.152644157409668,9.06312681833903,9.342821426391602,9.056047730445862,8.864118015324628
2000-06-07,9.152644157409668,8.947120666503906,9.097837448120117,9.01562786102295,437400.0,9.01562786102295,9.055819320678712,9.316788444519043,9.079203367233276,8.865508013909016
2000-06-08,8.960822105407715,8.714193344116211,8.960822105407715,8.769000053405762,1189100.0,8.769000053405762,9.041204325358073,9.290207405090332,9.096741366386414,8.864630668813533
2000-06-09,9.371869087219238,8.769000053405762,8.769000053405762,9.28965950012207,577000.0,9.28965950012207,9.060386530558269,9.27431360244751,9.117841773033142,8.86845975738388
2000-06-12,9.426674842834473,8.823805809020996,9.426674842834473,8.933418273925781,422800.0,8.933418273925781,9.067694028218588,9.257871723175048,9.135379767417907,8.869039744138718
2000-06-13,9.28965950012207,8.85120964050293,8.906015396118164,9.2691068649292,478900.0,9.2691068649292,9.115649477640789,9.243211040496826,9.154904494285583,8.872580161136863
2000-06-14,9.618496894836426,9.152644157409668,9.275958061218262,9.214301109313965,979800.0,9.214301109313965,9.11884651184082,9.234305038452149,9.173059067726136,8.875577713313856
2000-06-15,9.618496894836426,9.275958061218262,9.275958061218262,9.419824600219727,546900.0,9.419824600219727,9.138485463460286,9.22923547744751,9.194365000724792,8.880310294939123
2000-06-16,9.618496894836426,9.426674842834473,9.591094017028809,9.549988746643066,1019500.0,9.549988746643066,9.166802024841308,9.227043228149414,9.21902781009674,8.88608338504002
2000-06-19,9.50888442993164,9.056733131408691,9.495182991027832,9.371869087219238,422800.0,9.371869087219238,9.199685796101887,9.213341674804688,9.241635389328003,8.89023539958856
2000-06-20,9.426674842834473,9.28965950012207,9.426674842834473,9.412973403930664,483000.0,9.412973403930664,9.21064707438151,9.191145133972167,9.252459621429443,8.894665382676205
2000-06-21,9.412973403930664,9.152644157409668,9.371869087219238,9.371869087219238,395900.0,9.371869087219238,9.231656138102213,9.175525360107422,9.26095458984375,8.898675497840433
2000-06-22,9.371869087219238,9.138941764831543,9.371869087219238,9.275958061218262,584700.0,9.275958061218262,9.24353084564209,9.162645893096924,9.27013463973999,8.901819519201915
2000-06-23,9.180047035217285,8.85120964050293,9.180047035217285,9.01562786102295,616700.0,9.01562786102295,9.225262069702149,9.148670291900634,9.277670497894286,8.902760084010353
2000-06-26,9.043031692504883,8.933418273925781,8.988224983215332,8.988224983215332,415000.0,8.988224983215332,9.203339576721191,9.144011764526367,9.282877092361451,8.90346061597105
2000-06-27,9.01562786102295,8.63198471069336,8.988224983215332,8.878612518310547,421900.0,8.878612518310547,9.18507080078125,9.146752071380615,9.281780967712402,8.9032585989169
2000-06-28,8.878612518310547,8.61828327178955,8.823805809020996,8.769000053405762,1034500.0,8.769000053405762,9.168628946940105,9.143463706970214,9.280410814285279,8.902175868711163
2000-06-29,8.933418273925781,8.440162658691406,8.769000053405762,8.440162658691406,888100.0,8.440162658691406,9.146706453959148,9.125925712585449,9.272463912963866,8.898479763031006
2000-06-30,8.988224983215332,8.467565536499023,8.49496841430664,8.577178001403809,1232500.0,8.577178001403809,9.09920768737793,9.11386833190918,9.26314684867859,8.895929749049838
2000-07-03,8.796402931213379,8.590879440307617,8.590879440307617,8.78270149230957,170600.0,8.78270149230957,9.08915990193685,9.11195011138916,9.260543546676637,8.895038187973142
2000-07-05,8.837508201599121,8.536073684692383,8.741597175598145,8.837508201599121,486700.0,8.837508201599121,9.060386657714844,9.104825305938721,9.259447422027588,8.894588734954596
2000-07-06,8.78270149230957,8.604580879211426,8.78270149230957,8.700491905212402,235800.0,8.700491905212402,9.026132710774739,9.092219867706298,9.257940244674682,8.893084108367447
2000-07-07,9.084136009216309,8.673089027404785,8.700491905212402,9.01562786102295,473400.0,9.01562786102295,8.999186261494954,9.085095043182372,9.257940244674682,8.894026752618643
2000-07-10,9.52258586883545,9.01562786102295,9.01562786102295,9.248554229736328,492100.0,9.248554229736328,8.979090627034505,9.092493877410888,9.261502647399903,8.896733069237863
2000-07-11,9.481481552124023,9.275958061218262,9.28965950012207,9.330763816833496,395000.0,9.330763816833496,8.976350275675456,9.103729152679444,9.263694896697999,8.90002118096207
2000-07-12,9.577392578125,9.385570526123047,9.385570526123047,9.50888442993164,411400.0,9.50888442993164,8.98274434407552,9.10400318145752,9.266709241867066,8.904599100127257
2000-07-13,9.563690185546875,9.330763816833496,9.481481552124023,9.536287307739258,540900.0,9.536287307739258,8.993705558776856,9.109483795166016,9.272052850723266,8.909313191228838
2000-07-14,9.728109359741211,9.330763816833496,9.563690185546875,9.50888442993164,419200.0,9.50888442993164,9.009233983357747,9.11743070602417,9.27917766571045,8.913754459663673
2000-07-17,10.002140998840332,9.536287307739258,9.563690185546875,9.865124702453613,795500.0,9.865124702453613,9.065867106119791,9.133598537445069,9.2909610080719,8.920749829095953
2000-07-18,9.933632850646973,9.371869087219238,9.878826141357422,9.371869087219238,537300.0,9.371869087219238,9.091443379720053,9.130310173034667,9.298496866226197,8.924042670396123
2000-07-19,9.563690185546875,9.221151351928711,9.371869087219238,9.221151351928711,615300.0,9.221151351928711,9.114279301961263,9.127021789550781,9.304114503860474,8.926195631856503
2000-07-20,9.495182991027832,9.111538887023926,9.275958061218262,9.111538887023926,286400.0,9.111538887023926,9.137115224202473,9.12592565536499,9.30973214149475,8.927529036569938
2000-07-21,9.084136009216309,8.919716835021973,9.056733131408691,8.947120666503906,447900.0,8.947120666503906,9.170912424723307,9.128391952514649,9.31165036201477,8.927668976783753
2000-07-24,9.0704345703125,8.892313957214355,8.947120666503906,8.906015396118164,414600.0,8.906015396118164,9.192834917704264,9.119348907470703,9.31356858253479,8.92751540528967
2000-07-25,8.960822105407715,8.755298614501953,8.960822105407715,8.796402931213379,240800.0,8.796402931213379,9.193748346964519,9.1086616897583,9.3145276927948,8.926592078007443
2000-07-26,8.878612518310547,8.686790466308594,8.741597175598145,8.837508201599121,374500.0,8.837508201599121,9.193748346964519,9.100714797973632,9.312061414718627,8.925969113836755
2000-07-27,9.371869087219238,8.988224983215332,8.988224983215332,9.0704345703125,608900.0,9.0704345703125,9.218411191304524,9.099618682861328,9.31014319419861,8.926972346173393
2000-07-28,9.152644157409668,8.988224983215332,9.0704345703125,8.988224983215332,534100.0,8.988224983215332,9.216584332784016,9.099618682861328,9.311787385940551,8.927394778152992
2000-07-31,9.426674842834473,8.988224983215332,8.988224983215332,9.426674842834473,937800.0,9.426674842834473,9.228459040323893,9.108113651275636,9.312472457885741,8.930814504623413
2000-08-01,9.591094017028809,9.28965950012207,9.371869087219238,9.371869087219238,419200.0,9.371869087219238,9.231199391682942,9.1190749168396,9.305895709991455,8.933814875933589
2000-08-02,9.755512237548828,9.371869087219238,9.371869087219238,9.50888442993164,565100.0,9.50888442993164,9.231199391682942,9.138257102966309,9.30452555656433,8.93770048102817
2000-08-03,9.645899772644043,9.426674842834473,9.45407772064209,9.467780113220215,416400.0,9.467780113220215,9.226632245381673,9.144285793304443,9.304662580490112,8.941258062452277
2000-08-04,10.358381271362305,9.45407772064209,9.45407772064209,10.193962097167969,1464700.0,10.193962097167969,9.272304089864095,9.165660228729248,9.312609481811524,8.949609422683716
2000-08-07,10.139156341552734,9.906229972839355,10.139156341552734,9.974737167358398,589800.0,9.974737167358398,9.279611587524414,9.182650165557861,9.320282354354859,8.956398348145138
2000-08-08,9.96103572845459,9.755512237548828,9.947334289550781,9.782916069030762,426900.0,9.782916069030762,9.307014719645183,9.200736236572265,9.319734296798707,8.96183596472991
2000-08-09,9.837721824645996,9.591094017028809,9.837721824645996,9.714407920837402,568300.0,9.714407920837402,9.339898490905762,9.210053310394287,9.317953090667725,8.966754735684862
2000-08-10,10.139156341552734,9.74181079864502,9.74181079864502,9.988438606262207,654500.0,9.988438606262207,9.398358472188313,9.228687419891358,9.31918622970581,8.973389046532768
2000-08-11,10.056946754455566,9.810318946838379,9.988438606262207,9.892528533935547,303700.0,9.892528533935547,9.461385663350423,9.244581241607666,9.319597282409667,8.979318978709559
2000-08-14,9.906229972839355,9.728109359741211,9.892528533935547,9.865124702453613,347500.0,9.865124702453613,9.525326283772786,9.256090545654297,9.318775186538696,8.984997220528431
2000-08-15,9.947334289550781,9.645899772644043,9.865124702453613,9.714407920837402,279600.0,9.714407920837402,9.586526616414387,9.264037456512451,9.315486812591553,8.989643148555878
2000-08-16,9.878826141357422,9.700706481933594,9.700706481933594,9.851423263549805,381700.0,9.851423263549805,9.654120953877767,9.278013038635255,9.310417232513428,8.995097453081154
2000-08-17,10.550203323364258,9.865124702453613,9.865124702453613,10.481695175170898,703800.0,10.481695175170898,9.74820499420166,9.307334384918214,9.312061414718627,9.004447124289266
2000-08-18,10.714621543884277,10.24876880645752,10.454292297363281,10.700920104980469,706500.0,10.700920104980469,9.862384668986003,9.345972785949707,9.31809009552002,9.015050080418586
2000-08-21,10.961250305175781,10.440590858459473,10.700920104980469,10.46799373626709,1087900.0,10.46799373626709,9.931805928548178,9.369539470672608,9.321926536560058,9.02407457517541
2000-08-22,10.550203323364258,10.235067367553711,10.550203323364258,10.289873123168945,329300.0,10.289873123168945,9.993006197611491,9.396668567657471,9.327270145416259,9.03188814645932
2000-08-23,10.509098052978516,9.974737167358398,10.330978393554688,10.084349632263184,691900.0,10.084349632263184,10.031370544433594,9.41297342300415,9.328092231750489,9.038344965390632
2000-08-24,10.385784149169922,10.139156341552734,10.139156341552734,10.289873123168945,437400.0,10.289873123168945,10.086176745096843,9.43448486328125,9.334394950866699,9.045976234645378
