Date,High,Low,Open,Close,Volume,Adj Close,ROP-15ma,ROP-50ma,ROP-100ma,ROP-200ma
2000-03-03,17.34375,15.40625,15.40625,17.03125,493600.0,14.964224815368652,13.578546714782714,14.588832189870436,14.588832189870436,14.588832189870436
2000-03-06,16.90625,15.9375,16.90625,16.15625,207200.0,14.195420265197754,13.6096648534139,14.579891009764237,14.579891009764237,14.579891009764237
2000-03-07,16.09375,15.625,16.09375,15.71875,170600.0,13.811017036437988,13.560241762797038,14.562804921468098,14.562804921468098,14.562804921468098
2000-03-08,15.65625,15.0,15.65625,15.375,281600.0,13.508990287780762,13.487022399902344,14.539895907692287,14.539895907692287,14.539895907692287
2000-03-09,15.375,15.0625,15.375,15.21875,96600.0,13.371697425842285,13.402819633483887,14.515040620844415,14.515040620844415,14.515040620844415
2000-03-10,16.0,15.21875,15.28125,15.90625,53000.0,13.975759506225586,13.364379374186198,14.50380559762319,14.50380559762319,14.50380559762319
2000-03-13,16.75,15.6875,15.875,16.46875,232800.0,14.469995498657227,13.422955131530761,14.503115595603475,14.503115595603475,14.503115595603475
2000-03-14,16.40625,15.71875,16.375,15.875,101000.0,13.948307991027832,13.446751721700032,14.492019443511962,14.492019443511962,14.492019443511962
2000-03-15,16.09375,15.5,15.78125,16.09375,109400.0,14.140506744384766,13.461395645141602,14.46301118850708,14.485127037646723,14.485127037646723
2000-03-16,17.5,16.09375,16.09375,17.5,109600.0,15.37608528137207,13.585868644714356,14.47296298980713,14.502260850026058,14.502260850026058
2000-03-17,17.53125,16.90625,17.5,17.0625,127800.0,14.991683959960938,13.739629554748536,14.479062786102295,14.511495248326716,14.511495248326716
2000-03-20,17.03125,16.6875,16.9375,16.875,77400.0,14.826933860778809,13.92450834910075,14.481867580413818,14.517336704112866,14.517336704112866
2000-03-21,16.96875,16.34375,16.78125,16.90625,175000.0,14.854401588439941,14.11670970916748,14.480837516784668,14.523465156555176,14.523465156555176
2000-03-22,16.96875,16.625,16.96875,16.71875,174200.0,14.689653396606445,14.316232872009277,14.473772373199463,14.526432803698949,14.526432803698949
2000-03-23,17.0625,16.625,16.71875,16.875,139200.0,14.826933860778809,14.396774101257325,14.47328899383545,14.531704752068771,14.531704752068771
2000-03-24,17.0625,16.875,16.9375,16.90625,86800.0,14.854401588439941,14.38945255279541,14.471092529296875,14.537268490626895,14.537268490626895
2000-03-27,16.90625,16.75,16.90625,16.75,67200.0,14.717109680175781,14.42423184712728,14.468896045684815,14.54031664638196,14.54031664638196
2000-03-28,17.375,16.671875,16.75,17.0625,201800.0,14.991683959960938,14.502942975362142,14.472740077972412,14.54783943494161,14.54783943494161
2000-03-29,17.0,16.3125,16.96875,16.5625,212800.0,14.552363395690918,14.572501182556152,14.469994277954102,14.547913598232581,14.547913598232581
2000-03-30,16.9375,16.0,16.5625,16.59375,121200.0,14.579817771911621,14.653042538960774,14.467797565460206,14.548428181679018,14.548428181679018
2000-03-31,17.0625,16.5,16.59375,16.96875,241200.0,14.909307479858398,14.715279070536296,14.462306118011474,14.554156424507262,14.554156424507262
2000-04-03,17.0,16.21875,17.0,16.3125,130200.0,14.332707405090332,14.70612653096517,14.428258972167969,14.550696283578873,14.550696283578873
2000-04-04,16.3125,15.5625,16.3125,15.65625,152400.0,13.756105422973633,14.693313026428223,14.385425453186036,14.538471808800331,14.538471808800331
2000-04-05,15.65625,15.0,15.65625,15.4375,304400.0,13.563905715942383,14.654872957865397,14.350829200744629,14.52370565587824,14.52370565587824
2000-04-06,15.515625,15.0625,15.5,15.3125,217400.0,13.454076766967773,14.526739056905111,14.305799236297608,14.507741045595994,14.507741045595994
2000-04-07,15.4375,15.03125,15.375,15.09375,52800.0,13.26187515258789,14.411418469746907,14.267359142303468,14.489419488345876,14.489419488345876
2000-04-10,15.25,15.0,15.1875,15.0,69600.0,13.179498672485352,14.30158945719401,14.226722297668458,14.470435128695723,14.470435128695723
2000-04-11,15.78125,14.96875,15.0,15.5,74200.0,13.618815422058105,14.219217046101887,14.20420732498169,14.458269132886613,14.458269132886613
2000-04-12,15.46875,15.0,15.4375,15.0,126200.0,13.209324836730957,14.120528475443523,14.17460075378418,14.440678368152028,14.440678368152028
2000-04-13,15.15625,14.84375,15.0,15.125,199600.0,13.319406509399414,14.02002665201823,14.14115520477295,14.425105147891575,14.425105147891575
2000-04-14,15.09375,14.8125,15.0625,15.0,213000.0,13.209324836730957,13.910354868570964,14.091230201721192,14.408450623081155,14.408450623081155
2000-04-17,15.28125,14.78125,15.0,15.28125,129400.0,13.457006454467773,13.826347986857096,14.043513088226318,14.395593269451245,14.395593269451245
2000-04-18,16.0,15.09375,15.21875,15.65625,196400.0,13.787236213684082,13.746051470438639,14.004048023223877,14.387481842041016,14.387481842041016
2000-04-19,15.75,15.4375,15.5625,15.75,90400.0,13.869796752929688,13.700547027587891,13.970078182220458,14.380670196131655,14.380670196131655
2000-04-20,15.96875,15.8125,15.875,15.9375,72400.0,14.034913063049316,13.66422004699707,13.957532558441162,14.376179843753963,14.376179843753963
2000-04-24,15.875,15.03125,15.875,15.03125,206400.0,13.236844062805176,13.552722485860189,13.931222171783448,14.36157297476744,14.36157297476744
2000-04-25,15.375,15.03125,15.03125,15.375,234000.0,13.539565086364746,13.499846331278484,13.927440509796142,14.351167811623103,14.351167811623103
2000-04-26,15.625,15.09375,15.3125,15.25,102400.0,13.429484367370605,13.478071594238282,13.904982929229737,14.339646768569946,14.339646768569946
2000-04-27,15.875,15.25,15.3125,15.59375,75000.0,13.732194900512695,13.489290873209635,13.887481212615967,14.332147362791462,14.332147362791462
2000-04-28,15.75,15.5625,15.71875,15.75,26200.0,13.869796752929688,13.51700553894043,13.872182369232178,14.326508940719977,14.326508940719977
2000-05-01,16.78125,15.59375,15.75,16.71875,223800.0,14.72289752960205,13.614407030741374,13.8755930519104,14.331284706851086,14.331284706851086
2000-05-02,16.625,16.375,16.59375,16.53125,110000.0,14.557782173156738,13.7062925974528,13.89492151260376,14.333981105259486,14.333981105259486
2000-05-03,16.625,16.46875,16.46875,16.5,141800.0,14.530261039733887,13.767055638631184,13.913699550628662,14.336290280959185,14.336290280959185
2000-05-04,16.5,16.25,16.5,16.46875,65200.0,14.502741813659668,13.853283437093099,13.92533742904663,14.338225763897563,14.338225763897563
2000-05-05,16.75,16.46875,16.46875,16.71875,86400.0,14.72289752960205,13.946849505106607,13.949615573883056,14.34264727844589,14.34264727844589
2000-05-08,16.84375,16.46875,16.65625,16.46875,234800.0,14.502741813659668,14.033077303568522,13.985965003967285,14.344466534527866,14.344466534527866
2000-05-09,16.5,16.125,16.46875,16.21875,243400.0,14.282587051391602,14.088116010030111,14.030541706085206,14.343771259436446,14.343771259436446
2000-05-10,16.5,16.1875,16.21875,16.5,90400.0,14.530261039733887,14.13765099843343,14.081719303131104,14.345843368106419,14.345843368106419
2000-05-11,17.0,16.5,16.5,17.0,268600.0,14.97057056427002,14.211035919189452,14.147194595336915,14.352708502130193,14.352708502130193
2000-05-12,17.0625,16.71875,17.0,16.8125,62200.0,14.80545425415039,14.262405331929525,14.17092737197876,14.357629651608674,14.357629651608674
2000-05-15,17.0,16.8125,16.8125,16.84375,110200.0,14.832975387573242,14.368814086914062,14.168302383422851,14.362740896081412,14.362740896081412
2000-05-16,17.03125,16.8125,16.8125,17.0,60000.0,14.97057056427002,14.464214452107747,14.183805389404297,14.369207169147248,14.369207169147248
2000-05-17,17.5,16.90625,17.0,17.46875,77600.0,15.383373260498047,14.594473711649577,14.215252513885497,14.379882601687783,14.379882601687783
2000-05-18,17.34375,16.875,17.34375,17.125,81600.0,15.080644607543945,14.684370358784994,14.246685600280761,14.387182205915451,14.387182205915451
2000-05-19,17.46875,16.75,17.0,17.1875,211200.0,15.13569164276123,14.76876335144043,14.28196548461914,14.394898798047882,14.394898798047882
2000-05-22,17.25,16.34375,17.21875,16.5,128200.0,14.530261039733887,14.755920918782552,14.293055515289307,14.396280045412025,14.396280045412025
2000-05-23,16.3125,15.6875,16.3125,15.8125,205000.0,13.924833297729492,14.713724327087402,14.282152271270752,14.391517957051596,14.391517957051596
2000-05-24,16.625,15.53125,15.875,16.625,111400.0,14.640338897705078,14.721062850952148,14.295992889404296,14.39400616645813,14.39400616645813
2000-05-25,16.6875,15.90625,16.625,16.0625,129800.0,14.14499568939209,14.69721310933431,14.296082668304443,14.379546928405762,14.39154071619015
2000-05-26,16.1875,15.6875,16.0625,16.0625,56200.0,14.14499568939209,14.658686319986979,14.271460876464843,14.372211933135986,14.389123608084287
2000-05-30,16.75,15.9375,15.9375,16.75,100200.0,14.750415802001953,14.675197919209799,14.266635513305664,14.37284914970398,14.39263129928737
2000-05-31,17.625,16.84375,16.84375,17.625,187000.0,15.520959854125977,14.757756106058757,14.280516033172608,14.381191806793213,14.403480612314665
2000-06-01,18.0,17.375,17.75,17.46875,286600.0,15.383373260498047,14.8146302541097,14.29109546661377,14.385966491699218,14.412812923249744
2000-06-02,18.0,17.34375,17.46875,17.46875,190600.0,15.383373260498047,14.842150433858235,14.304969863891602,14.389371118545533,14.421969152846426
2000-06-05,17.625,17.375,17.5,17.375,84400.0,15.300806999206543,14.875173950195313,14.314447326660156,14.393868160247802,14.430182590662875
2000-06-06,17.5,17.375,17.375,17.46875,111600.0,15.383373260498047,14.911867141723633,14.325026760101318,14.398059644699096,14.439008430198387
2000-06-07,17.59375,17.375,17.40625,17.59375,105400.0,15.493444442749023,14.9467254002889,14.340553455352783,14.404724750518799,14.448682155084173
2000-06-08,17.625,17.46875,17.53125,17.625,96400.0,15.520959854125977,14.955897839864095,14.351138973236084,14.411939525604248,14.45843013416637
2000-06-09,17.5625,17.375,17.5625,17.40625,66400.0,15.32833194732666,14.972410329182942,14.3666583442688,14.41832631111145,14.466267087438085
2000-06-12,17.71875,17.40625,17.5,17.5625,107800.0,15.46591854095459,14.994425455729166,14.384380359649658,14.426088962554932,14.475192546844482
2000-06-13,17.96875,17.5625,17.5625,17.71875,117400.0,15.603515625,15.065975761413574,14.39826452255249,14.430285320281982,14.485177706828159
2000-06-14,17.875,17.625,17.65625,17.8125,78200.0,15.686073303222656,15.183391761779784,14.425331840515137,14.426795406341553,14.495711878726357
2000-06-15,18.09375,17.71875,17.75,18.0,106800.0,15.851190567016602,15.264115206400554,14.467233543395997,14.426329498291016,14.50749864992888
2000-06-16,18.0625,17.9375,18.03125,17.9375,378200.0,15.796160697937012,15.374192873636881,14.511878643035889,14.431353921890258,14.518607805515158
2000-06-19,17.84375,17.75,17.8125,17.75,69000.0,15.631035804748535,15.473262214660645,14.555417823791505,14.430608530044555,14.528115737132538
2000-06-20,17.78125,17.28125,17.78125,17.375,177800.0,15.300806999206543,15.50995496114095,14.596196460723878,14.431777801513672,14.534663968167063
2000-06-21,17.375,16.25,17.375,16.25,186400.0,14.31010627746582,15.429231389363606,14.618808612823486,14.422765455245973,14.532776928749405
2000-06-22,17.3125,16.1875,16.3125,17.09375,255400.0,15.053128242492676,15.407215054829916,14.647494869232178,14.425851097106934,14.537113189697266
2000-06-23,17.1875,16.5,17.1875,16.53125,131200.0,14.557782173156738,15.352175649007162,14.674464015960693,14.424532384872437,14.537284007742386
2000-06-26,16.5,16.28125,16.4375,16.5,108800.0,14.530261039733887,15.300805918375652,14.698681106567383,14.419918155670166,14.53722644243084
2000-06-27,16.59375,16.375,16.5,16.375,311800.0,14.42017936706543,15.236592992146809,14.722898197174072,14.407064199447632,14.536274840192098
2000-06-28,16.59375,16.015625,16.375,16.59375,201400.0,14.612815856933594,15.177884419759115,14.746014385223388,14.394763736724853,14.536892106456142
2000-06-29,16.5,16.375,16.5,16.375,110400.0,14.42017936706543,15.104499053955077,14.758673248291016,14.381360635757446,14.535958404541015
2000-06-30,13.625,12.5625,13.5,12.8125,3126400.0,11.28296947479248,14.8348082224528,14.706936702728271,14.338507442474365,14.510141032082695
2000-07-03,13.0625,12.6875,12.8125,13.0,357400.0,11.44808292388916,14.566952514648438,14.655200099945068,14.306366329193116,14.48603033831739
2000-07-05,13.0,12.78125,13.0,12.8125,248400.0,11.28296947479248,14.278916104634602,14.616122608184815,14.273672389984132,14.461006425321102
2000-07-06,12.90625,12.375,12.8125,12.71875,493200.0,11.200407981872559,13.97987174987793,14.56933946609497,14.248389987945556,14.435730468395144
2000-07-07,12.71875,12.375,12.71875,12.5,161400.0,11.00777530670166,13.656977399190266,14.520905284881591,14.212944107055664,14.409361582535963
2000-07-10,12.96875,12.5,12.5625,12.96875,441800.0,11.420567512512207,13.365271186828613,14.474672737121582,14.181076974868775,14.386546360627385
2000-07-11,13.875,12.96875,12.96875,13.75,574200.0,12.108551979064941,13.13043893178304,14.439447841644288,14.155815105438233,14.369288827433731
2000-07-12,13.875,13.6875,13.75,13.875,220200.0,12.21863079071045,12.924960517883301,14.389362506866455,14.132477779388427,14.35311846625536
2000-07-13,14.84375,13.78125,13.8125,14.625,1088400.0,12.911664962768555,12.831731096903484,14.356440162658691,14.125680837631226,14.342361350557697
2000-07-14,14.8125,14.375,14.375,14.75,242200.0,13.022021293640137,12.69632396697998,14.326275367736816,14.11998745918274,14.332581053839789
2000-07-17,15.25,14.78125,14.78125,15.0625,254400.0,13.297913551330566,12.612332725524903,14.302178802490234,14.113758115768432,14.324973204556633
2000-07-18,15.0,14.0625,15.0,14.1875,378400.0,12.52542495727539,12.478676986694335,14.2582293510437,14.103922462463379,14.311837815890348
2000-07-19,14.1875,13.65625,14.1875,13.65625,285200.0,12.056407928466797,12.321092224121093,14.209302673339844,14.097633838653564,14.295494121053945
2000-07-20,14.0,13.4375,13.53125,13.96875,476200.0,12.332294464111328,12.169057464599609,14.170296821594238,14.100419263839722,14.281370382514789
2000-07-21,14.0,13.8125,13.90625,13.90625,175200.0,12.277120590209961,12.026186879475912,14.12523401260376,14.103476657867432,14.267054312569755
2000-07-24,14.0,13.71875,13.9375,13.90625,130600.0,12.277120590209961,12.092463620503743,14.07136501312256,14.109279804229736,14.252941307446635
2000-07-25,14.0625,13.28125,14.0,13.40625,216000.0,11.835694313049316,12.118304379781087,14.011969814300537,14.09144859313965,14.235918441288907
2000-07-26,13.40625,13.125,13.40625,13.15625,111400.0,11.614982604980469,12.140438588460286,13.947609958648682,14.057956171035766,14.21759021865738
2000-07-27,13.15625,12.8125,13.15625,12.9375,254800.0,11.421860694885254,12.155202102661132,13.876635761260987,14.030220575332642,14.198175430297852
2000-07-28,12.84375,12.0,12.84375,12.8125,307400.0,11.31149959564209,12.175450388590495,13.795198287963867,14.005225400924683,14.17826732109333
2000-07-31,14.03125,13.25,13.25,13.8125,277400.0,12.194355010986328,12.227036221822102,13.737472496032716,13.992079048156738,14.164678880613144
2000-08-01,13.875,13.71875,13.875,13.71875,52800.0,12.111581802368164,12.227238210042318,13.676990299224853,13.979477891921997,14.150712233822363
2000-08-02,13.9375,13.6875,13.75,13.78125,68400.0,12.166763305664062,12.223780377705891,13.629720344543458,13.961387929916382,14.137307173496968
2000-08-03,13.8125,13.3125,13.78125,13.375,176800.0,11.808103561401367,12.150209617614745,13.587385749816894,13.934769010543823,14.121674934489615
2000-08-04,13.46875,13.09375,13.375,13.46875,444800.0,11.890872955322266,12.074799728393554,13.532396430969237,13.914194660186768,14.106802921295166
2000-08-07,13.46875,13.3125,13.46875,13.46875,39000.0,11.890872955322266,11.980997021993002,13.487313976287842,13.891698322296143,14.092127888407928
2000-08-08,13.46875,13.375,13.46875,13.40625,60600.0,11.835694313049316,11.935014979044597,13.441127948760986,13.856294412612915,14.077282930675306
2000-08-09,13.5,13.40625,13.4375,13.46875,228200.0,11.890872955322266,11.923979314168294,13.383937091827393,13.825286302566528,14.062992669398488
2000-08-10,13.65625,13.3125,13.46875,13.59375,227400.0,12.001229286193848,11.90190830230713,13.31354248046875,13.797029256820679,14.049604595481576
2000-08-11,14.09375,13.5,13.71875,14.09375,123200.0,12.442655563354492,11.91294396718343,13.25472812652588,13.772911796569824,14.039237182371078
2000-08-14,14.25,13.90625,14.0,14.1875,98600.0,12.52542495727539,11.92949759165446,13.197569160461425,13.751269512176513,14.029533257851234
2000-08-15,14.3125,14.0,14.125,14.25,148800.0,12.580596923828125,11.97915776570638,13.143164958953857,13.728806142807008,14.020304364003954
2000-08-16,14.34375,14.1875,14.25,14.34375,127200.0,12.663368225097656,12.04905014038086,13.088764858245849,13.706895809173584,14.011716160593153
2000-08-17,14.5,14.34375,14.46875,14.5,107800.0,12.801310539245605,12.141013463338217,13.034922180175782,13.687737817764281,14.004103546622414
2000-08-18,14.6875,14.46875,14.5,14.625,53800.0,12.911664962768555,12.24769115447998,12.982736282348633,13.666937627792358,13.997275805473327
2000-08-21,14.75,14.53125,14.53125,14.5625,95200.0,12.856484413146973,12.291833114624023,12.933299331665038,13.64997883796692,13.990190144651425
2000-08-22,14.59375,14.46875,14.53125,14.5625,173600.0,12.856484413146973,12.341493288675943,12.881110649108887,13.632745504379272,13.98319196112362
2000-08-23,14.75,14.53125,14.5625,14.65625,80400.0,12.939249992370605,12.392992401123047,12.827825336456298,13.613044929504394,13.976787409168079
2000-08-24,14.75,14.3125,14.6875,14.75,67600.0,13.022021293640137,12.473920249938965,12.774544296264649,13.599938068389893,13.970965664561202
2000-08-25,15.8125,15.0625,15.0625,15.625,266000.0,13.794513702392578,12.600829633076986,12.733410758972168,13.600322151184082,13.969896258729877
2000-08-28,15.78125,15.53125,15.65625,15.78125,351400.0,13.932462692260742,12.73693561553955,12.696136798858642,13.604007720947266,13.969670755317413
2000-08-29,16.0625,15.78125,15.8125,16.0625,93800.0,14.180761337280273,12.893273417154948,12.667131309509278,13.61127456665039,13.970934770778268
2000-08-30,16.0,15.6875,16.0,15.84375,105600.0,13.987637519836426,13.033057721455892,12.640867919921876,13.618532190322876,13.971034191903614
2000-08-31,16.1875,15.71875,15.84375,16.1875,144600.0,14.291116714477539,13.185716883341472,12.64048812866211,13.629648370742798,13.972928171327128
2000-09-01,16.125,15.90625,16.125,16.0625,57400.0,14.180761337280273,13.30159060160319,12.62304079055786,13.63526782989502,13.974150719362147
2000-09-05,16.5,16.0625,16.1875,16.125,171800.0,14.235940933227539,13.415625,12.616603965759277,13.645533990859985,13.975681656285337
2000-09-06,16.25,16.03125,16.0625,16.125,106400.0,14.235940933227539,13.525981267293295,12.61071756362915,13.654699335098266,13.977194791616396
2000-09-07,16.375,16.0625,16.0625,16.25,99800.0,14.346296310424805,13.63817647298177,12.609239902496338,13.666069049835205,13.979328326407195
2000-09-08,16.375,16.21875,16.25,16.25,93000.0,14.346296310424805,13.741175524393718,12.603909511566162,13.674961948394776,13.981437337809595
2000-09-11,16.46875,16.15625,16.25,16.28125,129600.0,14.373882293701172,13.838656679789226,12.602983570098877,13.680828409194946,13.983679880414691
2000-09-12,16.6875,16.28125,16.28125,16.59375,141000.0,14.649772644042969,13.958209228515624,12.670319633483887,13.68862816810608,13.987464498389851
2000-09-13,17.15625,16.625,16.6875,17.0,162600.0,15.008439064025879,14.101672871907551,12.741526756286621,13.698363428115846,13.9932327162748
2000-09-14,17.3125,16.875,16.875,17.1875,139200.0,15.173962593078613,14.250653711954753,12.819346618652343,13.717734613418578,13.999866030189429
2000-09-15,17.46875,17.0625,17.0625,17.40625,206800.0,15.367088317871094,14.40699151357015,12.902680225372315,13.736009845733642,14.007504143528433
2000-09-18,17.875,17.25,17.5,17.28125,156400.0,15.25672721862793,14.504472414652506,12.98765926361084,13.754282274246215,14.014444271723429
2000-09-19,17.53125,16.6875,17.3125,16.78125,210800.0,14.8153076171875,14.563328742980957,13.055554065704346,13.765113401412965,14.018868931090633
2000-09-20,16.90625,16.6875,16.78125,16.71875,78600.0,14.760135650634766,14.60195369720459,13.108585739135743,13.774016790390014,14.022941825154064
2000-09-21,16.71875,16.3125,16.71875,16.34375,58600.0,14.429064750671387,14.631382179260253,13.152794418334961,13.771078462600707,14.025161076113175
2000-09-22,16.28125,15.59375,16.28125,16.125,110600.0,14.235940933227539,14.627703793843587,13.179279937744141,13.767860050201415,14.026306618814884
2000-09-25,16.75,16.0,16.0,16.28125,107200.0,14.373882293701172,14.640578524271648,13.206317157745362,13.766296262741088,14.0281854062467
2000-09-26,16.8125,16.15625,16.15625,16.40625,117400.0,14.48423957824707,14.657131767272949,13.23004367828369,13.766111240386962,14.03063731039724
2000-09-27,16.3125,15.15625,16.3125,15.3125,198400.0,13.518624305725098,14.609310658772786,13.249907665252685,13.754068508148194,14.0278992729391
2000-09-28,16.28125,15.3125,15.34375,16.09375,332800.0,14.208349227905273,14.600114186604818,13.292946491241455,13.75112458229065,14.02885911312509
2000-09-29,16.78125,15.875,16.15625,16.59375,194400.0,14.649772644042969,14.620345942179362,13.339296054840087,13.754796438217163,14.032144369902435
2000-10-02,16.8125,16.15625,16.5,16.15625,104600.0,14.263526916503906,14.612988917032878,13.379024181365967,13.752129096984863,14.033362172779285
2000-10-03,16.9375,16.0625,16.15625,16.65625,124200.0,14.70495319366455,14.616667620340984,13.427580833435059,13.749472923278809,14.036878356134704
2000-10-04,17.09375,16.375,16.65625,17.09375,113400.0,15.091208457946777,14.62218557993571,13.492691116333008,13.752330465316772,14.042369658748308
2000-10-05,17.46875,16.625,17.0,16.71875,137600.0,14.760135650634766,14.59459711710612,13.555594177246094,13.751602067947388,14.046088653524922
2000-10-06,16.625,16.125,16.625,16.15625,37000.0,14.263526916503906,14.521026357014973,13.612427501678466,13.744531631469727,14.047209469313474
2000-10-09,16.0625,15.6875,16.0625,15.875,107800.0,14.015228271484375,14.438259760538736,13.666502075195313,13.73085018157959,14.047045463170761
2000-10-10,15.875,15.625,15.8125,15.625,77200.0,13.794513702392578,14.370206832885742,13.698505249023437,13.717988872528077,14.045757035819852
