Date,High,Low,Open,Close,Volume,Adj Close,PH-15ma,PH-50ma,PH-100ma,PH-200ma
2000-02-03,29.04166603088379,27.91666603088379,28.79166603088379,28.375,320400.0,20.28115463256836,21.5796257019043,22.257087790447734,22.257087790447734,22.257087790447734
2000-02-04,28.66666603088379,27.625,28.54166603088379,27.95833396911621,404400.0,19.983346939086914,21.315564600626626,22.162348588307697,22.162348588307697,22.162348588307697
2000-02-07,28.29166603088379,26.83333396911621,28.0,27.29166603088379,653200.0,19.506834030151367,21.039589564005535,22.056128005981446,22.056128005981446,22.056128005981446
2000-02-08,28.16666603088379,27.29166603088379,27.29166603088379,27.29166603088379,587700.0,19.506834030151367,20.85692927042643,21.95807823768029,21.95807823768029,21.95807823768029
2000-02-09,27.45833396911621,25.45833396911621,27.41666603088379,25.79166603088379,1052100.0,18.43470573425293,20.565070597330728,21.827582959775572,21.827582959775572,21.827582959775572
2000-02-10,26.16666603088379,25.08333396911621,26.125,25.20833396911621,828600.0,18.01776885986328,20.25534413655599,21.69151817049299,21.69151817049299,21.69151817049299
2000-02-11,25.20833396911621,23.58333396911621,25.20833396911621,23.66666603088379,843300.0,16.915851593017578,19.89796676635742,21.52684001264901,21.52684001264901,21.52684001264901
2000-02-14,25.875,23.75,23.83333396911621,25.45833396911621,763600.0,18.196462631225586,19.70339558919271,21.41582743326823,21.41582743326823,21.41582743326823
2000-02-15,27.95833396911621,25.625,25.625,27.79166603088379,1480000.0,19.864219665527344,19.657730865478516,21.365775569792717,21.365775569792717,21.365775569792717
2000-02-16,28.91666603088379,27.66666603088379,27.66666603088379,27.95833396911621,1201000.0,19.983346939086914,19.590226491292317,21.32257467508316,21.32257467508316,21.32257467508316
2000-02-17,28.125,26.66666603088379,28.125,27.0,483900.0,19.298364639282227,19.483012771606447,21.261234977028586,21.261234977028586,21.261234977028586
2000-02-18,28.29166603088379,27.375,27.5,27.45833396911621,796900.0,19.62596321105957,19.45124626159668,21.213138748617734,21.213138748617734,21.213138748617734
2000-02-22,27.75,27.0,27.0,27.54166603088379,776500.0,19.76710319519043,19.39513676961263,21.17182344709124,21.17182344709124,21.17182344709124
2000-02-23,27.58333396911621,27.08333396911621,27.54166603088379,27.5,603900.0,19.73720359802246,19.30923754374186,21.131972895728218,21.131972895728218,21.131972895728218
2000-02-24,26.83333396911621,24.66666603088379,26.83333396911621,24.95833396911621,771900.0,17.913009643554688,19.135477956136068,21.044973888912715,21.044973888912715,21.044973888912715
2000-02-25,25.5,22.75,25.125,22.875,1359900.0,16.41777229309082,18.877919133504232,20.923205425864772,20.923205425864772,20.923205425864772
2000-02-28,23.66666603088379,22.75,23.16666603088379,23.29166603088379,2224000.0,16.716819763183594,18.660150655110677,20.815349383231922,20.815349383231922,20.815349383231922
2000-02-29,24.5,23.0,23.29166603088379,24.16666603088379,1242700.0,17.34482765197754,18.516016896565755,20.72858633995056,20.72858633995056,20.72858633995056
2000-03-01,24.875,23.875,23.91666603088379,24.70833396911621,785700.0,17.733583450317383,18.39780019124349,20.6555374889839,20.6555374889839,20.6555374889839
2000-03-02,24.79166603088379,23.0,24.79166603088379,23.79166603088379,760000.0,17.0756778717041,18.307198333740235,20.570302736191522,20.570302736191522,20.570302736191522
2000-03-03,25.16666603088379,23.58333396911621,23.79166603088379,23.95833396911621,803700.0,17.19529914855957,18.25236701965332,20.4918142806652,20.4918142806652,20.4918142806652
2000-03-06,24.58333396911621,23.3125,24.58333396911621,23.625,533100.0,16.956050872802734,18.255046971638997,20.411456021395598,20.411456021395598,20.411456021395598
2000-03-07,23.5,22.70833396911621,23.5,22.70833396911621,629800.0,16.298147201538086,18.12849260965983,20.320049158732097,20.320049158732097,20.320049158732097
2000-03-08,23.5,22.75,22.875,23.5,493800.0,16.8663330078125,17.92863349914551,20.24496837284254,20.24496837284254,20.24496837284254
2000-03-09,24.16666603088379,23.625,23.66666603088379,24.0,708600.0,17.225196838378906,17.744756825764973,20.180717914662463,20.180717914662463,20.180717914662463
2000-03-10,24.125,23.58333396911621,23.91666603088379,23.66666603088379,440700.0,16.9859676361084,17.590597025553386,20.114160617192585,20.114160617192585,20.114160617192585
2000-03-13,23.54166603088379,23.04166603088379,23.08333396911621,23.33333396911621,484800.0,16.746723175048828,17.398647689819335,20.04543740408761,20.04543740408761,20.04543740408761
2000-03-14,23.5,22.625,23.5,22.625,292500.0,16.238340377807617,17.16339683532715,19.969295463562013,19.969295463562013,19.969295463562013
2000-03-15,24.91666603088379,22.625,22.66666603088379,24.33333396911621,1545300.0,17.464441299438477,17.01187934875488,19.853398323059082,19.920180676030178,19.920180676030178
2000-03-16,27.08333396911621,24.375,24.375,26.83333396911621,803500.0,19.258729934692383,17.10159403483073,19.791851463317872,19.90746046946599,19.90746046946599
2000-03-17,26.33333396911621,24.70833396911621,25.66666603088379,25.33333396911621,1132800.0,18.182157516479492,17.219219716389976,19.708773155212402,19.874907583560585,19.874907583560585
2000-03-20,26.33333396911621,25.33333396911621,25.33333396911621,26.16666603088379,479800.0,18.780248641967773,17.356781641642254,19.629317817687987,19.854636121679235,19.854636121679235
2000-03-21,26.25,25.33333396911621,26.08333396911621,25.70833396911621,417400.0,18.45130157470703,17.43054656982422,19.50158966064453,19.829120948097923,19.829120948097923
2000-03-22,25.70833396911621,24.70833396911621,25.70833396911621,24.91666603088379,560100.0,17.88309669494629,17.440514119466147,19.368453788757325,19.79437051500593,19.79437051500593
2000-03-23,25.75,24.58333396911621,24.83333396911621,25.70833396911621,553800.0,18.45130157470703,17.53222236633301,19.25919002532959,19.77080790201823,19.77080790201823
2000-03-24,26.25,25.66666603088379,25.83333396911621,26.08333396911621,497500.0,18.720443725585938,17.6338986714681,19.14875720977783,19.75269817483836,19.75269817483836
2000-03-27,26.29166603088379,25.08333396911621,26.08333396911621,25.33333396911621,218800.0,18.182157516479492,17.715639114379883,19.033515090942384,19.72607884164584,19.72607884164584
2000-03-28,27.66666603088379,26.41666603088379,27.66666603088379,27.0,813300.0,19.378337860107422,17.920985158284505,18.948152656555177,19.720283158620198,19.720283158620198
2000-03-29,27.75,27.0,27.0,27.5,879700.0,19.73720359802246,18.112376530965168,18.897961959838867,19.720560542872693,19.720560542872693
2000-03-30,28.625,27.5,27.75,27.70833396911621,413800.0,19.886735916137695,18.28981246948242,18.83944496154785,19.72324079082858,19.72324079082858
2000-03-31,28.125,27.54166603088379,27.66666603088379,27.54166603088379,364900.0,19.76710319519043,18.475221506754558,18.781513710021972,19.723937019469247,19.723937019469247
2000-04-03,28.625,27.29166603088379,27.375,27.875,636400.0,20.006351470947266,18.69253005981445,18.736110496520997,19.72834974527359,19.72834974527359
2000-04-04,28.875,27.75,27.75,28.66666603088379,806700.0,20.574546813964844,18.9816104888916,18.725300827026366,19.741368161714995,19.741368161714995
2000-04-05,28.83333396911621,28.375,28.83333396911621,28.41666603088379,708400.0,20.395112991333008,19.17698860168457,18.722219276428223,19.751273386406176,19.751273386406176
2000-04-06,29.33333396911621,28.625,28.66666603088379,29.125,617400.0,20.90349578857422,19.286639658610024,18.72037094116211,19.768470735692265,19.768470735692265
2000-04-07,30.0,29.04166603088379,29.04166603088379,29.29166603088379,495700.0,21.023115158081055,19.476036834716798,18.722701835632325,19.78692138896269,19.78692138896269
2000-04-10,29.91666603088379,28.91666603088379,29.20833396911621,29.75,613600.0,21.352073669433594,19.64749183654785,18.747694091796873,19.809604755346324,19.809604755346324
2000-04-11,30.91666603088379,29.45833396911621,29.45833396911621,30.5,493300.0,21.890356063842773,19.87676213582357,18.773326301574706,19.839329774039133,19.839329774039133
2000-04-12,32.04166793823242,30.54166603088379,30.54166603088379,31.375,730600.0,22.518354415893555,20.185779317220053,18.8031795501709,19.877062515473703,19.877062515473703
2000-04-13,31.375,29.79166603088379,31.375,29.83333396911621,471700.0,21.41188621520996,20.383151626586915,18.821029205322265,19.89837951130337,19.89837951130337
2000-04-14,29.70833396911621,27.33333396911621,29.70833396911621,27.41666603088379,691900.0,19.677400588989258,20.446948750813803,18.808954124450683,19.89535240277852,19.89535240277852
2000-04-17,28.29166603088379,27.0,27.33333396911621,28.08333396911621,855000.0,20.155872344970703,20.57852973937988,18.81240463256836,19.898872942537874,19.898872942537874
2000-04-18,30.0,28.16666603088379,28.70833396911621,28.29166603088379,585900.0,20.305402755737305,20.64033406575521,18.828376007080077,19.9042933400472,19.9042933400472
2000-04-19,29.45833396911621,28.08333396911621,28.20833396911621,28.54166603088379,572700.0,20.48482894897461,20.690175755818686,18.84793590545654,19.911931966480456,19.911931966480456
2000-04-20,29.70833396911621,28.375,28.625,29.5,516400.0,21.17264175415039,20.775902811686198,18.902694625854494,19.92830482086578,19.92830482086578
2000-04-24,29.83333396911621,28.91666603088379,29.0,29.58333396911621,448000.0,21.232450485229492,20.873592631022134,18.966988258361816,19.94502463707557,19.94502463707557
2000-04-25,31.83333396911621,29.41666603088379,29.5,31.375,995800.0,22.518354415893555,21.041059494018555,19.079038314819336,19.977598431744152,19.977598431744152
2000-04-26,31.54166603088379,30.54166603088379,30.83333396911621,30.75,748300.0,22.069791793823242,21.14074249267578,19.15650489807129,20.003750848770142,20.003750848770142
2000-04-27,31.41666603088379,30.04166603088379,30.04166603088379,30.91666603088379,578200.0,22.189411163330078,21.26036237080892,19.203008728027342,20.03073430944372,20.03073430944372
2000-04-28,31.54166603088379,30.875,31.16666603088379,31.0,626500.0,22.249221801757812,21.350077438354493,19.248326225280763,20.057789034959747,20.057789034959747
2000-05-01,31.45833396911621,30.66666603088379,30.875,31.04166603088379,447700.0,22.279115676879883,21.433810806274415,19.307941246032716,20.084552006549146,20.084552006549146
2000-05-02,31.70833396911621,30.625,30.70833396911621,30.91666603088379,597700.0,22.189411163330078,21.489633305867514,19.359210205078124,20.10960985365368,20.10960985365368
2000-05-03,31.33333396911621,30.04166603088379,31.33333396911621,30.20833396911621,351700.0,21.681026458740234,21.47567799886068,19.39748867034912,20.12809710783117,20.12809710783117
2000-05-04,30.58333396911621,29.91666603088379,30.375,30.16666603088379,487800.0,21.651121139526367,21.417862447102866,19.4357670211792,20.145806689595066,20.145806689595066
2000-05-05,32.20833206176758,30.04166603088379,30.16666603088379,32.16666793823242,862900.0,23.086557388305664,21.529507191975913,19.53923797607422,20.179608421764154,20.179608421764154
2000-05-08,31.75,30.79166603088379,31.66666603088379,30.91666603088379,418200.0,22.189411163330078,21.696974563598634,19.654670753479003,20.20244708928195,20.20244708928195
2000-05-09,31.0,29.5,31.0,29.875,521200.0,21.441783905029297,21.782702000935874,19.749170036315917,20.216372222043155,20.216372222043155
2000-05-10,30.375,29.25,30.0,29.75,292600.0,21.352073669433594,21.852480061848958,19.82931495666504,20.22899112701416,20.22899112701416
2000-05-11,30.79166603088379,30.0,30.08333396911621,30.45833396911621,518500.0,21.860458374023438,21.94418869018555,19.91185245513916,20.246919338519756,20.246919338519756
2000-05-12,30.66666603088379,30.16666603088379,30.45833396911621,30.29166603088379,319900.0,21.7408390045166,21.982068506876626,20.00515567779541,20.26315759575885,20.26315759575885
2000-05-15,30.83333396911621,30.25,30.45833396911621,30.33333396911621,411700.0,21.770740509033203,22.017954508463543,20.09666450500488,20.279368164718793,20.279368164718793
2000-05-16,31.33333396911621,30.25,30.41666603088379,31.16666603088379,473200.0,22.45272445678711,22.013579177856446,20.20659797668457,20.30248897633654,20.30248897633654
2000-05-17,30.91666603088379,30.16666603088379,30.66666603088379,30.45833396911621,203500.0,21.942432403564453,22.005088551839194,20.3194836807251,20.31975153872841,20.31975153872841
2000-05-18,30.70833396911621,30.04166603088379,30.33333396911621,30.29166603088379,203200.0,21.822362899780273,21.98061866760254,20.41860427856445,20.335403740406036,20.335403740406036
2000-05-19,31.125,29.625,30.04166603088379,30.95833396911621,743700.0,22.30263328552246,21.98417943318685,20.520153007507325,20.355684457366,20.355684457366
2000-05-22,31.33333396911621,30.20833396911621,30.875,30.375,530100.0,21.88239860534668,21.957731628417967,20.61808162689209,20.371263173161722,20.371263173161722
2000-05-23,30.20833396911621,29.75,29.75,30.04166603088379,302200.0,21.642263412475586,21.921255111694336,20.715992431640625,20.384101559417417,20.384101559417417
2000-05-24,30.41666603088379,29.33333396911621,30.08333396911621,29.41666603088379,569200.0,21.192001342773438,21.88865343729655,20.815065650939943,20.392180557250978,20.392180557250978
2000-05-25,29.625,29.0,29.0,29.25,437400.0,21.07193946838379,21.850041325887045,20.887215614318848,20.370306968688965,20.398910843499817
2000-05-26,29.5,28.45833396911621,29.0,28.45833396911621,498300.0,20.501609802246094,21.677711486816406,20.91207321166992,20.351962337493898,20.399917696036546
2000-05-30,28.875,27.875,28.625,28.54166603088379,517000.0,20.561655044555664,21.569194412231447,20.959663162231447,20.334218158721924,20.401487961556146
2000-05-31,29.20833396911621,27.70833396911621,28.70833396911621,27.79166603088379,534300.0,20.021345138549805,21.474498494466147,20.984485092163087,20.306901454925537,20.397832742104164
2000-06-01,29.41666603088379,27.375,27.375,29.41666603088379,627900.0,21.192001342773438,21.463827006022136,21.039299087524412,20.270444374084473,20.405396252586726
2000-06-02,30.0,29.0,29.79166603088379,29.29166603088379,398100.0,21.10194969177246,21.413259760538736,21.103676147460938,20.23606496810913,20.41196751144697
2000-06-05,29.04166603088379,28.66666603088379,29.04166603088379,28.875,482400.0,20.80179214477539,21.35065663655599,21.150685958862304,20.204937992095946,20.415610732319198
2000-06-06,29.41666603088379,28.91666603088379,29.08333396911621,29.125,574500.0,20.981884002685547,21.29806620279948,21.195914764404296,20.172335987091063,20.42085400334111
2000-06-07,29.375,28.5,29.29166603088379,28.79166603088379,526800.0,20.74174690246582,21.184001032511393,21.247106552124023,20.140310821533202,20.42379797489271
2000-06-08,28.41666603088379,27.91666603088379,28.04166603088379,28.20833396911621,296700.0,20.321521759033203,21.075940322875976,21.26597023010254,20.107061443328856,20.422868191112173
2000-06-09,28.375,27.83333396911621,28.375,27.95833396911621,272800.0,20.141407012939453,20.96387659708659,21.27405429840088,20.08600812911987,20.420332504822326
2000-06-12,27.95833396911621,27.5,27.95833396911621,27.52083396911621,263800.0,19.82623291015625,20.79878323872884,21.27284423828125,20.05614459991455,20.415028044155665
2000-06-13,27.5,26.66666603088379,27.41666603088379,27.0,659100.0,19.451011657714844,20.636690775553387,21.26652240753174,20.024018058776857,20.406496925691588
2000-06-14,25.33333396911621,23.33333396911621,23.33333396911621,25.29166603088379,3689100.0,18.220317840576172,20.40856107076009,21.230801734924317,19.983456115722657,20.38731991617303
2000-06-15,27.66666603088379,25.91666603088379,26.41666603088379,27.54166603088379,1394700.0,19.841236114501953,20.318510055541992,21.216135520935058,19.970718173980714,20.38257136137589
2000-06-16,27.375,26.0,27.33333396911621,26.125,1265500.0,18.820663452148438,20.168424987792967,21.18464653015137,19.953432903289794,20.369106638020483
2000-06-19,26.375,25.58333396911621,26.08333396911621,25.79166603088379,831900.0,18.580530166625977,20.04035301208496,21.138187217712403,19.929279079437254,20.353819659632496
2000-06-20,25.875,25.125,25.83333396911621,25.20833396911621,502600.0,18.160295486450195,19.88026237487793,21.080930824279786,19.901816329956056,20.33523047172417
2000-06-21,25.20833396911621,24.41666603088379,25.20833396911621,24.66666603088379,525000.0,17.77007484436035,19.730177688598634,21.00929084777832,19.8784924697876,20.31367454208246
2000-06-22,24.625,24.0,24.5,24.16666603088379,614500.0,17.40987205505371,19.478035736083985,20.91968116760254,19.846503734588623,20.289476188023887
2000-06-23,24.375,24.125,24.16666603088379,24.29166603088379,599400.0,17.499916076660156,19.237900161743163,20.81931240081787,19.811245975494383,20.26642197222749
2000-06-26,24.5,23.79166603088379,24.33333396911621,23.95833396911621,828600.0,17.259777069091797,19.00176582336426,20.73627021789551,19.778649711608885,20.24177734187392
2000-06-27,24.91666603088379,24.20833396911621,24.33333396911621,24.91666603088379,840700.0,17.950159072875977,18.79965082804362,20.70172538757324,19.755339756011963,20.22314629903654
2000-06-28,25.29166603088379,24.70833396911621,24.95833396911621,25.02083396911621,528300.0,18.02522087097168,18.618549092610678,20.65911235809326,19.73575849533081,20.2054210939715
2000-06-29,25.0,23.79166603088379,25.0,23.83333396911621,1682100.0,17.169723510742188,18.408429209391276,20.59639877319336,19.71238739013672,20.181135513305666
2000-06-30,23.83333396911621,22.82291603088379,23.79166603088379,22.83333396911621,1879600.0,16.449316024780273,18.162289810180663,20.515688514709474,19.68181221008301,20.15151789831737
2000-07-03,23.91666603088379,23.08333396911621,23.08333396911621,23.79166603088379,610500.0,17.139713287353516,17.983188501993816,20.435029945373536,19.668862285614015,20.127802901380644
2000-07-05,24.08333396911621,23.33333396911621,24.0,23.33333396911621,1615300.0,16.80953025817871,17.80708974202474,20.34657154083252,19.65677989959717,20.10187889635563
2000-07-06,24.04166603088379,23.66666603088379,23.66666603088379,23.66666603088379,699300.0,17.049665451049805,17.729046249389647,20.237197761535644,19.65811803817749,20.078218327012173
2000-07-07,24.125,23.79166603088379,24.0,23.83333396911621,849300.0,17.169723510742188,17.550945409138997,20.139196395874023,19.647850646972657,20.05584528996394
2000-07-10,24.45833396911621,23.29166603088379,23.29166603088379,24.04166603088379,920400.0,17.31981658935547,17.450888951619465,20.04180450439453,19.622406616210938,20.03495957469212
2000-07-11,25.29166603088379,24.04166603088379,24.04166603088379,24.66666603088379,903400.0,17.77007484436035,17.396858596801756,19.95222156524658,19.600273895263673,20.017801357038092
2000-07-12,25.125,24.66666603088379,25.0,24.875,893500.0,17.920148849487305,17.380848821004232,19.86504222869873,19.586491737365723,20.00202953367305
2000-07-13,25.33333396911621,24.95833396911621,25.04166603088379,25.125,515400.0,18.10025405883789,17.402860768636067,19.783259086608886,19.571234645843507,19.987837179383234
2000-07-14,25.66666603088379,25.04166603088379,25.375,25.25,593400.0,18.1903076171875,17.454889806111655,19.713444709777832,19.555466690063476,19.974522145589194
2000-07-17,25.25,25.04166603088379,25.20833396911621,25.125,467700.0,18.10025405883789,17.494912338256835,19.642427368164064,19.53909719467163,19.960740762598373
2000-07-18,25.14583396911621,24.91666603088379,25.0,25.08333396911621,1166400.0,18.070236206054688,17.548942947387694,19.542100944519042,19.54066946029663,19.94694145926594
2000-07-19,25.375,24.83333396911621,25.25,25.08333396911621,972100.0,18.070236206054688,17.556948089599608,19.459717445373535,19.55719409942627,19.93334214583687
2000-07-20,25.91666603088379,25.04166603088379,25.16666603088379,25.79166603088379,1070800.0,18.580530166625977,17.593968709309895,19.40249237060547,19.575831203460694,19.92360968555478
2000-07-21,26.45833396911621,25.54166603088379,25.83333396911621,25.54166603088379,774900.0,18.400423049926758,17.676015345255532,19.34345935821533,19.586387157440186,19.91272978101458
2000-07-24,25.79166603088379,25.04166603088379,25.58333396911621,25.125,307800.0,18.10025405883789,17.786077880859374,19.26825527191162,19.59005386352539,19.899875343268643
2000-07-25,26.0,25.25,25.375,25.41666603088379,295600.0,18.31037712097168,17.86412213643392,19.199646034240722,19.602400856018065,19.888681693815847
2000-07-26,25.5,24.625,25.41666603088379,24.64583396911621,366100.0,17.755064010620117,17.927157719930012,19.11933250427246,19.607998504638672,19.873761290436857
2000-07-27,24.75,24.0,24.04166603088379,24.29166603088379,594100.0,17.499916076660156,17.957174428304036,19.020276336669923,19.613437156677247,19.857276254230076
2000-07-28,24.41666603088379,23.83333396911621,24.33333396911621,23.91666603088379,376900.0,17.229764938354492,17.961177190144856,18.926022987365723,19.62275333404541,19.83915548653438
2000-07-31,24.70833396911621,23.58333396911621,24.08333396911621,23.70833396911621,917700.0,17.079681396484375,17.945168177286785,18.831169357299803,19.62488681793213,19.820254979068284
2000-08-01,23.95833396911621,23.25,23.75,23.375,1041000.0,16.839542388916016,17.883132680257162,18.721907539367677,19.6210302734375,19.799978022672693
2000-08-02,23.33333396911621,21.95833396911621,23.33333396911621,22.04166603088379,2694000.0,15.87899398803711,17.747055689493816,18.601839447021483,19.609960536956788,19.773484887303532
2000-08-03,22.66666603088379,20.91666603088379,22.66666603088379,21.29166603088379,1505700.0,15.338687896728516,17.562951278686523,18.475767936706543,19.595880184173584,19.743721149111753
2000-08-04,22.20833396911621,21.58333396911621,21.83333396911621,22.125,1309000.0,15.939032554626465,17.41286627451579,18.370708560943605,19.592887105941774,19.71835655848185
2000-08-07,22.75,21.91666603088379,22.33333396911621,22.58333396911621,1184400.0,16.269216537475586,17.290797106424968,18.27465410232544,19.580934858322145,19.695514571587772
2000-08-08,24.08333396911621,22.91666603088379,22.91666603088379,24.0,1440700.0,17.289794921875,17.238767687479655,18.210417804718016,19.56124550819397,19.679687468629133
2000-08-09,24.20833396911621,23.70833396911621,23.875,23.95833396911621,840600.0,17.259777069091797,17.184737078348796,18.14438024520874,19.552021703720094,19.66387106078902
2000-08-10,24.33333396911621,23.83333396911621,23.83333396911621,24.125,855400.0,17.379852294921875,17.104691886901854,18.09155038833618,19.538017740249632,19.649039770101574
2000-08-11,25.33333396911621,24.29166603088379,24.375,25.29166603088379,907500.0,18.220317840576172,17.09268487294515,18.032116718292237,19.535707902908324,19.639822209265926
2000-08-14,26.0,25.04166603088379,25.29166603088379,25.83333396911621,1107000.0,18.610549926757812,17.126704597473143,17.982288722991942,19.542982435226442,19.633224310019077
2000-08-15,25.66666603088379,24.95833396911621,25.66666603088379,25.33333396911621,909400.0,18.250341415405273,17.122702217102052,17.93125970840454,19.540972833633422,19.624416138715805
2000-08-16,25.20833396911621,24.79166603088379,25.20833396911621,25.125,298200.0,18.18159294128418,17.15113747914632,17.875253887176513,19.535584325790406,19.615284346326998
2000-08-17,25.41666603088379,24.875,25.41666603088379,25.16666603088379,310800.0,18.211748123168945,17.198592948913575,17.824653911590577,19.5358802318573,19.606457074483234
2000-08-18,25.0,23.66666603088379,24.83333396911621,24.0,801300.0,17.36748695373535,17.20777441660563,17.76557321548462,19.51577172279358,19.592463511228562
2000-08-21,24.58333396911621,23.79166603088379,24.33333396911621,23.875,728400.0,17.277042388916016,17.220931816101075,17.70828592300415,19.491170110702516,19.578082013574445
2000-08-22,24.04166603088379,23.83333396911621,24.0,23.83333396911621,394900.0,17.246877670288086,17.24808750152588,17.656698818206788,19.464771528244018,19.563691863307245
2000-08-23,24.08333396911621,23.25,23.95833396911621,23.54166603088379,429100.0,17.03581428527832,17.325208854675292,17.608394870758058,19.437458639144896,19.548183411908298
2000-08-24,23.58333396911621,23.20833396911621,23.375,23.29166603088379,410400.0,16.85490608215332,17.42629006703695,17.5810866355896,19.405944185256956,19.53176098916589
2000-08-25,23.625,23.33333396911621,23.45833396911621,23.58333396911621,437100.0,17.065975189208984,17.501419576009116,17.52558141708374,19.3708584690094,19.516816832802512
2000-08-28,24.0,23.45833396911621,23.91666603088379,23.5,535600.0,17.00566291809082,17.550516001383464,17.489281406402586,19.336963968276976,19.50168939958136
2000-08-29,23.83333396911621,23.16666603088379,23.83333396911621,23.25,993900.0,16.824750900268555,17.5195130666097,17.45416582107544,19.29617651939392,19.485659827729187
2000-08-30,23.375,22.91666603088379,23.29166603088379,23.04166603088379,589300.0,16.67399787902832,17.48046112060547,17.424439868927003,19.252685346603393,19.468923744701204
2000-08-31,23.41666603088379,23.04166603088379,23.08333396911621,23.20833396911621,729100.0,16.794599533081055,17.44144426981608,17.404930362701418,19.20711060523987,19.45309934108215
2000-09-01,23.5,23.20833396911621,23.29166603088379,23.375,400500.0,16.91521644592285,17.354437510172527,17.395037250518797,19.15735920906067,19.438170618169448
2000-09-05,24.33333396911621,23.33333396911621,23.5,24.16666603088379,1573800.0,17.48809814453125,17.279607391357423,17.39480089187622,19.107056646347047,19.42676668557507
2000-09-06,24.66666603088379,24.04166603088379,24.16666603088379,24.41666603088379,850900.0,17.66901397705078,17.240852228800456,17.4029856300354,19.069627923965456,19.41654719308365
2000-09-07,24.66666603088379,24.16666603088379,24.41666603088379,24.54166603088379,664900.0,17.759462356567383,17.212710189819337,17.399171695709228,19.050448541641234,19.406968668017083
2000-09-08,24.625,24.04166603088379,24.625,24.16666603088379,731700.0,17.48809814453125,17.164466857910156,17.388429241180418,19.02377079963684,19.395940676502796
2000-09-11,24.79166603088379,24.25,24.33333396911621,24.375,647200.0,17.63885498046875,17.182558059692383,17.39781187057495,18.997105321884156,19.385900186811174
