Date,High,Low,Open,Close,Volume,Adj Close,GD-15ma,GD-50ma,GD-100ma,GD-200ma
2004-08-12,47.8849983215332,46.810001373291016,47.650001525878906,47.025001525878906,1737600.0,33.9803352355957,35.197923278808595,35.47589866638184,34.360325450897214,33.008727893829345
2004-08-13,47.459999084472656,46.900001525878906,47.04499816894531,47.279998779296875,985400.0,34.16459274291992,35.12903544108073,35.460776748657224,34.390528469085694,33.0316780757904
2004-08-16,48.25,47.29999923706055,47.404998779296875,47.814998626708984,822600.0,34.55120086669922,35.09435145060221,35.456627197265625,34.42728700637817,33.05579290390015
2004-08-17,48.25,47.650001525878906,47.900001525878906,47.75,688400.0,34.50421905517578,35.03076171875,35.4453458404541,34.459200859069824,33.07711772918701
2004-08-18,48.29999923706055,47.54499816894531,47.72999954223633,48.20000076293945,1014000.0,34.82939910888672,34.97993825276693,35.43070381164551,34.49282464981079,33.101390743255614
2004-08-19,48.17499923706055,47.75,48.029998779296875,48.0,833000.0,34.68486785888672,34.89924748738607,35.41893119812012,34.52589942932129,33.1252626991272
2004-08-20,48.75,47.75,47.994998931884766,48.720001220703125,984200.0,35.20513916015625,34.866007741292314,35.41526008605957,34.56489421844483,33.15028868675232
2004-08-23,49.064998626708984,48.43000030517578,48.69499969482422,48.845001220703125,809200.0,35.29546356201172,34.809644317626955,35.40979530334473,34.60307106018067,33.177267208099366
2004-08-24,49.119998931884766,48.505001068115234,48.970001220703125,48.724998474121094,609800.0,35.20875930786133,34.78218536376953,35.40972480773926,34.634822387695316,33.20384793281555
2004-08-25,49.119998931884766,48.57500076293945,48.724998474121094,48.92499923706055,956400.0,35.353271484375,34.76050643920898,35.40930404663086,34.66622596740723,33.230811796188355
2004-08-26,48.814998626708984,48.310001373291016,48.75,48.75,1867200.0,35.22682571411133,34.763396708170575,35.3987947845459,34.693819007873536,33.25834053993225
2004-08-27,49.38999938964844,48.79999923706055,48.82500076293945,49.19499969482422,649000.0,35.54838943481445,34.83276646931966,35.39493255615234,34.71932056427002,33.289263849258425
2004-08-30,49.375,48.755001068115234,49.0,48.79999923706055,635000.0,35.2629508972168,34.88816528320312,35.38248176574707,34.736531562805176,33.318974351882936
2004-08-31,48.92499923706055,48.25,48.80500030517578,48.81999969482422,1064400.0,35.27741622924805,34.92333119710286,35.37564788818359,34.754498977661136,33.348310480117796
2004-09-01,49.39500045776367,48.79999923706055,48.86000061035156,48.970001220703125,1131600.0,35.385799407958984,34.96524200439453,35.369253616333005,34.77560245513916,33.37640175819397
2004-09-02,49.349998474121094,48.880001068115234,49.14500045776367,49.19499969482422,1658000.0,35.54838943481445,35.06977895100911,35.35912727355957,34.79473167419434,33.4077360534668
2004-09-03,49.349998474121094,48.75,49.20000076293945,48.849998474121094,1523600.0,35.299072265625,35.14541091918945,35.3527986907959,34.81496788024902,33.43827042579651
2004-09-07,49.29999923706055,48.77000045776367,49.07500076293945,48.900001525878906,1003600.0,35.33521270751953,35.19767837524414,35.33516876220703,34.834521484375,33.47082589149475
2004-09-08,49.1349983215332,48.63999938964844,48.849998474121094,48.724998474121094,930200.0,35.20875930786133,35.24464772542318,35.3227140045166,34.85515045166016,33.50194502830505
2004-09-09,48.939998626708984,48.5,48.744998931884766,48.6150016784668,1626600.0,35.129276275634766,35.26463953653971,35.301397476196286,34.87394069671631,33.533167066574094
2004-09-10,48.70000076293945,48.3650016784668,48.4900016784668,48.63999938964844,1486000.0,35.147335052490234,35.29547068277995,35.28680061340332,34.89759166717529,33.564658069610594
2004-09-13,48.900001525878906,48.5099983215332,48.60499954223633,48.720001220703125,1539800.0,35.20513916015625,35.29547068277995,35.28282638549805,34.92203670501709,33.5959556388855
2004-09-14,48.81999969482422,48.56999969482422,48.720001220703125,48.724998474121094,2193000.0,35.20875930786133,35.28969039916992,35.28203163146973,34.9430619430542,33.629236717224124
2004-09-15,49.189998626708984,48.25,48.474998474121094,49.0,1670000.0,35.407470703125,35.302937825520836,35.28708969116211,34.95793792724609,33.66247506141663
2004-09-16,49.400001525878906,49.040000915527344,49.099998474121094,49.125,1075800.0,35.4977912902832,35.31257247924805,35.28347640991211,34.97159309387207,33.69546813964844
2004-09-17,49.915000915527344,49.20000076293945,49.20000076293945,49.69499969482422,1492400.0,35.90968322753906,35.358096313476565,35.27718971252441,34.99120330810547,33.72943086624146
2004-09-20,49.79499816894531,49.30500030517578,49.595001220703125,49.43000030517578,1214400.0,35.71820068359375,35.36941706339518,35.26244911193848,35.00637859344482,33.76338309288025
2004-09-21,49.92499923706055,49.400001525878906,49.64500045776367,49.790000915527344,823200.0,35.97834014892578,35.417109680175784,35.248069763183594,35.03153545379639,33.79416906356811
2004-09-22,49.625,49.20000076293945,49.349998474121094,49.459999084472656,1270400.0,35.739864349365234,35.44793955485026,35.228776168823245,35.050815467834475,33.822172470092774
2004-09-23,49.459999084472656,49.01499938964844,49.459999084472656,49.224998474121094,882600.0,35.57006072998047,35.46022364298503,35.228776168823245,35.06947742462158,33.850666971206664
2004-09-24,50.04999923706055,49.20500183105469,49.20500183105469,49.880001068115234,1220000.0,36.0433464050293,35.493220774332684,35.24633476257324,35.090784339904786,33.878651237487794
2004-09-27,49.96500015258789,49.314998626708984,49.78499984741211,49.56999969482422,691400.0,35.81936264038086,35.527906799316405,35.26179870605469,35.10830333709717,33.905801410675046
2004-09-28,50.17499923706055,49.29499816894531,49.5,50.07500076293945,1125200.0,36.184261322021484,35.584510040283206,35.278056945800785,35.13112731933594,33.93670580863952
2004-09-29,50.11000061035156,49.6349983215332,49.75,50.064998626708984,1705200.0,36.17704772949219,35.64906260172526,35.29597732543945,35.15495910644531,33.96618043899536
2004-09-30,51.3849983215332,49.95000076293945,50.064998626708984,51.04999923706055,2358200.0,36.888816833496094,35.76636530558268,35.32885581970215,35.187456665039065,33.999589166641236
2004-10-01,51.599998474121094,51.130001068115234,51.42499923706055,51.375,2529000.0,37.12364959716797,35.898119608561196,35.37213966369629,35.22640655517578,34.03454726219177
2004-10-04,51.810001373291016,51.099998474121094,51.375,51.30500030517578,1625000.0,37.07307434082031,36.022648620605466,35.409642944335936,35.26755088806152,34.06684031486511
2004-10-05,51.185001373291016,50.77000045776367,51.025001525878906,51.04999923706055,1742200.0,36.888816833496094,36.13465245564779,35.44599006652832,35.30267654418945,34.095210285186766
2004-10-06,51.025001525878906,50.61000061035156,50.974998474121094,50.970001220703125,826800.0,36.96131896972656,36.23824234008789,35.47605514526367,35.335251083374025,34.121745109558105
2004-10-07,51.03499984741211,50.60499954223633,50.775001525878906,50.790000915527344,1031400.0,36.83080291748047,36.327109781901044,35.50083618164062,35.36086837768555,34.1472700214386
2004-10-08,50.79499816894531,49.8849983215332,50.79499816894531,50.07500076293945,949200.0,36.31229782104492,36.35395075480143,35.50917755126953,35.38421672821045,34.17041672706604
2004-10-11,50.400001525878906,49.5,50.07500076293945,50.03499984741211,1122800.0,36.28330612182617,36.391624450683594,35.52076896667481,35.40684322357178,34.192560863494876
2004-10-12,50.834999084472656,49.89500045776367,49.974998474121094,50.70000076293945,1102600.0,36.765533447265625,36.44410400390625,35.53326133728027,35.437099876403806,34.21572242736816
2004-10-13,51.209999084472656,49.85499954223633,50.82500076293945,50.150001525878906,1309400.0,36.366703033447266,36.48589324951172,35.548182525634765,35.465168228149416,34.237068557739256
2004-10-14,50.23500061035156,49.654998779296875,50.025001525878906,50.04999923706055,879000.0,36.294166564941406,36.534166971842446,35.56049674987793,35.491683349609374,34.25726577758789
2004-10-15,50.44499969482422,49.88999938964844,50.17499923706055,49.994998931884766,964200.0,36.254295349121094,36.548230234781904,35.5819132232666,35.517043647766116,34.27753162384033
2004-10-18,49.790000915527344,49.400001525878906,49.75,49.790000915527344,982200.0,36.105648040771484,36.56731592814128,35.61386932373047,35.53681343078613,34.29655406951904
2004-10-19,50.224998474121094,49.67499923706055,49.689998626708984,50.025001525878906,1256400.0,36.27606201171875,36.5734359741211,35.650751190185545,35.56159938812256,34.31773284912109
2004-10-20,49.70000076293945,48.125,49.375,49.20000076293945,3495400.0,35.677799224853516,36.54015274047852,35.66930862426758,35.57377857208252,34.33640277862549
2004-10-21,50.11000061035156,49.025001525878906,49.20000076293945,50.060001373291016,1892400.0,36.30143356323242,36.50099385579427,35.70019454956055,35.59251808166504,34.35870906829834
2004-10-22,50.400001525878906,49.69499969482422,50.165000915527344,50.005001068115234,1354400.0,36.26154327392578,36.443520100911456,35.74581871032715,35.61085868835449,34.3774210357666
2004-10-25,49.98500061035156,49.5,49.98500061035156,49.72999954223633,1635400.0,36.06211471557617,36.37612279256185,35.78376914978028,35.62227294921875,34.392384185791016
2004-10-26,50.775001525878906,49.869998931884766,49.97999954223633,50.755001068115234,1892000.0,36.80541229248047,36.37056248982747,35.8288533782959,35.64274028778076,34.41167137145996
2004-10-27,51.7599983215332,50.34000015258789,50.755001068115234,51.65999984741211,1528200.0,37.46168518066406,36.40392023722331,35.888002700805664,35.66667427062988,34.4350439453125
2004-10-28,51.619998931884766,51.20000076293945,51.334999084472656,51.36000061035156,1240600.0,37.24413299560547,36.43147557576497,35.93629737854004,35.683500595092774,34.456614055633544
2004-10-29,51.650001525878906,50.849998474121094,51.439998626708984,51.060001373291016,1731200.0,37.02657699584961,36.47909418741862,35.98313156127929,35.70103137969971,34.47489101409912
2004-11-01,51.790000915527344,50.8849983215332,51.07500076293945,51.16999816894531,2022000.0,37.10636901855469,36.53396504720052,36.02115615844727,35.718208122253415,34.494875793457034
2004-11-02,51.29999923706055,49.974998474121094,51.16999816894531,50.2400016784668,2227000.0,36.43196487426758,36.51172714233398,36.04388618469238,35.72684074401855,34.508888759613036
2004-11-03,52.724998474121094,51.04999923706055,51.5,52.1349983215332,3381800.0,37.806129455566406,36.607688903808594,36.09583358764648,35.752779197692874,34.52968280792236
2004-11-04,52.8849983215332,51.900001525878906,52.474998474121094,52.8849983215332,1695600.0,38.34998321533203,36.74474334716797,36.155767822265624,35.78253593444824,34.55599328994751
2004-11-05,53.58000183105469,52.83000183105469,53.0,53.42499923706055,2017000.0,38.7415771484375,36.910562133789064,36.22606285095215,35.81242881774902,34.58479957580566
2004-11-08,54.01499938964844,53.400001525878906,53.5,53.630001068115234,1970600.0,38.8902473449707,37.09620208740235,36.292900009155275,35.84391628265381,34.61495889663696
2004-11-09,53.68000030517578,52.619998931884766,53.0,52.720001220703125,2055400.0,38.23033905029297,37.226487223307295,36.3522477722168,35.867364768981936,34.63681612014771
2004-11-10,53.880001068115234,52.42499923706055,53.099998474121094,53.46500015258789,2973200.0,38.77058410644531,37.43267288208008,36.422111129760744,35.898879508972165,34.66356201171875
2004-11-11,54.5,53.79999923706055,53.939998626708984,54.16999816894531,2874400.0,39.28182601928711,37.63136571248372,36.50003166198731,35.93464263916016,34.69420890808105
2004-11-12,54.119998931884766,53.57500076293945,53.70500183105469,54.01499938964844,1441000.0,39.169437408447266,37.825225321451825,36.57245262145996,35.96578994750976,34.72212438583374
2004-11-15,54.2599983215332,53.599998474121094,53.849998474121094,54.05500030517578,2138600.0,39.19844055175781,38.0343137105306,36.650439987182615,36.00161933898926,34.754183235168455
2004-11-16,54.724998474121094,53.70000076293945,54.55500030517578,53.904998779296875,1146200.0,39.08966827392578,38.186597442626955,36.72552909851074,36.03034893035888,34.78612855911255
2004-11-17,54.5,53.755001068115234,54.255001068115234,53.91999816894531,1192400.0,39.10054016113281,38.29585444132487,36.80336471557617,36.06303936004639,34.81681928634644
2004-11-18,54.16999816894531,53.525001525878906,53.79499816894531,53.84000015258789,953400.0,39.04252624511719,38.41574732462565,36.88162971496582,36.091513595581056,34.844297370910645
2004-11-19,53.92499923706055,53.14500045776367,53.845001220703125,53.220001220703125,1008800.0,38.59293746948242,38.520171356201175,36.950541763305665,36.11867118835449,34.866013298034666
2004-11-22,54.03499984741211,52.79499816894531,52.82500076293945,53.875,1375800.0,39.067909240722656,38.6509407043457,37.02779716491699,36.15531177520752,34.88764770507812
2004-11-23,54.09000015258789,53.619998931884766,53.650001525878906,53.849998474121094,1203400.0,39.0497932434082,38.825462595621744,37.10461784362793,36.19332473754883,34.910087966918944
2004-11-24,54.369998931884766,53.59000015258789,54.07500076293945,54.025001525878906,849400.0,39.17668151855469,38.916832733154294,37.18000205993653,36.23354587554932,34.93330617904663
2004-11-26,54.21500015258789,53.849998474121094,53.849998474121094,54.1150016784668,249000.0,39.241947174072266,38.976296997070314,37.2548851776123,36.26918079376221,34.957621593475345
2004-11-29,54.9900016784668,53.84000015258789,54.29999923706055,54.17499923706055,1454600.0,39.285457611083984,39.01255569458008,37.322400665283205,36.29979518890381,34.98152708053589
2004-11-30,54.255001068115234,53.724998474121094,53.79999923706055,54.18000030517578,1222200.0,39.289085388183594,39.039144897460936,37.393818359375,36.328133735656735,35.00595264434814
2004-12-01,54.72999954223633,54.02000045776367,54.400001525878906,54.72999954223633,1613800.0,39.68790817260742,39.1363161722819,37.46800971984863,36.358039741516116,35.0312787437439
2004-12-02,54.67499923706055,53.9900016784668,54.43000030517578,54.22999954223633,1175600.0,39.325347900390625,39.173300425211586,37.53971939086914,36.38424777984619,35.05619054794312
2004-12-03,54.95000076293945,53.97999954223633,54.21500015258789,54.915000915527344,1350800.0,39.82206344604492,39.20931625366211,37.62475944519043,36.42676780700683,35.08450035095215
2004-12-06,54.75,53.95000076293945,54.75,54.345001220703125,1265400.0,39.408721923828125,39.2252685546875,37.6920669555664,36.46920085906982,35.11223161697388
2004-12-07,54.025001525878906,52.79499816894531,54.025001525878906,52.79499816894531,1923000.0,38.28474807739258,39.16435572306315,37.74137466430664,36.50158668518066,35.13597461700439
2004-12-08,53.0,52.30500030517578,52.82500076293945,52.56999969482422,1478600.0,38.121578216552734,39.09981638590495,37.78012100219726,36.52908897399902,35.162380142211916
2004-12-09,52.59000015258789,51.75,52.56999969482422,52.54499816894531,1794400.0,38.10344696044922,39.03334350585938,37.818648986816406,36.55731315612793,35.18657932281494
2004-12-10,53.82500076293945,52.224998474121094,53.4900016784668,53.25,1844800.0,38.61469268798828,39.00482126871745,37.85316650390625,36.5910111618042,35.214787063598635
2004-12-13,54.064998626708984,53.41999816894531,53.57500076293945,53.845001220703125,1033000.0,39.04615020751953,39.03503545125326,37.89161651611328,36.63187808990479,35.24484727859497
2004-12-14,54.125,53.32500076293945,53.95000076293945,53.54499816894531,1264400.0,38.82859802246094,39.019081370035806,37.92672698974609,36.668184967041014,35.2746445274353
2004-12-15,53.625,53.0,53.54999923706055,53.0,1085800.0,38.433387756347656,38.977987670898436,37.957618408203125,36.70180423736572,35.302429847717285
2004-12-16,53.709999084472656,52.625,52.900001525878906,52.68000030517578,1630600.0,38.201351165771484,38.91296564737956,37.98241905212402,36.72923709869385,35.329108772277834
2004-12-17,53.34000015258789,52.16999816894531,52.20000076293945,53.17499923706055,2131600.0,38.5602912902832,38.86752192179362,38.01700881958008,36.75892250061035,35.35908847808838
2004-12-20,53.67499923706055,53.1349983215332,53.25,53.46500015258789,964600.0,38.77058410644531,38.833197021484374,38.066174545288085,36.78767604827881,35.39035276412964
2004-12-21,53.47999954223633,52.625,53.46500015258789,52.71500015258789,1350400.0,38.226722717285156,38.76237284342448,38.10504287719726,36.812905921936036,35.42051145553589
2004-12-22,53.65999984741211,52.69499969482422,52.70000076293945,53.5,1060000.0,38.79597091674805,38.70291035970052,38.14565162658691,36.839456481933595,35.4546817779541
2004-12-23,53.775001525878906,53.244998931884766,53.4900016784668,53.31999969482422,675000.0,38.66544723510742,38.65891698201497,38.19162651062012,36.86990451812744,35.4914627456665
2004-12-27,53.439998626708984,52.79499816894531,53.32500076293945,52.79999923706055,757200.0,38.28834915161133,38.55666936238607,38.231510162353516,36.89600345611572,35.528097467422484
2004-12-28,53.57500076293945,52.95000076293945,53.040000915527344,53.439998626708984,808600.0,38.752464294433594,38.512918853759764,38.281473541259764,36.931693382263184,35.56423773765564
2004-12-29,53.595001220703125,52.48500061035156,53.595001220703125,52.584999084472656,1311000.0,38.13246154785156,38.50276641845703,38.322009811401365,36.96793956756592,35.5989096736908
2004-12-30,52.875,52.275001525878906,52.849998474121094,52.46500015258789,1066200.0,38.04542541503906,38.49768956502279,38.35739707946777,37.00407413482666,35.633253993988035
2004-12-31,52.6349983215332,52.15999984741211,52.59000015258789,52.29999923706055,588000.0,37.925785064697266,38.48584543863932,38.40235679626465,37.035832710266114,35.66698211669922
2005-01-03,52.7400016784668,50.63999938964844,52.689998626708984,51.0099983215332,3279800.0,36.990333557128906,38.37755482991536,38.41613479614258,37.05816467285156,35.69404280662537
2005-01-04,50.875,48.79499816894531,50.75,49.685001373291016,7380000.0,36.02949905395508,38.17644475301107,38.411493911743165,37.078656311035154,35.719490880966184
2005-01-05,50.25,49.10499954223633,50.125,49.6349983215332,6563000.0,35.99324417114258,37.98742116292318,38.41011650085449,37.096942825317385,35.74373564720154
2005-01-06,50.29999923706055,49.61000061035156,49.974998474121094,49.724998474121094,2617400.0,36.05850601196289,37.82909571329753,38.39517837524414,37.112015876770016,35.7696514415741
2005-01-07,50.07500076293945,49.375,49.95000076293945,49.904998779296875,1936200.0,36.18904495239258,37.694941965738934,38.36972557067871,37.12886413574219,35.79403249740601
2005-01-10,50.849998474121094,49.68000030517578,49.904998779296875,50.7400016784668,3232800.0,36.79452896118164,37.57722447713216,38.36073348999023,37.148515434265136,35.82067004203796
2005-01-11,50.95000076293945,50.375,50.70000076293945,50.755001068115234,2045800.0,36.80541229248047,37.44621302286784,38.35631019592285,37.169720878601076,35.847810153961184
2005-01-12,51.060001373291016,50.2599983215332,50.70000076293945,50.7400016784668,2720600.0,36.92550277709961,37.35946502685547,38.35269287109375,37.18692451477051,35.875909366607665
2005-01-13,51.09000015258789,50.525001525878906,50.650001525878906,50.900001525878906,2061200.0,37.041927337646484,37.2425287882487,38.364892120361326,37.20438915252686,35.90373010635376
2005-01-14,51.04999923706055,50.57500076293945,50.89500045776367,50.709999084472656,1197600.0,36.903656005859375,37.12507603963216,38.34684265136719,37.22133811950684,35.928080253601074
2005-01-18,51.400001525878906,50.5,50.70000076293945,51.23500061035156,2352000.0,37.28572082519531,37.058234151204424,38.32555740356445,37.24066261291504,35.95344429016113
2005-01-19,51.11000061035156,50.349998474121094,50.900001525878906,50.5,1546200.0,36.75083541870117,36.924792226155596,38.285742568969724,37.255902709960935,35.97486085891724
2005-01-20,51.099998474121094,50.29999923706055,50.505001068115234,50.45000076293945,2500000.0,36.714447021484375,36.830257924397785,38.2422265625,37.267563285827634,35.99344192504883
2005-01-21,50.775001525878906,50.19499969482422,50.525001525878906,50.255001068115234,2033800.0,36.572547912597656,36.73206609090169,38.209070739746096,37.28065925598145,36.00859540939331
2005-01-24,50.29999923706055,49.5,50.25,49.5,1920200.0,36.02311325073242,36.605221303304035,38.15412132263184,37.28811622619629,36.02130760192871
2005-01-25,49.92499923706055,49.29999923706055,49.625,49.3849983215332,2821200.0,35.939395904541016,36.53515879313151,38.08727272033691,37.29365219116211,36.03462732315064
2005-01-26,51.619998931884766,49.849998474121094,50.25,51.2400016784668,4142200.0,37.28937530517578,36.61915054321289,38.049671478271485,37.311062049865725,36.05289686203003
2005-01-27,52.45000076293945,51.125,51.150001525878906,51.939998626708984,2900400.0,37.79878234863281,36.73951975504557,38.021678314208984,37.3360591506958,36.07551351547241
2005-01-28,51.915000915527344,50.98500061035156,51.8849983215332,51.6150016784668,2250200.0,37.56227111816406,36.83977076212565,37.99113037109375,37.35832973480225,36.09642560958862
2005-01-31,51.93000030517578,51.33000183105469,51.6150016784668,51.625,2036600.0,37.569549560546875,36.93180440266927,37.96051055908203,37.3819376373291,36.11854404449463
2005-02-01,52.005001068115234,51.224998474121094,51.560001373291016,51.71500015258789,2060000.0,37.635047912597656,36.98783899943034,37.93236099243164,37.40699535369873,36.14046802520752
2005-02-02,52.07500076293945,51.41999816894531,51.625,52.01499938964844,1345000.0,37.85335922241211,37.05770212809245,37.917569427490236,37.43405559539795,36.16582363128662
2005-02-03,51.939998626708984,51.435001373291016,51.849998474121094,51.57500076293945,1342800.0,37.53316879272461,37.09821319580078,37.88687461853027,37.45733589172363,36.18968629837036
2005-02-04,52.0,51.345001220703125,51.45000076293945,51.95500183105469,1522600.0,37.8097038269043,37.14939829508464,37.8620728302002,37.48334533691406,36.21320363998413
2005-02-07,52.70500183105469,52.224998474121094,52.46500015258789,52.56999969482422,2049600.0,38.25725555419922,37.239638264973955,37.84368431091308,37.5118431854248,36.23489055633545
2005-02-08,53.17499923706055,52.314998626708984,52.32500076293945,53.0099983215332,1607400.0,38.57746887207031,37.32575480143229,37.83039474487305,37.54263996124268,36.25711652755737
2005-02-09,53.040000915527344,52.5,52.79999923706055,52.82500076293945,1107600.0,38.442832946777344,37.43855463663737,37.81354225158692,37.56797145843506,36.27958738327026
2005-02-10,53.20500183105469,52.560001373291016,52.790000915527344,53.185001373291016,1016000.0,38.70480728149414,37.57124532063802,37.801856689453125,37.59783752441406,36.30210805892944
2005-02-11,53.66999816894531,52.724998474121094,53.07500076293945,53.334999084472656,1334200.0,38.813968658447266,37.720673370361325,37.784377899169925,37.626193809509275,36.328864631652834
2005-02-14,53.42499923706055,52.79999923706055,53.404998779296875,53.01499938964844,908200.0,38.581092834472656,37.891205342610675,37.76949279785156,37.65460609436035,36.352710781097414
2005-02-15,53.5,52.724998474121094,52.810001373291016,53.45000076293945,1356600.0,38.897674560546875,38.08842391967774,37.751005020141605,37.68788223266601,36.3786798286438
2005-02-16,53.45000076293945,52.939998626708984,53.40999984741211,53.17499923706055,918400.0,38.697547912597656,38.18230209350586,37.73678153991699,37.7144242477417,36.402604293823245
2005-02-17,53.470001220703125,52.880001068115234,53.099998474121094,52.95000076293945,1600800.0,38.53380584716797,38.23130366007487,37.7417626953125,37.74156867980957,36.42493600845337
2005-02-18,53.005001068115234,52.439998626708984,52.82500076293945,53.0,1148400.0,38.57017135620117,38.29849700927734,37.75073455810547,37.76542778015137,36.44827754974365
2005-02-22,52.95000076293945,52.07500076293945,52.875,52.07500076293945,1586000.0,37.897037506103516,38.32032953898112,37.74660636901856,37.78262767791748,36.4687933921814
2005-02-23,51.94499969482422,51.474998474121094,51.939998626708984,51.52000045776367,2079800.0,37.493133544921875,38.31086858113607,37.724175186157225,37.78867084503174,36.4880637550354
2005-02-24,52.04999923706055,51.275001525878906,51.39500045776367,51.974998474121094,1063000.0,37.82427215576172,38.308929443359375,37.69973762512207,37.79567707061768,36.51104181289673
2005-02-25,52.849998474121094,51.75,51.75,52.790000915527344,871800.0,38.41736602783203,38.36787592569987,37.691512985229494,37.80911998748779,36.538335437774656
2005-02-28,52.849998474121094,52.32500076293945,52.665000915527344,52.67499923706055,1193600.0,38.333656311035156,38.40280609130859,37.68951835632324,37.82356838226318,36.56312246322632
2005-03-01,52.78499984741211,52.25,52.67499923706055,52.60499954223633,1269800.0,38.28273010253906,38.40450439453125,37.69114593505859,37.83678249359131,36.58601678848267
2005-03-02,53.16999816894531,52.125,52.29999923706055,53.040000915527344,1457800.0,38.59929275512695,38.40595932006836,37.69192596435547,37.85446739196777,36.60766788482666
2005-03-03,53.04999923706055,52.2400016784668,53.040000915527344,52.720001220703125,1275200.0,38.36642074584961,38.400865173339845,37.683842697143554,37.87500862121582,36.62961267471314
2005-03-04,53.04999923706055,52.375,52.67499923706055,52.915000915527344,1332000.0,38.50832748413086,38.38776652018229,37.68947479248047,37.897258834838865,36.652051029205325
2005-03-07,53.59000015258789,52.125,52.275001525878906,53.32500076293945,2380000.0,38.80669403076172,38.387281545003255,37.689689254760744,37.91767044067383,36.67738515853882
2005-03-08,54.57500076293945,53.07500076293945,53.07500076293945,54.46500015258789,2570600.0,39.63631820678711,38.45762990315755,37.70910667419434,37.95036659240723,36.70776741027832
2005-03-09,54.474998474121094,53.849998474121094,53.92499923706055,54.33000183105469,2313200.0,39.538082122802734,38.50032374064128,37.73410133361816,37.98280574798584,36.737244548797605
2005-03-10,54.61000061035156,54.07500076293945,54.150001525878906,54.55500030517578,1767600.0,39.701812744140625,38.567274729410805,37.753088302612305,38.017280921936035,36.767162284851075
2005-03-11,54.95000076293945,54.029998779296875,54.25,54.189998626708984,2066800.0,39.436195373535156,38.62743403116862,37.77916297912598,38.05058639526367,36.7936999130249
2005-03-14,54.869998931884766,54.040000915527344,54.040000915527344,54.84000015258789,1579400.0,39.90922546386719,38.71670430501302,37.81643898010254,38.08691802978515,36.824258708953856
2005-03-15,54.97999954223633,54.16999816894531,54.8849983215332,54.5,2102400.0,39.66179656982422,38.834354909261066,37.851159210205076,38.12675800323486,36.85026828765869
2005-03-16,54.63999938964844,52.95500183105469,54.224998474121094,53.20000076293945,2449800.0,38.71571731567383,38.91586049397787,37.885666885375976,38.15090084075928,36.871709461212156
2005-03-17,53.59000015258789,52.900001525878906,52.92499923706055,53.150001525878906,1892800.0,38.67935562133789,38.97286605834961,37.938664016723635,38.1750789642334,36.892968826293945
2005-03-18,53.150001525878906,52.625,53.0,53.04999923706055,2467200.0,38.6065673828125,38.98547948201497,37.99093048095703,38.20052349090576,36.91139822006225
2005-03-21,53.75,52.599998474121094,53.625,52.6349983215332,1483400.0,38.3045768737793,38.983540852864586,38.03585189819336,38.21551513671875,36.92912771224976
2005-03-22,53.564998626708984,52.900001525878906,52.92499923706055,53.0,2046000.0,38.57017135620117,39.00270360310872,38.08347442626953,38.22659999847412,36.946637134552
2005-03-23,53.0,52.349998474121094,52.79999923706055,52.54499816894531,2128600.0,38.239070892333984,38.97868881225586,38.11236526489258,38.236549377441406,36.960024986267086
2005-03-24,52.8650016784668,52.25,52.775001525878906,52.400001525878906,1435200.0,38.133548736572266,38.96316401163737,38.138927993774416,38.24761909484863,36.97432523727417
2005-03-28,52.875,52.4900016784668,52.650001525878906,52.4900016784668,863200.0,38.19905090332031,38.942545572916664,38.164398956298825,38.25854591369629,36.988377017974855
2005-03-29,52.900001525878906,52.334999084472656,52.67499923706055,52.625,1374600.0,38.297271728515625,38.90858408610026,38.18950584411621,38.27719898223877,37.00201986312866
2005-03-30,53.400001525878906,52.625,52.625,53.400001525878906,1454400.0,38.86127471923828,38.85691452026367,38.22865821838379,38.28775043487549,37.02026481628418
2005-03-31,53.59000015258789,53.0,53.400001525878906,53.525001525878906,1642800.0,38.9522590637207,38.8178596496582,38.261988983154296,38.29377319335938,37.03815456390381
2005-04-01,54.01499938964844,53.31999969482422,53.599998474121094,53.92499923706055,2484600.0,39.243350982666016,38.787295532226565,38.3118392944336,38.29879093170166,37.05560987472534
2005-04-04,54.150001525878906,53.71500015258789,53.92499923706055,54.025001525878906,2148200.0,39.31611633300781,38.779290262858076,38.36387268066406,38.30304962158203,37.07348295211792
2005-04-05,54.275001525878906,53.81999969482422,53.81999969482422,54.25,1817600.0,39.62653732299805,38.76044438680013,38.42495246887207,38.31701160430908,37.09218818664551
2005-04-06,54.375,53.94499969482422,54.125,54.04999923706055,1395200.0,39.48047637939453,38.748356374104816,38.49409973144531,38.32411052703858,37.11149501800537
2005-04-07,54.29999923706055,53.79999923706055,54.099998474121094,54.130001068115234,1101600.0,39.538902282714844,38.803235371907554,38.56608985900879,38.32668128967285,37.130661964416504
2005-04-08,54.4900016784668,53.79999923706055,54.42499923706055,54.025001525878906,1513200.0,39.46221923828125,38.85542627970378,38.6095467376709,38.329609107971194,37.14769952774048
2005-04-11,54.07500076293945,53.584999084472656,54.01499938964844,53.584999084472656,1593000.0,39.140811920166016,38.89104258219401,38.63638732910156,38.329032821655275,37.16532608032227
2005-04-12,53.529998779296875,52.51499938964844,53.20000076293945,53.439998626708984,3480600.0,39.03489303588867,38.93973032633463,38.665839767456056,38.328485069274905,37.179416999816894
