Date,High,Low,Open,Close,Volume,Adj Close,HII-15ma,HII-50ma,HII-100ma,HII-200ma
2011-03-22,37.599998474121094,34.0,35.720001220703125,37.4900016784668,491400.0,34.468231201171875,34.468231201171875,34.468231201171875,34.468231201171875,34.468231201171875
2011-03-23,37.79999923706055,36.95000076293945,37.06999969482422,37.25,601200.0,34.24757766723633,34.3579044342041,34.3579044342041,34.3579044342041,34.3579044342041
2011-03-24,37.5,37.150001525878906,37.5,37.25,230400.0,34.24757766723633,34.321128845214844,34.321128845214844,34.321128845214844,34.321128845214844
2011-03-25,39.25,37.25,37.5,39.25,497400.0,36.08638000488281,34.762441635131836,34.762441635131836,34.762441635131836,34.762441635131836
2011-03-28,39.0,37.75,39.0,37.75,53100.0,34.70728302001953,34.751409912109374,34.751409912109374,34.751409912109374,34.751409912109374
2011-03-29,37.95000076293945,37.470001220703125,37.7599983215332,37.5,269300.0,34.4774284362793,34.70574633280436,34.70574633280436,34.70574633280436,34.70574633280436
2011-03-30,38.4900016784668,36.58000183105469,37.95000076293945,38.20000076293945,8573500.0,35.12101364135742,34.765070234026226,34.765070234026226,34.765070234026226,34.765070234026226
2011-03-31,42.7400016784668,38.0,38.45000076293945,41.5,2653000.0,38.15501403808594,35.18881320953369,35.18881320953369,35.18881320953369,35.18881320953369
2011-04-01,42.439998626708984,39.84000015258789,40.9900016784668,40.040000915527344,2222900.0,36.81269454956055,35.369244469536675,35.369244469536675,35.369244469536675,35.369244469536675
2011-04-04,41.02000045776367,39.13999938964844,39.86000061035156,40.150001525878906,1122700.0,36.913818359375,35.52370185852051,35.52370185852051,35.52370185852051,35.52370185852051
2011-04-05,40.33000183105469,38.72999954223633,39.529998779296875,40.25,1373400.0,37.005775451660156,35.6584358215332,35.6584358215332,35.6584358215332,35.6584358215332
2011-04-06,40.310001373291016,39.119998931884766,39.86000061035156,39.68000030517578,2080100.0,36.48171615600586,35.72704251607259,35.72704251607259,35.72704251607259,35.72704251607259
2011-04-07,39.25,37.5099983215332,38.25,38.79999923706055,2134600.0,35.67265701293945,35.72285901583158,35.72285901583158,35.72285901583158,35.72285901583158
2011-04-08,38.880001068115234,38.20000076293945,38.33000183105469,38.5,1307200.0,35.39682388305664,35.69957079206194,35.69957079206194,35.69957079206194,35.69957079206194
2011-04-11,38.58000183105469,38.279998779296875,38.5,38.31999969482422,1563100.0,35.2313346862793,35.668355051676436,35.668355051676436,35.668355051676436,35.668355051676436
2011-04-12,38.41999816894531,37.65999984741211,37.90999984741211,38.04999923706055,1637500.0,34.983089447021484,35.70267893473307,35.6255259513855,35.6255259513855,35.6255259513855
2011-04-13,38.369998931884766,37.279998779296875,37.709999084472656,38.0,1649100.0,34.93712615966797,35.74864883422852,35.58503184599035,35.58503184599035,35.58503184599035
2011-04-14,39.36000061035156,37.849998474121094,37.900001525878906,38.77000045776367,1232400.0,35.64506149291992,35.84181442260742,35.58836682637533,35.58836682637533,35.58836682637533
2011-04-15,40.75,38.810001373291016,38.88999938964844,40.13999938964844,1502100.0,36.90463638305664,35.89636484781901,35.657644171463815,35.657644171463815,35.657644171463815
2011-04-18,40.220001220703125,38.59000015258789,39.45000076293945,40.04999923706055,793700.0,36.8218879699707,36.03733851114909,35.71585636138916,35.71585636138916,35.71585636138916
2011-04-19,40.119998931884766,39.4900016784668,40.08000183105469,39.779998779296875,802400.0,36.573646545410156,36.177086385091144,35.75670351300921,35.75670351300921,35.75670351300921
2011-04-20,40.36000061035156,39.5,40.13999938964844,40.060001373291016,358200.0,36.831092834472656,36.29109166463216,35.80553939125755,35.80553939125755,35.80553939125755
2011-04-21,40.189998626708984,39.18000030517578,40.029998779296875,39.310001373291016,799400.0,36.141536712646484,36.1568598429362,35.82014797044837,35.82014797044837,35.82014797044837
2011-04-25,39.40999984741211,38.61000061035156,39.130001068115234,39.06999969482422,298000.0,35.92087936401367,36.097405497233076,35.824345111846924,35.824345111846924,35.824345111846924
2011-04-26,39.709999084472656,38.70000076293945,38.970001220703125,39.34000015258789,696700.0,36.16911697387695,36.04775873819987,35.838135986328126,35.838135986328126,35.838135986328126
2011-04-27,40.20000076293945,38.099998474121094,38.970001220703125,40.0099983215332,772000.0,36.785118103027344,36.03304824829102,35.87455837543194,35.87455837543194,35.87455837543194
2011-04-28,40.2400016784668,39.58000183105469,40.0,39.9900016784668,692000.0,36.766727447509766,36.052049001057945,35.90760167439779,35.90760167439779,35.90760167439779
2011-04-29,40.16999816894531,39.939998626708984,40.0,40.0,556000.0,36.77592468261719,36.12560017903646,35.93861321040562,35.93861321040562,35.93861321040562
2011-05-02,41.189998626708984,39.04999923706055,39.40999984741211,40.97999954223633,542100.0,37.67692565917969,36.27760696411133,35.998555018984035,35.998555018984035,35.998555018984035
2011-05-03,41.09000015258789,40.380001068115234,40.88999938964844,40.5,539000.0,37.235626220703125,36.41122639973958,36.03979072570801,36.03979072570801,36.03979072570801
2011-05-04,40.66999816894531,39.59000015258789,40.400001525878906,39.95000076293945,591800.0,36.72995376586914,36.52768402099609,36.06205404958418,36.06205404958418,36.06205404958418
2011-05-05,41.20000076293945,39.5,39.810001373291016,39.84000015258789,635800.0,36.628814697265625,36.640463256835936,36.07976531982422,36.07976531982422,36.07976531982422
2011-05-06,40.150001525878906,39.34000015258789,40.0099983215332,39.5,413800.0,36.31623077392578,36.68520787556966,36.08693093964548,36.08693093964548,36.08693093964548
2011-05-09,39.849998474121094,38.86000061035156,39.33000183105469,39.599998474121094,368900.0,36.40815734863281,36.65210927327474,36.09637877520393,36.09637877520393,36.09637877520393
2011-05-10,40.34000015258789,39.77000045776367,39.790000915527344,40.16999816894531,709100.0,36.932228088378906,36.65946528116862,36.12026018415179,36.12026018415179,36.12026018415179
2011-05-11,39.5,38.5,39.47999954223633,38.779998779296875,1297900.0,35.654258728027344,36.59817276000977,36.10731569925944,36.10731569925944,36.10731569925944
2011-05-12,38.900001525878906,38.27000045776367,38.79999923706055,38.38999938964844,382000.0,35.295684814453125,36.495812225341794,36.08537972939981,36.08537972939981,36.08537972939981
2011-05-13,38.61000061035156,37.970001220703125,38.310001373291016,38.459999084472656,435000.0,35.360050201416016,36.443713124593096,36.066292110242344,36.066292110242344,36.066292110242344
2011-05-16,38.88999938964844,38.20000076293945,38.20000076293945,38.689998626708984,303700.0,35.57150650024414,36.4204216003418,36.05360529972957,36.05360529972957,36.05360529972957
2011-05-17,38.880001068115234,38.40999984741211,38.40999984741211,38.779998779296875,369700.0,35.654258728027344,36.38609771728515,36.04362163543701,36.04362163543701,36.04362163543701
2011-05-18,38.650001525878906,38.09000015258789,38.63999938964844,38.5,559900.0,35.39682388305664,36.29354476928711,36.02784608050091,36.02784608050091,36.02784608050091
2011-05-19,38.68000030517578,38.0,38.45000076293945,38.380001068115234,519700.0,35.2864990234375,36.194862874348956,36.01019496009464,36.01019496009464,36.01019496009464
2011-05-20,38.369998931884766,37.849998474121094,38.33000183105469,38.060001373291016,349000.0,34.99229049682617,36.07595392862956,35.986522763274436,35.986522763274436,35.986522763274436
2011-05-23,38.150001525878906,37.310001373291016,37.72999954223633,37.79999923706055,283600.0,34.75324630737305,35.88104197184245,35.95849375291304,35.95849375291304,35.95849375291304
2011-05-24,37.86000061035156,37.0099983215332,37.709999084472656,37.16999816894531,368900.0,34.17402648925781,35.67693532307943,35.91883892483182,35.91883892483182,35.91883892483182
2011-05-25,37.099998474121094,36.61000061035156,37.02000045776367,36.66999816894531,327400.0,33.714317321777344,35.47589289347331,35.87091454215672,35.87091454215672,35.87091454215672
2011-05-26,36.63999938964844,36.290000915527344,36.43000030517578,36.41999816894531,481700.0,33.48447799682617,35.26627044677734,35.820139296511385,35.820139296511385,35.820139296511385
2011-05-27,36.900001525878906,36.45000076293945,36.68000030517578,36.58000183105469,241300.0,33.63157653808594,35.087293497721355,35.77454423904419,35.77454423904419,35.77454423904419
2011-05-31,37.380001068115234,36.439998626708984,36.7599983215332,36.56999969482422,835400.0,33.622379302978516,34.9015749613444,35.73062250565509,35.73062250565509,35.73062250565509
2011-06-01,36.56999969482422,35.959999084472656,36.56999969482422,36.099998474121094,669000.0,33.19025802612305,34.65211029052735,35.679815216064455,35.679815216064455,35.679815216064455
2011-06-02,36.2400016784668,35.86000061035156,36.02000045776367,36.04999923706055,317500.0,33.144309997558594,34.484780375162764,35.65333679199219,35.6300994274663,35.6300994274663
2011-06-03,36.040000915527344,35.2400016784668,35.66999816894531,35.79999923706055,421500.0,32.91444778442383,34.32603123982747,35.62667419433594,35.57787535740779,35.57787535740779
2011-06-06,36.130001068115234,35.5099983215332,35.689998626708984,35.97999954223633,355200.0,33.079933166503906,34.1740234375,35.60332130432129,35.53074437267375,35.53074437267375
2011-06-07,36.529998779296875,35.88999938964844,36.0,36.439998626708984,252100.0,33.502872467041016,34.03611450195312,35.55165115356445,35.493191189236114,35.493191189236114
2011-06-08,37.11000061035156,36.279998779296875,36.279998779296875,36.970001220703125,254000.0,33.99014663696289,33.92517369588216,35.53730842590332,35.46586310646751,35.46586310646751
2011-06-09,37.40999984741211,36.810001373291016,36.939998626708984,36.9900016784668,986800.0,34.00852966308594,33.832620747884114,35.527930450439456,35.43983929497855,35.43983929497855
2011-06-10,36.86000061035156,36.150001525878906,36.86000061035156,36.33000183105469,462200.0,33.401737213134766,33.7069699605306,35.493544921875,35.4040831181041,35.4040831181041
2011-06-13,36.7400016784668,36.33000183105469,36.33000183105469,36.5099983215332,385600.0,33.56721496582031,33.61196492513021,35.40178894042969,35.372412977547484,35.372412977547484
2011-06-14,36.75,36.36000061035156,36.70000076293945,36.58000183105469,231300.0,33.63157653808594,33.53718694051107,35.338166580200195,35.34290727518373,35.34290727518373
2011-06-15,36.349998474121094,35.880001068115234,36.25,36.15999984741211,289200.0,33.24543762207031,33.4752810160319,35.264798965454105,35.307949447631835,35.307949447631835
2011-06-16,36.439998626708984,35.970001220703125,36.11000061035156,36.0,290100.0,33.09833526611328,33.4342155456543,35.18665016174317,35.27172626432825,35.27172626432825
2011-06-17,36.43000030517578,35.86000061035156,36.18000030517578,35.95000076293945,494300.0,33.05235290527344,33.40540720621745,35.11806289672852,35.23592991982737,35.23592991982737
2011-06-20,36.41999816894531,35.810001373291016,35.83000183105469,35.9900016784668,1960200.0,33.08914566040039,33.36924514770508,35.06639266967773,35.201853979201545,35.201853979201545
2011-06-21,36.45000076293945,36.029998779296875,36.06999969482422,36.349998474121094,198100.0,33.42011642456055,33.355760955810545,35.026858520507815,35.17401432991028,35.17401432991028
2011-06-22,36.689998626708984,36.0,36.18000030517578,36.150001525878906,129800.0,33.23625183105469,33.35882720947266,34.98695686340332,35.14420259915865,35.14420259915865
2011-06-23,36.119998931884766,35.720001220703125,36.0,35.900001525878906,169000.0,33.00639343261719,33.349632771809894,34.947422943115235,35.11181155118075,35.11181155118075
2011-06-24,35.97999954223633,35.25,35.97999954223633,35.59000015258789,538600.0,32.72137451171875,33.336761220296225,34.90310791015625,35.076133386412664,35.076133386412664
2011-06-27,35.95000076293945,35.16999816894531,35.5,35.20000076293945,162300.0,32.36281204223633,33.288953145345054,34.83746292114258,35.036231601939484,35.036231601939484
2011-06-28,35.720001220703125,35.04999923706055,35.29999923706055,35.2599983215332,160300.0,32.4179801940918,33.216626993815105,34.747729797363284,34.99828592936198,34.99828592936198
2011-06-29,35.349998474121094,34.720001220703125,35.2599983215332,34.81999969482422,328600.0,32.013431549072266,33.08484598795573,34.651560668945315,34.9556451525007,34.9556451525007
2011-06-30,35.04999923706055,34.22999954223633,34.86000061035156,34.5,600700.0,31.719236373901367,32.93222643534342,34.55447246551514,34.910061930266906,34.910061930266906
2011-07-01,35.08000183105469,34.45000076293945,34.5099983215332,34.61000061035156,284600.0,31.82036590576172,32.82680168151855,34.45425792694092,34.86714948548211,34.86714948548211
2011-07-05,34.939998626708984,34.52000045776367,34.560001373291016,34.63999938964844,333900.0,31.847949981689453,32.712184015909834,34.36838619232178,34.82579058816988,34.82579058816988
2011-07-06,36.0,34.189998626708984,34.54999923706055,35.25,690300.0,32.408782958984375,32.63066444396973,34.29814426422119,34.79312832291062,34.79312832291062
2011-07-07,35.52000045776367,34.400001525878906,35.400001525878906,34.4900016784668,313400.0,31.710025787353516,32.528303654988605,34.20896244049072,34.75202028910319,34.75202028910319
2011-07-08,35.279998779296875,34.18000030517578,34.189998626708984,35.0,811200.0,32.17892837524414,32.467009862264,34.11683864593506,34.71816381655241,34.71816381655241
2011-07-11,35.02000045776367,34.43000030517578,34.810001373291016,34.84000015258789,518500.0,32.03183364868164,32.39897524515788,34.0221407699585,34.68327641177487,34.68327641177487
2011-07-12,34.65999984741211,34.150001525878906,34.65999984741211,34.400001525878906,799500.0,31.627302169799805,32.30151901245117,33.91916831970215,34.64409725482647,34.64409725482647
2011-07-13,34.529998779296875,33.209999084472656,34.38999938964844,34.040000915527344,1422700.0,31.296316146850586,32.15993232727051,33.791556129455564,34.60172027877614,34.60172027877614
2011-07-14,34.09000015258789,33.02000045776367,34.09000015258789,33.54999923706055,482700.0,30.845806121826172,32.0005692799886,33.66375972747803,34.55477135181427,34.55477135181427
2011-07-15,33.65999984741211,33.0099983215332,33.47999954223633,33.52000045776367,607400.0,30.81822395324707,31.854691314697266,33.54552513122559,34.50864113701714,34.50864113701714
2011-07-18,33.56999969482422,33.029998779296875,33.400001525878906,33.20000076293945,619000.0,30.524015426635742,31.708200709025064,33.42342914581299,34.46004814054908,34.46004814054908
2011-07-19,33.33000183105469,32.90999984741211,33.310001373291016,33.310001373291016,389800.0,30.625146865844727,31.592356363932293,33.30960746765137,34.41384451073336,34.41384451073336
2011-07-20,33.709999084472656,33.13999938964844,33.2400016784668,33.22999954223633,314100.0,30.551599502563477,31.46793098449707,33.19247631072998,34.36786540349325,34.36786540349325
2011-07-21,33.650001525878906,33.15999984741211,33.31999969482422,33.41999816894531,233500.0,30.72627830505371,31.382120768229168,33.06835731506348,34.32502320233513,34.32502320233513
2011-07-22,34.040000915527344,32.970001220703125,33.349998474121094,33.90999984741211,328500.0,31.17678451538086,31.345957310994468,32.978807830810545,34.28841577574264,34.28841577574264
2011-07-25,34.52000045776367,33.36000061035156,33.560001373291016,34.279998779296875,386900.0,31.51696014404297,31.325730260213216,32.90323333740234,34.25655996388402,34.25655996388402
2011-07-26,35.779998779296875,35.13999938964844,35.779998779296875,35.15999984741211,686500.0,32.326045989990234,31.357603327433267,32.842553253173826,34.23462230508978,34.23462230508978
2011-07-27,35.220001220703125,34.040000915527344,34.939998626708984,34.20000076293945,426900.0,31.44341468811035,31.293245442708333,32.75999141693115,34.20326042175293,34.20326042175293
2011-07-28,34.58000183105469,33.970001220703125,34.099998474121094,34.0,314400.0,31.25952911376953,31.263212331136067,32.672096824646,34.17055229610867,34.17055229610867
2011-07-29,34.099998474121094,33.34000015258789,33.70000076293945,33.47999954223633,341700.0,30.78144645690918,31.170046869913737,32.579789276123044,34.133309374798785,34.133309374798785
2011-08-01,33.65999984741211,32.790000915527344,33.61000061035156,32.84000015258789,539400.0,30.19303321838379,31.04746017456055,32.47791996002197,34.0904802861421,34.0904802861421
