Date,High,Low,Open,Close,Volume,Adj Close,TROW-15ma,TROW-50ma,TROW-100ma,TROW-200ma
2000-03-30,19.5625,18.0,18.03125,19.15625,1047600.0,12.230356216430664,11.291652234395345,11.361001567840576,11.382520306494929,11.382520306494929
2000-03-31,19.8125,18.65625,19.3125,19.75,1248000.0,12.60943603515625,11.452399444580077,11.370659294128417,11.401995159330822,11.401995159330822
2000-04-03,19.8125,19.125,19.71875,19.21875,775200.0,12.270256996154785,11.618365923563639,11.362003211975098,11.415561750531197,11.415561750531197
2000-04-04,19.59375,17.75,19.1875,18.5625,1198800.0,11.851277351379395,11.768328030904135,11.347750720977784,11.422265067467322,11.422265067467322
2000-04-05,19.46875,18.375,18.625,19.25,730800.0,12.290209770202637,11.848154576619466,11.323987674713134,11.435415744781494,11.435415744781494
2000-04-06,19.9375,18.53125,19.328125,19.25,610600.0,12.290209770202637,11.904125722249349,11.302610149383545,11.448173864563898,11.448173864563898
2000-04-07,20.53125,19.09375,19.375,20.21875,2039400.0,12.908713340759277,11.993378702799479,11.311096725463868,11.469652386272655,11.469652386272655
2000-04-10,20.65625,19.6875,20.3125,20.125,710400.0,12.848856925964355,12.08526751200358,11.335880184173584,11.489640857862389,11.489640857862389
2000-04-11,20.65625,19.5,20.2734375,20.234375,1196600.0,12.918683052062988,12.183136876424154,11.346951713562012,11.51005574635097,11.51005574635097
2000-04-12,20.5,19.625,20.25,19.65625,1173200.0,12.549581527709961,12.273584429423014,11.349050769805908,11.524696954539124,11.524696954539124
2000-04-13,20.0625,18.75,19.8671875,18.75,728000.0,11.97098445892334,12.258953475952149,11.336397190093994,11.530895392100016,11.530895392100016
2000-04-14,18.75,16.921875,18.5625,17.1875,1360800.0,10.973400115966797,12.16983585357666,11.311346244812011,11.52325847050915,11.52325847050915
2000-04-17,18.1875,16.625,16.75,18.1875,1357800.0,11.611851692199707,12.167175165812175,11.307413597106933,11.52445567620767,11.52445567620767
2000-04-18,19.6875,18.0,18.0,19.59375,1076600.0,12.509674072265625,12.233680280049642,11.324220638275147,11.537591921488444,11.537591921488444
2000-04-19,19.6875,19.09375,19.59375,19.46875,811000.0,12.429868698120117,12.28422400156657,11.33943157196045,11.549332405391493,11.549332405391493
2000-04-20,20.109375,19.03125,19.53125,19.90625,834600.0,12.709192276000977,12.316146405537923,11.36500005722046,11.564395520594212,11.564395520594212
2000-04-24,20.09375,18.8125,18.875,19.90625,940400.0,12.709192276000977,12.322796821594238,11.392158946990968,11.579072402073788,11.579072402073788
2000-04-25,20.84375,20.125,20.1875,20.515625,1629000.0,13.098247528076172,12.377996190388997,11.430876159667969,11.598302466959893,11.598302466959893
2000-04-26,19.875,18.4375,19.15625,19.5,1304600.0,12.449822425842285,12.41789919535319,11.465570526123047,11.608946466445923,11.608946466445923
2000-04-27,19.125,18.3125,19.0,18.71875,1325400.0,11.95103645324707,12.395287640889485,11.47995189666748,11.613169799616307,11.613169799616307
2000-04-28,19.46875,18.6875,18.921875,19.0625,1007400.0,12.170499801635742,12.38730697631836,11.498324871063232,11.619966506958008,11.619966506958008
2000-05-01,19.8046875,18.75,19.109375,18.90625,683200.0,12.070746421813965,12.331442515055338,11.527823371887207,11.625397590269525,11.625397590269525
2000-05-02,19.0625,17.9375,18.875,19.0625,2241600.0,12.170499801635742,12.286218706766764,11.564883155822754,11.6318869023096,11.6318869023096
2000-05-03,18.53125,17.375,18.5,17.5,789600.0,11.172919273376465,12.16983445485433,11.580798606872559,11.62648728314568,11.62648728314568
2000-05-04,17.875,16.6875,17.75,16.75,1166200.0,10.694079399108887,12.046134312947592,11.589125213623047,11.615645331005718,11.615645331005718
2000-05-05,17.5625,16.875,17.0625,17.25,608200.0,11.013300895690918,11.98228874206543,11.584354209899903,11.608721831749225,11.608721831749225
2000-05-08,17.8125,17.1875,17.34375,17.5703125,655800.0,11.217806816101074,11.998582522074381,11.591227626800537,11.604279615662314,11.604279615662314
2000-05-09,18.1875,17.1875,17.84375,17.40625,518200.0,11.11306095123291,11.965329806009928,11.5956085395813,11.59876030482603,11.59876030482603
2000-05-10,17.3125,16.75,17.21875,16.75,518000.0,10.694079399108887,11.844290161132813,11.599959201812744,11.588708294762505,11.588708294762505
2000-05-11,17.1875,16.5,17.03125,16.65625,1095200.0,10.634223937988281,11.724580510457356,11.600727252960205,11.578219455677074,11.578219455677074
2000-05-12,17.0,16.4375,16.65625,16.5078125,891600.0,10.539451599121094,11.579931131998698,11.59323839187622,11.566928500714509,11.566928500714509
2000-05-15,19.21875,16.5625,16.59375,19.0625,2563200.0,12.170499801635742,11.544018300374349,11.619960823059081,11.57341851470291,11.57341851470291
2000-05-16,20.0,18.8125,19.0625,19.65625,1089800.0,12.549581527709961,11.507440567016602,11.65704803466797,11.58380322760724,11.58380322760724
2000-05-17,19.3125,18.5625,19.1875,19.0,836800.0,12.130598068237305,11.48615894317627,11.692514667510986,11.589558962771767,11.589558962771767
2000-05-18,19.625,18.9375,18.96875,19.375,735200.0,12.370020866394043,11.514091237386067,11.74350471496582,11.597688774267832,11.597688774267832
2000-05-19,19.1875,18.59375,18.90625,18.71875,640000.0,11.95103645324707,11.499460347493489,11.779753665924073,11.601331533844938,11.601331533844938
2000-05-22,19.0625,18.0,18.5625,19.03125,545200.0,12.15054702758789,11.504780387878418,11.818800048828125,11.606935773577009,11.606935773577009
2000-05-23,19.25,18.5,18.8125,19.03125,758600.0,12.15054702758789,11.503450202941895,11.866195793151855,11.612426796344796,11.612426796344796
2000-05-24,19.4375,18.84375,19.25,18.875,1454000.0,12.050792694091797,11.56197509765625,11.915174732208252,11.616810455322266,11.616810455322266
2000-05-25,19.09375,18.6875,18.984375,18.71875,1196000.0,11.95103645324707,11.645772234598796,11.93233922958374,11.624597549438477,11.620119623618551
2000-05-26,18.96875,17.96875,18.71875,18.09375,804600.0,11.552000045776367,11.681685511271159,11.93436637878418,11.631773767471314,11.619451784620098
2000-05-30,18.71875,18.125,18.21875,18.6875,867800.0,11.931078910827637,11.72923698425293,11.941589584350586,11.642939558029175,11.622477290699782
2000-05-31,19.6953125,18.5,18.5,19.09375,1540800.0,12.190448760986328,11.801062838236492,11.955988063812256,11.653518304824829,11.627938554837154
2000-06-01,19.6875,19.0,19.2109375,19.21875,735400.0,12.270256996154785,11.906141344706217,11.972380352020263,11.665690307617188,11.634055873325893
2000-06-02,20.9375,19.34375,19.359375,20.90625,1571000.0,13.347649574279785,12.087036387125652,12.015475978851319,11.687443532943725,11.650221851636779
2000-06-05,22.25,20.5625,20.6875,21.84375,2872400.0,13.946195602416992,12.314152654012045,12.050590915679932,11.715579748153687,11.671679550242201
2000-06-06,21.90625,20.53125,21.6875,21.3125,1338000.0,13.607020378112793,12.409920692443848,12.076528034210206,11.73555311203003,11.689599372722485
2000-06-07,21.78125,21.03125,21.5625,21.75,1253200.0,13.88634204864502,12.499038060506185,12.121219635009766,11.751958255767823,11.709752975253885
2000-06-08,21.75,20.21875,21.6875,20.625,636000.0,13.168085098266602,12.568203862508138,12.154339389801025,11.759391632080078,11.723010540008545
2000-06-09,21.625,20.78125,20.96875,21.125,1012600.0,13.48730754852295,12.642689641316732,12.19065128326416,11.774788360595704,11.738905107652819
2000-06-12,21.25,20.65625,21.1875,21.0,819600.0,13.40750503540039,12.73978754679362,12.214194259643556,11.787597913742065,11.753803321293422
2000-06-13,21.75,20.875,20.875,21.53125,623000.0,13.74667739868164,12.84619623819987,12.236939086914063,11.80379919052124,11.77143937507562
2000-06-14,22.6875,21.75,21.78125,22.25,1777600.0,14.20556354522705,12.983197339375813,12.275645217895509,11.818824214935303,11.792791341480456
2000-06-15,22.25,20.875,22.1875,21.34375,1358800.0,13.626970291137695,13.08827584584554,12.311159076690673,11.829454898834229,11.808740723651388
2000-06-16,21.75,21.0,21.6875,21.1875,1385000.0,13.52721118927002,13.193354161580404,12.335899105072022,11.829943389892579,11.823555124217066
2000-06-19,24.0,21.15625,21.15625,24.0,2123800.0,15.322859764099121,13.444744809468586,12.39655210494995,11.849581127166749,11.853463710882725
2000-06-20,23.40625,21.15625,23.375,21.625,2143200.0,13.806534767150879,13.569775199890136,12.414508533477782,11.862802629470826,11.870015160512116
2000-06-21,22.125,20.9375,21.90625,21.3203125,1099200.0,13.653039932250977,13.667281277974446,12.430592193603516,11.88323618888855,11.8849985619553
2000-06-22,22.125,20.25,21.78125,20.59375,1269000.0,13.18777084350586,13.728448867797852,12.435973949432373,11.891462831497192,11.895854997634888
2000-06-23,21.0,20.25,20.875,20.3125,1010600.0,13.00766372680664,13.705783144632976,12.445135593414307,11.897093181610108,11.905043499528869
2000-06-26,20.8125,20.1875,20.375,20.8125,429600.0,13.327851295471191,13.664560190836589,12.472272930145264,11.904335060119628,11.916705858512003
2000-06-27,21.5,20.75,20.765625,21.40625,665000.0,13.70807933807373,13.671297454833985,12.526966514587402,11.919156379699707,11.93126987054096
2000-06-28,21.5,20.84375,21.4375,20.875,600200.0,13.367878913879395,13.636733245849609,12.562087059020996,11.934750328063965,11.942855427342076
2000-06-29,21.3125,20.4375,20.96875,20.84375,581600.0,13.347861289978027,13.648718325297038,12.578850803375245,11.951535720825195,11.954095474243164
2000-06-30,21.625,20.90625,21.0,21.25,931600.0,13.608023643493652,13.65676606496175,12.602413902282715,11.970922737121581,11.967221888284834
2000-07-03,22.34375,21.25,21.34375,22.03125,514400.0,14.108308792114258,13.703486315409343,12.63039623260498,11.99769814491272,11.984080840283491
2000-07-05,22.3125,21.46875,21.84375,21.5,722000.0,13.768104553222656,13.704914792378743,12.651574478149413,12.02186671257019,11.998018525540829
2000-07-06,21.65625,21.03125,21.625,21.15625,990000.0,13.54797649383545,13.661075655619303,12.660569057464599,12.045722608566285,12.010033703589624
2000-07-07,22.25,21.375,21.5,21.5625,1192200.0,13.80814266204834,13.673153813680013,12.687735462188721,12.076652994155884,12.023865310962384
2000-07-10,21.75,21.015625,21.71875,21.125,629400.0,13.527971267700195,13.673204485575358,12.719274158477782,12.099613027572632,12.035347035822978
2000-07-11,21.625,21.03125,21.21875,21.125,987000.0,13.527971267700195,13.553545252482097,12.746423587799072,12.122374229431152,12.04665479515538
2000-07-12,22.59375,21.46875,21.8125,22.25,1681800.0,14.248391151428223,13.583002344767253,12.789976482391358,12.158899927139283,12.063209203849162
2000-07-13,23.75,22.34375,22.5625,23.59375,1332200.0,15.108901023864746,13.680059750874838,12.848744506835937,12.206813831329345,12.085938247282114
2000-07-14,23.625,22.84375,23.5,23.25,1363400.0,14.888771057128906,13.793459765116374,12.923061542510986,12.251930074691773,12.106699971799497
2000-07-17,23.28125,22.5625,23.1875,22.8125,1153800.0,14.60860824584961,13.900189399719238,13.001352119445801,12.295238666534424,12.125096356167512
2000-07-18,22.78125,21.84375,22.75,21.96875,782200.0,14.068285942077637,13.949551709493,13.062451820373536,12.32340301513672,12.139280221758098
2000-07-19,22.28125,20.8125,22.0625,20.90625,1106400.0,13.387890815734863,13.928205808003744,13.10585350036621,12.348540563583374,12.148328124613002
2000-07-20,22.78125,21.21875,21.21875,22.6875,1696200.0,14.528555870056152,14.00558427174886,13.174163398742676,12.384885969161987,12.1654520652277
2000-07-21,22.25,21.7578125,22.125,22.21875,1640600.0,14.228388786315918,14.064286104838054,13.244849586486817,12.42240439414978,12.180187327521187
2000-07-24,22.9921875,22.1875,22.203125,22.625,675200.0,14.488542556762695,14.122987365722656,13.321935958862305,12.461331605911255,12.196558641203751
2000-07-25,23.0,21.59375,22.90625,22.0625,1193400.0,14.128318786621094,14.124321365356446,13.393713302612305,12.493475847244262,12.210162585889789
2000-07-26,21.78125,21.125,21.78125,21.1875,1012200.0,13.5679931640625,14.110980606079101,13.42166316986084,12.520811996459962,12.21965790461827
2000-07-27,21.8125,20.625,21.625,21.03125,1340600.0,13.467935562133789,14.105644543965658,13.440030250549317,12.548539142608643,12.228326499462128
2000-07-28,21.4375,19.78125,21.25,20.1875,1692000.0,12.92761516571045,14.046942710876465,13.45597059249878,12.574242630004882,12.233149179919012
2000-07-31,20.8125,20.0625,20.078125,20.4375,1207000.0,13.087715148925781,14.017592302958171,13.470324478149415,12.606914596557617,12.239002371487553
2000-08-01,20.5625,19.625,20.546875,20.5078125,881600.0,13.13274097442627,13.99124361673991,13.493958568572998,12.636856117248534,12.245082225929313
2000-08-02,20.875,20.5,20.8125,20.71875,657600.0,13.267817497253418,13.925872039794921,13.51630397796631,12.667552013397216,12.251992599384204
2000-08-03,20.78125,20.25,20.46875,20.6484375,715800.0,13.222789764404297,13.800131289164225,13.537748832702636,12.701972312927246,12.258508016599105
2000-08-04,21.65625,20.4375,20.71875,20.96875,1552000.0,13.427913665771484,13.702740796407063,13.56529125213623,12.740232992172242,12.266304054260253
2000-08-07,21.8125,20.65625,21.21875,21.75,728400.0,13.928208351135254,13.657380803426106,13.604834690093995,12.768586959838867,12.27731004298128
2000-08-08,21.75,21.375,21.71875,21.65625,845000.0,13.868172645568848,13.644039916992188,13.651158142089844,12.792762260437012,12.287776244314093
2000-08-09,21.9375,21.59375,21.65625,21.75,811000.0,13.928208351135254,13.68006108601888,13.691100730895997,12.81634515762329,12.29849802279005
2000-08-10,21.8359375,21.5625,21.78125,21.65625,561400.0,13.868172645568848,13.636035537719726,13.724655208587647,12.84032163619995,12.308690715145755
2000-08-11,21.7421875,21.40625,21.6875,21.46875,261200.0,13.748102188110352,13.604016431172688,13.754212112426758,12.863296232223512,12.317977240777784
2000-08-14,21.78125,21.21875,21.5,21.6875,293800.0,13.88819408416748,13.56399319966634,13.765023002624512,12.890249490737915,12.328042733363617
2000-08-15,22.0,21.25,21.890625,21.25,555000.0,13.608023643493652,13.529306856791179,13.758259563446044,12.904425239562988,12.336195478014126
2000-08-16,21.53125,20.5625,21.46875,20.75,433000.0,13.28783130645752,13.510629399617512,13.75187578201294,12.914201908111572,12.342218489586552
2000-08-17,21.6875,20.9375,20.96875,21.46875,595200.0,13.748102188110352,13.529307174682618,13.749110984802247,12.935165309906006,12.351060525426325
2000-08-18,21.875,21.125,21.875,21.5,909400.0,13.768104553222656,13.585339800516765,13.761111373901366,12.957725381851196,12.359917050600052
2000-08-21,21.625,20.90625,21.59375,21.375,319000.0,13.688064575195312,13.625363095601399,13.765126514434815,12.977888898849487,12.368166414106854
2000-08-22,22.5625,21.28125,21.5,22.25,830400.0,14.248391151428223,13.699739774068197,13.781944236755372,12.998069248199464,12.379772739645876
2000-08-23,22.375,21.71875,22.3125,22.0,341600.0,14.088303565979004,13.75443884531657,13.78877676010132,13.01285792350769,12.390254523856509
2000-08-24,22.1875,21.3125,22.03125,21.46875,457200.0,13.748102188110352,13.78945967356364,13.779627532958985,13.027636375427246,12.398534082784884
2000-08-25,21.75,21.5,21.53125,21.5625,329400.0,13.80814266204834,13.81480827331543,13.783250980377197,13.047205028533936,12.407077165083452
2000-08-28,21.84375,21.3125,21.625,21.34375,758800.0,13.668052673339844,13.797464561462402,13.786067810058594,13.060983457565307,12.414673403084997
2000-08-29,21.65625,21.0625,21.5,21.3125,828200.0,13.64804458618164,13.782789357503255,13.752571506500244,13.074561805725098,12.422058859271203
2000-08-30,22.0625,21.53125,21.625,21.9375,889000.0,14.048279762268066,13.790794118245442,13.757406406402588,13.085957469940185,12.431738745598565
2000-08-31,22.65625,21.8125,21.875,22.625,1241600.0,14.488542556762695,13.832152112325032,13.774116458892822,13.102354326248168,12.443909182351016
2000-09-01,23.28125,22.71875,22.75,22.90625,1332800.0,14.6686372756958,13.893521118164063,13.803733787536622,13.119853868484498,12.45699581819422
2000-09-05,23.625,23.3125,23.421875,23.375,954800.0,14.968816757202148,13.965562629699708,13.842956848144532,13.144046220779419,12.471684829533448
2000-09-06,23.9375,23.09375,23.34375,23.46875,1031200.0,15.028853416442871,14.060284614562988,13.876976890563965,13.174624910354614,12.486552088759666
2000-09-07,23.8125,23.21875,23.7578125,23.28125,1142200.0,14.90878677368164,14.16834831237793,13.900991039276123,13.213978776931762,12.500553445319909
2000-09-08,23.5625,23.03125,23.40625,23.4375,1808600.0,15.008842468261719,14.25239766438802,13.93381031036377,13.247948684692382,12.514968899474747
2000-09-11,24.34375,23.375,23.484375,23.53125,2438800.0,15.068877220153809,14.33911584218343,13.968230628967286,13.273540716171265,12.5295626613072
2000-09-12,24.59375,23.375,23.4375,23.90625,1931000.0,15.309024810791016,14.447179857889811,14.002250652313233,13.302332277297973,12.54535505988381
2000-09-13,24.75,24.125,24.46875,24.25,1985800.0,15.529150009155273,14.532563781738281,14.030667476654052,13.330531854629516,12.562212658467265
2000-09-14,24.96875,24.09375,24.375,24.3125,1444600.0,15.569169044494629,14.631288146972656,14.066688766479492,13.359131622314454,12.579105671871915
2000-09-15,24.21875,23.75,24.1875,24.0,967200.0,15.369053840637207,14.739351590474447,14.103110313415527,13.381839685440063,12.594691974490715
2000-09-18,23.96875,22.125,23.859375,22.46875,961800.0,14.38847827911377,14.778040631612141,14.114717025756836,13.40122624397278,12.604657453960842
2000-09-19,23.9375,22.59375,22.625,23.84375,1115200.0,15.268994331359863,14.884770075480143,14.14953748703003,13.434405822753906,12.619377547206142
2000-09-20,23.875,23.21875,23.859375,23.65625,732200.0,15.190335273742676,14.987589454650879,14.18278476715088,13.464604177474975,12.633503688560737
2000-09-21,24.15625,23.28125,23.734375,23.875,1570200.0,15.330803871154785,15.073091061909993,14.20443302154541,13.497204751968384,12.648243033820814
2000-09-22,23.90625,23.1875,23.53125,23.71875,712800.0,15.23046875,15.122552808125814,14.206864376068115,13.527804441452027,12.662276869234832
2000-09-25,24.46875,23.59375,23.625,23.71875,959000.0,15.23046875,15.160008239746094,14.213698329925537,13.568379936218262,12.676158987509238
2000-09-26,23.9375,22.875,23.890625,23.21875,669400.0,14.909404754638672,15.156047439575195,14.219714260101318,13.610533189773559,12.688165685181977
2000-09-27,24.125,23.5625,23.65625,23.625,1268000.0,15.170269012451172,15.16547514597575,14.241753921508788,13.652102870941162,12.701438965006945
2000-09-28,23.6875,23.125,23.65625,23.5,1046200.0,15.090009689331055,15.177556673685709,14.275796298980714,13.690824899673462,12.714144128434201
2000-09-29,23.6875,23.25,23.46875,23.46875,1310000.0,15.069930076599121,15.181629180908203,14.286623783111573,13.730393590927124,12.726608604350417
2000-10-02,24.0625,23.375,23.40625,23.5625,1357400.0,15.130130767822266,15.185712750752767,14.3046586227417,13.774754104614258,12.73925872100027
2000-10-03,23.625,22.9375,23.625,23.125,1020000.0,14.849202156066895,15.155057907104492,14.311871814727784,13.816903886795044,12.750305545267635
2000-10-04,23.4375,22.78125,23.40625,22.90625,401400.0,14.708735466003418,15.100363604227702,14.32348014831543,13.858596725463867,12.7605057011048
2000-10-05,23.5,22.78125,23.21875,23.4375,962800.0,15.049875259399414,15.065744018554687,14.353117790222168,13.887390480041503,12.77236771954156
2000-10-06,23.4375,22.375,23.4375,22.625,711400.0,14.528148651123047,15.009683672587077,14.374322052001952,13.907176151275635,12.78141813671466
2000-10-09,22.6875,21.8125,22.65625,21.96875,529000.0,14.106743812561035,14.990901374816895,14.397904624938965,13.926937608718871,12.788214678642078
